time,D4calc,kappa_motors_m8,kappa_motors_m8_user_setpoint,kappa_motors_m8_sync,kappa_motors_m8_desc,kappa_motors_m8_homf,kappa_motors_m8_dval,TEY,D3,D4,MCP,mesh,scaler_time,kappa_motors_m9,kappa_motors_m9_user_setpoint,kappa_motors_m9_sync,kappa_motors_m9_desc,kappa_motors_m9_homf,kappa_motors_m9_dval
1638577504.5937033,1.2360445857021354,70.07314238179,70.07239670795883,0,kth,0,220.6167456738312,21643.0,48.0,110448.0,0.0,89356.0,0.5,25.5,25.5,0,tth,0,-25.5
1638577505.713452,1.206637305929979,70.12314238179002,70.12239670795881,0,kth,0,220.5667456738312,21641.0,52.0,108496.0,0.0,89916.0,0.5,25.6,25.6,0,tth,0,-25.6
1638577506.7815707,1.1950223626532566,70.17414238179,70.1723967079588,0,kth,0,220.51674567383122,21609.0,48.0,107411.0,0.0,89882.0,0.5,25.7,25.7,0,tth,0,-25.7
1638577507.8393528,1.1613219203241354,70.22314238179001,70.22239670795881,0,kth,0,220.4667456738312,21536.0,51.0,104332.0,0.0,89839.0,0.5,25.8,25.8,0,tth,0,-25.8
1638577508.9103744,1.1462052702417103,70.27414238179003,70.27239670795882,0,kth,0,220.4167456738312,21425.0,49.0,103045.0,0.0,89901.0,0.5,25.900000000000002,25.9,0,tth,0,-25.9
1638577509.9582725,1.1247579837543118,70.32214238179,70.32239670795883,0,kth,0,220.3667456738312,21471.0,51.0,101082.0,0.0,89870.0,0.5,26.0,26.0,0,tth,0,-26.0
1638577511.21658,1.107543391188251,70.37114238179001,70.37239670795881,0,kth,0,220.3167456738312,21286.0,48.0,99546.0,0.0,89880.0,0.5,26.1,26.1,0,tth,0,-26.1
1638577512.3415055,1.0887130872109843,70.42214238179002,70.4223967079588,0,kth,0,220.26674567383122,21236.0,51.0,97847.0,0.0,89874.0,0.5,26.2,26.2,0,tth,0,-26.2
1638577513.4824102,1.0709140904182484,70.47114238179,70.47239670795881,0,kth,0,220.2167456738312,21110.0,50.0,96197.0,0.0,89827.0,0.5,26.3,26.3,0,tth,0,-26.3
1638577514.5462036,1.0525765164162493,70.52214238179002,70.52239670795882,0,kth,0,220.1667456738312,21052.0,51.0,94574.0,0.0,89850.0,0.5,26.400000000000002,26.4,0,tth,0,-26.4
1638577515.6417143,1.031650079041703,70.57214238179,70.57239670795883,0,kth,0,220.1167456738312,20949.0,52.0,92669.0,0.0,89826.0,0.5,26.5,26.5,0,tth,0,-26.5
1638577516.6993184,1.014780682716173,70.62414238179002,70.62239670795881,0,kth,0,220.0667456738312,20894.0,48.0,91175.0,0.0,89847.0,0.5,26.6,26.6,0,tth,0,-26.6
1638577517.7715285,0.9958253086488472,70.67214238179002,70.6723967079588,0,kth,0,220.01674567383122,20862.0,51.0,89452.0,0.0,89827.0,0.5,26.7,26.7,0,tth,0,-26.7
1638577518.817783,0.98228293813514,70.72214238179001,70.72239670795881,0,kth,0,219.9667456738312,20795.0,49.0,88154.0,0.0,89744.0,0.5,26.8,26.8,0,tth,0,-26.8
1638577519.8674734,0.968683503971658,70.77314238179002,70.77239670795882,0,kth,0,219.9167456738312,20696.0,51.0,86950.0,0.0,89761.0,0.5,26.900000000000002,26.9,0,tth,0,-26.9
1638577520.971704,0.9521438913019267,70.82614238179002,70.82239670795883,0,kth,0,219.8667456738312,20603.0,48.0,85493.0,0.0,89790.0,0.5,27.0,27.0,0,tth,0,-27.0
1638577522.00779,0.9417673589843533,70.87014238179,70.87239670795881,0,kth,0,219.8167456738312,20545.0,51.0,84566.0,0.0,89795.0,0.5,27.1,27.1,0,tth,0,-27.1
1638577523.1097176,0.9356390441618601,70.92214238179002,70.9223967079588,0,kth,0,219.76674567383122,20479.0,48.0,84026.0,0.0,89806.0,0.5,27.2,27.2,0,tth,0,-27.2
1638577524.1632771,0.9231875013929439,70.97314238179001,70.97239670795881,0,kth,0,219.7167456738312,20338.0,50.0,82845.0,0.0,89738.0,0.5,27.3,27.3,0,tth,0,-27.3
1638577525.3961623,0.894770841454586,71.02114238179001,71.02239670795882,0,kth,0,219.6667456738312,20386.0,50.0,80337.0,0.0,89785.0,0.5,27.400000000000002,27.4,0,tth,0,-27.4
1638577526.423697,0.8854854698760289,71.07214238179,71.07239670795883,0,kth,0,219.6167456738312,20258.0,48.0,79498.0,0.0,89779.0,0.5,27.5,27.5,0,tth,0,-27.5
1638577527.463583,0.8762544413628719,71.12214238179001,71.12239670795881,0,kth,0,219.5667456738312,20216.0,50.0,78671.0,0.0,89781.0,0.5,27.6,27.6,0,tth,0,-27.6
1638577528.4969049,0.8630365792550526,71.17214238179002,71.1723967079588,0,kth,0,219.51674567383122,20107.0,49.0,77505.0,0.0,89805.0,0.5,27.7,27.7,0,tth,0,-27.7
1638577529.5266056,0.8430185903437207,71.22214238179001,71.22239670795881,0,kth,0,219.4667456738312,20128.0,49.0,75639.0,0.0,89724.0,0.5,27.8,27.8,0,tth,0,-27.8
1638577530.5799668,0.8263145001447565,71.27214238179002,71.27239670795882,0,kth,0,219.4167456738312,20021.0,49.0,74208.0,0.0,89806.0,0.5,27.900000000000002,27.9,0,tth,0,-27.9
1638577531.8263853,0.8092369701490876,71.32314238179,71.32239670795883,0,kth,0,219.3667456738312,19982.0,51.0,72680.0,0.0,89813.0,0.5,28.0,28.0,0,tth,0,-28.0
1638577532.8812044,0.7934436451907445,71.37414238179002,71.37239670795881,0,kth,0,219.3167456738312,19925.0,48.0,71256.0,0.0,89806.0,0.5,28.1,28.1,0,tth,0,-28.1
1638577533.9184184,0.7814355580807237,71.42314238179003,71.4223967079588,0,kth,0,219.26674567383122,19883.0,50.0,70144.0,0.0,89763.0,0.5,28.2,28.2,0,tth,0,-28.2
1638577534.9588792,0.7581996007538837,71.47214238179001,71.47239670795881,0,kth,0,219.2167456738312,19734.0,47.0,67987.0,0.0,89669.0,0.5,28.3,28.3,0,tth,0,-28.3
1638577535.999254,0.7543971038707881,71.52314238179002,71.52239670795882,0,kth,0,219.1667456738312,19721.0,49.0,67726.0,0.0,89775.0,0.5,28.400000000000002,28.4,0,tth,0,-28.4
1638577537.034239,0.7445402683068146,71.57414238179001,71.57239670795883,0,kth,0,219.1167456738312,19634.0,49.0,66821.0,0.0,89748.0,0.5,28.5,28.5,0,tth,0,-28.5
1638577538.1039932,0.7240126998273269,71.62114238179001,71.62239670795881,0,kth,0,219.0667456738312,19580.0,51.0,64991.0,0.0,89765.0,0.5,28.6,28.6,0,tth,0,-28.6
1638577539.135001,0.7201458015182085,71.67214238179002,71.6723967079588,0,kth,0,219.01674567383122,19448.0,48.0,64605.0,0.0,89711.0,0.5,28.7,28.7,0,tth,0,-28.7
1638577540.1594813,0.7158851642659002,71.72314238179001,71.72239670795881,0,kth,0,218.9667456738312,19452.0,51.0,64260.0,0.0,89763.0,0.5,28.8,28.8,0,tth,0,-28.8
1638577541.1930618,0.7076629974597799,71.77214238179002,71.77239670795882,0,kth,0,218.9167456738312,19327.0,49.0,63517.0,0.0,89756.0,0.5,28.900000000000002,28.9,0,tth,0,-28.9
1638577542.3469706,0.6985094247136937,71.82414238179001,71.82239670795883,0,kth,0,218.8667456738312,19392.0,50.0,62701.0,0.0,89764.0,0.5,29.0,29.0,0,tth,0,-29.0
1638577543.4040937,0.6862745098039216,71.87114238179001,71.87239670795881,0,kth,0,218.8167456738312,19277.0,49.0,61600.0,0.0,89760.0,0.5,29.1,29.1,0,tth,0,-29.1
1638577544.4731598,0.6787514497278972,71.92214238179002,71.9223967079588,0,kth,0,218.76674567383122,19136.0,50.0,60865.0,0.0,89672.0,0.5,29.2,29.2,0,tth,0,-29.2
1638577546.0455258,0.6597332857986385,71.97414238179002,71.97239670795881,0,kth,0,218.7167456738312,19141.0,49.0,59217.0,0.0,89759.0,0.5,29.3,29.3,0,tth,0,-29.3
1638577547.1495762,0.6565316695448722,72.02614238179001,72.02239670795882,0,kth,0,218.6667456738312,19026.0,48.0,58927.0,0.0,89755.0,0.5,29.400000000000002,29.4,0,tth,0,-29.4
1638577548.209602,0.6435153716724424,72.07114238179003,72.07239670795883,0,kth,0,218.6167456738312,19023.0,51.0,57751.0,0.0,89743.0,0.5,29.5,29.5,0,tth,0,-29.5
1638577549.2491174,0.632759926912964,72.12214238179001,72.12239670795881,0,kth,0,218.5667456738312,18946.0,49.0,56794.0,0.0,89756.0,0.5,29.6,29.6,0,tth,0,-29.6
1638577550.2823927,0.6217427163906288,72.17514238179001,72.1723967079588,0,kth,0,218.51674567383122,18915.0,51.0,55784.0,0.0,89722.0,0.5,29.7,29.7,0,tth,0,-29.7
1638577551.3678222,0.6088822978457696,72.22214238179001,72.22239670795881,0,kth,0,218.4667456738312,18889.0,50.0,54607.0,0.0,89684.0,0.5,29.8,29.8,0,tth,0,-29.8
1638577552.9096243,0.5989858464281734,72.27414238179003,72.27239670795882,0,kth,0,218.4167456738312,18726.0,48.0,53747.0,0.0,89730.0,0.5,29.900000000000002,29.9,0,tth,0,-29.9
1638577554.5095294,0.5870949041816702,72.32314238179,72.32239670795883,0,kth,0,218.3667456738312,18683.0,49.0,52663.0,0.0,89701.0,0.5,30.0,30.0,0,tth,0,-30.0
1638577555.8884466,0.5816539340879942,72.37314238179002,72.37239670795881,0,kth,0,218.3167456738312,18635.0,49.0,52154.0,0.0,89665.0,0.5,30.1,30.1,0,tth,0,-30.1
1638577556.912239,0.5764325529542921,72.42314238179003,72.4223967079588,0,kth,0,218.26674567383122,18633.0,48.0,51706.0,0.0,89700.0,0.5,30.2,30.2,0,tth,0,-30.2
1638577557.996883,0.5678580187732715,72.47314238179001,72.47239670795881,0,kth,0,218.2167456738312,18587.0,51.0,50938.0,0.0,89702.0,0.5,30.3,30.3,0,tth,0,-30.3
1638577559.042513,0.5590348274246447,72.52114238179001,72.52239670795882,0,kth,0,218.1667456738312,18440.0,48.0,50113.0,0.0,89642.0,0.5,30.400000000000002,30.4,0,tth,0,-30.4
1638577560.0969677,0.5511404213533297,72.57114238179003,72.57239670795883,0,kth,0,218.1167456738312,18403.0,52.0,49391.0,0.0,89616.0,0.5,30.5,30.5,0,tth,0,-30.5
1638577561.1436205,0.542710820520831,72.62314238179002,72.62239670795881,0,kth,0,218.0667456738312,18334.0,49.0,48641.0,0.0,89626.0,0.5,30.6,30.6,0,tth,0,-30.6
1638577562.2436793,0.5358046713863649,72.67214238179002,72.6723967079588,0,kth,0,218.01674567383122,18282.0,51.0,48059.0,0.0,89695.0,0.5,30.7,30.7,0,tth,0,-30.7
1638577563.2838566,0.5295036077932795,72.72214238179001,72.72239670795881,0,kth,0,217.9667456738312,18241.0,49.0,47479.0,0.0,89667.0,0.5,30.8,30.8,0,tth,0,-30.8
1638577564.3631253,0.5248302088793229,72.77314238179002,72.77239670795882,0,kth,0,217.9167456738312,18195.0,50.0,47061.0,0.0,89669.0,0.5,30.900000000000002,30.9,0,tth,0,-30.9
1638577565.4099586,0.509272579260201,72.82314238179,72.82239670795883,0,kth,0,217.8667456738312,18072.0,49.0,45668.0,0.0,89673.0,0.5,31.0,31.0,0,tth,0,-31.0
1638577566.4590015,0.5102295938298751,72.87214238179001,72.87239670795881,0,kth,0,217.8167456738312,18031.0,50.0,45713.0,0.0,89593.0,0.5,31.1,31.1,0,tth,0,-31.1
1638577567.4949617,0.5067996069849493,72.92414238179,72.9223967079588,0,kth,0,217.76674567383122,18031.0,50.0,45391.0,0.0,89564.0,0.5,31.2,31.2,0,tth,0,-31.2
1638577568.5234656,0.49614599484645333,72.97214238179001,72.97239670795881,0,kth,0,217.7167456738312,17989.0,51.0,44478.0,0.0,89647.0,0.5,31.3,31.3,0,tth,0,-31.3
1638577569.609149,0.49066985111939465,73.02414238179003,73.02239670795882,0,kth,0,217.6667456738312,17955.0,52.0,43965.0,0.0,89602.0,0.5,31.400000000000002,31.4,0,tth,0,-31.4
1638577570.6580162,0.4778611988085543,73.07114238179003,73.07239670795883,0,kth,0,217.6167456738312,17923.0,50.0,42835.0,0.0,89639.0,0.5,31.5,31.5,0,tth,0,-31.5
1638577571.7234354,0.4750136735536729,73.12314238179002,73.12239670795881,0,kth,0,217.5667456738312,17746.0,52.0,42556.0,0.0,89589.0,0.5,31.6,31.6,0,tth,0,-31.6
1638577572.7601142,0.46984697465203756,73.17214238179002,73.1723967079588,0,kth,0,217.51674567383122,17743.0,49.0,42095.0,0.0,89593.0,0.5,31.7,31.7,0,tth,0,-31.7
1638577573.9812646,0.46316659038390695,73.22314238179001,73.22239670795881,0,kth,0,217.4667456738312,17665.0,51.0,41490.0,0.0,89579.0,0.5,31.8,31.8,0,tth,0,-31.8
1638577575.0861719,0.4562363238512035,73.27214238179002,73.27239670795882,0,kth,0,217.4167456738312,17666.0,49.0,40866.0,0.0,89572.0,0.5,31.900000000000002,31.9,0,tth,0,-31.9
1638577576.136187,0.4495924064768286,73.32314238179,73.32239670795883,0,kth,0,217.3667456738312,17533.0,50.0,40261.0,0.0,89550.0,0.5,32.0,32.0,0,tth,0,-32.0
