time,D4calc,kappa_motors_m8,kappa_motors_m8_user_setpoint,kappa_motors_m8_sync,kappa_motors_m8_desc,kappa_motors_m8_homf,kappa_motors_m8_dval,TEY,D3,D4,MCP,mesh,scaler_time,kappa_motors_m9,kappa_motors_m9_user_setpoint,kappa_motors_m9_sync,kappa_motors_m9_desc,kappa_motors_m9_homf,kappa_motors_m9_dval,kappa_motors_m2,kappa_motors_m2_user_setpoint,kappa_motors_m2_sync,kappa_motors_m2_desc,kappa_motors_m2_homf,kappa_motors_m2_dval
1638657115.2644947,1.2393733060091228,66.22714238179,66.22239670795881,0,kth,0,224.4667456738312,4444.0,9.0,18748.0,0.0,15127.0,0.1,17.8,17.8,0,tth,0,-17.8,-490.22,-490.225,0,x,0,-490.225
1638657116.4596798,0.8062235729386892,66.26914238179,66.27239670795882,0,kth,0,224.4167456738312,4528.0,9.0,12203.0,0.0,15136.0,0.1,17.900000000000002,17.9,0,tth,0,-17.9,-495.253,-495.2375,0,x,0,-495.2375
1638657117.7137341,1.206454172728475,66.32514238179002,66.32239670795883,0,kth,0,224.3667456738312,4436.0,10.0,18244.0,0.0,15122.0,0.1,18.0,18.0,0,tth,0,-18.0,-500.146,-500.25,0,x,0,-500.25
1638657119.1032236,0.764344262295082,66.36814238179002,66.37239670795881,0,kth,0,224.3167456738312,4525.0,9.0,11563.0,0.0,15128.0,0.1,18.1,18.1,0,tth,0,-18.1,-505.223,-505.2625,0,x,0,-505.2625
1638657120.361537,0.9587656115773475,66.42114238179002,66.4223967079588,0,kth,0,224.26674567383122,4471.0,9.0,14509.0,0.0,15133.0,0.1,18.2,18.2,0,tth,0,-18.2,-510.27000000000004,-510.275,0,x,0,-510.275
1638657121.573995,1.149957041834644,66.47614238179003,66.47239670795881,0,kth,0,224.2167456738312,4484.0,10.0,17400.0,0.0,15131.0,0.1,18.3,18.3,0,tth,0,-18.3,-515.2860000000001,-515.2875,0,x,0,-515.2875
1638657122.778528,0.823708407752861,66.52014238179001,66.52239670795882,0,kth,0,224.1667456738312,4450.0,9.0,12452.0,0.0,15117.0,0.1,18.400000000000002,18.4,0,tth,0,-18.4,-520.321,-520.3,0,x,0,-520.3
1638657124.073011,1.1457064453517167,66.57614238179002,66.57239670795883,0,kth,0,224.1167456738312,4318.0,10.0,17118.0,0.0,14941.0,0.1,18.5,18.5,0,tth,0,-18.5,-525.287,-525.3125,0,x,0,-525.3125
1638657125.251968,0.9141407485503427,66.62214238179001,66.62239670795881,0,kth,0,224.0667456738312,4342.0,9.0,13873.0,0.0,15176.0,0.1,18.6,18.6,0,tth,0,-18.6,-530.289,-530.325,0,x,0,-530.325
1638657126.5229752,1.135168961201502,66.67714238179002,66.6723967079588,0,kth,0,224.01674567383122,4361.0,10.0,17233.0,0.0,15181.0,0.1,18.7,18.7,0,tth,0,-18.7,-535.32,-535.3375,0,x,0,-535.3375
1638657127.756767,0.7661550622488638,66.72114238179,66.72239670795881,0,kth,0,223.9667456738312,4455.0,10.0,11631.0,0.0,15181.0,0.1,18.8,18.8,0,tth,0,-18.8,-540.264,-540.35,0,x,0,-540.35
1638657128.997913,1.0301991296320718,66.77714238179001,66.77239670795882,0,kth,0,223.9167456738312,4319.0,9.0,15624.0,0.0,15166.0,0.1,18.900000000000002,18.9,0,tth,0,-18.9,-545.38,-545.3625,0,x,0,-545.3625
1638657130.194474,0.7425840474620963,66.81814238179001,66.82239670795883,0,kth,0,223.8667456738312,4286.0,10.0,11265.0,0.0,15170.0,0.1,19.0,19.0,0,tth,0,-19.0,-550.302,-550.375,0,x,0,-550.375
1638657131.3817608,0.858829738109374,66.87214238179001,66.87239670795881,0,kth,0,223.8167456738312,4320.0,10.0,13019.0,0.0,15159.0,0.1,19.1,19.1,0,tth,0,-19.1,-555.394,-555.3875,0,x,0,-555.3875
1638657132.6054258,0.799841719976258,66.92114238179002,66.9223967079588,0,kth,0,223.76674567383122,4444.0,10.0,12128.0,0.0,15163.0,0.1,19.2,19.2,0,tth,0,-19.2,-560.371,-560.4,0,x,0,-560.4
1638657133.797339,0.6562335266209804,66.96914238179002,66.97239670795881,0,kth,0,223.7167456738312,4289.0,10.0,9959.0,0.0,15176.0,0.1,19.3,19.3,0,tth,0,-19.3,-565.447,-565.4125,0,x,0,-565.4125
1638657135.0227375,0.6819259649585034,67.01914238179,67.02239670795882,0,kth,0,223.6667456738312,4286.0,9.0,10353.0,0.0,15182.0,0.1,19.400000000000002,19.4,0,tth,0,-19.4,-570.304,-570.425,0,x,0,-570.425
1638657136.2968676,0.8366728183495914,67.07614238179002,67.07239670795883,0,kth,0,223.6167456738312,4361.0,9.0,12694.0,0.0,15172.0,0.1,19.5,19.5,0,tth,0,-19.5,-575.476,-575.4375,0,x,0,-575.4375
1638657137.839912,0.5419027539860324,67.11914238179003,67.12239670795881,0,kth,0,223.5667456738312,4295.0,9.0,8225.0,0.0,15178.0,0.1,19.6,19.6,0,tth,0,-19.6,-580.446,-580.45,0,x,0,-580.45
1638657139.0675979,0.6389035318924617,67.17014238179001,67.1723967079588,0,kth,0,223.51674567383122,4329.0,9.0,9696.0,0.0,15176.0,0.1,19.7,19.7,0,tth,0,-19.7,-585.508,-585.4625,0,x,0,-585.4625
1638657140.2989125,0.5531466227347611,67.22114238179,67.22239670795881,0,kth,0,223.4667456738312,4170.0,10.0,8394.0,0.0,15175.0,0.1,19.8,19.8,0,tth,0,-19.8,-590.35,-590.475,0,x,0,-590.475
1638657141.6262991,0.8421087314662273,67.27714238179001,67.27239670795882,0,kth,0,223.4167456738312,4183.0,10.0,12779.0,0.0,15175.0,0.1,19.900000000000002,19.9,0,tth,0,-19.9,-595.485,-595.4875,0,x,0,-595.4875
1638657142.8623219,0.5825153172145727,67.31914238179002,67.32239670795883,0,kth,0,223.3667456738312,4202.0,10.0,8842.0,0.0,15179.0,0.1,20.0,20.0,0,tth,0,-20.0,-600.541,-600.5,0,x,0,-600.5
1638657144.0980556,0.8223701555496968,67.37714238179001,67.37239670795881,0,kth,0,223.3167456738312,4248.0,10.0,12477.0,0.0,15172.0,0.1,20.1,20.1,0,tth,0,-20.1,-605.442,-605.5125,0,x,0,-605.5125
1638657145.3652928,0.851032935119794,67.42714238179002,67.4223967079588,0,kth,0,223.26674567383122,4119.0,10.0,12894.0,0.0,15151.0,0.1,20.2,20.2,0,tth,0,-20.2,-610.5,-610.525,0,x,0,-610.525
1638657146.6245244,0.5974299835255354,67.46914238179002,67.47239670795881,0,kth,0,223.2167456738312,4243.0,9.0,9066.0,0.0,15175.0,0.1,20.3,20.3,0,tth,0,-20.3,-615.467,-615.5375,0,x,0,-615.5375
1638657147.8353195,0.6909630606860159,67.52414238179003,67.52239670795882,0,kth,0,223.1667456738312,4242.0,9.0,10475.0,0.0,15160.0,0.1,20.400000000000002,20.4,0,tth,0,-20.4,-620.54,-620.55,0,x,0,-620.55
1638657149.0265791,0.5165204774780716,67.56814238179001,67.57239670795883,0,kth,0,223.1167456738312,4091.0,10.0,7832.0,0.0,15163.0,0.1,20.5,20.5,0,tth,0,-20.5,-625.563,-625.5625,0,x,0,-625.5625
1638657150.2848532,0.6403109969032088,67.62414238179002,67.62239670795881,0,kth,0,223.0667456738312,4091.0,10.0,9718.0,0.0,15177.0,0.1,20.6,20.6,0,tth,0,-20.6,-630.557,-630.575,0,x,0,-630.575
1638657151.4412088,0.538040611814346,67.66914238179001,67.6723967079588,0,kth,0,223.01674567383122,4139.0,9.0,8161.0,0.0,15168.0,0.1,20.7,20.7,0,tth,0,-20.7,-635.597,-635.5875,0,x,0,-635.5875
1638657152.6159317,0.5440353072920098,67.72214238179001,67.72239670795881,0,kth,0,222.9667456738312,4165.0,9.0,8259.0,0.0,15181.0,0.1,20.8,20.8,0,tth,0,-20.8,-640.605,-640.6,0,x,0,-640.6
1638657153.9139454,0.6312808692788936,67.77714238179001,67.77239670795882,0,kth,0,222.9167456738312,4201.0,10.0,9586.0,0.0,15185.0,0.1,20.900000000000002,20.9,0,tth,0,-20.9,-645.686,-645.6125,0,x,0,-645.6125
1638657155.134458,0.44500790305584825,67.82114238179003,67.82239670795883,0,kth,0,222.8667456738312,4139.0,9.0,6757.0,0.0,15184.0,0.1,21.0,21.0,0,tth,0,-21.0,-650.524,-650.625,0,x,0,-650.625
1638657156.5370252,0.5918744228993537,67.87614238179,67.87239670795881,0,kth,0,222.8167456738312,4120.0,9.0,8974.0,0.0,15162.0,0.1,21.1,21.1,0,tth,0,-21.1,-655.62,-655.6375,0,x,0,-655.6375
1638657157.7039871,0.41750775117092154,67.91814238179,67.9223967079588,0,kth,0,222.76674567383122,4142.0,10.0,6329.0,0.0,15159.0,0.1,21.2,21.2,0,tth,0,-21.2,-660.622,-660.6500000000001,0,x,0,-660.6500000000001
1638657158.9209456,0.5465645831958287,67.97614238179003,67.97239670795881,0,kth,0,222.7167456738312,4242.0,9.0,8281.0,0.0,15151.0,0.1,21.3,21.3,0,tth,0,-21.3,-665.6800000000001,-665.6625,0,x,0,-665.6625
1638657160.1718614,0.400976060146409,68.01914238179,68.02239670795882,0,kth,0,222.6667456738312,4065.0,9.0,6080.0,0.0,15163.0,0.1,21.400000000000002,21.4,0,tth,0,-21.4,-670.693,-670.675,0,x,0,-670.675
1638657161.3521562,0.4391565866878181,68.07114238179003,68.07239670795883,0,kth,0,222.6167456738312,4044.0,10.0,6644.0,0.0,15129.0,0.1,21.5,21.5,0,tth,0,-21.5,-675.664,-675.6875,0,x,0,-675.6875
1638657162.5718782,0.46730947034737813,68.12314238179002,68.12239670795881,0,kth,0,222.5667456738312,3995.0,10.0,7076.0,0.0,15142.0,0.1,21.6,21.6,0,tth,0,-21.6,-680.653,-680.7,0,x,0,-680.7
1638657163.7491682,0.44500198072098246,68.17114238179002,68.1723967079588,0,kth,0,222.51674567383122,4067.0,9.0,6740.0,0.0,15146.0,0.1,21.7,21.7,0,tth,0,-21.7,-685.697,-685.7125000000001,0,x,0,-685.7125000000001
1638657164.9755223,0.4022206067014738,68.21914238179002,68.22239670795881,0,kth,0,222.4667456738312,4002.0,9.0,6086.0,0.0,15131.0,0.1,21.8,21.8,0,tth,0,-21.8,-690.694,-690.725,0,x,0,-690.725
1638657166.1772442,0.4577311423480499,68.27014238179001,68.27239670795882,0,kth,0,222.4167456738312,4009.0,10.0,6936.0,0.0,15153.0,0.1,21.900000000000002,21.9,0,tth,0,-21.9,-695.734,-695.7375,0,x,0,-695.7375
1638657167.4987612,0.49464710547184776,68.32114238179003,68.32239670795883,0,kth,0,222.3667456738312,3914.0,9.0,7485.0,0.0,15132.0,0.1,22.0,22.0,0,tth,0,-22.0,-700.638,-700.75,0,x,0,-700.75
1638657168.7355843,0.5587885200370322,68.37214238179001,68.37239670795881,0,kth,0,222.3167456738312,4029.0,9.0,8450.0,0.0,15122.0,0.1,22.1,22.1,0,tth,0,-22.1,-705.83,-705.7625,0,x,0,-705.7625
1638657169.9244947,0.5399154110494316,68.42414238179,68.4223967079588,0,kth,0,222.26674567383122,3943.0,10.0,8170.0,0.0,15132.0,0.1,22.2,22.2,0,tth,0,-22.2,-710.792,-710.7750000000001,0,x,0,-710.7750000000001
1638657171.1474495,0.604807819310527,68.47614238179003,68.47239670795881,0,kth,0,222.2167456738312,3986.0,9.0,9158.0,0.0,15142.0,0.1,22.3,22.3,0,tth,0,-22.3,-715.775,-715.7875,0,x,0,-715.7875
1638657172.3596833,0.46946463978849967,68.52114238179001,68.52239670795882,0,kth,0,222.1667456738312,3961.0,9.0,7103.0,0.0,15130.0,0.1,22.400000000000002,22.4,0,tth,0,-22.4,-720.817,-720.8,0,x,0,-720.8
1638657173.5131564,0.44700673979119865,68.56814238179001,68.57239670795883,0,kth,0,222.1167456738312,3935.0,10.0,6765.0,0.0,15134.0,0.1,22.5,22.5,0,tth,0,-22.5,-725.722,-725.8125,0,x,0,-725.8125
1638657174.7172678,0.5718160767449554,68.62714238179001,68.62239670795881,0,kth,0,222.0667456738312,3981.0,9.0,8643.0,0.0,15115.0,0.1,22.6,22.6,0,tth,0,-22.6,-730.8240000000001,-730.825,0,x,0,-730.825
1638657175.92116,0.4165839454701873,68.66814238179,68.6723967079588,0,kth,0,222.01674567383122,3939.0,9.0,6295.0,0.0,15111.0,0.1,22.7,22.7,0,tth,0,-22.7,-735.751,-735.8375000000001,0,x,0,-735.8375000000001
1638657177.1776369,0.4842425847457627,68.72414238179002,68.72239670795881,0,kth,0,221.9667456738312,3937.0,9.0,7314.0,0.0,15104.0,0.1,22.8,22.8,0,tth,0,-22.8,-740.8770000000001,-740.85,0,x,0,-740.85
1638657178.3662083,0.40521750645567106,68.77014238179001,68.77239670795882,0,kth,0,221.9167456738312,3851.0,9.0,6120.0,0.0,15103.0,0.1,22.900000000000002,22.9,0,tth,0,-22.9,-745.82,-745.8625,0,x,0,-745.8625
1638657179.5694993,0.38067543453836494,68.82214238179,68.82239670795883,0,kth,0,221.8667456738312,3904.0,10.0,5760.0,0.0,15131.0,0.1,23.0,23.0,0,tth,0,-23.0,-750.855,-750.875,0,x,0,-750.875
1638657180.7867012,0.36510458035477894,68.87014238179,68.87239670795881,0,kth,0,221.8167456738312,3895.0,9.0,5516.0,0.0,15108.0,0.1,23.1,23.1,0,tth,0,-23.1,-755.905,-755.8875,0,x,0,-755.8875
1638657181.9779925,0.4481731532962669,68.92714238179002,68.9223967079588,0,kth,0,221.76674567383122,3903.0,9.0,6771.0,0.0,15108.0,0.1,23.2,23.2,0,tth,0,-23.2,-760.895,-760.9000000000001,0,x,0,-760.9000000000001
1638657183.22281,0.30388458738667196,68.97014238179003,68.97239670795881,0,kth,0,221.7167456738312,3913.0,10.0,4592.0,0.0,15111.0,0.1,23.3,23.3,0,tth,0,-23.3,-765.918,-765.9125,0,x,0,-765.9125
1638657184.4185505,0.2894788983554587,69.02014238179001,69.02239670795882,0,kth,0,221.6667456738312,3875.0,9.0,4383.0,0.0,15141.0,0.1,23.400000000000002,23.4,0,tth,0,-23.4,-770.895,-770.925,0,x,0,-770.925
1638657185.660008,0.3141537446387331,69.06814238179001,69.07239670795883,0,kth,0,221.6167456738312,3888.0,10.0,4761.0,0.0,15155.0,0.1,23.5,23.5,0,tth,0,-23.5,-775.982,-775.9375,0,x,0,-775.9375
1638657186.9214256,0.332297726070862,69.12414238179002,69.12239670795881,0,kth,0,221.5667456738312,3777.0,9.0,5027.0,0.0,15128.0,0.1,23.6,23.6,0,tth,0,-23.6,-780.952,-780.95,0,x,0,-780.95
1638657188.1693888,0.3932651039947177,69.18014238179,69.1723967079588,0,kth,0,221.51674567383122,3718.0,9.0,5956.0,0.0,15145.0,0.1,23.7,23.7,0,tth,0,-23.7,-785.918,-785.9625000000001,0,x,0,-785.9625000000001
1638657189.3791828,0.312660986724787,69.21914238179002,69.22239670795881,0,kth,0,221.4667456738312,3861.0,10.0,4734.0,0.0,15141.0,0.1,23.8,23.8,0,tth,0,-23.8,-790.899,-790.975,0,x,0,-790.975
1638657190.696582,0.4247009846031851,69.27414238179003,69.27239670795882,0,kth,0,221.4167456738312,3764.0,9.0,6427.0,0.0,15133.0,0.1,23.900000000000002,23.9,0,tth,0,-23.9,-795.932,-795.9875,0,x,0,-795.9875
1638657191.9684558,0.3567038921562149,69.31914238179002,69.32239670795883,0,kth,0,221.3667456738312,3766.0,10.0,5398.0,0.0,15133.0,0.1,24.0,24.0,0,tth,0,-24.0,-800.984,-801.0,0,x,0,-801.0
1638657193.180482,0.4222868089041548,69.37314238179002,69.37239670795881,0,kth,0,221.3167456738312,3724.0,9.0,6393.0,0.0,15139.0,0.1,24.1,24.1,0,tth,0,-24.1,-806.0070000000001,-806.0125,0,x,0,-806.0125
1638657194.345831,0.34397092831185994,69.41914238179001,69.4223967079588,0,kth,0,221.26674567383122,3748.0,10.0,5206.0,0.0,15135.0,0.1,24.2,24.200000000000003,0,tth,0,-24.200000000000003,-810.981,-811.0250000000001,0,x,0,-811.0250000000001
1638657195.582856,0.41110084477296727,69.47314238179001,69.47239670795881,0,kth,0,221.2167456738312,3842.0,10.0,6229.0,0.0,15152.0,0.1,24.3,24.3,0,tth,0,-24.3,-815.946,-816.0375,0,x,0,-816.0375
1638657196.8031757,0.34120596384747326,69.52114238179001,69.52239670795882,0,kth,0,221.1667456738312,3734.0,9.0,5172.0,0.0,15158.0,0.1,24.400000000000002,24.4,0,tth,0,-24.4,-821.018,-821.05,0,x,0,-821.05
1638657198.0833251,0.3746367239101717,69.57314238179,69.57239670795883,0,kth,0,221.1167456738312,3686.0,10.0,5672.0,0.0,15140.0,0.1,24.5,24.5,0,tth,0,-24.5,-826.086,-826.0625,0,x,0,-826.0625
1638657199.2670584,0.3308896374083614,69.61914238179003,69.62239670795881,0,kth,0,221.0667456738312,3658.0,10.0,5010.0,0.0,15141.0,0.1,24.6,24.6,0,tth,0,-24.6,-830.9970000000001,-831.075,0,x,0,-831.075
1638657200.4670181,0.34387586662264774,69.67214238179002,69.6723967079588,0,kth,0,221.01674567383122,3683.0,9.0,5208.0,0.0,15145.0,0.1,24.7,24.700000000000003,0,tth,0,-24.700000000000003,-836.061,-836.0875000000001,0,x,0,-836.0875000000001
1638657201.6658964,0.30305031031295393,69.72014238179003,69.72239670795881,0,kth,0,220.9667456738312,3692.0,10.0,4590.0,0.0,15146.0,0.1,24.8,24.8,0,tth,0,-24.8,-841.095,-841.1,0,x,0,-841.1
1638657202.8638334,0.30480788307651613,69.77014238179001,69.77239670795882,0,kth,0,220.9167456738312,3737.0,10.0,4609.0,0.0,15121.0,0.1,24.900000000000002,24.9,0,tth,0,-24.9,-846.117,-846.1125,0,x,0,-846.1125
1638657204.045147,0.29897588371324746,69.82214238179,69.82239670795883,0,kth,0,220.8667456738312,3615.0,11.0,4525.0,0.0,15135.0,0.1,25.0,25.0,0,tth,0,-25.0,-851.095,-851.125,0,x,0,-851.125
1638657205.2243183,0.2945915604569768,69.87314238179002,69.87239670795881,0,kth,0,220.8167456738312,3641.0,10.0,4461.0,0.0,15143.0,0.1,25.1,25.1,0,tth,0,-25.1,-856.117,-856.1375,0,x,0,-856.1375
1638657206.4268472,0.2992792435363354,69.92614238179002,69.9223967079588,0,kth,0,220.76674567383122,3515.0,10.0,4526.0,0.0,15123.0,0.1,25.2,25.200000000000003,0,tth,0,-25.200000000000003,-861.085,-861.1500000000001,0,x,0,-861.1500000000001
1638657207.8860471,0.2165785997357992,69.97114238179,69.97239670795881,0,kth,0,220.7167456738312,3507.0,11.0,3279.0,0.0,15140.0,0.1,25.3,25.3,0,tth,0,-25.3,-866.178,-866.1625,0,x,0,-866.1625
1638657209.1062233,0.263241315546163,70.02514238179,70.02239670795882,0,kth,0,220.6667456738312,3636.0,10.0,3986.0,0.0,15142.0,0.1,25.400000000000002,25.4,0,tth,0,-25.4,-871.1990000000001,-871.175,0,x,0,-871.175
1638657210.4315333,0.2335052227951871,70.06914238179002,70.07239670795883,0,kth,0,220.6167456738312,3537.0,9.0,3532.0,0.0,15126.0,0.1,25.5,25.5,0,tth,0,-25.5,-876.225,-876.1875,0,x,0,-876.1875
1638657211.6305785,0.24655092745395735,70.12114238179001,70.12239670795881,0,kth,0,220.5667456738312,3578.0,10.0,3735.0,0.0,15149.0,0.1,25.6,25.6,0,tth,0,-25.6,-881.171,-881.2,0,x,0,-881.2
1638657212.7915092,0.2927764192716939,70.17514238179001,70.1723967079588,0,kth,0,220.51674567383122,3594.0,10.0,4430.0,0.0,15131.0,0.1,25.7,25.700000000000003,0,tth,0,-25.700000000000003,-886.129,-886.2125000000001,0,x,0,-886.2125000000001
1638657213.9922314,0.2377525419252608,70.22014238179003,70.22239670795881,0,kth,0,220.4667456738312,3617.0,9.0,3601.0,0.0,15146.0,0.1,25.8,25.8,0,tth,0,-25.8,-891.182,-891.225,0,x,0,-891.225
1638657215.2592936,0.27587118957878726,70.27414238179003,70.27239670795882,0,kth,0,220.4167456738312,3426.0,9.0,4172.0,0.0,15123.0,0.1,25.900000000000002,25.9,0,tth,0,-25.9,-896.206,-896.2375,0,x,0,-896.2375
1638657216.4420002,0.2455422005019152,70.32014238179002,70.32239670795883,0,kth,0,220.3667456738312,3506.0,9.0,3718.0,0.0,15142.0,0.1,26.0,26.0,0,tth,0,-26.0,-901.186,-901.25,0,x,0,-901.25
1638657217.723529,0.24932177595447627,70.37014238179,70.37239670795881,0,kth,0,220.3167456738312,3516.0,10.0,3768.0,0.0,15113.0,0.1,26.1,26.1,0,tth,0,-26.1,-906.184,-906.2625,0,x,0,-906.2625
1638657218.945852,0.24894179894179894,70.42014238179001,70.4223967079588,0,kth,0,220.26674567383122,3534.0,9.0,3764.0,0.0,15120.0,0.1,26.2,26.200000000000003,0,tth,0,-26.200000000000003,-911.182,-911.2750000000001,0,x,0,-911.2750000000001
1638657220.14905,0.2914655913267667,70.47614238179003,70.47239670795881,0,kth,0,220.2167456738312,3506.0,10.0,4409.0,0.0,15127.0,0.1,26.3,26.3,0,tth,0,-26.3,-916.317,-916.2875,0,x,0,-916.2875
1638657221.3622217,0.19947037404832837,70.51814238179003,70.52239670795882,0,kth,0,220.1667456738312,3527.0,10.0,3013.0,0.0,15105.0,0.1,26.400000000000002,26.4,0,tth,0,-26.4,-921.274,-921.3000000000001,0,x,0,-921.3000000000001
1638657222.5392332,0.2438573315719947,70.57214238179,70.57239670795883,0,kth,0,220.1167456738312,3470.0,10.0,3692.0,0.0,15140.0,0.1,26.5,26.5,0,tth,0,-26.5,-926.279,-926.3125,0,x,0,-926.3125
1638657223.8368335,0.25782128447648656,70.62514238179003,70.62239670795881,0,kth,0,220.0667456738312,3504.0,10.0,3898.0,0.0,15119.0,0.1,26.6,26.6,0,tth,0,-26.6,-931.3960000000001,-931.325,0,x,0,-931.325
1638657225.0887642,0.16596110596639768,70.66914238179001,70.6723967079588,0,kth,0,220.01674567383122,3468.0,9.0,2509.0,0.0,15118.0,0.1,26.7,26.700000000000003,0,tth,0,-26.700000000000003,-936.25,-936.3375,0,x,0,-936.3375
1638657226.2809935,0.23263360042381298,70.72314238179001,70.72239670795881,0,kth,0,219.9667456738312,3420.0,10.0,3513.0,0.0,15101.0,0.1,26.8,26.8,0,tth,0,-26.8,-941.34,-941.35,0,x,0,-941.35
1638657227.485725,0.20655261245789022,70.77214238179002,70.77239670795882,0,kth,0,219.9167456738312,3350.0,10.0,3127.0,0.0,15139.0,0.1,26.900000000000002,26.9,0,tth,0,-26.9,-946.278,-946.3625000000001,0,x,0,-946.3625000000001
1638657228.7282088,0.20813223140495868,70.82514238179002,70.82239670795883,0,kth,0,219.8667456738312,3529.0,10.0,3148.0,0.0,15125.0,0.1,27.0,27.0,0,tth,0,-27.0,-951.243,-951.375,0,x,0,-951.375
1638657229.915998,0.18451160637523972,70.87014238179,70.87239670795881,0,kth,0,219.8167456738312,3371.0,10.0,2790.0,0.0,15121.0,0.1,27.1,27.1,0,tth,0,-27.1,-956.354,-956.3875,0,x,0,-956.3875
