time,kappa_motors_m2,kappa_motors_m2_user_setpoint,kappa_motors_m2_sync,kappa_motors_m2_desc,kappa_motors_m2_homf,kappa_motors_m2_dval,D4calc,kappa_motors_m9,kappa_motors_m9_user_setpoint,kappa_motors_m9_sync,kappa_motors_m9_desc,kappa_motors_m9_homf,kappa_motors_m9_dval,D4,scaler_time,kappa_motors_m8,kappa_motors_m8_user_setpoint,kappa_motors_m8_sync,kappa_motors_m8_desc,kappa_motors_m8_homf,kappa_motors_m8_dval
1638592519.7516804,2660.16,2660.15,0,x,0,2660.15,3.331059700443007,17.2,17.2,0,tth,0,-17.2,47371.0,0.1,65.92114238179002,65.9223967079588,0,kth,0,224.76674567383122
1638592520.4844835,2665.178,2665.1625,0,x,0,2665.1625,3.0116017437772467,17.3,17.3,0,tth,0,-17.3,42831.0,0.1,65.97314238179001,65.97239670795881,0,kth,0,224.7167456738312
1638592521.2271729,2670.125,2670.175,0,x,0,2670.175,2.6547702683715046,17.400000000000002,17.4,0,tth,0,-17.4,37788.0,0.1,66.01814238179003,66.02239670795882,0,kth,0,224.6667456738312
1638592521.9391348,2675.16,2675.1875,0,x,0,2675.1875,2.3707975805317205,17.5,17.5,0,tth,0,-17.5,33708.0,0.1,66.07114238179003,66.07239670795883,0,kth,0,224.6167456738312
1638592522.6536727,2680.1910000000003,2680.2,0,x,0,2680.2,2.1657870663570473,17.6,17.6,0,tth,0,-17.6,30778.0,0.1,66.12214238179001,66.12239670795881,0,kth,0,224.5667456738312
1638592523.3686025,2685.185,2685.2125,0,x,0,2685.2125,1.9788955328877946,17.7,17.7,0,tth,0,-17.7,28130.0,0.1,66.17014238179001,66.1723967079588,0,kth,0,224.51674567383122
1638592524.098026,2690.2110000000002,2690.225,0,x,0,2690.225,2.068341779279279,17.8,17.8,0,tth,0,-17.8,29387.0,0.1,66.22514238179002,66.22239670795881,0,kth,0,224.4667456738312
1638592524.8421235,2695.234,2695.2375,0,x,0,2695.2375,1.981282105411301,17.900000000000002,17.9,0,tth,0,-17.9,28156.0,0.1,66.26914238179,66.27239670795882,0,kth,0,224.4167456738312
1638592525.5607061,2700.221,2700.25,0,x,0,2700.25,2.338748241912799,18.0,18.0,0,tth,0,-18.0,33257.0,0.1,66.32714238179003,66.32239670795883,0,kth,0,224.3667456738312
1638592526.296716,2705.274,2705.2625,0,x,0,2705.2625,2.1379892987890736,18.1,18.1,0,tth,0,-18.1,30368.0,0.1,66.36814238179002,66.37239670795881,0,kth,0,224.3167456738312
1638592527.080663,2710.248,2710.275,0,x,0,2710.275,2.3916044513311734,18.2,18.2,0,tth,0,-18.2,33956.0,0.1,66.41914238179001,66.4223967079588,0,kth,0,224.26674567383122
1638592527.804439,2715.2670000000003,2715.2875,0,x,0,2715.2875,2.644195548041702,18.3,18.3,0,tth,0,-18.3,37537.0,0.1,66.47714238179,66.47239670795881,0,kth,0,224.2167456738312
1638592528.5201273,2720.309,2720.3,0,x,0,2720.3,2.5022187786152004,18.400000000000002,18.4,0,tth,0,-18.4,35524.0,0.1,66.51914238179,66.52239670795882,0,kth,0,224.1667456738312
1638592529.244949,2725.292,2725.3125,0,x,0,2725.3125,2.6028987546612257,18.5,18.5,0,tth,0,-18.5,36995.0,0.1,66.57514238179002,66.57239670795883,0,kth,0,224.1167456738312
1638592529.9688907,2730.2670000000003,2730.325,0,x,0,2730.325,2.5018676439495384,18.6,18.6,0,tth,0,-18.6,35499.0,0.1,66.62514238179003,66.62239670795881,0,kth,0,224.0667456738312
1638592530.7519577,2735.317,2735.3375,0,x,0,2735.3375,2.3759419677442075,18.7,18.7,0,tth,0,-18.7,33736.0,0.1,66.67714238179002,66.6723967079588,0,kth,0,224.01674567383122
1638592531.5043392,2740.333,2740.35,0,x,0,2740.35,2.165646330307508,18.8,18.8,0,tth,0,-18.8,30776.0,0.1,66.72114238179,66.72239670795881,0,kth,0,223.9667456738312
1638592532.2529438,2745.35,2745.3625,0,x,0,2745.3625,1.9592756992883815,18.900000000000002,18.9,0,tth,0,-18.9,27808.0,0.1,66.77414238179003,66.77239670795882,0,kth,0,223.9167456738312
1638592533.043869,2750.357,2750.375,0,x,0,2750.375,1.7417241865051416,19.0,19.0,0,tth,0,-19.0,24729.0,0.1,66.82014238179002,66.82239670795883,0,kth,0,223.8667456738312
1638592533.80927,2755.326,2755.3875,0,x,0,2755.3875,1.6100049250685993,19.1,19.1,0,tth,0,-19.1,22883.0,0.1,66.87214238179001,66.87239670795881,0,kth,0,223.8167456738312
1638592534.590615,2760.4,2760.4,0,x,0,2760.4,1.492497358224727,19.2,19.2,0,tth,0,-19.2,21186.0,0.1,66.92014238179001,66.9223967079588,0,kth,0,223.76674567383122
1638592535.391426,2765.384,2765.4125,0,x,0,2765.4125,1.458922914466737,19.3,19.3,0,tth,0,-19.3,20724.0,0.1,66.97014238179003,66.97239670795881,0,kth,0,223.7167456738312
1638592536.1209948,2770.415,2770.425,0,x,0,2770.425,1.485249595155953,19.400000000000002,19.4,0,tth,0,-19.4,21095.0,0.1,67.02014238179001,67.02239670795882,0,kth,0,223.6667456738312
1638592536.8361254,2775.424,2775.4375,0,x,0,2775.4375,1.5682875264270613,19.5,19.5,0,tth,0,-19.5,22254.0,0.1,67.07214238179,67.07239670795883,0,kth,0,223.6167456738312
1638592537.7985036,2780.349,2780.45,0,x,0,2780.45,1.59443661971831,19.6,19.6,0,tth,0,-19.6,22641.0,0.1,67.11914238179003,67.12239670795881,0,kth,0,223.5667456738312
1638592538.5446863,2785.466,2785.4625,0,x,0,2785.4625,1.6830728066469511,19.7,19.7,0,tth,0,-19.7,23903.0,0.1,67.16814238179,67.1723967079588,0,kth,0,223.51674567383122
1638592539.263614,2790.474,2790.475,0,x,0,2790.475,1.7611341729402659,19.8,19.8,0,tth,0,-19.8,25031.0,0.1,67.22014238179003,67.22239670795881,0,kth,0,223.4667456738312
1638592539.999757,2795.397,2795.4875,0,x,0,2795.4875,1.8383503701092703,19.900000000000002,19.9,0,tth,0,-19.9,26077.0,0.1,67.27514238179,67.27239670795882,0,kth,0,223.4167456738312
1638592540.7046556,2800.503,2800.5,0,x,0,2800.5,1.7766497461928934,20.0,20.0,0,tth,0,-20.0,25200.0,0.1,67.32314238179,67.32239670795883,0,kth,0,223.3667456738312
1638592541.4842255,2805.5190000000002,2805.5125,0,x,0,2805.5125,1.675603217158177,20.1,20.1,0,tth,0,-20.1,23750.0,0.1,67.37514238179003,67.37239670795881,0,kth,0,223.3167456738312
1638592542.3730075,2810.477,2810.525,0,x,0,2810.525,1.5389546351084813,20.2,20.2,0,tth,0,-20.2,21847.0,0.1,67.42714238179002,67.4223967079588,0,kth,0,223.26674567383122
1638592543.1434417,2815.536,2815.5375,0,x,0,2815.5375,1.3569969716177195,20.3,20.3,0,tth,0,-20.3,19268.0,0.1,67.46814238179002,67.47239670795881,0,kth,0,223.2167456738312
1638592543.9174151,2820.408,2820.55,0,x,0,2820.55,1.2396676758431318,20.400000000000002,20.4,0,tth,0,-20.4,17607.0,0.1,67.52414238179003,67.52239670795882,0,kth,0,223.1667456738312
1638592544.6846118,2825.554,2825.5625,0,x,0,2825.5625,1.1046773739081432,20.5,20.5,0,tth,0,-20.5,15682.0,0.1,67.57014238179002,67.57239670795883,0,kth,0,223.1167456738312
1638592545.3922153,2830.579,2830.575,0,x,0,2830.575,1.054792591027537,20.6,20.6,0,tth,0,-20.6,14977.0,0.1,67.62714238179001,67.62239670795881,0,kth,0,223.0667456738312
1638592546.1205044,2835.588,2835.5875,0,x,0,2835.5875,1.0266290947516732,20.7,20.7,0,tth,0,-20.7,14573.0,0.1,67.66914238179001,67.6723967079588,0,kth,0,223.01674567383122
1638592546.8622804,2840.547,2840.6,0,x,0,2840.6,1.1104536489151873,20.8,20.8,0,tth,0,-20.8,15764.0,0.1,67.72514238179002,67.72239670795881,0,kth,0,222.9667456738312
1638592547.5792866,2845.634,2845.6125,0,x,0,2845.6125,1.1470443176213627,20.900000000000002,20.9,0,tth,0,-20.9,16280.0,0.1,67.77014238179001,67.77239670795882,0,kth,0,222.9167456738312
1638592548.4703147,2850.631,2850.625,0,x,0,2850.625,1.3099802650126868,21.0,21.0,0,tth,0,-21.0,18586.0,0.1,67.82614238179002,67.82239670795883,0,kth,0,222.8667456738312
1638592549.3493133,2855.6440000000002,2855.6375,0,x,0,2855.6375,1.416003380995985,21.1,21.1,0,tth,0,-21.1,20103.0,0.1,67.87514238179003,67.87239670795881,0,kth,0,222.8167456738312
1638592550.0774772,2860.716,2860.65,0,x,0,2860.65,1.4778193102475492,21.2,21.2,0,tth,0,-21.2,20954.0,0.1,67.92214238179002,67.9223967079588,0,kth,0,222.76674567383122
1638592550.8134623,2865.636,2865.6625,0,x,0,2865.6625,1.5814002679263908,21.3,21.3,0,tth,0,-21.3,22429.0,0.1,67.97314238179001,67.97239670795881,0,kth,0,222.7167456738312
1638592551.561288,2870.621,2870.675,0,x,0,2870.675,1.5919921048921473,21.400000000000002,21.4,0,tth,0,-21.4,22584.0,0.1,68.02114238179001,68.02239670795882,0,kth,0,222.6667456738312
1638592552.3007505,2875.6710000000003,2875.6875,0,x,0,2875.6875,1.5650795886744613,21.5,21.5,0,tth,0,-21.5,22221.0,0.1,68.06914238179002,68.07239670795883,0,kth,0,222.6167456738312
1638592553.0464225,2880.6820000000002,2880.7,0,x,0,2880.7,1.5081401085347805,21.6,21.6,0,tth,0,-21.6,21399.0,0.1,68.12014238179,68.12239670795881,0,kth,0,222.5667456738312
1638592553.7948334,2885.676,2885.7125,0,x,0,2885.7125,1.4475352112676056,21.7,21.7,0,tth,0,-21.7,20555.0,0.1,68.17214238179002,68.1723967079588,0,kth,0,222.51674567383122
1638592554.6187193,2890.703,2890.725,0,x,0,2890.725,1.3099077529751426,21.8,21.8,0,tth,0,-21.8,18602.0,0.1,68.21914238179002,68.22239670795881,0,kth,0,222.4667456738312
1638592555.3389006,2895.674,2895.7375,0,x,0,2895.7375,1.239568649563011,21.900000000000002,21.9,0,tth,0,-21.9,17587.0,0.1,68.27214238179002,68.27239670795882,0,kth,0,222.4167456738312
1638592556.0706,2900.708,2900.75,0,x,0,2900.75,1.145636543070633,22.0,22.0,0,tth,0,-22.0,16252.0,0.1,68.32214238179,68.32239670795883,0,kth,0,222.3667456738312
1638592556.7770183,2905.763,2905.7625,0,x,0,2905.7625,1.0736330326944759,22.1,22.1,0,tth,0,-22.1,15237.0,0.1,68.37214238179001,68.37239670795881,0,kth,0,222.3167456738312
1638592557.4997392,2910.79,2910.775,0,x,0,2910.775,1.0739044666760602,22.2,22.2,0,tth,0,-22.2,15243.0,0.1,68.42514238179001,68.4223967079588,0,kth,0,222.26674567383122
1638592558.4095652,2915.78,2915.7875,0,x,0,2915.7875,1.0815865622132825,22.3,22.3,0,tth,0,-22.3,15325.0,0.1,68.47614238179003,68.47239670795881,0,kth,0,222.2167456738312
1638592559.212003,2920.847,2920.8,0,x,0,2920.8,1.0654409692871232,22.400000000000002,22.4,0,tth,0,-22.4,15125.0,0.1,68.52114238179001,68.52239670795882,0,kth,0,222.1667456738312
1638592559.9684885,2925.813,2925.8125,0,x,0,2925.8125,1.1103598844989084,22.5,22.5,0,tth,0,-22.5,15766.0,0.1,68.57214238179,68.57239670795883,0,kth,0,222.1167456738312
1638592560.7189283,2930.852,2930.825,0,x,0,2930.825,1.1711082910321489,22.6,22.6,0,tth,0,-22.6,16611.0,0.1,68.62414238179002,68.62239670795881,0,kth,0,222.0667456738312
1638592561.4624689,2935.7580000000003,2935.8375,0,x,0,2935.8375,1.1684909257820775,22.7,22.7,0,tth,0,-22.7,16547.0,0.1,68.67114238179002,68.6723967079588,0,kth,0,222.01674567383122
1638592562.2067766,2940.799,2940.85,0,x,0,2940.85,1.2102556878213706,22.8,22.8,0,tth,0,-22.8,17182.0,0.1,68.72614238179003,68.72239670795881,0,kth,0,221.9667456738312
1638592562.9703057,2945.8540000000003,2945.8625,0,x,0,2945.8625,1.1718540475686356,22.900000000000002,22.9,0,tth,0,-22.9,16604.0,0.1,68.77114238179001,68.77239670795882,0,kth,0,221.9167456738312
1638592563.690476,2950.765,2950.875,0,x,0,2950.875,1.1603381472349419,23.0,23.0,0,tth,0,-23.0,16471.0,0.1,68.82414238179001,68.82239670795883,0,kth,0,221.8667456738312
1638592564.4247177,2955.828,2955.8875,0,x,0,2955.8875,1.0685971324149564,23.1,23.1,0,tth,0,-23.1,15204.0,0.1,68.86914238179003,68.87239670795881,0,kth,0,221.8167456738312
1638592565.5871768,2960.8830000000003,2960.9,0,x,0,2960.9,0.9867689492575128,23.2,23.2,0,tth,0,-23.2,14021.0,0.1,68.91814238179,68.9223967079588,0,kth,0,221.76674567383122
1638592566.617285,2965.9210000000003,2965.9125,0,x,0,2965.9125,0.91499542607839,23.3,23.3,0,tth,0,-23.3,13003.0,0.1,68.96814238179002,68.97239670795881,0,kth,0,221.7167456738312
1638592567.3874094,2970.916,2970.925,0,x,0,2970.925,0.8720946612198901,23.400000000000002,23.4,0,tth,0,-23.4,12382.0,0.1,69.02314238179002,69.02239670795882,0,kth,0,221.6667456738312
1638592568.1328864,2975.895,2975.9375,0,x,0,2975.9375,0.8043524191844497,23.5,23.5,0,tth,0,-23.5,11421.0,0.1,69.07114238179003,69.07239670795883,0,kth,0,221.6167456738312
1638592568.9065883,2980.9410000000003,2980.95,0,x,0,2980.95,0.7707145371348116,23.6,23.6,0,tth,0,-23.6,10948.0,0.1,69.12114238179001,69.12239670795881,0,kth,0,221.5667456738312
1638592570.204421,2985.9900000000002,2985.9625,0,x,0,2985.9625,0.7689220587199888,23.7,23.7,0,tth,0,-23.7,10921.0,0.1,69.17714238179002,69.1723967079588,0,kth,0,221.51674567383122
1638592570.955474,2990.9,2990.975,0,x,0,2990.975,0.7538169281643565,23.8,23.8,0,tth,0,-23.8,10714.0,0.1,69.21914238179002,69.22239670795881,0,kth,0,221.4667456738312
1638592572.01204,2995.916,2995.9875,0,x,0,2995.9875,0.7831452750352609,23.900000000000002,23.9,0,tth,0,-23.9,11105.0,0.1,69.27514238179,69.27239670795882,0,kth,0,221.4167456738312
1638592572.7453568,3000.965,3001.0,0,x,0,3001.0,0.8009852216748768,24.0,24.0,0,tth,0,-24.0,11382.0,0.1,69.32114238179003,69.32239670795883,0,kth,0,221.3667456738312
1638592573.537749,3006.007,3006.0125,0,x,0,3006.0125,0.8345303478383326,24.1,24.1,0,tth,0,-24.1,11852.0,0.1,69.37114238179001,69.37239670795881,0,kth,0,221.3167456738312
1638592574.2667837,3010.975,3011.025,0,x,0,3011.025,0.8664181204276871,24.2,24.200000000000003,0,tth,0,-24.200000000000003,12317.0,0.1,69.42414238179,69.4223967079588,0,kth,0,221.26674567383122
1638592574.9847872,3016.0,3016.0375,0,x,0,3016.0375,0.8670658682634731,24.3,24.3,0,tth,0,-24.3,12308.0,0.1,69.47114238179,69.47239670795881,0,kth,0,221.2167456738312
1638592575.7311537,3021.069,3021.05,0,x,0,3021.05,0.8654834847524474,24.400000000000002,24.4,0,tth,0,-24.4,12289.0,0.1,69.52214238179002,69.52239670795882,0,kth,0,221.1667456738312
1638592576.4798138,3026.045,3026.0625,0,x,0,3026.0625,0.8344002813928948,24.5,24.5,0,tth,0,-24.5,11861.0,0.1,69.57314238179,69.57239670795883,0,kth,0,221.1167456738312
1638592577.2036834,3031.02,3031.075,0,x,0,3031.075,0.79839617332583,24.6,24.6,0,tth,0,-24.6,11350.0,0.1,69.61914238179003,69.62239670795881,0,kth,0,221.0667456738312
1638592577.9797223,3036.1130000000003,3036.0875,0,x,0,3036.0875,0.7667347082424157,24.7,24.700000000000003,0,tth,0,-24.700000000000003,10893.0,0.1,69.67414238179,69.6723967079588,0,kth,0,221.01674567383122
1638592578.7033958,3041.0,3041.1,0,x,0,3041.1,0.6956001407954946,24.8,24.8,0,tth,0,-24.8,9881.0,0.1,69.71914238179002,69.72239670795881,0,kth,0,220.9667456738312
1638592579.4335334,3046.06,3046.1125,0,x,0,3046.1125,0.6496586670420156,24.900000000000002,24.9,0,tth,0,-24.9,9231.0,0.1,69.77114238179001,69.77239670795882,0,kth,0,220.9167456738312
1638592580.1385212,3051.11,3051.125,0,x,0,3051.125,0.6184979235588091,25.0,25.0,0,tth,0,-25.0,8787.0,0.1,69.82414238179001,69.82239670795883,0,kth,0,220.8667456738312
1638592580.8926952,3056.152,3056.1375,0,x,0,3056.1375,0.583022190912293,25.1,25.1,0,tth,0,-25.1,8276.0,0.1,69.86914238179003,69.87239670795881,0,kth,0,220.8167456738312
1638592581.6339917,3061.126,3061.15,0,x,0,3061.15,0.5745070422535211,25.2,25.200000000000003,0,tth,0,-25.200000000000003,8158.0,0.1,69.92314238179003,69.9223967079588,0,kth,0,220.76674567383122
1638592582.361189,3066.103,3066.1625,0,x,0,3066.1625,0.5586017337374022,25.3,25.3,0,tth,0,-25.3,7926.0,0.1,69.97014238179003,69.97239670795881,0,kth,0,220.7167456738312
1638592583.1617715,3071.192,3071.175,0,x,0,3071.175,0.5943721421034119,25.400000000000002,25.4,0,tth,0,-25.4,8449.0,0.1,70.02114238179001,70.02239670795882,0,kth,0,220.6667456738312
1638592583.8822033,3076.207,3076.1875,0,x,0,3076.1875,0.614323906008161,25.5,25.5,0,tth,0,-25.5,8732.0,0.1,70.07014238179002,70.07239670795883,0,kth,0,220.6167456738312
1638592584.6185966,3081.139,3081.2,0,x,0,3081.2,0.6330398027474463,25.6,25.6,0,tth,0,-25.6,8986.0,0.1,70.12314238179002,70.12239670795881,0,kth,0,220.5667456738312
1638592585.341398,3086.178,3086.2125,0,x,0,3086.2125,0.6629822585187272,25.7,25.700000000000003,0,tth,0,-25.700000000000003,9417.0,0.1,70.17514238179001,70.1723967079588,0,kth,0,220.51674567383122
1638592586.1111917,3091.215,3091.225,0,x,0,3091.225,0.665869106263195,25.8,25.8,0,tth,0,-25.8,9462.0,0.1,70.22314238179001,70.22239670795881,0,kth,0,220.4667456738312
1638592586.8703544,3096.245,3096.2375,0,x,0,3096.2375,0.6732638399774616,25.900000000000002,25.9,0,tth,0,-25.9,9559.0,0.1,70.27114238179001,70.27239670795882,0,kth,0,220.4167456738312
1638592587.5976732,3101.218,3101.25,0,x,0,3101.25,0.6469386317198619,26.0,26.0,0,tth,0,-26.0,9182.0,0.1,70.32214238179,70.32239670795883,0,kth,0,220.3667456738312
1638592588.3264694,3106.164,3106.2625,0,x,0,3106.2625,0.608943661971831,26.1,26.1,0,tth,0,-26.1,8647.0,0.1,70.36914238179003,70.37239670795881,0,kth,0,220.3167456738312
1638592589.0516863,3111.273,3111.275,0,x,0,3111.275,0.5877625828281404,26.2,26.200000000000003,0,tth,0,-26.200000000000003,8338.0,0.1,70.42314238179003,70.4223967079588,0,kth,0,220.26674567383122
1638592589.7720616,3116.293,3116.2875,0,x,0,3116.2875,0.5507215769095389,26.3,26.3,0,tth,0,-26.3,7823.0,0.1,70.47414238179002,70.47239670795881,0,kth,0,220.2167456738312
1638592590.486287,3121.337,3121.3,0,x,0,3121.3,0.5063709961281239,26.400000000000002,26.4,0,tth,0,-26.4,7193.0,0.1,70.52114238179001,70.52239670795882,0,kth,0,220.1667456738312
1638592591.22005,3126.301,3126.3125,0,x,0,3126.3125,0.47632449166256247,26.5,26.5,0,tth,0,-26.5,6770.0,0.1,70.57014238179002,70.57239670795883,0,kth,0,220.1167456738312
1638592592.0059063,3131.286,3131.325,0,x,0,3131.325,0.4688863860340701,26.6,26.6,0,tth,0,-26.6,6661.0,0.1,70.62314238179002,70.62239670795881,0,kth,0,220.0667456738312
1638592592.7314947,3136.327,3136.3375,0,x,0,3136.3375,0.46729037703995496,26.7,26.700000000000003,0,tth,0,-26.700000000000003,6643.0,0.1,70.67314238179003,70.6723967079588,0,kth,0,220.01674567383122
1638592593.4406898,3141.28,3141.35,0,x,0,3141.35,0.45916643199098844,26.8,26.8,0,tth,0,-26.8,6522.0,0.1,70.71914238179002,70.72239670795881,0,kth,0,219.9667456738312
1638592594.1722038,3146.312,3146.3625,0,x,0,3146.3625,0.48138241711832197,26.900000000000002,26.9,0,tth,0,-26.9,6839.0,0.1,70.77314238179002,70.77239670795882,0,kth,0,219.9167456738312
1638592594.9095874,3151.286,3151.375,0,x,0,3151.375,0.4954529432499119,27.0,27.0,0,tth,0,-27.0,7028.0,0.1,70.82214238179,70.82239670795883,0,kth,0,219.8667456738312
1638592595.6408339,3156.3920000000003,3156.3875,0,x,0,3156.3875,0.5128187068601211,27.1,27.1,0,tth,0,-27.1,7281.0,0.1,70.87214238179001,70.87239670795881,0,kth,0,219.8167456738312
1638592596.3610425,3161.426,3161.4,0,x,0,3161.4,0.5194219245682059,27.2,27.200000000000003,0,tth,0,-27.200000000000003,7368.0,0.1,70.92014238179001,70.9223967079588,0,kth,0,219.76674567383122
1638592597.1222343,3166.414,3166.4125,0,x,0,3166.4125,0.5174017190362125,27.3,27.3,0,tth,0,-27.3,7344.0,0.1,70.96914238179002,70.97239670795881,0,kth,0,219.7167456738312
1638592597.927993,3171.4,3171.425,0,x,0,3171.425,0.5219660108596009,27.400000000000002,27.4,0,tth,0,-27.4,7402.0,0.1,71.02714238179001,71.02239670795882,0,kth,0,219.6667456738312
1638592598.677698,3176.389,3176.4375,0,x,0,3176.4375,0.4829845698583809,27.5,27.5,0,tth,0,-27.5,6855.0,0.1,71.06814238179001,71.07239670795883,0,kth,0,219.6167456738312
1638592599.4982421,3181.449,3181.45,0,x,0,3181.45,0.45535966149506346,27.6,27.6,0,tth,0,-27.6,6457.0,0.1,71.11914238179003,71.12239670795881,0,kth,0,219.5667456738312
1638592600.2362247,3186.472,3186.4625,0,x,0,3186.4625,0.4492498415158132,27.7,27.700000000000003,0,tth,0,-27.700000000000003,6378.0,0.1,71.16914238179001,71.1723967079588,0,kth,0,219.51674567383122
1638592601.0037444,3191.395,3191.475,0,x,0,3191.475,0.42511090768255755,27.8,27.8,0,tth,0,-27.8,6037.0,0.1,71.22214238179001,71.22239670795881,0,kth,0,219.4667456738312
1638592601.7992575,3196.449,3196.4875,0,x,0,3196.4875,0.3932647597576441,27.900000000000002,27.9,0,tth,0,-27.9,5582.0,0.1,71.27014238179001,71.27239670795882,0,kth,0,219.4167456738312
1638592602.5333414,3201.4900000000002,3201.5,0,x,0,3201.5,0.3691895323411159,28.0,28.0,0,tth,0,-28.0,5234.0,0.1,71.31914238179002,71.32239670795883,0,kth,0,219.3667456738312
1638592603.3121305,3206.458,3206.5125,0,x,0,3206.5125,0.36663378892489784,28.1,28.1,0,tth,0,-28.1,5204.0,0.1,71.37714238179001,71.37239670795881,0,kth,0,219.3167456738312
1638592604.0868795,3211.472,3211.525,0,x,0,3211.525,0.3512999365884591,28.2,28.200000000000003,0,tth,0,-28.200000000000003,4986.0,0.1,71.41814238179,71.4223967079588,0,kth,0,219.26674567383122
1638592604.9293613,3216.545,3216.5375,0,x,0,3216.5375,0.3630083879608092,28.3,28.3,0,tth,0,-28.3,5150.0,0.1,71.47714238179,71.47239670795881,0,kth,0,219.2167456738312
1638592605.681373,3221.563,3221.55,0,x,0,3221.55,0.3711768851303735,28.400000000000002,28.4,0,tth,0,-28.4,5267.0,0.1,71.52214238179002,71.52239670795882,0,kth,0,219.1667456738312
1638592606.4747534,3226.568,3226.5625,0,x,0,3226.5625,0.3866920420102911,28.5,28.5,0,tth,0,-28.5,5486.0,0.1,71.57714238179003,71.57239670795883,0,kth,0,219.1167456738312
1638592607.1965175,3231.606,3231.575,0,x,0,3231.575,0.39569968276348255,28.6,28.6,0,tth,0,-28.6,5613.0,0.1,71.62014238179,71.62239670795881,0,kth,0,219.0667456738312
1638592607.938642,3236.614,3236.5875,0,x,0,3236.5875,0.3984787661102895,28.7,28.700000000000003,0,tth,0,-28.700000000000003,5658.0,0.1,71.66914238179001,71.6723967079588,0,kth,0,219.01674567383122
1638592608.7458081,3241.564,3241.6,0,x,0,3241.6,0.4085202426294259,28.8,28.8,0,tth,0,-28.8,5792.0,0.1,71.72714238179,71.72239670795881,0,kth,0,218.9667456738312
1638592609.5034378,3246.596,3246.6125,0,x,0,3246.6125,0.3957407799167901,28.900000000000002,28.9,0,tth,0,-28.9,5612.0,0.1,71.77014238179001,71.77239670795882,0,kth,0,218.9167456738312
1638592610.2213728,3251.577,3251.625,0,x,0,3251.625,0.3914329998590954,29.0,29.0,0,tth,0,-29.0,5556.0,0.1,71.82714238179003,71.82239670795883,0,kth,0,218.8667456738312
1638592610.9544423,3256.602,3256.6375,0,x,0,3256.6375,0.35648246171218856,29.1,29.1,0,tth,0,-29.1,5051.0,0.1,71.87214238179001,71.87239670795881,0,kth,0,218.8167456738312
1638592611.7085319,3261.621,3261.65,0,x,0,3261.65,0.3414324952461441,29.2,29.200000000000003,0,tth,0,-29.200000000000003,4848.0,0.1,71.92114238179002,71.9223967079588,0,kth,0,218.76674567383122
