time,kappa_motors_m4,kappa_motors_m4_user_setpoint,kappa_motors_m4_sync,kappa_motors_m4_desc,kappa_motors_m4_homf,kappa_motors_m4_dval,D3,scaler_time
1638589795.6364608,-980.0020000000001,-980.0,0,z,0,-980.0,21414.0,0.1
1638589795.8849452,-970.017,-970.0,0,z,0,-970.0,21401.0,0.1
1638589796.181528,-960.006,-960.0,0,z,0,-960.0,21380.0,0.1
1638589796.5447233,-950.0020000000001,-950.0,0,z,0,-950.0,21400.0,0.1
1638589796.8426788,-940.0120000000001,-940.0,0,z,0,-940.0,21393.0,0.1
1638589797.1410613,-929.993,-930.0,0,z,0,-930.0,21378.0,0.1
1638589797.4537308,-919.994,-920.0,0,z,0,-920.0,21377.0,0.1
1638589797.710599,-910.024,-910.0,0,z,0,-910.0,21355.0,0.1
1638589797.955796,-900.019,-900.0,0,z,0,-900.0,21383.0,0.1
1638589798.2038748,-890.005,-890.0,0,z,0,-890.0,21359.0,0.1
1638589798.4470613,-879.998,-880.0,0,z,0,-880.0,21373.0,0.1
1638589798.6934762,-870.0,-870.0,0,z,0,-870.0,21349.0,0.1
1638589798.9344416,-860.014,-860.0,0,z,0,-860.0,21361.0,0.1
1638589799.165984,-850.006,-850.0,0,z,0,-850.0,21306.0,0.1
1638589799.4056935,-840.001,-840.0,0,z,0,-840.0,21290.0,0.1
1638589799.6477084,-830.01,-830.0,0,z,0,-830.0,21305.0,0.1
1638589799.8887057,-820.009,-820.0,0,z,0,-820.0,21315.0,0.1
1638589800.1798806,-809.999,-810.0,0,z,0,-810.0,21273.0,0.1
1638589800.416169,-800.015,-800.0,0,z,0,-800.0,21253.0,0.1
1638589800.6572762,-790.006,-790.0,0,z,0,-790.0,21226.0,0.1
1638589800.8994765,-780.008,-780.0,0,z,0,-780.0,21211.0,0.1
1638589801.1401365,-770.018,-770.0,0,z,0,-770.0,21179.0,0.1
1638589801.4410934,-760.008,-760.0,0,z,0,-760.0,21173.0,0.1
1638589801.7432144,-749.996,-750.0,0,z,0,-750.0,21161.0,0.1
1638589802.044444,-740.009,-740.0,0,z,0,-740.0,21116.0,0.1
1638589802.3414972,-729.9970000000001,-730.0,0,z,0,-730.0,21106.0,0.1
1638589802.698509,-720.001,-720.0,0,z,0,-720.0,21062.0,0.1
1638589802.9988205,-710.013,-710.0,0,z,0,-710.0,21034.0,0.1
1638589803.2957377,-700.0020000000001,-700.0,0,z,0,-700.0,21009.0,0.1
1638589803.5918796,-690.0070000000001,-690.0,0,z,0,-690.0,20950.0,0.1
1638589803.8889303,-679.9970000000001,-680.0,0,z,0,-680.0,20897.0,0.1
1638589804.1903338,-670.0070000000001,-670.0,0,z,0,-670.0,20898.0,0.1
1638589804.4404116,-660.039,-660.0,0,z,0,-660.0,20846.0,0.1
1638589804.6879888,-650.028,-650.0,0,z,0,-650.0,20798.0,0.1
1638589804.931436,-640.02,-640.0,0,z,0,-640.0,20737.0,0.1
1638589805.1801097,-630.008,-630.0,0,z,0,-630.0,20602.0,0.1
1638589805.4261103,-620.004,-620.0,0,z,0,-620.0,20540.0,0.1
1638589805.6789374,-610.0120000000001,-610.0,0,z,0,-610.0,20447.0,0.1
1638589805.9221363,-600.009,-600.0,0,z,0,-600.0,20362.0,0.1
1638589806.1740758,-590.011,-590.0,0,z,0,-590.0,20297.0,0.1
1638589806.4196508,-580.013,-580.0,0,z,0,-580.0,20199.0,0.1
1638589806.6702046,-570.003,-570.0,0,z,0,-570.0,20091.0,0.1
1638589806.9127324,-560.035,-560.0,0,z,0,-560.0,19999.0,0.1
1638589807.1650996,-550.038,-550.0,0,z,0,-550.0,19832.0,0.1
1638589807.40966,-540.014,-540.0,0,z,0,-540.0,19631.0,0.1
1638589807.6647031,-529.996,-530.0,0,z,0,-530.0,19511.0,0.1
1638589807.9560692,-520.0020000000001,-520.0,0,z,0,-520.0,19378.0,0.1
1638589808.2686658,-510.0,-510.0,0,z,0,-510.0,19256.0,0.1
1638589808.5705721,-500.007,-500.0,0,z,0,-500.0,19096.0,0.1
1638589808.8726397,-490.005,-490.0,0,z,0,-490.0,18891.0,0.1
1638589809.1710007,-480.00100000000003,-480.0,0,z,0,-480.0,18636.0,0.1
1638589809.469399,-470.012,-470.0,0,z,0,-470.0,18385.0,0.1
1638589809.7688184,-460.00100000000003,-460.0,0,z,0,-460.0,18131.0,0.1
1638589810.0582316,-450.005,-450.0,0,z,0,-450.0,17986.0,0.1
1638589810.3558939,-440.00100000000003,-440.0,0,z,0,-440.0,17757.0,0.1
1638589810.6490324,-430.005,-430.0,0,z,0,-430.0,17538.0,0.1
1638589810.9525251,-420.005,-420.0,0,z,0,-420.0,17214.0,0.1
1638589811.2483363,-410.007,-410.0,0,z,0,-410.0,16840.0,0.1
1638589811.5405066,-400.00600000000003,-400.0,0,z,0,-400.0,16491.0,0.1
1638589811.8375132,-390.01300000000003,-390.0,0,z,0,-390.0,16139.0,0.1
1638589812.0817263,-380.032,-380.0,0,z,0,-380.0,15791.0,0.1
1638589812.3224738,-370.027,-370.0,0,z,0,-370.0,15511.0,0.1
1638589812.573576,-360.01300000000003,-360.0,0,z,0,-360.0,15196.0,0.1
1638589812.82073,-350.00600000000003,-350.0,0,z,0,-350.0,14947.0,0.1
1638589813.0638149,-340.009,-340.0,0,z,0,-340.0,14530.0,0.1
1638589813.306081,-330.01,-330.0,0,z,0,-330.0,14160.0,0.1
1638589813.5514874,-320.01,-320.0,0,z,0,-320.0,13752.0,0.1
1638589813.8047764,-310.031,-310.0,0,z,0,-310.0,13449.0,0.1
1638589814.1009846,-299.998,-300.0,0,z,0,-300.0,13186.0,0.1
1638589814.3968172,-289.999,-290.0,0,z,0,-290.0,12878.0,0.1
1638589814.7570825,-280.008,-280.0,0,z,0,-280.0,12579.0,0.1
1638589814.9986615,-270.019,-270.0,0,z,0,-270.0,12153.0,0.1
1638589815.234559,-260.02,-260.0,0,z,0,-260.0,11744.0,0.1
1638589815.5414011,-250.002,-250.0,0,z,0,-250.0,11376.0,0.1
1638589815.785968,-240.002,-240.0,0,z,0,-240.0,11023.0,0.1
1638589816.0303552,-230.02100000000002,-230.0,0,z,0,-230.0,10737.0,0.1
1638589816.2729614,-220.007,-220.0,0,z,0,-220.0,10450.0,0.1
1638589816.5164871,-210.00900000000001,-210.0,0,z,0,-210.0,10119.0,0.1
1638589816.7663603,-200.002,-200.0,0,z,0,-200.0,9716.0,0.1
1638589817.012544,-190.011,-190.0,0,z,0,-190.0,9265.0,0.1
1638589817.2534628,-180.023,-180.0,0,z,0,-180.0,8835.0,0.1
1638589817.4981258,-170.013,-170.0,0,z,0,-170.0,8508.0,0.1
1638589817.7396977,-160.011,-160.0,0,z,0,-160.0,8151.0,0.1
1638589817.982094,-150.001,-150.0,0,z,0,-150.0,7877.0,0.1
1638589818.2281766,-140.005,-140.0,0,z,0,-140.0,7492.0,0.1
1638589818.5237503,-130.008,-130.0,0,z,0,-130.0,7126.0,0.1
1638589818.821573,-120.001,-120.0,0,z,0,-120.0,6694.0,0.1
1638589819.1157694,-109.999,-110.0,0,z,0,-110.0,6293.0,0.1
1638589819.4138098,-100.006,-100.0,0,z,0,-100.0,5935.0,0.1
1638589819.7109156,-90.006,-90.0,0,z,0,-90.0,5667.0,0.1
1638589820.011777,-80.005,-80.0,0,z,0,-80.0,5440.0,0.1
1638589820.3113961,-70.004,-70.0,0,z,0,-70.0,5242.0,0.1
1638589820.6122475,-60.002,-60.0,0,z,0,-60.0,5008.0,0.1
1638589820.914252,-50.004,-50.0,0,z,0,-50.0,4707.0,0.1
1638589821.2112796,-40.005,-40.0,0,z,0,-40.0,4385.0,0.1
1638589821.5106604,-30.011,-30.0,0,z,0,-30.0,4033.0,0.1
1638589821.8111672,-20.0,-20.0,0,z,0,-20.0,3788.0,0.1
1638589822.1091106,-10.003,-10.0,0,z,0,-10.0,3578.0,0.1
1638589822.3527884,-0.015,0.0,0,z,0,0.0,3394.0,0.1
1638589822.648202,10.005,10.0,0,z,0,10.0,3207.0,0.1
1638589822.9040565,19.996,20.0,0,z,0,20.0,2986.0,0.1
1638589823.1478064,29.998,30.0,0,z,0,30.0,2718.0,0.1
1638589823.3911304,39.978,40.0,0,z,0,40.0,2456.0,0.1
1638589823.630009,49.980000000000004,50.0,0,z,0,50.0,2231.0,0.1
1638589823.8750284,59.991,60.0,0,z,0,60.0,2078.0,0.1
1638589824.1144252,70.005,70.0,0,z,0,70.0,1984.0,0.1
1638589824.3509164,79.979,80.0,0,z,0,80.0,1849.0,0.1
1638589824.591984,89.97,90.0,0,z,0,90.0,1775.0,0.1
1638589824.8301451,99.968,100.0,0,z,0,100.0,1620.0,0.1
1638589825.1331687,109.998,110.0,0,z,0,110.0,1460.0,0.1
1638589825.425817,120.00200000000001,120.0,0,z,0,120.0,1316.0,0.1
1638589825.7219598,129.996,130.0,0,z,0,130.0,1190.0,0.1
1638589826.029418,139.995,140.0,0,z,0,140.0,1123.0,0.1
1638589826.327235,149.999,150.0,0,z,0,150.0,1063.0,0.1
1638589826.6303182,160.00300000000001,160.0,0,z,0,160.0,1010.0,0.1
1638589826.8730593,169.99,170.0,0,z,0,170.0,936.0,0.1
1638589827.117071,179.992,180.0,0,z,0,180.0,880.0,0.1
1638589827.3675938,189.988,190.0,0,z,0,190.0,788.0,0.1
1638589827.6102886,199.981,200.0,0,z,0,200.0,713.0,0.1
1638589827.917382,210.004,210.0,0,z,0,210.0,668.0,0.1
1638589828.212067,220.0,220.0,0,z,0,220.0,640.0,0.1
1638589828.5050342,230.005,230.0,0,z,0,230.0,613.0,0.1
1638589828.803876,240.006,240.0,0,z,0,240.0,591.0,0.1
1638589829.057906,249.989,250.0,0,z,0,250.0,559.0,0.1
1638589829.3031387,259.999,260.0,0,z,0,260.0,528.0,0.1
1638589829.5517077,269.98900000000003,270.0,0,z,0,270.0,489.0,0.1
1638589829.793952,279.96500000000003,280.0,0,z,0,280.0,453.0,0.1
1638589830.0889206,289.987,290.0,0,z,0,290.0,436.0,0.1
1638589830.381494,299.994,300.0,0,z,0,300.0,423.0,0.1
1638589830.6813607,309.996,310.0,0,z,0,310.0,408.0,0.1
1638589830.9801812,320.008,320.0,0,z,0,320.0,396.0,0.1
1638589831.2180638,329.994,330.0,0,z,0,330.0,380.0,0.1
1638589831.4648204,339.978,340.0,0,z,0,340.0,367.0,0.1
1638589831.704556,349.991,350.0,0,z,0,350.0,351.0,0.1
1638589831.9511383,359.987,360.0,0,z,0,360.0,337.0,0.1
1638589832.2522166,370.005,370.0,0,z,0,370.0,327.0,0.1
1638589832.555525,379.994,380.0,0,z,0,380.0,321.0,0.1
1638589832.8530042,389.998,390.0,0,z,0,390.0,312.0,0.1
1638589833.150233,399.991,400.0,0,z,0,400.0,306.0,0.1
1638589833.4541886,409.996,410.0,0,z,0,410.0,300.0,0.1
1638589833.7502275,419.992,420.0,0,z,0,420.0,292.0,0.1
1638589834.0658925,430.003,430.0,0,z,0,430.0,285.0,0.1
1638589834.358461,439.998,440.0,0,z,0,440.0,279.0,0.1
1638589834.6614652,449.995,450.0,0,z,0,450.0,274.0,0.1
1638589834.9739065,460.0,460.0,0,z,0,460.0,270.0,0.1
1638589835.2751594,469.995,470.0,0,z,0,470.0,266.0,0.1
1638589835.583589,479.99,480.0,0,z,0,480.0,263.0,0.1
1638589835.825773,489.976,490.0,0,z,0,490.0,258.0,0.1
1638589836.066447,499.98900000000003,500.0,0,z,0,500.0,254.0,0.1
1638589836.3061903,509.975,510.0,0,z,0,510.0,250.0,0.1
1638589836.5473967,519.986,520.0,0,z,0,520.0,246.0,0.1
1638589836.7965484,529.994,530.0,0,z,0,530.0,244.0,0.1
1638589837.042595,539.996,540.0,0,z,0,540.0,241.0,0.1
1638589837.345341,549.996,550.0,0,z,0,550.0,239.0,0.1
1638589837.6386485,559.989,560.0,0,z,0,560.0,236.0,0.1
1638589837.9340932,569.995,570.0,0,z,0,570.0,233.0,0.1
1638589838.231328,579.998,580.0,0,z,0,580.0,229.0,0.1
1638589838.5334275,589.999,590.0,0,z,0,590.0,227.0,0.1
1638589838.776281,599.969,600.0,0,z,0,600.0,224.0,0.1
1638589839.0292997,609.9780000000001,610.0,0,z,0,610.0,222.0,0.1
1638589839.2694151,619.995,620.0,0,z,0,620.0,220.0,0.1
1638589839.5209932,629.982,630.0,0,z,0,630.0,218.0,0.1
1638589839.7607641,639.99,640.0,0,z,0,640.0,215.0,0.1
1638589840.0041025,649.997,650.0,0,z,0,650.0,214.0,0.1
1638589840.240719,659.987,660.0,0,z,0,660.0,211.0,0.1
1638589840.4765544,669.997,670.0,0,z,0,670.0,208.0,0.1
1638589840.7148707,679.984,680.0,0,z,0,680.0,205.0,0.1
1638589840.9524643,689.987,690.0,0,z,0,690.0,203.0,0.1
1638589841.201439,699.989,700.0,0,z,0,700.0,202.0,0.1
1638589841.4957435,709.992,710.0,0,z,0,710.0,201.0,0.1
1638589841.7805302,719.999,720.0,0,z,0,720.0,198.0,0.1
1638589842.072362,730.0020000000001,730.0,0,z,0,730.0,196.0,0.1
1638589842.365405,740.004,740.0,0,z,0,740.0,194.0,0.1
1638589842.6675005,749.999,750.0,0,z,0,750.0,191.0,0.1
1638589842.9594333,760.0020000000001,760.0,0,z,0,760.0,190.0,0.1
1638589843.2064354,769.9780000000001,770.0,0,z,0,770.0,188.0,0.1
1638589843.4472284,779.9970000000001,780.0,0,z,0,780.0,187.0,0.1
1638589843.6862502,789.984,790.0,0,z,0,790.0,185.0,0.1
1638589843.9882333,799.9970000000001,800.0,0,z,0,800.0,183.0,0.1
1638589844.2835166,810.004,810.0,0,z,0,810.0,180.0,0.1
1638589844.6330411,819.996,820.0,0,z,0,820.0,180.0,0.1
1638589844.9240544,830.001,830.0,0,z,0,830.0,177.0,0.1
1638589845.1721044,840.005,840.0,0,z,0,840.0,176.0,0.1
1638589845.4669468,849.991,850.0,0,z,0,850.0,175.0,0.1
1638589845.7121959,859.996,860.0,0,z,0,860.0,174.0,0.1
1638589846.0056887,870.0,870.0,0,z,0,870.0,172.0,0.1
1638589846.3053849,879.989,880.0,0,z,0,880.0,169.0,0.1
1638589846.6019135,889.992,890.0,0,z,0,890.0,168.0,0.1
1638589846.8422143,899.977,900.0,0,z,0,900.0,166.0,0.1
1638589847.0831985,909.988,910.0,0,z,0,910.0,166.0,0.1
1638589847.3291843,920.001,920.0,0,z,0,920.0,164.0,0.1
1638589847.572633,929.991,930.0,0,z,0,930.0,163.0,0.1
1638589847.8696294,939.996,940.0,0,z,0,940.0,162.0,0.1
1638589848.1715794,949.991,950.0,0,z,0,950.0,160.0,0.1
1638589848.467511,959.996,960.0,0,z,0,960.0,159.0,0.1
1638589848.7649372,969.996,970.0,0,z,0,970.0,156.0,0.1
1638589849.0600085,979.993,980.0,0,z,0,980.0,155.0,0.1
1638589849.3565922,990.0020000000001,990.0,0,z,0,990.0,154.0,0.1
1638589849.6003356,999.9780000000001,1000.0,0,z,0,1000.0,153.0,0.1
1638589849.841115,1009.9920000000001,1010.0,0,z,0,1010.0,151.0,0.1
1638589850.0810032,1019.989,1020.0,0,z,0,1020.0,150.0,0.1
1638589850.3206449,1029.987,1030.0,0,z,0,1030.0,149.0,0.1
1638589850.5563853,1039.998,1040.0,0,z,0,1040.0,147.0,0.1
1638589850.7989573,1050.001,1050.0,0,z,0,1050.0,145.0,0.1
1638589851.0413797,1059.988,1060.0,0,z,0,1060.0,144.0,0.1
1638589851.2894623,1070.0,1070.0,0,z,0,1070.0,143.0,0.1
1638589851.5874887,1080.0040000000001,1080.0,0,z,0,1080.0,142.0,0.1
1638589851.882967,1090.006,1090.0,0,z,0,1090.0,142.0,0.1
1638589852.1828027,1099.9950000000001,1100.0,0,z,0,1100.0,140.0,0.1
1638589852.430556,1109.979,1110.0,0,z,0,1110.0,138.0,0.1
1638589852.66886,1119.996,1120.0,0,z,0,1120.0,137.0,0.1
1638589852.9082873,1129.9950000000001,1130.0,0,z,0,1130.0,136.0,0.1
1638589853.1476238,1139.989,1140.0,0,z,0,1140.0,134.0,0.1
1638589853.3900354,1149.986,1150.0,0,z,0,1150.0,134.0,0.1
1638589853.686128,1159.991,1160.0,0,z,0,1160.0,133.0,0.1
1638589853.9836407,1169.989,1170.0,0,z,0,1170.0,132.0,0.1
1638589854.2788415,1180.0040000000001,1180.0,0,z,0,1180.0,130.0,0.1
1638589854.5180233,1189.976,1190.0,0,z,0,1190.0,129.0,0.1
1638589854.7608242,1199.996,1200.0,0,z,0,1200.0,128.0,0.1
1638589855.000012,1209.986,1210.0,0,z,0,1210.0,126.0,0.1
1638589855.2390685,1219.996,1220.0,0,z,0,1220.0,125.0,0.1
1638589855.4768665,1229.974,1230.0,0,z,0,1230.0,124.0,0.1
1638589855.7701924,1239.998,1240.0,0,z,0,1240.0,123.0,0.1
1638589856.0735447,1249.998,1250.0,0,z,0,1250.0,122.0,0.1
