time,kappa_motors_m2,kappa_motors_m2_user_setpoint,kappa_motors_m2_sync,kappa_motors_m2_desc,kappa_motors_m2_homf,kappa_motors_m2_dval,D4calc,kappa_motors_m9,kappa_motors_m9_user_setpoint,kappa_motors_m9_sync,kappa_motors_m9_desc,kappa_motors_m9_homf,kappa_motors_m9_dval,D4,scaler_time,kappa_motors_m8,kappa_motors_m8_user_setpoint,kappa_motors_m8_sync,kappa_motors_m8_desc,kappa_motors_m8_homf,kappa_motors_m8_dval
1638592425.9310384,1927.376,1927.361111111111,0,x,0,1927.361111111111,0.02757599266520911,10.5,10.5,0,tth,0,-10.5,391.0,0.1,62.57014238179002,62.57239670795883,0,kth,0,228.1167456738312
1638592426.7198105,1932.3500000000001,1932.388888888889,0,x,0,1932.388888888889,0.026035419459535736,10.6,10.6,0,tth,0,-10.6,369.0,0.1,62.62714238179001,62.62239670795881,0,kth,0,228.0667456738312
1638592427.4729826,1937.367,1937.4166666666667,0,x,0,1937.4166666666667,0.022368049675416314,10.700000000000001,10.700000000000001,0,tth,0,-10.700000000000001,317.0,0.1,62.67314238179003,62.672396707958825,0,kth,0,228.0167456738312
1638592428.2246866,1942.46,1942.4444444444443,0,x,0,1942.4444444444443,0.020451339915373765,10.8,10.8,0,tth,0,-10.8,290.0,0.1,62.72214238179001,62.72239670795881,0,kth,0,227.9667456738312
1638592428.9422252,1947.3690000000001,1947.4722222222222,0,x,0,1947.4722222222222,0.020593835954580718,10.9,10.9,0,tth,0,-10.9,292.0,0.1,62.773142381790024,62.77239670795882,0,kth,0,227.9167456738312
1638592429.690686,1952.414,1952.5,0,x,0,1952.5,0.021251059022874896,11.0,11.0,0,tth,0,-11.0,301.0,0.1,62.82414238179001,62.82239670795883,0,kth,0,227.8667456738312
1638592430.4178078,1957.549,1957.5277777777778,0,x,0,1957.5277777777778,0.02198501343135869,11.1,11.1,0,tth,0,-11.1,311.0,0.1,62.87314238179002,62.87239670795881,0,kth,0,227.8167456738312
1638592431.220668,1962.5430000000001,1962.5555555555557,0,x,0,1962.5555555555557,0.023218066337332394,11.200000000000001,11.200000000000001,0,tth,0,-11.200000000000001,329.0,0.1,62.92114238179002,62.922396707958825,0,kth,0,227.7667456738312
1638592432.0392723,1967.576,1967.5833333333333,0,x,0,1967.5833333333333,0.023649841157783267,11.3,11.3,0,tth,0,-11.3,335.0,0.1,62.96914238179002,62.97239670795881,0,kth,0,227.7167456738312
1638592432.811443,1972.596,1972.611111111111,0,x,0,1972.611111111111,0.024053043662269874,11.4,11.4,0,tth,0,-11.4,341.0,0.1,63.021142381790014,63.02239670795882,0,kth,0,227.6667456738312
