time,D4,scaler_time,kappa_motors_m9,kappa_motors_m9_user_setpoint,kappa_motors_m9_sync,kappa_motors_m9_desc,kappa_motors_m9_homf,kappa_motors_m9_dval
1638551402.4361706,110.0,0.1,19.75,19.75,0,tth,0,-19.75
1638551402.771077,122.0,0.1,19.76,19.76,0,tth,0,-19.76
1638551403.1861596,128.0,0.1,19.77,19.77,0,tth,0,-19.77
1638551403.5286064,144.0,0.1,19.78,19.78,0,tth,0,-19.78
1638551403.8562973,156.0,0.1,19.79,19.79,0,tth,0,-19.79
