time,TEY,D3,D4,MCP,mesh,scaler_time,kappa_motors_m8,kappa_motors_m8_user_setpoint,kappa_motors_m8_sync,kappa_motors_m8_desc,kappa_motors_m8_homf,kappa_motors_m8_dval
1638744779.862882,15808.0,10.0,12.0,0.0,10944.0,0.1,72.09614238179,72.09314238179002,0,kth,0,218.596
1638744780.7558217,15770.0,10.0,6.0,0.0,10936.0,0.1,72.09814238179001,72.10314238179001,0,kth,0,218.586
1638744781.5539198,15642.0,10.0,15.0,0.0,10929.0,0.1,72.11114238179002,72.11314238179,0,kth,0,218.57600000000002
1638744782.3614168,15708.0,10.0,15.0,0.0,10932.0,0.1,72.12314238179002,72.12314238179002,0,kth,0,218.566
1638744783.1304827,15667.0,10.0,13.0,0.0,10940.0,0.1,72.13214238179,72.13314238179004,0,kth,0,218.55599999999998
1638744783.9229214,15725.0,10.0,13.0,0.0,10935.0,0.1,72.14314238179003,72.14314238179003,0,kth,0,218.546
1638744784.7440662,15601.0,9.0,11.0,0.0,10939.0,0.1,72.15114238179001,72.15314238179002,0,kth,0,218.536
1638744785.5303774,15688.0,10.0,13.0,0.0,10929.0,0.1,72.16314238179001,72.16314238179001,0,kth,0,218.526
1638744786.3661966,15769.0,10.0,17.0,0.0,10948.0,0.1,72.17114238179002,72.17314238179,0,kth,0,218.51600000000002
1638744787.0767753,15582.0,9.0,15.0,0.0,10939.0,0.1,72.18114238179001,72.18314238179002,0,kth,0,218.506
1638744787.8114882,15629.0,10.0,16.0,0.0,10928.0,0.1,72.19414238179002,72.19314238179001,0,kth,0,218.496
1638744788.5898373,15584.0,9.0,15.0,0.0,10917.0,0.1,72.20314238179,72.20314238179003,0,kth,0,218.486
1638744789.3157,15586.0,10.0,18.0,0.0,10928.0,0.1,72.21614238179001,72.21314238179002,0,kth,0,218.476
1638744790.1028085,15536.0,9.0,17.0,0.0,10941.0,0.1,72.22214238179001,72.22314238179001,0,kth,0,218.466
1638744790.8681927,15501.0,10.0,22.0,0.0,10927.0,0.1,72.23314238179,72.23314238179,0,kth,0,218.45600000000002
1638744791.69985,15422.0,10.0,27.0,0.0,10944.0,0.1,72.24614238179001,72.24314238179002,0,kth,0,218.446
1638744792.526229,15493.0,10.0,33.0,0.0,10936.0,0.1,72.25014238179003,72.25314238179001,0,kth,0,218.436
1638744793.3227372,15525.0,10.0,47.0,0.0,10933.0,0.1,72.26414238179001,72.26314238179003,0,kth,0,218.426
1638744794.0934625,15415.0,10.0,64.0,0.0,10935.0,0.1,72.27014238179001,72.27314238179002,0,kth,0,218.416
1638744794.9222078,15480.0,10.0,100.0,0.0,10923.0,0.1,72.27914238179002,72.28314238179001,0,kth,0,218.406
1638744795.7030294,15481.0,10.0,167.0,0.0,10936.0,0.1,72.28814238179001,72.29314238179,0,kth,0,218.39600000000002
1638744796.4557617,15450.0,10.0,321.0,0.0,10933.0,0.1,72.30114238179002,72.30314238179,0,kth,0,218.38600000000002
1638744797.2584639,15397.0,10.0,501.0,0.0,10934.0,0.1,72.31414238179002,72.31314238179002,0,kth,0,218.376
1638744798.0070462,15449.0,10.0,634.0,0.0,10947.0,0.1,72.32314238179,72.32314238179003,0,kth,0,218.36599999999999
1638744798.823393,15376.0,9.0,753.0,0.0,10924.0,0.1,72.33214238179002,72.33314238179003,0,kth,0,218.356
1638744799.635235,15390.0,10.0,841.0,0.0,10935.0,0.1,72.34314238179002,72.34314238179002,0,kth,0,218.346
1638744800.380746,15291.0,10.0,877.0,0.0,10936.0,0.1,72.35314238179001,72.35314238179001,0,kth,0,218.336
1638744801.1358075,15416.0,9.0,860.0,0.0,10930.0,0.1,72.36614238179001,72.36314238179,0,kth,0,218.32600000000002
1638744801.8892553,15268.0,10.0,819.0,0.0,10927.0,0.1,72.37114238179001,72.37314238179002,0,kth,0,218.316
1638744802.7542725,15402.0,10.0,690.0,0.0,10938.0,0.1,72.38814238179,72.38314238179004,0,kth,0,218.30599999999998
1638744803.543755,15348.0,10.0,570.0,0.0,10939.0,0.1,72.39414238179,72.39314238179003,0,kth,0,218.296
1638744804.3191905,15278.0,10.0,423.0,0.0,10921.0,0.1,72.40514238179003,72.40314238179002,0,kth,0,218.286
1638744805.0740852,15336.0,10.0,312.0,0.0,10934.0,0.1,72.41214238179,72.41314238179001,0,kth,0,218.276
1638744805.810002,15298.0,10.0,189.0,0.0,10936.0,0.1,72.42314238179003,72.42314238179,0,kth,0,218.26600000000002
1638744806.671726,15320.0,9.0,112.0,0.0,10936.0,0.1,72.43314238179002,72.43314238179002,0,kth,0,218.256
1638744807.4937274,15267.0,10.0,70.0,0.0,10920.0,0.1,72.44414238179002,72.44314238179001,0,kth,0,218.246
1638744808.269424,15173.0,9.0,43.0,0.0,10913.0,0.1,72.45314238179,72.45314238179003,0,kth,0,218.236
1638744809.0277286,15294.0,9.0,35.0,0.0,10897.0,0.1,72.46514238179,72.46314238179002,0,kth,0,218.226
1638744809.776414,15281.0,9.0,30.0,0.0,10933.0,0.1,72.47014238179003,72.47314238179001,0,kth,0,218.216
1638744810.6709545,15169.0,9.0,29.0,0.0,10910.0,0.1,72.48514238179001,72.48314238179,0,kth,0,218.20600000000002
1638744811.4284377,15215.0,10.0,23.0,0.0,10917.0,0.1,72.49114238179001,72.49314238179002,0,kth,0,218.196
1638744812.1932888,15211.0,8.0,24.0,0.0,10929.0,0.1,72.50414238179002,72.50314238179001,0,kth,0,218.186
1638744812.9658148,15177.0,9.0,20.0,0.0,10910.0,0.1,72.51014238179002,72.51314238179003,0,kth,0,218.176
1638744813.670463,15174.0,10.0,23.0,0.0,10920.0,0.1,72.52414238179003,72.52314238179002,0,kth,0,218.166
1638744814.4375236,15087.0,9.0,18.0,0.0,10921.0,0.1,72.53114238179,72.53314238179001,0,kth,0,218.156
1638744815.2001667,15102.0,9.0,14.0,0.0,10928.0,0.1,72.54314238179,72.54314238179,0,kth,0,218.14600000000002
1638744816.0312927,15177.0,10.0,19.0,0.0,10927.0,0.1,72.55214238179002,72.55314238179,0,kth,0,218.13600000000002
1638744816.7891283,15156.0,9.0,14.0,0.0,10922.0,0.1,72.56514238179003,72.56314238179002,0,kth,0,218.126
1638744817.5816681,15157.0,9.0,16.0,0.0,10937.0,0.1,72.57114238179003,72.57314238179003,0,kth,0,218.11599999999999
1638744818.3001974,15046.0,10.0,12.0,0.0,10916.0,0.1,72.58414238179,72.58314238179003,0,kth,0,218.106
1638744819.0582826,15070.0,9.0,13.0,0.0,10901.0,0.1,72.59114238179001,72.59314238179002,0,kth,0,218.096
