time,D4calc,TEY,D3,D4,MCP,mesh,scaler_time,kappa_motors_m9,kappa_motors_m9_user_setpoint,kappa_motors_m9_sync,kappa_motors_m9_desc,kappa_motors_m9_homf,kappa_motors_m9_dval,kappa_motors_m8,kappa_motors_m8_user_setpoint,kappa_motors_m8_sync,kappa_motors_m8_desc,kappa_motors_m8_homf,kappa_motors_m8_dval,kappa_motors_m2,kappa_motors_m2_user_setpoint,kappa_motors_m2_sync,kappa_motors_m2_desc,kappa_motors_m2_homf,kappa_motors_m2_dval
1638731458.2743404,0.5932849733907325,71703.0,19.0,35005.0,0.0,59002.0,0.2,18.3,18.3,0,tth,0,-18.3,66.62814238179001,66.6270996027763,0,kth,0,224.06204277901372,5686.22,5684.7125,0,x,0,5684.7125
1638731459.8278148,0.5880838232055431,71418.0,19.0,34714.0,0.0,59029.0,0.2,18.400000000000002,18.4,0,tth,0,-18.4,66.67814238179002,66.67709960277631,0,kth,0,224.0120427790137,5679.732,5679.7,0,x,0,5679.7
1638731461.509603,0.574840251529687,70911.0,20.0,33915.0,0.0,58999.0,0.2,18.5,18.5,0,tth,0,-18.5,66.72714238179,66.72709960277629,0,kth,0,223.96204277901373,5676.461,5674.6875,0,x,0,5674.6875
1638731463.2587078,0.5639360385261052,70525.0,20.0,33257.0,0.0,58973.0,0.2,18.6,18.6,0,tth,0,-18.6,66.77714238179001,66.77709960277627,0,kth,0,223.91204277901375,5671.187,5669.675,0,x,0,5669.675
1638731464.932663,0.5568901839867177,70212.0,19.0,32871.0,0.0,59026.0,0.2,18.7,18.7,0,tth,0,-18.7,66.82814238179,66.82709960277629,0,kth,0,223.86204277901373,5667.465,5664.6625,0,x,0,5664.6625
1638731466.6591427,0.5399311736086388,69978.0,19.0,31850.0,0.0,58989.0,0.2,18.8,18.8,0,tth,0,-18.8,66.87714238179001,66.8770996027763,0,kth,0,223.81204277901372,5662.049,5659.65,0,x,0,5659.65
1638731468.3741388,0.5308717426364485,69371.0,19.0,31271.0,0.0,58905.0,0.2,18.900000000000002,18.9,0,tth,0,-18.9,66.92714238179002,66.92709960277631,0,kth,0,223.7620427790137,5656.937,5654.6375,0,x,0,5654.6375
1638731470.0713437,0.5169712793733682,69350.0,19.0,30492.0,0.0,58982.0,0.2,19.0,19.0,0,tth,0,-19.0,66.97714238179,66.97709960277629,0,kth,0,223.71204277901373,5652.228,5649.625,0,x,0,5649.625
1638731471.7778327,0.510527921879768,68909.0,20.0,30114.0,0.0,58986.0,0.2,19.1,19.1,0,tth,0,-19.1,67.02714238179001,67.02709960277627,0,kth,0,223.66204277901375,5647.39,5644.6125,0,x,0,5644.6125
1638731473.1258082,0.49848173845188215,68538.0,19.0,29385.0,0.0,58949.0,0.2,19.2,19.2,0,tth,0,-19.2,67.07814238179,67.07709960277629,0,kth,0,223.61204277901373,5639.569,5639.6,0,x,0,5639.6
1638731476.5666924,0.49328517651846576,68246.0,20.0,29091.0,0.0,58974.0,0.2,19.3,19.3,0,tth,0,-19.3,67.12714238179001,67.1270996027763,0,kth,0,223.56204277901372,5637.499,5634.5875,0,x,0,5634.5875
1638731479.2196631,0.4824483976099946,67877.0,20.0,28422.0,0.0,58912.0,0.2,19.400000000000002,19.4,0,tth,0,-19.4,67.17714238179002,67.17709960277631,0,kth,0,223.5120427790137,5632.121,5629.575,0,x,0,5629.575
1638731480.9424224,0.47375118772906205,67437.0,19.0,27921.0,0.0,58936.0,0.2,19.5,19.5,0,tth,0,-19.5,67.22714238179,67.22709960277629,0,kth,0,223.46204277901373,5626.895,5624.5625,0,x,0,5624.5625
1638731483.6791058,0.4633972630615048,67265.0,20.0,27327.0,0.0,58971.0,0.2,19.6,19.6,0,tth,0,-19.6,67.27714238179001,67.27709960277627,0,kth,0,223.41204277901375,5621.58,5619.55,0,x,0,5619.55
1638731485.322129,0.45114518073311943,66826.0,19.0,26572.0,0.0,58899.0,0.2,19.7,19.7,0,tth,0,-19.7,67.32714238179003,67.32709960277629,0,kth,0,223.36204277901373,5617.116,5614.5375,0,x,0,5614.5375
1638731487.0298247,0.43998572302671834,66547.0,19.0,25887.0,0.0,58836.0,0.2,19.8,19.8,0,tth,0,-19.8,67.37814238179001,67.3770996027763,0,kth,0,223.31204277901372,5612.342000000001,5609.525,0,x,0,5609.525
1638731488.7858105,0.43308783600325823,66251.0,20.0,25521.0,0.0,58928.0,0.2,19.900000000000002,19.9,0,tth,0,-19.9,67.42814238179002,67.42709960277631,0,kth,0,223.2620427790137,5607.0380000000005,5604.5125,0,x,0,5604.5125
1638731490.5028381,0.41744389514635677,65858.0,20.0,24572.0,0.0,58863.0,0.2,20.0,20.0,0,tth,0,-20.0,67.47714238179,67.47709960277629,0,kth,0,223.21204277901373,5602.004,5599.5,0,x,0,5599.5
1638731492.2195299,0.4082013680262064,65722.0,20.0,24050.0,0.0,58917.0,0.2,20.1,20.1,0,tth,0,-20.1,67.52814238179002,67.52709960277627,0,kth,0,223.16204277901375,5596.264,5594.4875,0,x,0,5594.4875
1638731493.925101,0.3964853357759571,65453.0,20.0,23374.0,0.0,58953.0,0.2,20.2,20.2,0,tth,0,-20.2,67.57614238179002,67.57709960277629,0,kth,0,223.11204277901373,5592.31,5589.475,0,x,0,5589.475
1638731495.6600852,0.3870217605323013,65094.0,20.0,22801.0,0.0,58914.0,0.2,20.3,20.3,0,tth,0,-20.3,67.62814238179001,67.6270996027763,0,kth,0,223.06204277901372,5587.428,5584.4625,0,x,0,5584.4625
1638731497.371155,0.37776457608418906,64901.0,20.0,22256.0,0.0,58915.0,0.2,20.400000000000002,20.4,0,tth,0,-20.4,67.67714238179002,67.67709960277631,0,kth,0,223.0120427790137,5582.033,5579.45,0,x,0,5579.45
1638731499.0842843,0.36874533233756535,64555.0,19.0,21725.0,0.0,58916.0,0.2,20.5,20.5,0,tth,0,-20.5,67.72714238179,67.72709960277629,0,kth,0,222.96204277901373,5577.322,5574.4375,0,x,0,5574.4375
1638731501.6461008,0.3615992672004342,64335.0,20.0,21317.0,0.0,58952.0,0.2,20.6,20.6,0,tth,0,-20.6,67.77714238179001,67.77709960277627,0,kth,0,222.91204277901375,5571.184,5569.425,0,x,0,5569.425
1638731503.3697,0.35334578804347827,63971.0,20.0,20805.0,0.0,58880.0,0.2,20.7,20.7,0,tth,0,-20.7,67.82714238179003,67.82709960277629,0,kth,0,222.86204277901373,5567.139,5564.4125,0,x,0,5564.4125
1638731505.0907369,0.3460219362287344,63625.0,19.0,20380.0,0.0,58898.0,0.2,20.8,20.8,0,tth,0,-20.8,67.87814238179001,67.8770996027763,0,kth,0,222.81204277901372,5561.782,5559.4,0,x,0,5559.4
1638731506.891492,0.3381588337241309,63369.0,18.0,19902.0,0.0,58854.0,0.2,20.900000000000002,20.9,0,tth,0,-20.9,67.92614238179002,67.92709960277631,0,kth,0,222.7620427790137,5555.9800000000005,5554.3875,0,x,0,5554.3875
1638731508.572798,0.3309524617420515,63167.0,19.0,19507.0,0.0,58942.0,0.2,21.0,21.0,0,tth,0,-21.0,67.97814238179001,67.97709960277629,0,kth,0,222.71204277901373,5551.972,5549.375,0,x,0,5549.375
1638731510.6346896,0.32429858867539535,62707.0,19.0,19072.0,0.0,58810.0,0.2,21.1,21.1,0,tth,0,-21.1,68.02714238179001,68.02709960277627,0,kth,0,222.66204277901375,5545.554,5544.3625,0,x,0,5544.3625
1638731512.357524,0.31571532834326255,62701.0,20.0,18601.0,0.0,58917.0,0.2,21.2,21.2,0,tth,0,-21.2,68.07614238179002,68.07709960277629,0,kth,0,222.61204277901373,5542.102,5539.35,0,x,0,5539.35
1638731514.0621696,0.3118105953736594,62279.0,19.0,18346.0,0.0,58837.0,0.2,21.3,21.3,0,tth,0,-21.3,68.12714238179001,68.1270996027763,0,kth,0,222.56204277901372,5535.897,5534.3375,0,x,0,5534.3375
1638731515.699188,0.305607476635514,61990.0,20.0,17985.0,0.0,58850.0,0.2,21.400000000000002,21.4,0,tth,0,-21.4,68.17814238179002,68.17709960277631,0,kth,0,222.5120427790137,5531.93,5529.325,0,x,0,5529.325
1638731517.40723,0.3015905418048822,61649.0,20.0,17729.0,0.0,58785.0,0.2,21.5,21.5,0,tth,0,-21.5,68.22614238179003,68.22709960277629,0,kth,0,222.46204277901373,5526.902,5524.3125,0,x,0,5524.3125
1638731519.2922919,0.29684020872639505,61456.0,20.0,17464.0,0.0,58833.0,0.2,21.6,21.6,0,tth,0,-21.6,68.27714238179001,68.27709960277627,0,kth,0,222.41204277901375,5520.999,5519.3,0,x,0,5519.3
1638731520.9788597,0.29405168459146747,61152.0,19.0,17307.0,0.0,58857.0,0.2,21.7,21.7,0,tth,0,-21.7,68.32714238179003,68.32709960277629,0,kth,0,222.36204277901373,5516.581,5514.2875,0,x,0,5514.2875
1638731522.6750555,0.2890736584370537,60866.0,19.0,17001.0,0.0,58812.0,0.2,21.8,21.8,0,tth,0,-21.8,68.37814238179001,68.3770996027763,0,kth,0,222.31204277901372,5511.522,5509.275,0,x,0,5509.275
1638731524.3479342,0.28560740035369336,60657.0,19.0,16796.0,0.0,58808.0,0.2,21.900000000000002,21.9,0,tth,0,-21.9,68.42714238179002,68.42709960277631,0,kth,0,222.2620427790137,5507.127,5504.2625,0,x,0,5504.2625
1638731525.8882442,0.2814928164583865,60358.0,20.0,16556.0,0.0,58815.0,0.2,22.0,22.0,0,tth,0,-22.0,68.47814238179001,68.47709960277629,0,kth,0,222.21204277901373,5499.127,5499.25,0,x,0,5499.25
1638731527.601359,0.2766908602607469,60224.0,20.0,16278.0,0.0,58831.0,0.2,22.1,22.1,0,tth,0,-22.1,68.52714238179001,68.52709960277627,0,kth,0,222.16204277901375,5496.28,5494.2375,0,x,0,5494.2375
1638731529.352625,0.27128193780107923,59827.0,19.0,15937.0,0.0,58747.0,0.2,22.2,22.2,0,tth,0,-22.2,68.57714238179003,68.57709960277629,0,kth,0,222.11204277901373,5491.341,5489.225,0,x,0,5489.225
1638731531.0361836,0.26581372766145933,59617.0,19.0,15603.0,0.0,58699.0,0.2,22.3,22.3,0,tth,0,-22.3,68.62614238179,68.6270996027763,0,kth,0,222.06204277901372,5485.779,5484.2125,0,x,0,5484.2125
1638731532.594697,0.26136305624095973,59405.0,19.0,15359.0,0.0,58765.0,0.2,22.400000000000002,22.4,0,tth,0,-22.4,68.67814238179002,68.67709960277631,0,kth,0,222.0120427790137,5479.152,5479.2,0,x,0,5479.2
1638731534.2930956,0.25546238538364524,59115.0,20.0,14989.0,0.0,58674.0,0.2,22.5,22.5,0,tth,0,-22.5,68.72714238179,68.72709960277629,0,kth,0,221.96204277901373,5476.778,5474.1875,0,x,0,5474.1875
1638731536.0091908,0.2517054250378511,58962.0,21.0,14796.0,0.0,58783.0,0.2,22.6,22.6,0,tth,0,-22.6,68.77814238179002,68.77709960277627,0,kth,0,221.91204277901375,5470.983,5469.175,0,x,0,5469.175
1638731537.4235613,0.24479299715594613,58683.0,20.0,14374.0,0.0,58719.0,0.2,22.7,22.7,0,tth,0,-22.7,68.82414238179001,68.82709960277629,0,kth,0,221.86204277901373,5464.082,5464.1625,0,x,0,5464.1625
1638731538.9701903,0.2388888888888889,58532.0,19.0,14018.0,0.0,58680.0,0.2,22.8,22.8,0,tth,0,-22.8,68.87614238179,68.8770996027763,0,kth,0,221.81204277901372,5459.152,5459.15,0,x,0,5459.15
1638731540.697374,0.23463249203292488,58230.0,19.0,13768.0,0.0,58679.0,0.2,22.900000000000002,22.9,0,tth,0,-22.9,68.92714238179002,68.92709960277631,0,kth,0,221.7620427790137,5456.579,5454.1375,0,x,0,5454.1375
1638731542.4126642,0.2300514252630862,58010.0,21.0,13510.0,0.0,58726.0,0.2,23.0,23.0,0,tth,0,-23.0,68.97814238179001,68.97709960277629,0,kth,0,221.71204277901373,5450.944,5449.125,0,x,0,5449.125
1638731544.1845918,0.22470856909128092,57763.0,21.0,13185.0,0.0,58676.0,0.2,23.1,23.1,0,tth,0,-23.1,69.02614238179001,69.02709960277627,0,kth,0,221.66204277901375,5446.25,5444.1125,0,x,0,5444.1125
1638731545.8683612,0.21878246062154108,57576.0,20.0,12848.0,0.0,58725.0,0.2,23.2,23.2,0,tth,0,-23.2,69.07714238179003,69.07709960277629,0,kth,0,221.61204277901373,5439.128,5439.1,0,x,0,5439.1
1638731547.6042523,0.21496600957524747,57354.0,20.0,12617.0,0.0,58693.0,0.2,23.3,23.3,0,tth,0,-23.3,69.12714238179001,69.1270996027763,0,kth,0,221.56204277901372,5436.059,5434.0875,0,x,0,5434.0875
1638731549.5042605,0.21089583013820015,57126.0,20.0,12376.0,0.0,58683.0,0.2,23.400000000000002,23.4,0,tth,0,-23.4,69.17914238179003,69.17709960277631,0,kth,0,221.5120427790137,5430.648,5429.075,0,x,0,5429.075
1638731551.7725544,0.2067521323867409,57051.0,20.0,12144.0,0.0,58737.0,0.2,23.5,23.5,0,tth,0,-23.5,69.22714238179,69.22709960277629,0,kth,0,221.46204277901373,5426.22,5424.0625,0,x,0,5424.0625
1638731553.174806,0.20173720514348975,56756.0,19.0,11845.0,0.0,58715.0,0.2,23.6,23.6,0,tth,0,-23.6,69.27614238179001,69.27709960277627,0,kth,0,221.41204277901375,5419.066,5419.05,0,x,0,5419.05
1638731554.9153712,0.1992774000034085,56491.0,19.0,11693.0,0.0,58677.0,0.2,23.7,23.7,0,tth,0,-23.7,69.32714238179003,69.32709960277629,0,kth,0,221.36204277901373,5416.115,5414.0375,0,x,0,5414.0375
1638731556.6440096,0.19583653271905127,56280.0,19.0,11477.0,0.0,58605.0,0.2,23.8,23.8,0,tth,0,-23.8,69.37614238179,69.3770996027763,0,kth,0,221.31204277901372,5410.745,5409.025,0,x,0,5409.025
1638731558.334383,0.19225004258218362,56025.0,20.0,11287.0,0.0,58710.0,0.2,23.900000000000002,23.9,0,tth,0,-23.9,69.42714238179002,69.42709960277631,0,kth,0,221.2620427790137,5406.786,5404.0125,0,x,0,5404.0125
1638731559.7146373,0.18801758511399652,55938.0,20.0,11034.0,0.0,58686.0,0.2,24.0,24.0,0,tth,0,-24.0,69.47514238179002,69.47709960277629,0,kth,0,221.21204277901373,5399.026,5399.0,0,x,0,5399.0
1638731561.4772205,0.18618843865600654,55696.0,21.0,10922.0,0.0,58661.0,0.2,24.1,24.1,0,tth,0,-24.1,69.52814238179002,69.52709960277627,0,kth,0,221.16204277901375,5395.477,5393.9875,0,x,0,5393.9875
1638731563.2014453,0.1820382969290842,55469.0,19.0,10676.0,0.0,58647.0,0.2,24.2,24.200000000000003,0,tth,0,-24.200000000000003,69.57614238179002,69.57709960277629,0,kth,0,221.11204277901373,5391.724,5388.975,0,x,0,5388.975
1638731564.9287853,0.1796785793411388,55386.0,19.0,10543.0,0.0,58677.0,0.2,24.3,24.3,0,tth,0,-24.3,69.62714238179001,69.6270996027763,0,kth,0,221.06204277901372,5386.3060000000005,5383.9625,0,x,0,5383.9625
1638731566.3309147,0.1745225102319236,55164.0,20.0,10234.0,0.0,58640.0,0.2,24.400000000000002,24.4,0,tth,0,-24.4,69.67514238179001,69.67709960277631,0,kth,0,221.0120427790137,5378.9890000000005,5378.95,0,x,0,5378.95
1638731569.3837755,0.17002210304473725,54272.0,20.0,9923.0,0.0,58363.0,0.2,24.5,24.5,0,tth,0,-24.5,69.72714238179,69.72709960277629,0,kth,0,220.96204277901373,5376.236,5373.9375,0,x,0,5373.9375
1638731571.0871801,0.16602835792949666,54783.0,19.0,9754.0,0.0,58749.0,0.2,24.6,24.6,0,tth,0,-24.6,69.77614238179001,69.77709960277627,0,kth,0,220.91204277901375,5371.186,5368.925,0,x,0,5368.925
1638731572.819102,0.16491736241267677,54617.0,19.0,9679.0,0.0,58690.0,0.2,24.7,24.700000000000003,0,tth,0,-24.700000000000003,69.82814238179,69.82709960277629,0,kth,0,220.86204277901373,5366.301,5363.9125,0,x,0,5363.9125
1638731574.1688993,0.16029429296455883,54335.0,19.0,9412.0,0.0,58717.0,0.2,24.8,24.8,0,tth,0,-24.8,69.87614238179,69.8770996027763,0,kth,0,220.81204277901372,5358.9800000000005,5358.9,0,x,0,5358.9
1638731575.8720503,0.15878878657384554,54224.0,19.0,9329.0,0.0,58751.0,0.2,24.900000000000002,24.9,0,tth,0,-24.9,69.92714238179002,69.92709960277631,0,kth,0,220.7620427790137,5355.994,5353.8875,0,x,0,5353.8875
1638731577.2064688,0.15358245356710384,53965.0,20.0,9005.0,0.0,58633.0,0.2,25.0,25.0,0,tth,0,-25.0,69.97314238179001,69.97709960277629,0,kth,0,220.71204277901373,5348.909000000001,5348.875,0,x,0,5348.875
1638731579.2174568,0.15257296597759085,53738.0,19.0,8960.0,0.0,58726.0,0.2,25.1,25.1,0,tth,0,-25.1,70.02814238179002,70.02709960277627,0,kth,0,220.66204277901375,5345.599,5343.8625,0,x,0,5343.8625
1638731580.560233,0.14870091149160916,53563.0,20.0,8728.0,0.0,58695.0,0.2,25.2,25.200000000000003,0,tth,0,-25.200000000000003,70.07614238179002,70.07709960277629,0,kth,0,220.61204277901373,5338.7970000000005,5338.85,0,x,0,5338.85
1638731583.241829,0.14668417372917483,53291.0,20.0,8602.0,0.0,58643.0,0.2,25.3,25.3,0,tth,0,-25.3,70.12714238179001,70.1270996027763,0,kth,0,220.56204277901372,5336.398,5333.8375,0,x,0,5333.8375
1638731584.9776678,0.14459042652897772,53158.0,19.0,8485.0,0.0,58683.0,0.2,25.400000000000002,25.4,0,tth,0,-25.4,70.17714238179002,70.17709960277631,0,kth,0,220.5120427790137,5331.371,5328.825,0,x,0,5328.825
1638731586.3069081,0.1411493860845839,52974.0,20.0,8277.0,0.0,58640.0,0.2,25.5,25.5,0,tth,0,-25.5,70.22514238179002,70.22709960277629,0,kth,0,220.46204277901373,5323.898,5323.8125,0,x,0,5323.8125
1638731587.8605082,0.13869036450782063,52830.0,21.0,8131.0,0.0,58627.0,0.2,25.6,25.6,0,tth,0,-25.6,70.27714238179001,70.27709960277627,0,kth,0,220.41204277901375,5318.78,5318.8,0,x,0,5318.8
1638731589.6339693,0.13605071228955082,52588.0,20.0,7984.0,0.0,58684.0,0.2,25.7,25.700000000000003,0,tth,0,-25.700000000000003,70.32814238179,70.32709960277629,0,kth,0,220.36204277901373,5316.229,5313.7875,0,x,0,5313.7875
1638731591.375136,0.1330731075391617,52468.0,20.0,7807.0,0.0,58667.0,0.2,25.8,25.8,0,tth,0,-25.8,70.37714238179001,70.3770996027763,0,kth,0,220.31204277901372,5311.609,5308.775,0,x,0,5308.775
1638731593.127982,0.12929506408508318,52397.0,19.0,7586.0,0.0,58672.0,0.2,25.900000000000002,25.9,0,tth,0,-25.9,70.42714238179002,70.42709960277631,0,kth,0,220.2620427790137,5305.329,5303.7625,0,x,0,5303.7625
1638731594.68231,0.12931284430269643,52057.0,20.0,7582.0,0.0,58633.0,0.2,26.0,26.0,0,tth,0,-26.0,70.48114238179002,70.47709960277629,0,kth,0,220.21204277901373,5298.703,5298.75,0,x,0,5298.75
1638731596.4056945,0.12475912757285858,51907.0,20.0,7316.0,0.0,58641.0,0.2,26.1,26.1,0,tth,0,-26.1,70.52614238179001,70.52709960277627,0,kth,0,220.16204277901375,5296.191,5293.7375,0,x,0,5293.7375
1638731598.1601484,0.12303995091355331,51708.0,20.0,7219.0,0.0,58672.0,0.2,26.2,26.200000000000003,0,tth,0,-26.200000000000003,70.57714238179003,70.57709960277629,0,kth,0,220.11204277901373,5290.383,5288.725,0,x,0,5288.725
1638731600.3580265,0.12120953712862845,51490.0,20.0,7107.0,0.0,58634.0,0.2,26.3,26.3,0,tth,0,-26.3,70.62714238179001,70.6270996027763,0,kth,0,220.06204277901372,5285.102,5283.7125,0,x,0,5283.7125
1638731601.6707704,0.11736608665984306,51496.0,20.0,6880.0,0.0,58620.0,0.2,26.400000000000002,26.4,0,tth,0,-26.4,70.67314238179003,70.67709960277631,0,kth,0,220.0120427790137,5278.729,5278.7,0,x,0,5278.7
1638731604.2670927,0.11708822977605704,51175.0,20.0,6865.0,0.0,58631.0,0.2,26.5,26.5,0,tth,0,-26.5,70.72714238179,70.72709960277629,0,kth,0,219.96204277901373,5275.799,5273.6875,0,x,0,5273.6875
1638731606.0215685,0.11428425288140216,51210.0,19.0,6703.0,0.0,58652.0,0.2,26.6,26.6,0,tth,0,-26.6,70.77714238179001,70.77709960277627,0,kth,0,219.91204277901375,5271.328,5268.675,0,x,0,5268.675
1638731607.795937,0.11396594670215307,50837.0,20.0,6680.0,0.0,58614.0,0.2,26.7,26.700000000000003,0,tth,0,-26.700000000000003,70.82814238179,70.82709960277629,0,kth,0,219.86204277901373,5266.247,5263.6625,0,x,0,5263.6625
1638731609.1501336,0.10996979882949136,50800.0,19.0,6445.0,0.0,58607.0,0.2,26.8,26.8,0,tth,0,-26.8,70.87214238179001,70.8770996027763,0,kth,0,219.81204277901372,5258.5740000000005,5258.65,0,x,0,5258.65
1638731610.9108243,0.10950871092018684,50621.0,19.0,6424.0,0.0,58662.0,0.2,26.900000000000002,26.9,0,tth,0,-26.9,70.92814238179002,70.92709960277631,0,kth,0,219.7620427790137,5255.479,5253.6375,0,x,0,5253.6375
1638731612.7250156,0.10622398143724834,50403.0,20.0,6226.0,0.0,58612.0,0.2,27.0,27.0,0,tth,0,-27.0,70.97714238179,70.97709960277629,0,kth,0,219.71204277901373,5250.825,5248.625,0,x,0,5248.625
1638731614.4838116,0.10500460546515199,50320.0,20.0,6156.0,0.0,58626.0,0.2,27.1,27.1,0,tth,0,-27.1,71.02814238179002,71.02709960277627,0,kth,0,219.66204277901375,5246.269,5243.6125,0,x,0,5243.6125
1638731615.9203799,0.10149452349268093,50188.0,20.0,5949.0,0.0,58614.0,0.2,27.2,27.200000000000003,0,tth,0,-27.200000000000003,71.07214238179,71.07709960277629,0,kth,0,219.61204277901373,5238.533,5238.6,0,x,0,5238.6
