time,TEY,D3,D4,MCP,mesh,scaler_time,kappa_motors_m8,kappa_motors_m8_user_setpoint,kappa_motors_m8_sync,kappa_motors_m8_desc,kappa_motors_m8_homf,kappa_motors_m8_dval
1638753034.982661,3908.0,10.0,0.0,0.0,9034.0,0.1,71.55314238179002,71.54814238179003,0,kth,0,219.141
1638753035.9454415,3906.0,10.0,11.0,0.0,9013.0,0.1,71.56414238179002,71.56814238179004,0,kth,0,219.12099999999998
1638753036.934408,3925.0,9.0,13.0,0.0,9013.0,0.1,71.58814238179002,71.58814238179002,0,kth,0,219.101
1638753037.848872,3901.0,10.0,10.0,0.0,9014.0,0.1,71.60714238179003,71.60814238179003,0,kth,0,219.081
1638753038.6255918,3907.0,9.0,15.0,0.0,9016.0,0.1,71.62814238179001,71.62814238179004,0,kth,0,219.06099999999998
1638753039.4559577,3876.0,10.0,10.0,0.0,9013.0,0.1,71.64814238179002,71.64814238179002,0,kth,0,219.041
1638753040.233119,3888.0,10.0,9.0,0.0,9018.0,0.1,71.66914238179001,71.66814238179003,0,kth,0,219.021
1638753041.1020517,3908.0,9.0,12.0,0.0,9016.0,0.1,71.68414238179002,71.68814238179004,0,kth,0,219.00099999999998
1638753041.9180155,3842.0,11.0,12.0,0.0,9010.0,0.1,71.70614238179002,71.70814238179003,0,kth,0,218.981
1638753042.7630842,3866.0,10.0,9.0,0.0,9017.0,0.1,71.72814238179001,71.72814238179004,0,kth,0,218.96099999999998
1638753043.5919626,3879.0,10.0,21.0,0.0,9015.0,0.1,71.74714238179001,71.74814238179005,0,kth,0,218.94099999999997
1638753044.3509154,3843.0,10.0,11.0,0.0,9019.0,0.1,71.77014238179001,71.76814238179003,0,kth,0,218.921
1638753045.116589,3864.0,10.0,13.0,0.0,9016.0,0.1,71.78614238179003,71.78814238179001,0,kth,0,218.901
1638753046.0079775,3814.0,10.0,10.0,0.0,9010.0,0.1,71.80714238179002,71.80814238179005,0,kth,0,218.88099999999997
1638753046.8816762,3877.0,10.0,10.0,0.0,9013.0,0.1,71.82714238179003,71.82814238179003,0,kth,0,218.861
1638753047.7290244,3817.0,10.0,9.0,0.0,9018.0,0.1,71.85114238179003,71.84814238179001,0,kth,0,218.841
1638753048.700948,3738.0,10.0,1.0,0.0,8887.0,0.1,71.86714238179002,71.86814238179002,0,kth,0,218.821
1638753049.528743,3813.0,11.0,22.0,0.0,9028.0,0.1,71.88714238179003,71.88814238179003,0,kth,0,218.801
1638753050.534418,3838.0,10.0,26.0,0.0,9023.0,0.1,71.90914238179002,71.90814238179001,0,kth,0,218.781
1638753051.3483105,3823.0,11.0,12.0,0.0,9025.0,0.1,71.92714238179002,71.92814238179002,0,kth,0,218.761
1638753052.205629,3845.0,11.0,11.0,0.0,9022.0,0.1,71.94714238179,71.94814238179003,0,kth,0,218.74099999999999
1638753052.974439,3799.0,10.0,14.0,0.0,9031.0,0.1,71.96714238179001,71.96814238179002,0,kth,0,218.721
1638753053.7550852,3838.0,11.0,18.0,0.0,9027.0,0.1,71.98914238179,71.98814238179003,0,kth,0,218.701
