time,kappa_motors_m8,kappa_motors_m8_user_setpoint,kappa_motors_m8_sync,kappa_motors_m8_desc,kappa_motors_m8_homf,kappa_motors_m8_dval,TEY,D3,D4,MCP,mesh,scaler_time
1638663105.9373982,72.19314238179001,72.19214238179,0,kth,0,218.497,2181.0,9.0,0.0,0.0,6704.0,0.1
1638663106.735666,72.20114238179002,72.20214238179,0,kth,0,218.48700000000002,2186.0,9.0,0.0,0.0,6710.0,0.1
1638663107.6010346,72.21614238179001,72.21214238178999,0,kth,0,218.47700000000003,2078.0,9.0,0.0,0.0,6716.0,0.1
1638663108.3416064,72.22314238179001,72.22214238179001,0,kth,0,218.467,2270.0,8.0,3.0,0.0,6714.0,0.1
1638663109.1315937,72.23114238179002,72.23214238179,0,kth,0,218.45700000000002,2136.0,9.0,0.0,0.0,6714.0,0.1
1638663109.9333,72.24414238179003,72.24214238179002,0,kth,0,218.447,2183.0,9.0,0.0,0.0,6707.0,0.1
1638663110.6964214,72.25014238179003,72.25214238179001,0,kth,0,218.437,2181.0,8.0,0.0,0.0,6722.0,0.1
1638663111.5076883,72.26214238179003,72.26214238179,0,kth,0,218.42700000000002,2140.0,9.0,0.0,0.0,6701.0,0.1
1638663112.3129106,72.26914238179,72.27214238178999,0,kth,0,218.41700000000003,2115.0,8.0,0.0,0.0,6718.0,0.1
1638663113.1923318,72.27714238179001,72.28214238178998,0,kth,0,218.40700000000004,2273.0,8.0,0.0,0.0,6715.0,0.1
1638663114.1423948,72.28814238179001,72.29214238179,0,kth,0,218.39700000000002,2222.0,9.0,0.0,0.0,6709.0,0.1
1638663114.9801085,72.30114238179002,72.30214238179002,0,kth,0,218.387,2254.0,9.0,0.0,0.0,6715.0,0.1
1638663115.7691052,72.31614238179003,72.31214238179001,0,kth,0,218.377,2176.0,9.0,0.0,0.0,6712.0,0.1
1638663116.5997987,72.32114238179003,72.32214238179,0,kth,0,218.36700000000002,2104.0,9.0,0.0,0.0,6707.0,0.1
1638663117.393276,72.33414238179,72.33214238178999,0,kth,0,218.35700000000003,2186.0,10.0,3.0,0.0,6701.0,0.1
1638663118.1804605,72.34514238179003,72.34214238178998,0,kth,0,218.34700000000004,2234.0,10.0,0.0,0.0,6706.0,0.1
1638663118.9606962,72.35114238179003,72.35214238179,0,kth,0,218.33700000000002,2205.0,10.0,0.0,0.0,6700.0,0.1
1638663119.7507591,72.36614238179001,72.36214238179002,0,kth,0,218.327,2113.0,9.0,1.0,0.0,6714.0,0.1
1638663120.5496337,72.37214238179001,72.37214238179001,0,kth,0,218.317,2084.0,9.0,0.0,0.0,6715.0,0.1
1638663121.3494036,72.38114238179003,72.38214238179,0,kth,0,218.30700000000002,2145.0,9.0,0.0,0.0,6707.0,0.1
1638663122.0806665,72.39314238179003,72.39214238179,0,kth,0,218.29700000000003,2163.0,9.0,0.0,0.0,6710.0,0.1
1638663122.8159175,72.40114238179001,72.40214238178999,0,kth,0,218.28700000000003,2114.0,9.0,0.0,0.0,6711.0,0.1
1638663123.6601496,72.41214238179,72.41214238179,0,kth,0,218.27700000000002,2122.0,9.0,0.0,0.0,6717.0,0.1
1638663124.3851035,72.42014238179001,72.42214238179,0,kth,0,218.26700000000002,2117.0,9.0,9.0,0.0,6734.0,0.1
1638663125.1474571,72.43514238179003,72.43214238179002,0,kth,0,218.257,2151.0,9.0,0.0,0.0,6738.0,0.1
1638663125.9529328,72.44114238179003,72.44214238179,0,kth,0,218.247,2151.0,9.0,0.0,0.0,6723.0,0.1
1638663126.8712223,72.45614238179002,72.45214238179,0,kth,0,218.23700000000002,2149.0,8.0,4.0,0.0,6731.0,0.1
1638663127.6159856,72.46214238179002,72.46214238178999,0,kth,0,218.22700000000003,2248.0,9.0,0.0,0.0,6729.0,0.1
1638663128.413633,72.47214238179001,72.47214238179001,0,kth,0,218.217,2143.0,8.0,5.0,0.0,6727.0,0.1
1638663129.1372516,72.48314238179,72.48214238179,0,kth,0,218.20700000000002,2138.0,8.0,0.0,0.0,6735.0,0.1
1638663129.9176757,72.49014238179001,72.49214238179002,0,kth,0,218.197,2171.0,9.0,5.0,0.0,6739.0,0.1
1638663130.7190666,72.50414238179002,72.50214238179001,0,kth,0,218.187,2208.0,9.0,0.0,0.0,6720.0,0.1
1638663131.5055974,72.50914238179001,72.51214238179,0,kth,0,218.17700000000002,2221.0,9.0,0.0,0.0,6726.0,0.1
1638663132.3253744,72.52314238179002,72.52214238178999,0,kth,0,218.16700000000003,2152.0,9.0,3.0,0.0,6722.0,0.1
1638663133.1410277,72.53014238179003,72.53214238178998,0,kth,0,218.15700000000004,2236.0,8.0,0.0,0.0,6732.0,0.1
1638663133.883705,72.54314238179,72.54214238179,0,kth,0,218.14700000000002,2152.0,8.0,5.0,0.0,6735.0,0.1
1638663134.7103698,72.55114238179002,72.55214238179002,0,kth,0,218.137,2176.0,9.0,1.0,0.0,6737.0,0.1
1638663135.4743826,72.56314238179002,72.56214238179001,0,kth,0,218.127,2137.0,10.0,0.0,0.0,6729.0,0.1
1638663136.286039,72.57014238179002,72.57214238179,0,kth,0,218.11700000000002,2154.0,9.0,2.0,0.0,6738.0,0.1
1638663137.1246479,72.58414238179,72.58214238178999,0,kth,0,218.10700000000003,2130.0,9.0,0.0,0.0,6727.0,0.1
1638663137.9112725,72.58914238179003,72.59214238178998,0,kth,0,218.09700000000004,2069.0,9.0,6.0,0.0,6731.0,0.1
1638663138.6377382,72.60314238179001,72.60214238179,0,kth,0,218.08700000000002,2094.0,9.0,4.0,0.0,6736.0,0.1
1638663139.4005945,72.61014238179001,72.61214238179002,0,kth,0,218.077,2108.0,9.0,9.0,0.0,6727.0,0.1
1638663140.192381,72.62314238179002,72.62214238179001,0,kth,0,218.067,2079.0,9.0,15.0,0.0,6731.0,0.1
1638663140.9543602,72.63014238179002,72.63214238179,0,kth,0,218.05700000000002,2136.0,9.0,19.0,0.0,6720.0,0.1
1638663141.6855361,72.64214238179002,72.64214238179,0,kth,0,218.04700000000003,2183.0,9.0,38.0,0.0,6727.0,0.1
1638663142.4771821,72.65114238179001,72.65214238178999,0,kth,0,218.03700000000003,2143.0,9.0,64.0,0.0,6725.0,0.1
1638663143.2732165,72.66414238179001,72.66214238179,0,kth,0,218.02700000000002,2180.0,10.0,102.0,0.0,6732.0,0.1
1638663144.0112736,72.67014238179001,72.67214238179,0,kth,0,218.01700000000002,2169.0,9.0,141.0,0.0,6732.0,0.1
1638663144.7857327,72.68314238179002,72.68214238179002,0,kth,0,218.007,2120.0,8.0,198.0,0.0,6726.0,0.1
1638663145.5487442,72.69114238179003,72.69214238179,0,kth,0,217.997,2181.0,9.0,228.0,0.0,6727.0,0.1
1638663146.3165185,72.70214238179003,72.70214238179,0,kth,0,217.98700000000002,2126.0,10.0,270.0,0.0,6732.0,0.1
1638663147.0503728,72.71014238179,72.71214238178999,0,kth,0,217.97700000000003,2161.0,8.0,281.0,0.0,6731.0,0.1
1638663147.809026,72.72114238179,72.72214238179001,0,kth,0,217.967,2074.0,9.0,283.0,0.0,6731.0,0.1
1638663148.5851707,72.73014238179002,72.73214238179,0,kth,0,217.95700000000002,2159.0,9.0,276.0,0.0,6735.0,0.1
1638663149.3470047,72.74314238179002,72.74214238179002,0,kth,0,217.947,2145.0,9.0,245.0,0.0,6739.0,0.1
1638663150.1926699,72.75014238179003,72.75214238179001,0,kth,0,217.937,2206.0,8.0,216.0,0.0,6727.0,0.1
1638663150.9592216,72.76314238179,72.76214238179,0,kth,0,217.92700000000002,2142.0,9.0,153.0,0.0,6719.0,0.1
1638663151.7085378,72.77014238179001,72.77214238178999,0,kth,0,217.91700000000003,2111.0,9.0,118.0,0.0,6730.0,0.1
1638663152.50238,72.78214238179001,72.78214238178998,0,kth,0,217.90700000000004,2127.0,8.0,73.0,0.0,6721.0,0.1
1638663153.2516258,72.79214238179003,72.79214238179,0,kth,0,217.89700000000002,2144.0,9.0,43.0,0.0,6730.0,0.1
1638663153.9928257,72.80414238179003,72.80214238179002,0,kth,0,217.887,2127.0,9.0,22.0,0.0,6722.0,0.1
1638663154.7633512,72.81014238179003,72.81214238179001,0,kth,0,217.877,2069.0,9.0,14.0,0.0,6730.0,0.1
1638663155.575738,72.82314238179,72.82214238179,0,kth,0,217.86700000000002,2135.0,9.0,6.0,0.0,6725.0,0.1
1638663156.3106446,72.82914238179,72.83214238178999,0,kth,0,217.85700000000003,2036.0,9.0,6.0,0.0,6731.0,0.1
1638663157.1220362,72.84314238179002,72.84214238178998,0,kth,0,217.84700000000004,2150.0,9.0,1.0,0.0,6719.0,0.1
1638663157.9322815,72.85014238179002,72.85214238179,0,kth,0,217.83700000000002,2065.0,8.0,0.0,0.0,6720.0,0.1
1638663158.6793394,72.86314238179003,72.86214238179002,0,kth,0,217.827,2161.0,8.0,0.0,0.0,6718.0,0.1
1638663159.4662888,72.87014238179,72.87214238179001,0,kth,0,217.817,2085.0,9.0,0.0,0.0,6716.0,0.1
1638663160.2040763,72.88414238179001,72.88214238179,0,kth,0,217.80700000000002,2119.0,9.0,2.0,0.0,6715.0,0.1
1638663160.9944093,72.89014238179001,72.89214238179,0,kth,0,217.79700000000003,2127.0,9.0,0.0,0.0,6721.0,0.1
1638663161.7855284,72.90414238179002,72.90214238178999,0,kth,0,217.78700000000003,2104.0,9.0,2.0,0.0,6723.0,0.1
1638663162.5782175,72.90914238179002,72.91214238179,0,kth,0,217.77700000000002,2057.0,8.0,0.0,0.0,6726.0,0.1
1638663163.3545096,72.92214238179002,72.92214238179,0,kth,0,217.76700000000002,2065.0,9.0,4.0,0.0,6717.0,0.1
1638663164.138301,72.93114238179001,72.93214238179002,0,kth,0,217.757,2082.0,9.0,0.0,0.0,6713.0,0.1
1638663164.9194906,72.94414238179002,72.94214238179,0,kth,0,217.747,2099.0,8.0,5.0,0.0,6713.0,0.1
1638663165.6840756,72.94914238179001,72.95214238179,0,kth,0,217.73700000000002,2185.0,9.0,0.0,0.0,6718.0,0.1
1638663166.4618986,72.96114238179001,72.96214238178999,0,kth,0,217.72700000000003,2083.0,8.0,0.0,0.0,6721.0,0.1
1638663167.2772467,72.97114238179,72.97214238179001,0,kth,0,217.717,2085.0,9.0,0.0,0.0,6713.0,0.1
1638663168.0840304,72.98114238179002,72.98214238179,0,kth,0,217.70700000000002,2073.0,8.0,0.0,0.0,6713.0,0.1
1638663168.828565,72.98914238179,72.99214238179002,0,kth,0,217.697,2031.0,8.0,0.0,0.0,6712.0,0.1
1638663169.5639443,73.00214238179001,73.00214238179001,0,kth,0,217.687,2065.0,9.0,0.0,0.0,6720.0,0.1
1638663170.3504288,73.01314238179,73.01214238179,0,kth,0,217.67700000000002,2090.0,8.0,4.0,0.0,6722.0,0.1
1638663171.1573114,73.02014238179001,73.02214238178999,0,kth,0,217.66700000000003,2064.0,8.0,0.0,0.0,6721.0,0.1
1638663171.9154844,73.03014238179003,73.03214238178998,0,kth,0,217.65700000000004,2157.0,8.0,5.0,0.0,6712.0,0.1
1638663172.6789038,73.04014238179002,73.04214238179,0,kth,0,217.64700000000002,2021.0,8.0,0.0,0.0,6702.0,0.1
1638663173.5003982,73.05114238179002,73.05214238179002,0,kth,0,217.637,2026.0,9.0,0.0,0.0,6712.0,0.1
1638663174.2641716,73.05914238179002,73.06214238179001,0,kth,0,217.627,2076.0,9.0,0.0,0.0,6705.0,0.1
1638663175.0066278,73.06914238179002,73.07214238179,0,kth,0,217.61700000000002,2145.0,9.0,0.0,0.0,6711.0,0.1
1638663175.7366364,73.08214238179002,73.08214238178999,0,kth,0,217.60700000000003,2085.0,9.0,0.0,0.0,6717.0,0.1
1638663176.547172,73.08914238179003,73.09214238178998,0,kth,0,217.59700000000004,2018.0,9.0,0.0,0.0,6713.0,0.1
1638663177.3411639,73.10314238179001,73.10214238179,0,kth,0,217.58700000000002,2013.0,8.0,4.0,0.0,6720.0,0.1
1638663178.1717947,73.11114238179002,73.11214238179002,0,kth,0,217.577,2157.0,9.0,0.0,0.0,6713.0,0.1
1638663178.9633353,73.12414238179002,73.12214238179001,0,kth,0,217.567,2147.0,8.0,0.0,0.0,6713.0,0.1
1638663179.7833552,73.12914238179002,73.13214238179,0,kth,0,217.55700000000002,2196.0,9.0,0.0,0.0,6719.0,0.1
1638663180.561807,73.14514238179001,73.14214238179,0,kth,0,217.54700000000003,1988.0,9.0,0.0,0.0,6718.0,0.1
1638663181.381564,73.15114238179001,73.15214238178999,0,kth,0,217.53700000000003,2048.0,8.0,0.0,0.0,6712.0,0.1
1638663182.26186,73.16614238179002,73.16214238179,0,kth,0,217.52700000000002,2093.0,9.0,0.0,0.0,6713.0,0.1
1638663183.1177847,73.17214238179002,73.17214238179,0,kth,0,217.51700000000002,2048.0,9.0,0.0,0.0,6713.0,0.1
1638663183.9345353,73.18214238179002,73.18214238179002,0,kth,0,217.507,2007.0,9.0,0.0,0.0,6736.0,0.1
1638663184.6989973,73.19214238179,73.19214238179,0,kth,0,217.497,2049.0,9.0,0.0,0.0,6727.0,0.1
1638663185.492555,73.20114238179002,73.20214238179,0,kth,0,217.48700000000002,2077.0,10.0,0.0,0.0,6714.0,0.1
1638663186.3021874,73.21314238179002,73.21214238178999,0,kth,0,217.47700000000003,2033.0,10.0,0.0,0.0,6730.0,0.1
1638663187.120333,73.22214238179001,73.22214238179001,0,kth,0,217.467,2158.0,9.0,0.0,0.0,6723.0,0.1
1638663187.9809186,73.23314238179,73.23214238179,0,kth,0,217.45700000000002,2083.0,10.0,0.0,0.0,6717.0,0.1
1638663188.7872944,73.24214238179002,73.24214238179002,0,kth,0,217.447,2006.0,9.0,0.0,0.0,6721.0,0.1
1638663189.6043408,73.25214238179001,73.25214238179001,0,kth,0,217.437,2053.0,10.0,0.0,0.0,6724.0,0.1
1638663190.3554447,73.26314238179,73.26214238179,0,kth,0,217.42700000000002,2032.0,10.0,0.0,0.0,6728.0,0.1
1638663191.2185462,73.27014238179001,73.27214238178999,0,kth,0,217.41700000000003,2011.0,10.0,0.0,0.0,6725.0,0.1
1638663192.045376,73.28414238179002,73.28214238178998,0,kth,0,217.40700000000004,1993.0,10.0,0.0,0.0,6725.0,0.1
1638663192.8536937,73.28914238179001,73.29214238179,0,kth,0,217.39700000000002,2081.0,10.0,0.0,0.0,6721.0,0.1
1638663193.677749,73.30414238179003,73.30214238179002,0,kth,0,217.387,2083.0,10.0,0.0,0.0,6727.0,0.1
1638663194.5045402,73.30914238179002,73.31214238179001,0,kth,0,217.377,2058.0,9.0,0.0,0.0,6720.0,0.1
1638663195.2971685,73.32214238179,73.32214238179,0,kth,0,217.36700000000002,2065.0,10.0,0.0,0.0,6718.0,0.1
1638663196.1244378,73.33114238179002,73.33214238178999,0,kth,0,217.35700000000003,2064.0,9.0,0.0,0.0,6727.0,0.1
1638663196.8809047,73.34314238179002,73.34214238178998,0,kth,0,217.34700000000004,2039.0,9.0,0.0,0.0,6729.0,0.1
1638663197.666711,73.34914238179002,73.35214238179,0,kth,0,217.33700000000002,2069.0,10.0,0.0,0.0,6725.0,0.1
1638663198.546061,73.36414238179,73.36214238179002,0,kth,0,217.327,2027.0,9.0,0.0,0.0,6719.0,0.1
1638663199.385864,73.37014238179,73.37214238179001,0,kth,0,217.317,2041.0,9.0,0.0,0.0,6719.0,0.1
1638663200.2169242,73.38414238179001,73.38214238179,0,kth,0,217.30700000000002,2045.0,10.0,0.0,0.0,6720.0,0.1
1638663201.046004,73.38914238179001,73.39214238179,0,kth,0,217.29700000000003,2069.0,9.0,0.0,0.0,6716.0,0.1
1638663201.9365802,73.40214238179001,73.40214238178999,0,kth,0,217.28700000000003,2032.0,10.0,0.0,0.0,6724.0,0.1
1638663202.712098,73.41114238179003,73.41214238179,0,kth,0,217.27700000000002,2114.0,9.0,0.0,0.0,6727.0,0.1
1638663203.5811772,73.42414238179,73.42214238179,0,kth,0,217.26700000000002,2020.0,9.0,0.0,0.0,6716.0,0.1
1638663204.3999894,73.42914238179003,73.43214238179002,0,kth,0,217.257,2090.0,8.0,0.0,0.0,6717.0,0.1
1638663205.2183259,73.44214238179,73.44214238179,0,kth,0,217.247,2023.0,10.0,0.0,0.0,6726.0,0.1
1638663206.01542,73.45114238179002,73.45214238179,0,kth,0,217.23700000000002,2047.0,10.0,0.0,0.0,6711.0,0.1
1638663206.7997167,73.46414238179003,73.46214238178999,0,kth,0,217.22700000000003,2030.0,9.0,0.0,0.0,6729.0,0.1
1638663207.6664062,73.47014238179003,73.47214238179001,0,kth,0,217.217,2029.0,10.0,0.0,0.0,6724.0,0.1
1638663208.515011,73.48314238179,73.48214238179,0,kth,0,217.20700000000002,2094.0,9.0,0.0,0.0,6714.0,0.1
1638663209.330028,73.49014238179001,73.49214238179002,0,kth,0,217.197,2086.0,9.0,0.0,0.0,6726.0,0.1
1638663210.126442,73.50314238179001,73.50214238179001,0,kth,0,217.187,2082.0,10.0,0.0,0.0,6716.0,0.1
1638663210.9088616,73.51014238179002,73.51214238179,0,kth,0,217.17700000000002,2026.0,8.0,0.0,0.0,6722.0,0.1
1638663211.7150235,73.52214238179002,73.52214238178999,0,kth,0,217.16700000000003,2020.0,9.0,0.0,0.0,6725.0,0.1
1638663212.577133,73.53214238179001,73.53214238178998,0,kth,0,217.15700000000004,2100.0,9.0,0.0,0.0,6721.0,0.1
1638663213.3289933,73.54414238179001,73.54214238179,0,kth,0,217.14700000000002,2010.0,10.0,0.0,0.0,6716.0,0.1
1638663214.0925868,73.55014238179001,73.55214238179002,0,kth,0,217.137,2011.0,9.0,0.0,0.0,6719.0,0.1
1638663214.8566132,73.56114238179,73.56214238179001,0,kth,0,217.127,2003.0,9.0,0.0,0.0,6732.0,0.1
1638663215.683719,73.57214238179,73.57214238179,0,kth,0,217.11700000000002,2018.0,10.0,0.0,0.0,6722.0,0.1
1638663216.4762275,73.58414238179,73.58214238178999,0,kth,0,217.10700000000003,2020.0,9.0,0.0,0.0,6727.0,0.1
1638663217.3954334,73.59114238179001,73.59214238178998,0,kth,0,217.09700000000004,1967.0,9.0,0.0,0.0,6720.0,0.1
1638663218.2339978,73.60114238179003,73.60214238179,0,kth,0,217.08700000000002,2056.0,10.0,0.0,0.0,6719.0,0.1
1638663219.0278826,73.61214238179002,73.61214238179002,0,kth,0,217.077,2030.0,9.0,0.0,0.0,6719.0,0.1
1638663219.8678916,73.62214238179001,73.62214238179001,0,kth,0,217.067,1981.0,9.0,1.0,0.0,6731.0,0.1
1638663220.6915326,73.63214238179,73.63214238179,0,kth,0,217.05700000000002,2037.0,9.0,0.0,0.0,6712.0,0.1
1638663221.5450263,73.64114238179002,73.64214238179,0,kth,0,217.04700000000003,2088.0,10.0,0.0,0.0,6713.0,0.1
1638663222.341496,73.65114238179001,73.65214238178999,0,kth,0,217.03700000000003,2033.0,9.0,4.0,0.0,6726.0,0.1
1638663223.2015772,73.66214238179,73.66214238179,0,kth,0,217.02700000000002,2030.0,9.0,0.0,0.0,6717.0,0.1
1638663224.0023305,73.67014238179001,73.67214238179,0,kth,0,217.01700000000002,2013.0,9.0,0.0,0.0,6712.0,0.1
1638663224.8156245,73.68214238179002,73.68214238179002,0,kth,0,217.007,2039.0,10.0,0.0,0.0,6716.0,0.1
1638663225.670086,73.69114238179003,73.69214238179,0,kth,0,216.997,2070.0,10.0,0.0,0.0,6718.0,0.1
1638663226.4898665,73.70314238179,73.70214238179,0,kth,0,216.98700000000002,1968.0,10.0,0.0,0.0,6714.0,0.1
1638663227.298076,73.71014238179,73.71214238178999,0,kth,0,216.97700000000003,2017.0,9.0,0.0,0.0,6718.0,0.1
1638663228.0656683,73.72414238179002,73.72214238179001,0,kth,0,216.967,2027.0,10.0,0.0,0.0,6726.0,0.1
1638663228.8597457,73.73014238179002,73.73214238179,0,kth,0,216.95700000000002,2081.0,9.0,0.0,0.0,6729.0,0.1
1638663229.6046295,73.74414238179003,73.74214238179002,0,kth,0,216.947,1949.0,10.0,0.0,0.0,6707.0,0.1
1638663230.4168286,73.74914238179002,73.75214238179001,0,kth,0,216.937,2064.0,9.0,2.0,0.0,6720.0,0.1
1638663231.1738288,73.76214238179003,73.76214238179,0,kth,0,216.92700000000002,2044.0,9.0,0.0,0.0,6706.0,0.1
1638663231.9709287,73.77214238179002,73.77214238178999,0,kth,0,216.91700000000003,2045.0,9.0,0.0,0.0,6710.0,0.1
1638663232.7535346,73.78514238179002,73.78214238178998,0,kth,0,216.90700000000004,2014.0,9.0,0.0,0.0,6713.0,0.1
1638663233.5279796,73.78914238179001,73.79214238179,0,kth,0,216.89700000000002,1964.0,10.0,0.0,0.0,6716.0,0.1
1638663234.3444734,73.80114238179002,73.80214238179002,0,kth,0,216.887,2030.0,9.0,4.0,0.0,6716.0,0.1
1638663235.1715226,73.81114238179,73.81214238179001,0,kth,0,216.877,2047.0,9.0,0.0,0.0,6713.0,0.1
1638663236.1399584,73.82214238179,73.82214238179,0,kth,0,216.86700000000002,1984.0,9.0,0.0,0.0,6710.0,0.1
