time,D4calc,kappa_motors_m8,kappa_motors_m8_user_setpoint,kappa_motors_m8_sync,kappa_motors_m8_desc,kappa_motors_m8_homf,kappa_motors_m8_dval,TEY,D3,D4,MCP,mesh,scaler_time,kappa_motors_m9,kappa_motors_m9_user_setpoint,kappa_motors_m9_sync,kappa_motors_m9_desc,kappa_motors_m9_homf,kappa_motors_m9_dval
1638577099.4933035,1.1391270459859704,68.36814238179002,68.37239670795881,0,kth,0,222.3167456738312,5029.0,11.0,20461.0,0.0,17962.0,0.1,22.1,22.1,0,tth,0,-22.1
1638577100.316133,1.1264476614699332,68.42014238179001,68.4223967079588,0,kth,0,222.26674567383122,4953.0,10.0,20231.0,0.0,17960.0,0.1,22.2,22.2,0,tth,0,-22.2
1638577101.5464559,1.0961741939076683,68.47614238179003,68.47239670795881,0,kth,0,222.2167456738312,4953.0,10.0,19684.0,0.0,17957.0,0.1,22.3,22.3,0,tth,0,-22.3
1638577102.177396,1.0515791232663065,68.51814238179003,68.52239670795882,0,kth,0,222.1667456738312,4991.0,10.0,18879.0,0.0,17953.0,0.1,22.400000000000002,22.4,0,tth,0,-22.4
1638577102.8229187,1.025992096621584,68.56814238179001,68.57239670795883,0,kth,0,222.1167456738312,4869.0,10.0,18434.0,0.0,17967.0,0.1,22.5,22.5,0,tth,0,-22.5
1638577103.456778,0.9991647641850883,68.62214238179001,68.62239670795881,0,kth,0,222.0667456738312,4872.0,10.0,17944.0,0.0,17959.0,0.1,22.6,22.6,0,tth,0,-22.6
1638577104.1359398,0.9720676608056977,68.67314238179003,68.6723967079588,0,kth,0,222.01674567383122,4833.0,9.0,17470.0,0.0,17972.0,0.1,22.7,22.7,0,tth,0,-22.7
1638577104.7642167,0.9432659651467068,68.72214238179001,68.72239670795881,0,kth,0,221.9667456738312,4794.0,10.0,16942.0,0.0,17961.0,0.1,22.8,22.8,0,tth,0,-22.8
1638577105.4083767,0.9184377434071437,68.77314238179002,68.77239670795882,0,kth,0,221.9167456738312,4726.0,10.0,16508.0,0.0,17974.0,0.1,22.900000000000002,22.9,0,tth,0,-22.9
1638577106.0716982,0.9059124819062465,68.82414238179001,68.82239670795883,0,kth,0,221.8667456738312,4803.0,10.0,16272.0,0.0,17962.0,0.1,23.0,23.0,0,tth,0,-23.0
1638577107.0873704,0.862694877505568,68.86814238179002,68.87239670795881,0,kth,0,221.8167456738312,4840.0,9.0,15494.0,0.0,17960.0,0.1,23.1,23.1,0,tth,0,-23.1
1638577108.0629451,0.8417037861915367,68.91914238179001,68.9223967079588,0,kth,0,221.76674567383122,4708.0,10.0,15117.0,0.0,17960.0,0.1,23.2,23.2,0,tth,0,-23.2
1638577108.718847,0.8529493677936835,68.97114238179,68.97239670795881,0,kth,0,221.7167456738312,4746.0,10.0,15313.0,0.0,17953.0,0.1,23.3,23.3,0,tth,0,-23.3
1638577109.4035528,0.83783182147031,69.02014238179001,69.02239670795882,0,kth,0,221.6667456738312,4711.0,9.0,15055.0,0.0,17969.0,0.1,23.400000000000002,23.4,0,tth,0,-23.4
1638577110.110015,0.819097995545657,69.07014238179002,69.07239670795883,0,kth,0,221.6167456738312,4661.0,9.0,14711.0,0.0,17960.0,0.1,23.5,23.5,0,tth,0,-23.5
1638577110.7427316,0.8189712758851035,69.12314238179002,69.12239670795881,0,kth,0,221.5667456738312,4708.0,9.0,14712.0,0.0,17964.0,0.1,23.6,23.6,0,tth,0,-23.6
1638577111.4846723,0.7963458110516934,69.16914238179001,69.1723967079588,0,kth,0,221.51674567383122,4617.0,10.0,14296.0,0.0,17952.0,0.1,23.7,23.7,0,tth,0,-23.7
1638577112.2355006,0.84375,69.22714238179,69.22239670795881,0,kth,0,221.4667456738312,4623.0,9.0,15147.0,0.0,17952.0,0.1,23.8,23.8,0,tth,0,-23.8
1638577113.620015,0.8015594541910331,69.27714238179001,69.27239670795882,0,kth,0,221.4167456738312,4661.0,10.0,14392.0,0.0,17955.0,0.1,23.900000000000002,23.9,0,tth,0,-23.9
1638577114.340485,0.770284568691875,69.31914238179002,69.32239670795883,0,kth,0,221.3667456738312,4610.0,9.0,13832.0,0.0,17957.0,0.1,24.0,24.0,0,tth,0,-24.0
1638577114.9989474,0.7704981909268022,69.37114238179001,69.37239670795881,0,kth,0,221.3167456738312,4564.0,10.0,13842.0,0.0,17965.0,0.1,24.1,24.1,0,tth,0,-24.1
1638577115.665977,0.7763040570664289,69.42614238179002,69.4223967079588,0,kth,0,221.26674567383122,4610.0,9.0,13930.0,0.0,17944.0,0.1,24.2,24.2,0,tth,0,-24.2
1638577116.3178744,0.7582154394563886,69.47014238179003,69.47239670795881,0,kth,0,221.2167456738312,4635.0,9.0,13613.0,0.0,17954.0,0.1,24.3,24.3,0,tth,0,-24.3
1638577116.9912114,0.7653846153846153,69.52414238179003,69.52239670795882,0,kth,0,221.1667456738312,4516.0,9.0,13731.0,0.0,17940.0,0.1,24.400000000000002,24.4,0,tth,0,-24.4
1638577117.6217456,0.7475663347610836,69.57014238179002,69.57239670795883,0,kth,0,221.1167456738312,4493.0,10.0,13439.0,0.0,17977.0,0.1,24.5,24.5,0,tth,0,-24.5
1638577118.2683241,0.7462078964978809,69.62314238179002,69.62239670795881,0,kth,0,221.0667456738312,4436.0,10.0,13381.0,0.0,17932.0,0.1,24.6,24.6,0,tth,0,-24.6
1638577118.921277,0.7143892512683281,69.66914238179001,69.6723967079588,0,kth,0,221.01674567383122,4449.0,9.0,12814.0,0.0,17937.0,0.1,24.7,24.7,0,tth,0,-24.7
1638577119.584574,0.7278604469709636,69.72314238179001,69.72239670795881,0,kth,0,220.9667456738312,4479.0,10.0,13060.0,0.0,17943.0,0.1,24.8,24.8,0,tth,0,-24.8
1638577120.2855582,0.7153292812134054,69.77014238179001,69.77239670795882,0,kth,0,220.9167456738312,4481.0,10.0,12828.0,0.0,17933.0,0.1,24.900000000000002,24.9,0,tth,0,-24.9
1638577120.919777,0.6983056515438636,69.82014238179002,69.82239670795883,0,kth,0,220.8667456738312,4462.0,9.0,12529.0,0.0,17942.0,0.1,25.0,25.0,0,tth,0,-25.0
1638577121.572977,0.68512226368852,69.87414238179002,69.87239670795881,0,kth,0,220.8167456738312,4405.0,10.0,12300.0,0.0,17953.0,0.1,25.1,25.1,0,tth,0,-25.1
1638577122.2675283,0.6681721869075499,69.92214238179002,69.9223967079588,0,kth,0,220.76674567383122,4388.0,10.0,11983.0,0.0,17934.0,0.1,25.2,25.2,0,tth,0,-25.2
1638577122.959476,0.6509786427257013,69.97114238179,69.97239670795881,0,kth,0,220.7167456738312,4359.0,9.0,11674.0,0.0,17933.0,0.1,25.3,25.3,0,tth,0,-25.3
1638577123.5961967,0.6397615864527629,70.02114238179001,70.02239670795882,0,kth,0,220.6667456738312,4378.0,10.0,11485.0,0.0,17952.0,0.1,25.400000000000002,25.4,0,tth,0,-25.4
1638577124.3099365,0.6211353127959445,70.06914238179002,70.07239670795883,0,kth,0,220.6167456738312,4262.0,9.0,11150.0,0.0,17951.0,0.1,25.5,25.5,0,tth,0,-25.5
1638577125.0459073,0.60237339127528,70.11814238179002,70.12239670795881,0,kth,0,220.5667456738312,4320.0,10.0,10812.0,0.0,17949.0,0.1,25.6,25.6,0,tth,0,-25.6
1638577125.682216,0.5690413858408065,70.16914238179001,70.1723967079588,0,kth,0,220.51674567383122,4286.0,10.0,10216.0,0.0,17953.0,0.1,25.7,25.7,0,tth,0,-25.7
1638577126.3349335,0.5721370855391474,70.22114238179,70.22239670795881,0,kth,0,220.4667456738312,4228.0,10.0,10267.0,0.0,17945.0,0.1,25.8,25.8,0,tth,0,-25.8
1638577126.9757497,0.5314642439105959,70.27214238179002,70.27239670795882,0,kth,0,220.4167456738312,4207.0,9.0,9535.0,0.0,17941.0,0.1,25.900000000000002,25.9,0,tth,0,-25.9
1638577127.6678605,0.5516607222469906,70.31914238179002,70.32239670795883,0,kth,0,220.3667456738312,4348.0,9.0,9899.0,0.0,17944.0,0.1,26.0,26.0,0,tth,0,-26.0
1638577128.3252528,0.5366546061786808,70.37014238179,70.37239670795881,0,kth,0,220.3167456738312,4344.0,10.0,9641.0,0.0,17965.0,0.1,26.1,26.1,0,tth,0,-26.1
1638577128.9556277,0.5411489385412603,70.42614238179002,70.4223967079588,0,kth,0,220.26674567383122,4333.0,9.0,9712.0,0.0,17947.0,0.1,26.2,26.2,0,tth,0,-26.2
1638577129.5815864,0.5172932330827068,70.47314238179001,70.47239670795881,0,kth,0,220.2167456738312,4242.0,9.0,9288.0,0.0,17955.0,0.1,26.3,26.3,0,tth,0,-26.3
1638577130.2418444,0.5059891915984177,70.52614238179001,70.52239670795882,0,kth,0,220.1667456738312,4216.0,11.0,9082.0,0.0,17949.0,0.1,26.400000000000002,26.4,0,tth,0,-26.4
1638577130.8828547,0.49657286152131513,70.57614238179002,70.57239670795883,0,kth,0,220.1167456738312,4300.0,10.0,8911.0,0.0,17945.0,0.1,26.5,26.5,0,tth,0,-26.5
1638577131.7437885,0.4857907054496824,70.62514238179003,70.62239670795881,0,kth,0,220.0667456738312,4276.0,10.0,8718.0,0.0,17946.0,0.1,26.6,26.6,0,tth,0,-26.6
1638577132.4335363,0.4694343828364447,70.67314238179003,70.6723967079588,0,kth,0,220.01674567383122,4174.0,9.0,8424.0,0.0,17945.0,0.1,26.7,26.7,0,tth,0,-26.7
1638577133.1441905,0.47159502703908124,70.72714238179,70.72239670795881,0,kth,0,219.9667456738312,4116.0,9.0,8459.0,0.0,17937.0,0.1,26.8,26.8,0,tth,0,-26.8
1638577133.935352,0.45813823857302116,70.76814238179003,70.77239670795882,0,kth,0,219.9167456738312,4105.0,10.0,8219.0,0.0,17940.0,0.1,26.900000000000002,26.9,0,tth,0,-26.9
1638577134.9386199,0.4516057091882248,70.81814238179001,70.82239670795883,0,kth,0,219.8667456738312,4114.0,9.0,8100.0,0.0,17936.0,0.1,27.0,27.0,0,tth,0,-27.0
1638577136.2900634,0.45703451737021134,70.87714238179001,70.87239670795881,0,kth,0,219.8167456738312,4066.0,10.0,8196.0,0.0,17933.0,0.1,27.1,27.1,0,tth,0,-27.1
1638577137.117403,0.4413846925692625,70.91814238179,70.9223967079588,0,kth,0,219.76674567383122,4214.0,9.0,7918.0,0.0,17939.0,0.1,27.2,27.2,0,tth,0,-27.2
1638577137.9109378,0.43563417220021206,70.96814238179002,70.97239670795881,0,kth,0,219.7167456738312,4065.0,10.0,7807.0,0.0,17921.0,0.1,27.3,27.3,0,tth,0,-27.3
1638577138.80797,0.4332347525249707,71.01914238179,71.02239670795882,0,kth,0,219.6667456738312,4059.0,10.0,7764.0,0.0,17921.0,0.1,27.400000000000002,27.4,0,tth,0,-27.4
1638577139.884745,0.4260704727921499,71.06814238179001,71.07239670795883,0,kth,0,219.6167456738312,3947.0,9.0,7642.0,0.0,17936.0,0.1,27.5,27.5,0,tth,0,-27.5
