time,TEY,D3,D4,MCP,mesh,scaler_time,kappa_motors_m4,kappa_motors_m4_user_setpoint,kappa_motors_m4_sync,kappa_motors_m4_desc,kappa_motors_m4_homf,kappa_motors_m4_dval
1638749410.9239428,53.0,31851.0,0.0,0.0,8212.0,0.1,-750.187,-750.187,0,z,0,-750.187
1638749411.6205642,29.0,31816.0,13.0,0.0,8221.0,0.1,-720.192,-720.187,0,z,0,-720.187
1638749412.3732147,33.0,31725.0,18.0,0.0,8215.0,0.1,-690.194,-690.187,0,z,0,-690.187
1638749413.1501005,35.0,31600.0,0.0,0.0,8219.0,0.1,-660.196,-660.187,0,z,0,-660.187
1638749413.856577,49.0,31520.0,1.0,0.0,8223.0,0.1,-630.189,-630.187,0,z,0,-630.187
1638749414.6074224,70.0,31296.0,19.0,0.0,8224.0,0.1,-600.179,-600.187,0,z,0,-600.187
1638749415.4194102,49.0,31021.0,5.0,0.0,8223.0,0.1,-570.191,-570.187,0,z,0,-570.187
1638749416.2101128,85.0,30728.0,0.0,0.0,8218.0,0.1,-540.192,-540.187,0,z,0,-540.187
1638749416.909944,94.0,30201.0,0.0,0.0,8217.0,0.1,-510.185,-510.187,0,z,0,-510.187
1638749417.6848822,101.0,29772.0,0.0,0.0,8221.0,0.1,-480.19100000000003,-480.187,0,z,0,-480.187
1638749418.39048,156.0,29083.0,6.0,0.0,8225.0,0.1,-450.188,-450.187,0,z,0,-450.187
1638749419.1516476,172.0,28291.0,0.0,0.0,8221.0,0.1,-420.189,-420.187,0,z,0,-420.187
1638749419.9314988,210.0,27406.0,6.0,0.0,8222.0,0.1,-390.18,-390.187,0,z,0,-390.187
1638749420.6933234,254.0,26178.0,4.0,0.0,8223.0,0.1,-360.201,-360.187,0,z,0,-360.187
1638749421.4208474,296.0,25227.0,0.0,0.0,8214.0,0.1,-330.192,-330.187,0,z,0,-330.187
1638749422.1713219,343.0,23819.0,0.0,0.0,8225.0,0.1,-300.186,-300.187,0,z,0,-300.187
1638749422.9269712,362.0,22471.0,14.0,0.0,8224.0,0.1,-270.194,-270.187,0,z,0,-270.187
1638749423.6805184,453.0,21150.0,0.0,0.0,8219.0,0.1,-240.189,-240.187,0,z,0,-240.187
1638749424.3895586,531.0,19481.0,6.0,0.0,8222.0,0.1,-210.186,-210.187,0,z,0,-210.187
1638749425.105371,587.0,18081.0,32.0,0.0,8217.0,0.1,-180.208,-180.187,0,z,0,-180.187
1638749425.850923,621.0,16375.0,0.0,0.0,8223.0,0.1,-150.19,-150.187,0,z,0,-150.187
1638749426.6460872,640.0,15137.0,0.0,0.0,8221.0,0.1,-120.19800000000001,-120.187,0,z,0,-120.187
1638749427.4545121,738.0,13345.0,1.0,0.0,8223.0,0.1,-90.18900000000001,-90.187,0,z,0,-90.187
1638749428.3275187,800.0,11914.0,0.0,0.0,8224.0,0.1,-60.194,-60.187,0,z,0,-60.187
1638749429.0637088,842.0,10431.0,37.0,0.0,8218.0,0.1,-30.182000000000002,-30.187,0,z,0,-30.187
1638749429.799698,890.0,8669.0,0.0,0.0,8224.0,0.1,-0.191,-0.187,0,z,0,-0.187
1638749430.5678983,941.0,7609.0,31.0,0.0,8226.0,0.1,29.8,29.813,0,z,0,29.813
1638749431.3421674,996.0,5940.0,0.0,0.0,8221.0,0.1,59.804,59.813,0,z,0,59.813
1638749432.0827665,1038.0,4855.0,47.0,0.0,8224.0,0.1,89.815,89.813,0,z,0,89.813
1638749432.8156571,1045.0,4102.0,0.0,0.0,8220.0,0.1,119.811,119.813,0,z,0,119.813
1638749433.6063788,1080.0,2915.0,19.0,0.0,8220.0,0.1,149.81,149.813,0,z,0,149.813
1638749434.3169844,1082.0,2429.0,0.0,0.0,8220.0,0.1,179.804,179.813,0,z,0,179.813
1638749435.0892348,1079.0,1786.0,6.0,0.0,8228.0,0.1,209.804,209.813,0,z,0,209.813
1638749435.8131988,1135.0,1381.0,2.0,0.0,8211.0,0.1,239.806,239.813,0,z,0,239.813
1638749436.5129378,1097.0,1187.0,11.0,0.0,8224.0,0.1,269.811,269.813,0,z,0,269.813
1638749437.2052069,1160.0,889.0,0.0,0.0,8215.0,0.1,299.818,299.813,0,z,0,299.813
1638749437.9892201,1073.0,774.0,0.0,0.0,8211.0,0.1,329.807,329.813,0,z,0,329.813
1638749438.7182462,1097.0,685.0,0.0,0.0,8215.0,0.1,359.812,359.813,0,z,0,359.813
1638749439.4545999,1114.0,603.0,0.0,0.0,8224.0,0.1,389.813,389.813,0,z,0,389.813
1638749440.2397099,1068.0,565.0,0.0,0.0,8221.0,0.1,419.81100000000004,419.813,0,z,0,419.813
1638749441.0173154,1081.0,521.0,22.0,0.0,8211.0,0.1,449.815,449.813,0,z,0,449.813
1638749441.7721164,1026.0,497.0,11.0,0.0,8217.0,0.1,479.802,479.813,0,z,0,479.813
1638749442.493659,1098.0,475.0,4.0,0.0,8218.0,0.1,509.812,509.813,0,z,0,509.813
1638749443.2328022,1032.0,455.0,0.0,0.0,8217.0,0.1,539.806,539.813,0,z,0,539.813
1638749443.9671946,1044.0,441.0,0.0,0.0,8215.0,0.1,569.807,569.813,0,z,0,569.813
1638749444.7719243,1074.0,424.0,0.0,0.0,8215.0,0.1,599.8050000000001,599.813,0,z,0,599.813
1638749445.5087252,1022.0,411.0,0.0,0.0,8209.0,0.1,629.8100000000001,629.813,0,z,0,629.813
1638749446.237819,1050.0,399.0,0.0,0.0,8215.0,0.1,659.807,659.813,0,z,0,659.813
1638749447.1010797,1071.0,386.0,23.0,0.0,8214.0,0.1,689.809,689.813,0,z,0,689.813
1638749447.8694654,1071.0,376.0,0.0,0.0,8211.0,0.1,719.808,719.813,0,z,0,719.813
1638749448.6180441,1084.0,366.0,0.0,0.0,8211.0,0.1,749.809,749.813,0,z,0,749.813
