time,TEYcalc,TEY,mesh,scaler_time,mono_energy_setpoint,mono_energy
1638514631.0580904,1.7923429132087814,263055.0,146766.0,1.0,537.0,536.9953704
1638514635.0613215,1.8628413043934737,266146.0,142871.0,1.0,537.25,537.2543646
1638514639.067916,1.9194924069065946,267583.0,139403.0,1.0,537.5,537.4958516
1638514643.2681763,1.9726285567048256,267952.0,135835.0,1.0,537.75,537.7476923
1638514647.2680678,2.017969814365196,265135.0,131387.0,1.0,538.0,537.9992653
1638514651.2694733,2.0599810739329825,254694.0,123639.0,1.0,538.5,538.5188484
1638514655.2725308,2.0872213916241344,242915.0,116382.0,1.0,539.0,539.0179235
1638514659.2722583,2.139079507257982,229735.0,107399.0,1.0,539.5,539.4802161
1638514663.2760615,2.17191205434302,216140.0,99516.0,1.0,540.0,540.0076107
1638514667.2786875,2.178916881307967,197107.0,90461.0,1.0,540.5,540.4789574
1638514671.2794812,2.165876315051627,177669.0,82031.0,1.0,541.0,541.0146456
1638514675.2822845,2.1349126708613584,157437.0,73744.0,1.0,541.5,541.4917217
1638514679.2827551,2.1082175574834676,138999.0,65932.0,1.0,542.0,542.0050768
1638514683.2838473,2.085411813073866,121738.0,58376.0,1.0,542.5,542.4883348
1638514687.2863243,2.0692300204419354,106286.0,51365.0,1.0,543.0,543.0237874
1638514691.2885733,2.0550146910494234,93721.0,45606.0,1.0,543.5,543.4959036
1638514695.2970595,2.039990789069696,79731.0,39084.0,1.0,544.0,543.9934254
1638514699.4930465,2.033933942703618,69648.0,34243.0,1.0,544.5,544.5221221
1638514703.4947822,2.0210345060436223,59859.0,29618.0,1.0,545.0,544.9954133
1638514707.4988506,2.0204584858408783,52441.0,25955.0,1.0,545.5,545.5206348
1638514711.4983485,2.011468506406236,44900.0,22322.0,1.0,546.0,545.988159
1638514715.504674,2.020472924557273,39476.0,19538.0,1.0,546.5,546.5206368
1638514719.5024219,2.021317603083752,34609.0,17122.0,1.0,547.0,546.9949401
1638514723.5039077,2.033066065867073,30681.0,15091.0,1.0,547.5,547.5112643
1638514727.5074184,2.0369641294838146,27939.0,13716.0,1.0,548.0,548.0050944
1638514731.5087729,2.0448256331418397,25272.0,12359.0,1.0,548.5,548.4928601
1638514735.5146708,2.0363541485475736,23414.0,11498.0,1.0,549.0,549.0188215
1638514739.5151904,2.0175974807816988,21784.0,10797.0,1.0,549.5,549.4919089
1638514743.516166,2.0039794234688926,20647.0,10303.0,1.0,550.0,550.0171438
1638514747.517307,1.9914486921529175,19795.0,9940.0,1.0,550.5,550.4942896
1638514751.5200925,1.9695253783589004,19130.0,9713.0,1.0,551.0,551.0222868
1638514755.7225926,1.952445652173913,18681.0,9568.0,1.0,551.5,551.4929089
1638514759.7245278,1.9470905058612313,18437.0,9469.0,1.0,552.0,552.0024863
1638514763.7264862,1.9394487602426307,18225.0,9397.0,1.0,552.5,552.5205365
1638514767.727388,1.9543991416309012,18215.0,9320.0,1.0,553.0,552.9845942
1638514771.730378,1.9138211382113821,17655.0,9225.0,1.0,553.5,553.5263836
1638514775.7398849,1.9061022539857064,17336.0,9095.0,1.0,554.0,553.9886031
1638514779.7352796,1.9030059224494358,17030.0,8949.0,1.0,554.5,554.5086454
1638514783.73626,1.9093821510297482,16688.0,8740.0,1.0,555.0,554.9803338
1638514787.7378063,1.912427711554349,16204.0,8473.0,1.0,555.5,555.49915
1638514791.7391672,1.928519151012442,15810.0,8198.0,1.0,556.0,556.0129319
1638514795.7421832,1.9362189688096754,15209.0,7855.0,1.0,556.5,556.4867117
1638514799.745132,1.950199203187251,14685.0,7530.0,1.0,557.0,557.0370032
1638514803.7465148,1.9369771332961516,13892.0,7172.0,1.0,557.5,557.4838521
1638514807.7489707,1.9964544245826563,13514.0,6769.0,1.0,558.0,558.012868
1638514811.9511995,1.9706754016534083,12634.0,6411.0,1.0,558.5,558.4946337
1638514815.9540918,2.093946410850149,12660.0,6046.0,1.0,559.0,558.9989063
1638514819.9550755,2.0317043265020143,11599.0,5709.0,1.0,559.5,559.5132085
1638514823.955746,2.053601340033501,11034.0,5373.0,1.0,560.0,559.9901775
