time,kappa_motors_m8,kappa_motors_m8_user_setpoint,kappa_motors_m8_sync,kappa_motors_m8_desc,kappa_motors_m8_homf,kappa_motors_m8_dval,TEY,D3,D4,MCP,mesh,scaler_time,D4calc,kappa_motors_m9,kappa_motors_m9_user_setpoint,kappa_motors_m9_sync,kappa_motors_m9_desc,kappa_motors_m9_homf,kappa_motors_m9_dval
1638568449.967286,62.168142381790005,62.172396707958825,0,kth,0,228.5167456738312,17099.0,10.0,72689.0,0.0,18180.0,0.1,3.998294829482948,9.700000000000001,9.7,0,tth,0,-9.7
1638568451.2250285,62.22214238179001,62.22239670795881,0,kth,0,228.4667456738312,16963.0,10.0,72689.0,0.0,18171.0,0.1,4.0002751637224145,9.8,9.8,0,tth,0,-9.8
1638568452.3776698,62.27214238179002,62.27239670795882,0,kth,0,228.4167456738312,16770.0,9.0,72689.0,0.0,18175.0,0.1,3.99939477303989,9.9,9.9,0,tth,0,-9.9
1638568453.5147667,62.32314238179001,62.32239670795883,0,kth,0,228.3667456738312,16713.0,9.0,72689.0,0.0,18182.0,0.1,3.9978550214497854,10.0,10.0,0,tth,0,-10.0
1638568454.8323135,62.36814238179002,62.37239670795881,0,kth,0,228.3167456738312,16684.0,9.0,72689.0,0.0,18159.0,0.1,4.002918662921967,10.1,10.1,0,tth,0,-10.1
1638568455.960087,62.41914238179001,62.422396707958825,0,kth,0,228.2667456738312,16501.0,10.0,72690.0,0.0,18188.0,0.1,3.996591159005938,10.200000000000001,10.2,0,tth,0,-10.2
1638568457.1262226,62.46814238179002,62.47239670795881,0,kth,0,228.2167456738312,16488.0,9.0,72529.0,0.0,18168.0,0.1,3.992129018053721,10.3,10.3,0,tth,0,-10.3
1638568458.340345,62.52014238179001,62.52239670795882,0,kth,0,228.1667456738312,16317.0,9.0,71099.0,0.0,18172.0,0.1,3.912557781201849,10.4,10.4,0,tth,0,-10.4
1638568459.7873435,62.57614238179002,62.57239670795883,0,kth,0,228.1167456738312,16311.0,10.0,68521.0,0.0,18159.0,0.1,3.773390605209538,10.5,10.5,0,tth,0,-10.5
1638568461.2352166,62.61814238179002,62.62239670795881,0,kth,0,228.0667456738312,16142.0,10.0,63333.0,0.0,18168.0,0.1,3.4859643328929986,10.6,10.6,0,tth,0,-10.6
1638568462.7913537,62.67714238179002,62.672396707958825,0,kth,0,228.0167456738312,16008.0,9.0,60848.0,0.0,18151.0,0.1,3.352322186105449,10.700000000000001,10.7,0,tth,0,-10.7
1638568464.2866812,62.71914238179002,62.72239670795881,0,kth,0,227.9667456738312,15966.0,9.0,56413.0,0.0,18173.0,0.1,3.104220546965278,10.8,10.8,0,tth,0,-10.8
1638568465.7384193,62.777142381790014,62.77239670795882,0,kth,0,227.9167456738312,15819.0,9.0,53391.0,0.0,18152.0,0.1,2.9413287791978844,10.9,10.9,0,tth,0,-10.9
1638568466.934043,62.81814238179001,62.82239670795883,0,kth,0,227.8667456738312,15725.0,9.0,49011.0,0.0,18166.0,0.1,2.697952218430034,11.0,11.0,0,tth,0,-11.0
1638568468.1178038,62.87714238179001,62.87239670795881,0,kth,0,227.8167456738312,15558.0,10.0,45973.0,0.0,18159.0,0.1,2.5316922738036234,11.1,11.1,0,tth,0,-11.1
1638568469.368255,62.924142381790006,62.922396707958825,0,kth,0,227.7667456738312,15454.0,10.0,42416.0,0.0,18167.0,0.1,2.3347828480211374,11.200000000000001,11.2,0,tth,0,-11.2
1638568470.560351,62.97114238179,62.97239670795881,0,kth,0,227.7167456738312,15344.0,10.0,39082.0,0.0,18156.0,0.1,2.152566644635382,11.3,11.3,0,tth,0,-11.3
1638568471.7564034,63.027142381790014,63.02239670795882,0,kth,0,227.6667456738312,15226.0,10.0,36461.0,0.0,18160.0,0.1,2.0077643171806168,11.4,11.4,0,tth,0,-11.4
1638568473.2504554,63.06814238179001,63.07239670795883,0,kth,0,227.6167456738312,15214.0,10.0,33141.0,0.0,18155.0,0.1,1.8254475351142936,11.5,11.5,0,tth,0,-11.5
1638568474.3955019,63.12214238179001,63.12239670795881,0,kth,0,227.5667456738312,14924.0,9.0,30482.0,0.0,18150.0,0.1,1.6794490358126721,11.6,11.6,0,tth,0,-11.6
1638568475.5782263,63.17114238179002,63.172396707958825,0,kth,0,227.5167456738312,14868.0,9.0,27839.0,0.0,18153.0,0.1,1.5335757175122569,11.700000000000001,11.7,0,tth,0,-11.7
1638568476.785449,63.22414238179002,63.22239670795881,0,kth,0,227.4667456738312,14805.0,9.0,26190.0,0.0,18157.0,0.1,1.4424189018009583,11.8,11.8,0,tth,0,-11.8
1638568478.056797,63.26814238179003,63.27239670795882,0,kth,0,227.4167456738312,14594.0,9.0,23212.0,0.0,18160.0,0.1,1.278193832599119,11.9,11.9,0,tth,0,-11.9
1638568479.784482,63.327142381790026,63.32239670795883,0,kth,0,227.3667456738312,14420.0,10.0,22554.0,0.0,18130.0,0.1,1.244015444015444,12.0,12.0,0,tth,0,-12.0
1638568481.0722702,63.36914238179003,63.37239670795881,0,kth,0,227.3167456738312,14428.0,9.0,19633.0,0.0,18135.0,0.1,1.0826027019575406,12.1,12.100000000000001,0,tth,0,-12.100000000000001
1638568482.2326066,63.420142381790015,63.422396707958825,0,kth,0,227.2667456738312,14311.0,10.0,21547.0,0.0,18151.0,0.1,1.1870971296347308,12.200000000000001,12.2,0,tth,0,-12.2
1638568483.3981512,63.47314238179001,63.47239670795881,0,kth,0,227.2167456738312,14262.0,11.0,18057.0,0.0,18154.0,0.1,0.9946568249421615,12.3,12.3,0,tth,0,-12.3
1638568484.5465353,63.52614238179001,63.52239670795882,0,kth,0,227.1667456738312,13968.0,9.0,17279.0,0.0,18144.0,0.1,0.9523258377425045,12.4,12.4,0,tth,0,-12.4
1638568485.737516,63.57314238179001,63.57239670795883,0,kth,0,227.1167456738312,13969.0,10.0,15819.0,0.0,18146.0,0.1,0.871762371872589,12.5,12.5,0,tth,0,-12.5
1638568486.876807,63.61914238179003,63.62239670795881,0,kth,0,227.0667456738312,13764.0,9.0,14430.0,0.0,18140.0,0.1,0.7954796030871003,12.6,12.600000000000001,0,tth,0,-12.600000000000001
1638568488.0504107,63.668142381790005,63.672396707958825,0,kth,0,227.0167456738312,13750.0,9.0,14129.0,0.0,18147.0,0.1,0.7785859921750151,12.700000000000001,12.7,0,tth,0,-12.7
1638568489.208651,63.72714238179,63.72239670795881,0,kth,0,226.9667456738312,13602.0,9.0,15808.0,0.0,18146.0,0.1,0.87115617767001,12.8,12.8,0,tth,0,-12.8
1638568490.3972337,63.77614238179001,63.77239670795882,0,kth,0,226.9167456738312,13523.0,10.0,15052.0,0.0,18149.0,0.1,0.8293569893658053,12.9,12.9,0,tth,0,-12.9
1638568491.5380833,63.819142381790016,63.82239670795883,0,kth,0,226.8667456738312,13370.0,9.0,13558.0,0.0,18146.0,0.1,0.7471619089606525,13.0,13.0,0,tth,0,-13.0
1638568492.708268,63.87214238179001,63.87239670795881,0,kth,0,226.8167456738312,13259.0,9.0,14374.0,0.0,18133.0,0.1,0.7926983951910881,13.1,13.100000000000001,0,tth,0,-13.100000000000001
1638568493.8751457,63.92714238179002,63.922396707958825,0,kth,0,226.7667456738312,13220.0,10.0,15632.0,0.0,18137.0,0.1,0.8618845454044219,13.200000000000001,13.2,0,tth,0,-13.2
1638568495.0442126,63.96914238179002,63.97239670795881,0,kth,0,226.7167456738312,13205.0,9.0,14842.0,0.0,18163.0,0.1,0.8171557562076749,13.3,13.3,0,tth,0,-13.3
1638568496.201233,64.01814238179003,64.02239670795882,0,kth,0,226.6667456738312,13072.0,9.0,15220.0,0.0,18139.0,0.1,0.8390760240366062,13.4,13.4,0,tth,0,-13.4
1638568497.549757,64.07114238179003,64.07239670795883,0,kth,0,226.6167456738312,12917.0,9.0,16104.0,0.0,18138.0,0.1,0.8878597419781674,13.5,13.5,0,tth,0,-13.5
1638568498.8917294,64.12014238179,64.12239670795881,0,kth,0,226.5667456738312,12940.0,9.0,15958.0,0.0,18145.0,0.1,0.8794709286304767,13.6,13.600000000000001,0,tth,0,-13.600000000000001
1638568500.4075463,64.17714238179002,64.1723967079588,0,kth,0,226.51674567383122,12887.0,8.0,17258.0,0.0,18134.0,0.1,0.9516929524649829,13.700000000000001,13.7,0,tth,0,-13.7
1638568502.3228083,64.21914238179002,64.22239670795881,0,kth,0,226.4667456738312,12833.0,8.0,16163.0,0.0,18129.0,0.1,0.8915549671796569,13.8,13.8,0,tth,0,-13.8
1638568504.0037737,64.27614238179001,64.27239670795882,0,kth,0,226.4167456738312,12785.0,8.0,17813.0,0.0,18131.0,0.1,0.982460978434725,13.9,13.9,0,tth,0,-13.9
1638568505.206603,64.31814238179001,64.32239670795883,0,kth,0,226.3667456738312,12741.0,8.0,18434.0,0.0,18191.0,0.1,1.0133582540816888,14.0,14.0,0,tth,0,-14.0
1638568506.6753137,64.36914238179003,64.37239670795881,0,kth,0,226.3167456738312,12584.0,8.0,17722.0,0.0,18194.0,0.1,0.9740573815543586,14.1,14.100000000000001,0,tth,0,-14.100000000000001
1638568508.6424255,64.42614238179002,64.4223967079588,0,kth,0,226.26674567383122,12511.0,8.0,18531.0,0.0,18185.0,0.1,1.0190266703326918,14.200000000000001,14.2,0,tth,0,-14.2
1638568510.0674493,64.46814238179002,64.47239670795881,0,kth,0,226.2167456738312,12385.0,9.0,17057.0,0.0,18183.0,0.1,0.9380740251883628,14.3,14.3,0,tth,0,-14.3
1638568511.8558772,64.52014238179001,64.52239670795882,0,kth,0,226.1667456738312,12449.0,9.0,17436.0,0.0,18155.0,0.1,0.9603965849628202,14.4,14.4,0,tth,0,-14.4
1638568513.0285854,64.56914238179002,64.57239670795883,0,kth,0,226.1167456738312,12299.0,7.0,17120.0,0.0,18179.0,0.1,0.941745970625447,14.5,14.5,0,tth,0,-14.5
1638568514.167219,64.62514238179003,64.62239670795881,0,kth,0,226.0667456738312,12279.0,9.0,17866.0,0.0,18178.0,0.1,0.982836395643085,14.6,14.600000000000001,0,tth,0,-14.600000000000001
1638568515.312737,64.67014238179001,64.6723967079588,0,kth,0,226.01674567383122,12199.0,8.0,17266.0,0.0,18172.0,0.1,0.9501430772617213,14.700000000000001,14.7,0,tth,0,-14.7
1638568516.7613225,64.71814238179002,64.72239670795881,0,kth,0,225.9667456738312,12170.0,8.0,15976.0,0.0,18186.0,0.1,0.8784779500714835,14.8,14.8,0,tth,0,-14.8
1638568517.927415,64.76914238179,64.77239670795882,0,kth,0,225.9167456738312,12125.0,8.0,16205.0,0.0,18204.0,0.1,0.8901889694572621,14.9,14.9,0,tth,0,-14.9
1638568519.1364424,64.82914238179,64.82239670795883,0,kth,0,225.8667456738312,12161.0,8.0,16397.0,0.0,18180.0,0.1,0.901925192519252,15.0,15.0,0,tth,0,-15.0
1638568520.3208082,64.86814238179002,64.87239670795881,0,kth,0,225.8167456738312,11985.0,8.0,14809.0,0.0,18177.0,0.1,0.8147108983880729,15.1,15.100000000000001,0,tth,0,-15.100000000000001
1638568522.5644135,64.92714238179002,64.9223967079588,0,kth,0,225.76674567383122,11969.0,8.0,15108.0,0.0,18159.0,0.1,0.8319841400958202,15.200000000000001,15.2,0,tth,0,-15.2
1638568524.1598024,64.96814238179002,64.97239670795881,0,kth,0,225.7167456738312,11886.0,8.0,13617.0,0.0,18140.0,0.1,0.7506615214994488,15.3,15.3,0,tth,0,-15.3
1638568526.403946,65.02614238179001,65.02239670795882,0,kth,0,225.6667456738312,11799.0,7.0,13893.0,0.0,18173.0,0.1,0.7644857756011666,15.4,15.4,0,tth,0,-15.4
1638568527.94943,65.06814238179001,65.07239670795883,0,kth,0,225.6167456738312,11793.0,8.0,12552.0,0.0,18163.0,0.1,0.6910752628970985,15.5,15.5,0,tth,0,-15.5
1638568529.0808403,65.12414238179002,65.12239670795881,0,kth,0,225.5667456738312,11623.0,8.0,12618.0,0.0,18143.0,0.1,0.695474838780797,15.6,15.600000000000001,0,tth,0,-15.600000000000001
1638568530.5806282,65.16814238179,65.1723967079588,0,kth,0,225.51674567383122,11726.0,7.0,11298.0,0.0,18164.0,0.1,0.621999559568377,15.700000000000001,15.7,0,tth,0,-15.7
1638568533.3554642,65.22914238179001,65.22239670795881,0,kth,0,225.4667456738312,11649.0,9.0,11289.0,0.0,18167.0,0.1,0.621401442175373,15.8,15.8,0,tth,0,-15.8
1638568534.867602,65.26814238179003,65.27239670795882,0,kth,0,225.4167456738312,11567.0,9.0,10244.0,0.0,18137.0,0.1,0.564812262226388,15.9,15.9,0,tth,0,-15.9
1638568537.4899523,65.32714238179003,65.32239670795883,0,kth,0,225.3667456738312,11373.0,9.0,9962.0,0.0,18131.0,0.1,0.5494457007335503,16.0,16.0,0,tth,0,-16.0
1638568539.1457405,65.36814238179002,65.37239670795881,0,kth,0,225.3167456738312,11357.0,9.0,9002.0,0.0,18158.0,0.1,0.49575944487278334,16.1,16.1,0,tth,0,-16.1
1638568540.3251045,65.42614238179002,65.4223967079588,0,kth,0,225.26674567383122,11315.0,9.0,8784.0,0.0,18144.0,0.1,0.48412698412698413,16.2,16.200000000000003,0,tth,0,-16.200000000000003
1638568541.8136218,65.46814238179002,65.47239670795881,0,kth,0,225.2167456738312,11312.0,10.0,7911.0,0.0,18131.0,0.1,0.4363245270531135,16.3,16.3,0,tth,0,-16.3
1638568543.6231833,65.52714238179001,65.52239670795882,0,kth,0,225.1667456738312,11196.0,10.0,7711.0,0.0,18163.0,0.1,0.4245444034575786,16.4,16.4,0,tth,0,-16.4
1638568544.9551632,65.56814238179001,65.57239670795883,0,kth,0,225.1167456738312,11238.0,9.0,6976.0,0.0,18157.0,0.1,0.38420443905931595,16.5,16.5,0,tth,0,-16.5
1638568546.1766777,65.62014238179,65.62239670795881,0,kth,0,225.0667456738312,11191.0,9.0,6651.0,0.0,18145.0,0.1,0.36654725819785067,16.6,16.6,0,tth,0,-16.6
1638568547.2929404,65.66914238179001,65.6723967079588,0,kth,0,225.01674567383122,11104.0,10.0,6243.0,0.0,18145.0,0.1,0.34406172499311105,16.7,16.700000000000003,0,tth,0,-16.700000000000003
1638568548.4536884,65.72314238179001,65.72239670795881,0,kth,0,224.9667456738312,10990.0,9.0,6021.0,0.0,18161.0,0.1,0.3315346071251583,16.8,16.8,0,tth,0,-16.8
1638568549.6083562,65.76814238179003,65.77239670795882,0,kth,0,224.9167456738312,10953.0,10.0,5610.0,0.0,18144.0,0.1,0.3091931216931217,16.9,16.9,0,tth,0,-16.9
1638568550.759008,65.81814238179001,65.82239670795883,0,kth,0,224.8667456738312,10863.0,9.0,5327.0,0.0,18140.0,0.1,0.29366041896361633,17.0,17.0,0,tth,0,-17.0
1638568551.9241147,65.87114238179001,65.87239670795881,0,kth,0,224.8167456738312,10856.0,10.0,5207.0,0.0,18129.0,0.1,0.2872193722764631,17.1,17.1,0,tth,0,-17.1
1638568553.1916828,65.92614238179002,65.9223967079588,0,kth,0,224.76674567383122,10765.0,9.0,5082.0,0.0,18151.0,0.1,0.2799845738526803,17.2,17.200000000000003,0,tth,0,-17.200000000000003
1638568554.3952403,65.97314238179001,65.97239670795881,0,kth,0,224.7167456738312,10666.0,9.0,4907.0,0.0,18155.0,0.1,0.27028366841090606,17.3,17.3,0,tth,0,-17.3
1638568555.54711,66.02314238179002,66.02239670795882,0,kth,0,224.6667456738312,10741.0,10.0,4906.0,0.0,18150.0,0.1,0.2703030303030303,17.400000000000002,17.4,0,tth,0,-17.4
1638568557.0681367,66.07014238179002,66.07239670795883,0,kth,0,224.6167456738312,10589.0,9.0,4666.0,0.0,18155.0,0.1,0.257009088405398,17.5,17.5,0,tth,0,-17.5
1638568558.2294583,66.12114238179001,66.12239670795881,0,kth,0,224.5667456738312,10479.0,9.0,5123.0,0.0,18138.0,0.1,0.28244569412283604,17.6,17.6,0,tth,0,-17.6
1638568559.4286435,66.17214238179002,66.1723967079588,0,kth,0,224.51674567383122,10520.0,10.0,4588.0,0.0,18148.0,0.1,0.2528102270222614,17.7,17.700000000000003,0,tth,0,-17.700000000000003
1638568560.8058295,66.22214238179001,66.22239670795881,0,kth,0,224.4667456738312,10321.0,10.0,4963.0,0.0,18137.0,0.1,0.27363952142030107,17.8,17.8,0,tth,0,-17.8
1638568561.9609935,66.27514238179,66.27239670795882,0,kth,0,224.4167456738312,10439.0,9.0,4836.0,0.0,18146.0,0.1,0.2665050148793122,17.900000000000002,17.9,0,tth,0,-17.9
1638568563.4769542,66.32214238179,66.32239670795883,0,kth,0,224.3667456738312,10364.0,9.0,4763.0,0.0,18123.0,0.1,0.26281520719527673,18.0,18.0,0,tth,0,-18.0
1638568564.7224305,66.36914238179003,66.37239670795881,0,kth,0,224.3167456738312,10250.0,9.0,5001.0,0.0,18163.0,0.1,0.2753399768760667,18.1,18.1,0,tth,0,-18.1
1638568565.822283,66.42214238179002,66.4223967079588,0,kth,0,224.26674567383122,10282.0,9.0,4644.0,0.0,18178.0,0.1,0.25547364946638795,18.2,18.200000000000003,0,tth,0,-18.200000000000003
1638568567.1263885,66.46814238179002,66.47239670795881,0,kth,0,224.2167456738312,10245.0,9.0,4557.0,0.0,18165.0,0.1,0.2508670520231214,18.3,18.3,0,tth,0,-18.3
1638568568.2444127,66.51814238179003,66.52239670795882,0,kth,0,224.1667456738312,10154.0,9.0,4628.0,0.0,18165.0,0.1,0.2547756674924305,18.400000000000002,18.4,0,tth,0,-18.4
1638568569.5311873,66.57714238179003,66.57239670795883,0,kth,0,224.1167456738312,10089.0,10.0,5273.0,0.0,18185.0,0.1,0.2899642562551554,18.5,18.5,0,tth,0,-18.5
1638568570.696311,66.61914238179003,66.62239670795881,0,kth,0,224.0667456738312,10101.0,9.0,4806.0,0.0,18169.0,0.1,0.2645164841213055,18.6,18.6,0,tth,0,-18.6
1638568571.8456118,66.67314238179003,66.6723967079588,0,kth,0,224.01674567383122,10025.0,10.0,5057.0,0.0,18168.0,0.1,0.27834654337296344,18.7,18.700000000000003,0,tth,0,-18.700000000000003
1638568573.480704,66.71814238179002,66.72239670795881,0,kth,0,223.9667456738312,9900.0,9.0,4840.0,0.0,18167.0,0.1,0.26641712996091815,18.8,18.8,0,tth,0,-18.8
1638568574.6070118,66.77214238179002,66.77239670795882,0,kth,0,223.9167456738312,10054.0,10.0,5153.0,0.0,18161.0,0.1,0.283739882165079,18.900000000000002,18.9,0,tth,0,-18.9
1638568576.4552343,66.82714238179003,66.82239670795883,0,kth,0,223.8667456738312,9761.0,9.0,5540.0,0.0,18170.0,0.1,0.30489818381948264,19.0,19.0,0,tth,0,-19.0
1638568577.9577403,66.86914238179003,66.87239670795881,0,kth,0,223.8167456738312,9792.0,9.0,4980.0,0.0,18170.0,0.1,0.2740781507980187,19.1,19.1,0,tth,0,-19.1
1638568579.5095491,66.92714238179002,66.9223967079588,0,kth,0,223.76674567383122,9770.0,9.0,5542.0,0.0,18172.0,0.1,0.3049746863306185,19.2,19.200000000000003,0,tth,0,-19.200000000000003
1638568582.2745206,66.96714238179001,66.97239670795881,0,kth,0,223.7167456738312,9803.0,9.0,4889.0,0.0,18167.0,0.1,0.2691143281774646,19.3,19.3,0,tth,0,-19.3
1638568583.5872993,67.01914238179,67.02239670795882,0,kth,0,223.6667456738312,9676.0,10.0,5002.0,0.0,18156.0,0.1,0.2755012117206433,19.400000000000002,19.4,0,tth,0,-19.4
1638568585.0988781,67.07714238179003,67.07239670795883,0,kth,0,223.6167456738312,9640.0,10.0,5376.0,0.0,18159.0,0.1,0.2960515446885842,19.5,19.5,0,tth,0,-19.5
1638568586.2602394,67.11814238179002,67.12239670795881,0,kth,0,223.5667456738312,9696.0,10.0,5284.0,0.0,18152.0,0.1,0.2910973997355663,19.6,19.6,0,tth,0,-19.6
1638568587.4226418,67.17714238179002,67.1723967079588,0,kth,0,223.51674567383122,9585.0,10.0,5330.0,0.0,18146.0,0.1,0.29372864543150007,19.7,19.700000000000003,0,tth,0,-19.700000000000003
1638568588.579511,67.22614238179003,67.22239670795881,0,kth,0,223.4667456738312,9483.0,9.0,5166.0,0.0,18161.0,0.1,0.2844557017785364,19.8,19.8,0,tth,0,-19.8
1638568589.7275448,67.26814238179003,67.27239670795882,0,kth,0,223.4167456738312,9631.0,10.0,4807.0,0.0,18158.0,0.1,0.2647317986562397,19.900000000000002,19.9,0,tth,0,-19.9
1638568591.087537,67.32714238179003,67.32239670795883,0,kth,0,223.3667456738312,9609.0,9.0,4939.0,0.0,18137.0,0.1,0.2723162595798644,20.0,20.0,0,tth,0,-20.0
1638568592.240993,67.37214238179001,67.37239670795881,0,kth,0,223.3167456738312,9453.0,9.0,4600.0,0.0,18146.0,0.1,0.25349939380579745,20.1,20.1,0,tth,0,-20.1
1638568593.3866034,67.42014238179001,67.4223967079588,0,kth,0,223.26674567383122,9380.0,10.0,4491.0,0.0,18160.0,0.1,0.24730176211453744,20.2,20.200000000000003,0,tth,0,-20.200000000000003
1638568594.539193,67.46914238179002,67.47239670795881,0,kth,0,223.2167456738312,9435.0,9.0,4270.0,0.0,18155.0,0.1,0.23519691545028917,20.3,20.3,0,tth,0,-20.3
1638568595.7503436,67.52014238179001,67.52239670795882,0,kth,0,223.1667456738312,9371.0,10.0,4271.0,0.0,18153.0,0.1,0.23527791549606125,20.400000000000002,20.4,0,tth,0,-20.4
1638568597.4846845,67.56814238179001,67.57239670795883,0,kth,0,223.1167456738312,9369.0,9.0,3882.0,0.0,18140.0,0.1,0.21400220507166484,20.5,20.5,0,tth,0,-20.5
1638568598.5986578,67.62614238179,67.62239670795881,0,kth,0,223.0667456738312,9263.0,9.0,4061.0,0.0,18128.0,0.1,0.2240180935569285,20.6,20.6,0,tth,0,-20.6
1638568599.9228046,67.66814238179,67.6723967079588,0,kth,0,223.01674567383122,9208.0,10.0,3689.0,0.0,18146.0,0.1,0.20329549211947537,20.7,20.700000000000003,0,tth,0,-20.700000000000003
1638568601.8978949,67.72614238179003,67.72239670795881,0,kth,0,222.9667456738312,9202.0,10.0,3638.0,0.0,18137.0,0.1,0.20058444064619285,20.8,20.8,0,tth,0,-20.8
1638568603.8092315,67.76814238179003,67.77239670795882,0,kth,0,222.9167456738312,9163.0,9.0,3346.0,0.0,18132.0,0.1,0.18453562761967793,20.900000000000002,20.9,0,tth,0,-20.9
1638568606.5860271,67.82614238179002,67.82239670795883,0,kth,0,222.8667456738312,9099.0,9.0,3325.0,0.0,18128.0,0.1,0.1834179170344219,21.0,21.0,0,tth,0,-21.0
1638568608.552364,67.86914238179003,67.87239670795881,0,kth,0,222.8167456738312,9128.0,9.0,3090.0,0.0,18128.0,0.1,0.17045454545454544,21.1,21.1,0,tth,0,-21.1
1638568609.73396,67.92114238179002,67.9223967079588,0,kth,0,222.76674567383122,9002.0,10.0,3014.0,0.0,18127.0,0.1,0.1662713079936007,21.2,21.200000000000003,0,tth,0,-21.200000000000003
1638568611.217349,67.96814238179002,67.97239670795881,0,kth,0,222.7167456738312,9007.0,9.0,2814.0,0.0,18136.0,0.1,0.15516100573445082,21.3,21.3,0,tth,0,-21.3
1638568612.4224463,68.01914238179,68.02239670795882,0,kth,0,222.6667456738312,8954.0,9.0,2691.0,0.0,18130.0,0.1,0.1484280198565913,21.400000000000002,21.4,0,tth,0,-21.4
1638568613.5788915,68.07514238179002,68.07239670795883,0,kth,0,222.6167456738312,8874.0,10.0,2606.0,0.0,18102.0,0.1,0.1439619931499282,21.5,21.5,0,tth,0,-21.5
1638568614.7427044,68.11814238179002,68.12239670795881,0,kth,0,222.5667456738312,8857.0,9.0,2438.0,0.0,18127.0,0.1,0.13449550394439233,21.6,21.6,0,tth,0,-21.6
1638568615.9177995,68.17514238179001,68.1723967079588,0,kth,0,222.51674567383122,8821.0,9.0,2369.0,0.0,18110.0,0.1,0.1308117062396466,21.7,21.700000000000003,0,tth,0,-21.700000000000003
1638568617.2309556,68.21914238179002,68.22239670795881,0,kth,0,222.4667456738312,8750.0,10.0,2254.0,0.0,18132.0,0.1,0.1243106110743437,21.8,21.8,0,tth,0,-21.8
1638568619.8119175,68.27714238179001,68.27239670795882,0,kth,0,222.4167456738312,8785.0,10.0,2194.0,0.0,18136.0,0.1,0.1209748566387296,21.900000000000002,21.9,0,tth,0,-21.9
