time,D4calc,TEY,D3,D4,MCP,mesh,scaler_time,kappa_motors_m9,kappa_motors_m9_user_setpoint,kappa_motors_m9_sync,kappa_motors_m9_desc,kappa_motors_m9_homf,kappa_motors_m9_dval,kappa_motors_m8,kappa_motors_m8_user_setpoint,kappa_motors_m8_sync,kappa_motors_m8_desc,kappa_motors_m8_homf,kappa_motors_m8_dval,kappa_motors_m2,kappa_motors_m2_user_setpoint,kappa_motors_m2_sync,kappa_motors_m2_desc,kappa_motors_m2_homf,kappa_motors_m2_dval
1638732753.798647,7.545498665372483,14724.0,9.0,31095.0,0.0,4121.0,0.1,3.1,3.1,0,tth,0,-3.1,59.025142381790005,59.027099602776275,0,kth,0,231.66204277901375,3944.688,3944.6944444444443,0,x,0,3944.6944444444443
1638732755.0639122,7.472992700729927,15215.0,9.0,30714.0,0.0,4110.0,0.1,3.2,3.2,0,tth,0,-3.2,59.07914238179001,59.077099602776286,0,kth,0,231.61204277901373,3939.6800000000003,3939.6666666666665,0,x,0,3939.6666666666665
1638732756.3750353,7.196977084349098,15438.0,9.0,29522.0,0.0,4102.0,0.1,3.3000000000000003,3.3,0,tth,0,-3.3,59.12214238179001,59.1270996027763,0,kth,0,231.56204277901372,3934.675,3934.6388888888887,0,x,0,3934.6388888888887
1638732757.7134106,7.045277507302823,15933.0,10.0,28942.0,0.0,4108.0,0.1,3.4,3.4000000000000004,0,tth,0,-3.4000000000000004,59.172142381790025,59.17709960277631,0,kth,0,231.5120427790137,3929.655,3929.6111111111113,0,x,0,3929.6111111111113
1638732759.1084375,6.741488326848249,16311.0,10.0,27721.0,0.0,4112.0,0.1,3.5,3.5,0,tth,0,-3.5,59.23014238179002,59.22709960277629,0,kth,0,231.46204277901373,3924.795,3924.5833333333335,0,x,0,3924.5833333333335
1638732760.309092,6.3392596200681925,16609.0,9.0,26029.0,0.0,4106.0,0.1,3.6,3.6,0,tth,0,-3.6,59.277142381790014,59.277099602776275,0,kth,0,231.41204277901375,3919.562,3919.5555555555557,0,x,0,3919.5555555555557
1638732761.5255003,5.87682570593963,16916.0,10.0,24142.0,0.0,4108.0,0.1,3.7,3.7,0,tth,0,-3.7,59.32914238179001,59.327099602776286,0,kth,0,231.36204277901373,3914.503,3914.527777777778,0,x,0,3914.527777777778
1638732762.8712952,5.3047711781889,17170.0,9.0,21792.0,0.0,4108.0,0.1,3.8000000000000003,3.8,0,tth,0,-3.8,59.38114238179003,59.3770996027763,0,kth,0,231.31204277901372,3909.5260000000003,3909.5,0,x,0,3909.5
1638732764.2253013,4.69277548041839,17044.0,9.0,19292.0,0.0,4111.0,0.1,3.9,3.9000000000000004,0,tth,0,-3.9000000000000004,59.430142381790006,59.42709960277631,0,kth,0,231.2620427790137,3904.485,3904.472222222222,0,x,0,3904.472222222222
1638732765.5176806,4.105288813063612,17037.0,9.0,16844.0,0.0,4103.0,0.1,4.0,4.0,0,tth,0,-4.0,59.47314238179001,59.47709960277629,0,kth,0,231.21204277901373,3899.462,3899.4444444444443,0,x,0,3899.4444444444443
1638732766.768849,3.5757797270955165,16927.0,9.0,14675.0,0.0,4104.0,0.1,4.1,4.1,0,tth,0,-4.1,59.527142381790014,59.527099602776275,0,kth,0,231.16204277901375,3894.4500000000003,3894.4166666666665,0,x,0,3894.4166666666665
1638732768.0072172,3.0302070645554204,16789.0,10.0,12439.0,0.0,4105.0,0.1,4.2,4.2,0,tth,0,-4.2,59.57414238179001,59.577099602776286,0,kth,0,231.11204277901373,3889.409,3889.3888888888887,0,x,0,3889.3888888888887
1638732769.2290964,2.568675286655282,16359.0,9.0,10529.0,0.0,4099.0,0.1,4.3,4.300000000000001,0,tth,0,-4.300000000000001,59.62514238179003,59.6270996027763,0,kth,0,231.06204277901372,3884.35,3884.3611111111113,0,x,0,3884.3611111111113
1638732770.4612415,2.3698663426488458,16424.0,9.0,9752.0,0.0,4115.0,0.1,4.4,4.4,0,tth,0,-4.4,59.680142381790006,59.67709960277631,0,kth,0,231.0120427790137,3879.337,3879.3333333333335,0,x,0,3879.3333333333335
1638732771.6836982,2.25,16417.0,10.0,9270.0,0.0,4120.0,0.1,4.5,4.5,0,tth,0,-4.5,59.72414238179002,59.72709960277629,0,kth,0,230.96204277901373,3874.301,3874.3055555555557,0,x,0,3874.3055555555557
1638732772.9918535,2.062424095214962,16625.0,10.0,8491.0,0.0,4117.0,0.1,4.6000000000000005,4.6,0,tth,0,-4.6,59.77614238179001,59.777099602776275,0,kth,0,230.91204277901375,3869.2780000000002,3869.277777777778,0,x,0,3869.277777777778
1638732774.4379327,1.6821931101407084,16630.0,10.0,6934.0,0.0,4122.0,0.1,4.7,4.7,0,tth,0,-4.7,59.831142381790016,59.827099602776286,0,kth,0,230.86204277901373,3864.264,3864.25,0,x,0,3864.25
1638732775.6885211,1.2827352085354025,16129.0,9.0,5290.0,0.0,4124.0,0.1,4.8,4.800000000000001,0,tth,0,-4.800000000000001,59.87314238179002,59.8770996027763,0,kth,0,230.81204277901372,3859.199,3859.222222222222,0,x,0,3859.222222222222
1638732777.0587876,1.0576081672338358,15795.0,9.0,4351.0,0.0,4114.0,0.1,4.9,4.9,0,tth,0,-4.9,59.93114238179001,59.92709960277631,0,kth,0,230.7620427790137,3854.283,3854.1944444444443,0,x,0,3854.1944444444443
1638732778.2957387,1.0934012615235322,15610.0,9.0,4507.0,0.0,4122.0,0.1,5.0,5.0,0,tth,0,-5.0,59.97514238179002,59.97709960277629,0,kth,0,230.71204277901373,3849.206,3849.1666666666665,0,x,0,3849.1666666666665
1638732779.5722177,1.2910900704054382,15788.0,9.0,5318.0,0.0,4119.0,0.1,5.1000000000000005,5.1,0,tth,0,-5.1,60.02614238179001,60.027099602776275,0,kth,0,230.66204277901375,3844.132,3844.1388888888887,0,x,0,3844.1388888888887
1638732780.9555566,1.3534691897137312,16189.0,9.0,5579.0,0.0,4122.0,0.1,5.2,5.2,0,tth,0,-5.2,60.07614238179002,60.077099602776286,0,kth,0,230.61204277901373,3839.141,3839.1111111111113,0,x,0,3839.1111111111113
1638732782.2556543,1.1904761904761905,16277.0,9.0,4900.0,0.0,4116.0,0.1,5.3,5.300000000000001,0,tth,0,-5.300000000000001,60.12814238179001,60.1270996027763,0,kth,0,230.56204277901372,3834.11,3834.0833333333335,0,x,0,3834.0833333333335
1638732783.4488232,0.8939062879339645,16131.0,10.0,3682.0,0.0,4119.0,0.1,5.4,5.4,0,tth,0,-5.4,60.176142381790015,60.17709960277631,0,kth,0,230.5120427790137,3829.068,3829.0555555555557,0,x,0,3829.0555555555557
1638732784.703416,0.6285228377065112,15616.0,10.0,2587.0,0.0,4116.0,0.1,5.5,5.5,0,tth,0,-5.5,60.22414238179002,60.22709960277629,0,kth,0,230.46204277901373,3824.123,3824.027777777778,0,x,0,3824.027777777778
1638732786.0086322,0.5043710539096649,15111.0,9.0,2077.0,0.0,4118.0,0.1,5.6000000000000005,5.6,0,tth,0,-5.6,60.273142381790024,60.277099602776275,0,kth,0,230.41204277901375,3819.06,3819.0,0,x,0,3819.0
1638732787.3813896,0.5587093643862203,14838.0,10.0,2303.0,0.0,4122.0,0.1,5.7,5.7,0,tth,0,-5.7,60.331142381790016,60.327099602776286,0,kth,0,230.36204277901373,3813.981,3813.972222222222,0,x,0,3813.972222222222
1638732788.6484373,0.670876852076755,14705.0,9.0,2762.0,0.0,4117.0,0.1,5.8,5.800000000000001,0,tth,0,-5.800000000000001,60.37214238179001,60.3770996027763,0,kth,0,230.31204277901372,3808.919,3808.9444444444443,0,x,0,3808.9444444444443
1638732790.0774622,0.8236580034005344,14882.0,10.0,3391.0,0.0,4117.0,0.1,5.9,5.9,0,tth,0,-5.9,60.430142381790006,60.42709960277631,0,kth,0,230.2620427790137,3803.963,3803.9166666666665,0,x,0,3803.9166666666665
1638732791.3398926,0.8704512372634643,15005.0,9.0,3588.0,0.0,4122.0,0.1,6.0,6.0,0,tth,0,-6.0,60.48014238179002,60.47709960277629,0,kth,0,230.21204277901373,3798.947,3798.8888888888887,0,x,0,3798.8888888888887
1638732792.55445,0.8144906394359348,15004.0,9.0,3350.0,0.0,4113.0,0.1,6.1000000000000005,6.1000000000000005,0,tth,0,-6.1000000000000005,60.527142381790014,60.527099602776275,0,kth,0,230.16204277901375,3793.934,3793.8611111111113,0,x,0,3793.8611111111113
1638732793.80727,0.6868491160087188,15130.0,9.0,2836.0,0.0,4129.0,0.1,6.2,6.2,0,tth,0,-6.2,60.57214238179,60.577099602776286,0,kth,0,230.11204277901373,3788.862,3788.8333333333335,0,x,0,3788.8333333333335
1638732795.0518956,0.5111704711024769,14810.0,9.0,2105.0,0.0,4118.0,0.1,6.3,6.3,0,tth,0,-6.3,60.62914238179002,60.6270996027763,0,kth,0,230.06204277901372,3783.806,3783.8055555555557,0,x,0,3783.8055555555557
1638732796.2771068,0.36661807580174927,14537.0,9.0,1509.0,0.0,4116.0,0.1,6.4,6.4,0,tth,0,-6.4,60.67314238179003,60.67709960277631,0,kth,0,230.0120427790137,3778.871,3778.777777777778,0,x,0,3778.777777777778
1638732797.5752845,0.26318347509113,14222.0,10.0,1083.0,0.0,4115.0,0.1,6.5,6.5,0,tth,0,-6.5,60.72614238179003,60.72709960277629,0,kth,0,229.96204277901373,3773.783,3773.75,0,x,0,3773.75
1638732798.8092983,0.21728574896819616,13919.0,9.0,895.0,0.0,4119.0,0.1,6.6000000000000005,6.6000000000000005,0,tth,0,-6.6000000000000005,60.777142381790014,60.777099602776275,0,kth,0,229.91204277901375,3768.694,3768.722222222222,0,x,0,3768.722222222222
1638732800.0272825,0.21628189550425272,13751.0,9.0,890.0,0.0,4115.0,0.1,6.7,6.7,0,tth,0,-6.7,60.82614238179002,60.827099602776286,0,kth,0,229.86204277901373,3763.6800000000003,3763.6944444444443,0,x,0,3763.6944444444443
1638732801.3067546,0.2340942204953861,13539.0,10.0,964.0,0.0,4118.0,0.1,6.8,6.800000000000001,0,tth,0,-6.800000000000001,60.87714238179001,60.8770996027763,0,kth,0,229.81204277901372,3758.676,3758.6666666666665,0,x,0,3758.6666666666665
1638732802.5763233,0.24581412278573161,13541.0,9.0,1013.0,0.0,4121.0,0.1,6.9,6.9,0,tth,0,-6.9,60.92514238179001,60.92709960277631,0,kth,0,229.7620427790137,3753.621,3753.6388888888887,0,x,0,3753.6388888888887
1638732803.7898896,0.2374240583232078,13373.0,9.0,977.0,0.0,4115.0,0.1,7.0,7.0,0,tth,0,-7.0,60.98014238179002,60.97709960277629,0,kth,0,229.71204277901373,3748.777,3748.6111111111113,0,x,0,3748.6111111111113
1638732805.030785,0.20708909929594563,13217.0,9.0,853.0,0.0,4119.0,0.1,7.1000000000000005,7.1000000000000005,0,tth,0,-7.1000000000000005,61.023142381790024,61.027099602776275,0,kth,0,229.66204277901375,3743.658,3743.5833333333335,0,x,0,3743.5833333333335
1638732806.2376769,0.16172899465760077,13072.0,9.0,666.0,0.0,4118.0,0.1,7.2,7.2,0,tth,0,-7.2,61.07914238179001,61.077099602776286,0,kth,0,229.61204277901373,3738.602,3738.5555555555557,0,x,0,3738.5555555555557
1638732807.4568958,0.12054329371816638,13026.0,10.0,497.0,0.0,4123.0,0.1,7.3,7.300000000000001,0,tth,0,-7.300000000000001,61.12314238179002,61.1270996027763,0,kth,0,229.56204277901372,3733.553,3733.527777777778,0,x,0,3733.527777777778
1638732808.6763291,0.08931613531272815,12701.0,9.0,367.0,0.0,4109.0,0.1,7.4,7.4,0,tth,0,-7.4,61.17514238179001,61.17709960277631,0,kth,0,229.5120427790137,3728.511,3728.5,0,x,0,3728.5
1638732810.0678134,0.07748360456643187,12578.0,10.0,319.0,0.0,4117.0,0.1,7.5,7.5,0,tth,0,-7.5,61.23014238179002,61.22709960277629,0,kth,0,229.46204277901373,3723.48,3723.472222222222,0,x,0,3723.472222222222
1638732811.3032744,0.08177626789614172,12403.0,9.0,337.0,0.0,4121.0,0.1,7.6000000000000005,7.6000000000000005,0,tth,0,-7.6000000000000005,61.27414238179003,61.277099602776275,0,kth,0,229.41204277901375,3718.471,3718.4444444444443,0,x,0,3718.4444444444443
1638732812.533962,0.0997324252006811,12204.0,9.0,410.0,0.0,4111.0,0.1,7.7,7.7,0,tth,0,-7.7,61.32814238179,61.327099602776286,0,kth,0,229.36204277901373,3713.5550000000003,3713.4166666666665,0,x,0,3713.4166666666665
1638732813.7832031,0.11688942891859053,12182.0,9.0,481.0,0.0,4115.0,0.1,7.8,7.800000000000001,0,tth,0,-7.800000000000001,61.37514238179003,61.3770996027763,0,kth,0,229.31204277901372,3708.386,3708.3888888888887,0,x,0,3708.3888888888887
1638732815.1635673,0.12852283770651118,12083.0,9.0,529.0,0.0,4116.0,0.1,7.9,7.9,0,tth,0,-7.9,61.428142381790025,61.42709960277631,0,kth,0,229.2620427790137,3703.356,3703.3611111111113,0,x,0,3703.3611111111113
1638732816.4130504,0.12822384428223843,11991.0,9.0,527.0,0.0,4110.0,0.1,8.0,8.0,0,tth,0,-8.0,61.47314238179001,61.47709960277629,0,kth,0,229.21204277901373,3698.319,3698.3333333333335,0,x,0,3698.3333333333335
1638732817.7016153,0.11648832684824903,11994.0,10.0,479.0,0.0,4112.0,0.1,8.1,8.100000000000001,0,tth,0,-8.100000000000001,61.529142381790024,61.527099602776275,0,kth,0,229.16204277901375,3693.3830000000003,3693.3055555555557,0,x,0,3693.3055555555557
1638732818.9618316,0.09832075930883427,11762.0,9.0,404.0,0.0,4109.0,0.1,8.2,8.2,0,tth,0,-8.2,61.57314238179001,61.577099602776286,0,kth,0,229.11204277901373,3688.295,3688.277777777778,0,x,0,3688.277777777778
1638732820.2586944,0.07598931779558145,11816.0,8.0,313.0,0.0,4119.0,0.1,8.3,8.3,0,tth,0,-8.3,61.62914238179002,61.6270996027763,0,kth,0,229.06204277901372,3683.273,3683.25,0,x,0,3683.25
1638732821.5321002,0.06031128404669261,11566.0,10.0,248.0,0.0,4112.0,0.1,8.4,8.4,0,tth,0,-8.4,61.67314238179003,61.67709960277631,0,kth,0,229.0120427790137,3678.32,3678.222222222222,0,x,0,3678.222222222222
1638732822.8063948,0.05105762217359591,11371.0,9.0,210.0,0.0,4113.0,0.1,8.5,8.5,0,tth,0,-8.5,61.72814238179001,61.72709960277629,0,kth,0,228.96204277901373,3673.176,3673.1944444444443,0,x,0,3673.1944444444443
1638732824.0055227,0.05062058895108299,11329.0,9.0,208.0,0.0,4109.0,0.1,8.6,8.600000000000001,0,tth,0,-8.600000000000001,61.77214238179002,61.777099602776275,0,kth,0,228.91204277901375,3668.197,3668.1666666666665,0,x,0,3668.1666666666665
1638732825.2527647,0.05766423357664233,11223.0,9.0,237.0,0.0,4110.0,0.1,8.700000000000001,8.7,0,tth,0,-8.7,61.82314238179001,61.827099602776286,0,kth,0,228.86204277901373,3663.105,3663.1388888888887,0,x,0,3663.1388888888887
1638732826.5686016,0.06785452770319746,11021.0,9.0,278.0,0.0,4097.0,0.1,8.8,8.8,0,tth,0,-8.8,61.876142381790004,61.8770996027763,0,kth,0,228.81204277901372,3658.193,3658.1111111111113,0,x,0,3658.1111111111113
1638732827.8695893,0.0758939430795427,10924.0,10.0,312.0,0.0,4111.0,0.1,8.9,8.9,0,tth,0,-8.9,61.926142381790015,61.92709960277631,0,kth,0,228.7620427790137,3653.072,3653.0833333333335,0,x,0,3653.0833333333335
1638732829.12645,0.07894736842105263,10848.0,9.0,324.0,0.0,4104.0,0.1,9.0,9.0,0,tth,0,-9.0,61.98014238179002,61.97709960277629,0,kth,0,228.71204277901373,3648.204,3648.0555555555557,0,x,0,3648.0555555555557
1638732830.3325841,0.07770762506070908,10860.0,9.0,320.0,0.0,4118.0,0.1,9.1,9.100000000000001,0,tth,0,-9.100000000000001,62.02214238179002,62.027099602776275,0,kth,0,228.66204277901375,3643.033,3643.027777777778,0,x,0,3643.027777777778
1638732831.5614367,0.06904935570143447,10644.0,10.0,284.0,0.0,4113.0,0.1,9.200000000000001,9.2,0,tth,0,-9.2,62.07814238179,62.077099602776286,0,kth,0,228.61204277901373,3637.995,3638.0,0,x,0,3638.0
1638732832.8959668,0.05952380952380952,10729.0,9.0,245.0,0.0,4116.0,0.1,9.3,9.3,0,tth,0,-9.3,62.12514238179003,62.1270996027763,0,kth,0,228.56204277901372,3632.967,3632.972222222222,0,x,0,3632.972222222222
1638732834.1268554,0.049160379654417136,10572.0,9.0,202.0,0.0,4109.0,0.1,9.4,9.4,0,tth,0,-9.4,62.176142381790015,62.17709960277631,0,kth,0,228.5120427790137,3627.88,3627.9444444444443,0,x,0,3627.9444444444443
1638732835.331795,0.04156538648517258,10436.0,9.0,171.0,0.0,4114.0,0.1,9.5,9.5,0,tth,0,-9.5,62.22814238179001,62.22709960277629,0,kth,0,228.46204277901373,3622.917,3622.9166666666665,0,x,0,3622.9166666666665
1638732836.5706987,0.03871439006574142,10370.0,9.0,159.0,0.0,4107.0,0.1,9.6,9.600000000000001,0,tth,0,-9.600000000000001,62.27414238179003,62.277099602776275,0,kth,0,228.41204277901375,3617.933,3617.8888888888887,0,x,0,3617.8888888888887
1638732837.7654576,0.04013621989783508,10214.0,9.0,165.0,0.0,4111.0,0.1,9.700000000000001,9.7,0,tth,0,-9.7,62.32414238179001,62.327099602776286,0,kth,0,228.36204277901373,3612.844,3612.8611111111113,0,x,0,3612.8611111111113
1638732839.004625,0.043605359317905,10033.0,9.0,179.0,0.0,4105.0,0.1,9.8,9.8,0,tth,0,-9.8,62.376142381790004,62.3770996027763,0,kth,0,228.31204277901372,3607.933,3607.8333333333335,0,x,0,3607.8333333333335
1638732840.2231624,0.04771178188899708,10122.0,9.0,196.0,0.0,4108.0,0.1,9.9,9.9,0,tth,0,-9.9,62.426142381790015,62.42709960277631,0,kth,0,228.2620427790137,3602.8650000000002,3602.8055555555557,0,x,0,3602.8055555555557
1638732841.433114,0.05054678007290401,9917.0,10.0,208.0,0.0,4115.0,0.1,10.0,10.0,0,tth,0,-10.0,62.47714238179,62.47709960277629,0,kth,0,228.21204277901373,3597.837,3597.777777777778,0,x,0,3597.777777777778
1638732842.6241796,0.05024390243902439,9915.0,9.0,206.0,0.0,4100.0,0.1,10.1,10.1,0,tth,0,-10.1,62.531142381790005,62.527099602776275,0,kth,0,228.16204277901375,3592.785,3592.75,0,x,0,3592.75
1638732843.8844204,0.04889321333009,9866.0,9.0,201.0,0.0,4111.0,0.1,10.200000000000001,10.200000000000001,0,tth,0,-10.200000000000001,62.575142381790016,62.577099602776286,0,kth,0,228.11204277901373,3587.7110000000002,3587.722222222222,0,x,0,3587.722222222222
1638732845.2630258,0.04330900243309002,9711.0,9.0,178.0,0.0,4110.0,0.1,10.3,10.3,0,tth,0,-10.3,62.63014238179002,62.6270996027763,0,kth,0,228.06204277901372,3582.795,3582.6944444444443,0,x,0,3582.6944444444443
1638732846.5551445,0.03798392987582177,9622.0,9.0,156.0,0.0,4107.0,0.1,10.4,10.4,0,tth,0,-10.4,62.676142381790015,62.67709960277631,0,kth,0,228.0120427790137,3577.6730000000002,3577.6666666666665,0,x,0,3577.6666666666665
1638732847.7877138,0.03306588864575735,9519.0,9.0,136.0,0.0,4113.0,0.1,10.5,10.5,0,tth,0,-10.5,62.72714238179,62.72709960277629,0,kth,0,227.96204277901373,3572.626,3572.6388888888887,0,x,0,3572.6388888888887
1638732848.9844549,0.029232643118148598,9491.0,9.0,120.0,0.0,4105.0,0.1,10.6,10.6,0,tth,0,-10.6,62.779142381790024,62.777099602776275,0,kth,0,227.91204277901375,3567.5950000000003,3567.6111111111113,0,x,0,3567.6111111111113
1638732850.2111018,0.027757487216946677,9417.0,9.0,114.0,0.0,4107.0,0.1,10.700000000000001,10.700000000000001,0,tth,0,-10.700000000000001,62.82614238179002,62.827099602776286,0,kth,0,227.86204277901373,3562.579,3562.5833333333335,0,x,0,3562.5833333333335
1638732851.4301069,0.027743976636651253,9204.0,10.0,114.0,0.0,4109.0,0.1,10.8,10.8,0,tth,0,-10.8,62.87914238179002,62.8770996027763,0,kth,0,227.81204277901372,3557.5750000000003,3557.5555555555557,0,x,0,3557.5555555555557
1638732852.6670923,0.028717449501095157,9279.0,9.0,118.0,0.0,4109.0,0.1,10.9,10.9,0,tth,0,-10.9,62.92314238179003,62.92709960277631,0,kth,0,227.7620427790137,3552.4590000000003,3552.527777777778,0,x,0,3552.527777777778
1638732853.9286482,0.03018500486854917,9178.0,9.0,124.0,0.0,4108.0,0.1,11.0,11.0,0,tth,0,-11.0,62.97414238179002,62.97709960277629,0,kth,0,227.71204277901373,3547.456,3547.5,0,x,0,3547.5
1638732855.1711948,0.030754210397852085,8961.0,9.0,126.0,0.0,4097.0,0.1,11.1,11.1,0,tth,0,-11.1,63.025142381790005,63.027099602776275,0,kth,0,227.66204277901375,3542.465,3542.472222222222,0,x,0,3542.472222222222
1638732856.3823507,0.030716723549488054,8933.0,10.0,126.0,0.0,4102.0,0.1,11.200000000000001,11.200000000000001,0,tth,0,-11.200000000000001,63.07914238179001,63.077099602776286,0,kth,0,227.61204277901373,3537.486,3537.4444444444443,0,x,0,3537.4444444444443
1638732857.7774951,0.029440389294403894,8862.0,9.0,121.0,0.0,4110.0,0.1,11.3,11.3,0,tth,0,-11.3,63.12214238179001,63.1270996027763,0,kth,0,227.56204277901372,3532.435,3532.4166666666665,0,x,0,3532.4166666666665
1638732859.0084743,0.027811661380824592,8980.0,9.0,114.0,0.0,4099.0,0.1,11.4,11.4,0,tth,0,-11.4,63.17714238179002,63.17709960277631,0,kth,0,227.5120427790137,3527.415,3527.3888888888887,0,x,0,3527.3888888888887
1638732860.2361434,0.02635431918008785,8761.0,9.0,108.0,0.0,4098.0,0.1,11.5,11.5,0,tth,0,-11.5,63.22214238179001,63.22709960277629,0,kth,0,227.46204277901373,3522.4,3522.3611111111113,0,x,0,3522.3611111111113
1638732861.4667642,0.025128080019516955,8751.0,9.0,103.0,0.0,4099.0,0.1,11.6,11.600000000000001,0,tth,0,-11.600000000000001,63.281142381790005,63.277099602776275,0,kth,0,227.41204277901375,3517.311,3517.3333333333335,0,x,0,3517.3333333333335
1638732862.7269611,0.024604141291108404,8611.0,9.0,101.0,0.0,4105.0,0.1,11.700000000000001,11.700000000000001,0,tth,0,-11.700000000000001,63.325142381790016,63.327099602776286,0,kth,0,227.36204277901373,3512.291,3512.3055555555557,0,x,0,3512.3055555555557
1638732863.9757333,0.024865919063871283,8554.0,10.0,102.0,0.0,4102.0,0.1,11.8,11.8,0,tth,0,-11.8,63.38114238179003,63.3770996027763,0,kth,0,227.31204277901372,3507.261,3507.277777777778,0,x,0,3507.277777777778
1638732865.2125697,0.025079133187241295,8451.0,9.0,103.0,0.0,4107.0,0.1,11.9,11.9,0,tth,0,-11.9,63.428142381790025,63.42709960277631,0,kth,0,227.2620427790137,3502.297,3502.25,0,x,0,3502.25
1638732866.4468284,0.025659824046920823,8340.0,9.0,105.0,0.0,4092.0,0.1,12.0,12.0,0,tth,0,-12.0,63.47614238179003,63.47709960277629,0,kth,0,227.21204277901373,3497.21,3497.222222222222,0,x,0,3497.222222222222
1638732867.8359478,0.025603511338697878,8389.0,9.0,105.0,0.0,4101.0,0.1,12.1,12.100000000000001,0,tth,0,-12.100000000000001,63.531142381790005,63.527099602776275,0,kth,0,227.16204277901375,3492.204,3492.1944444444443,0,x,0,3492.1944444444443
1638732869.0916665,0.025628508664876738,8388.0,9.0,105.0,0.0,4097.0,0.1,12.200000000000001,12.200000000000001,0,tth,0,-12.200000000000001,63.57214238179,63.577099602776286,0,kth,0,227.11204277901373,3487.129,3487.1666666666665,0,x,0,3487.1666666666665
1638732870.3770478,0.024396194193705784,8150.0,10.0,100.0,0.0,4099.0,0.1,12.3,12.3,0,tth,0,-12.3,63.62314238179002,63.6270996027763,0,kth,0,227.06204277901372,3482.112,3482.1388888888887,0,x,0,3482.1388888888887
1638732871.6801872,0.022960429897410845,8035.0,10.0,94.0,0.0,4094.0,0.1,12.4,12.4,0,tth,0,-12.4,63.68114238179001,63.67709960277631,0,kth,0,227.0120427790137,3477.108,3477.1111111111113,0,x,0,3477.1111111111113
1638732872.9427702,0.021739130434782608,8064.0,9.0,89.0,0.0,4094.0,0.1,12.5,12.5,0,tth,0,-12.5,63.72214238179001,63.72709960277629,0,kth,0,226.96204277901373,3472.033,3472.0833333333335,0,x,0,3472.0833333333335
