time,kappa_motors_m8,kappa_motors_m8_user_setpoint,kappa_motors_m8_sync,kappa_motors_m8_desc,kappa_motors_m8_homf,kappa_motors_m8_dval,D4calc,TEY,D3,D4,MCP,mesh,scaler_time,kappa_motors_m9,kappa_motors_m9_user_setpoint,kappa_motors_m9_sync,kappa_motors_m9_desc,kappa_motors_m9_homf,kappa_motors_m9_dval,kappa_motors_m2,kappa_motors_m2_user_setpoint,kappa_motors_m2_sync,kappa_motors_m2_desc,kappa_motors_m2_homf,kappa_motors_m2_dval
1638745213.821863,58.35814238179,58.35781675153791,0,kth,0,232.3313256302521,2.9368642902959774,28519.0,11.0,32050.0,0.0,10913.0,0.1,2.0,2.0,0,tth,0,-2.0,-900.0,-900.0,0,x,0,-900.0
1638745215.1324108,58.40314238179002,58.407816751537894,0,kth,0,232.28132563025213,2.9543621700879767,26419.0,10.0,32238.0,0.0,10912.0,0.1,2.1,2.1,0,tth,0,-2.1,-905.063,-905.0277777777778,0,x,0,-905.0277777777778
1638745216.301759,58.458142381790026,58.457816751537905,0,kth,0,232.23132563025212,2.967608735547807,27723.0,10.0,32341.0,0.0,10898.0,0.1,2.2,2.2,0,tth,0,-2.2,-909.969,-910.0555555555555,0,x,0,-910.0555555555555
1638745217.5568693,58.50614238179003,58.507816751537916,0,kth,0,232.1813256302521,2.9563583020078847,29039.0,10.0,32245.0,0.0,10907.0,0.1,2.3000000000000003,2.3,0,tth,0,-2.3,-914.9780000000001,-915.0833333333334,0,x,0,-915.0833333333334
1638745218.8760464,58.55814238179002,58.55781675153793,0,kth,0,232.1313256302521,2.9694719471947195,30609.0,10.0,32391.0,0.0,10908.0,0.1,2.4,2.4,0,tth,0,-2.4,-920.1170000000001,-920.1111111111111,0,x,0,-920.1111111111111
1638745220.2471204,58.61114238179002,58.60781675153791,0,kth,0,232.0813256302521,2.9690484937545922,32411.0,10.0,32327.0,0.0,10888.0,0.1,2.5,2.5,0,tth,0,-2.5,-925.08,-925.1388888888889,0,x,0,-925.1388888888889
1638745221.6805108,58.662142381790005,58.657816751537894,0,kth,0,232.03132563025213,2.96653525259008,34418.0,10.0,32356.0,0.0,10907.0,0.1,2.6,2.6,0,tth,0,-2.6,-930.155,-930.1666666666666,0,x,0,-930.1666666666666
1638745222.939271,58.70414238179001,58.707816751537905,0,kth,0,231.98132563025212,2.959303391384051,36197.0,10.0,32286.0,0.0,10910.0,0.1,2.7,2.7,0,tth,0,-2.7,-935.197,-935.1944444444445,0,x,0,-935.1944444444445
1638745224.2462313,58.75614238179003,58.757816751537916,0,kth,0,231.9313256302521,2.9498030594485662,38457.0,10.0,32203.0,0.0,10917.0,0.1,2.8000000000000003,2.8,0,tth,0,-2.8,-940.129,-940.2222222222222,0,x,0,-940.2222222222222
1638745225.4643326,58.80814238179002,58.80781675153793,0,kth,0,231.8813256302521,2.9192335900256694,40611.0,10.0,31843.0,0.0,10908.0,0.1,2.9,2.9,0,tth,0,-2.9,-945.1800000000001,-945.25,0,x,0,-945.25
1638745226.7116666,58.85914238179001,58.85781675153791,0,kth,0,231.8313256302521,2.86756061719324,42654.0,9.0,31222.0,0.0,10888.0,0.1,3.0,3.0,0,tth,0,-3.0,-950.26,-950.2777777777778,0,x,0,-950.2777777777778
