time,TEY,D3,D4,MCP,mesh,scaler_time,kappa_motors_m4,kappa_motors_m4_user_setpoint,kappa_motors_m4_sync,kappa_motors_m4_desc,kappa_motors_m4_homf,kappa_motors_m4_dval
1638747239.2358174,43.0,32058.0,0.0,0.0,8251.0,0.1,-839.91,-839.909,0,z,0,-839.909
1638747239.9265413,44.0,32075.0,0.0,0.0,8254.0,0.1,-809.9060000000001,-809.909,0,z,0,-809.909
1638747240.7377396,33.0,32016.0,0.0,0.0,8247.0,0.1,-779.919,-779.909,0,z,0,-779.909
1638747241.5608227,24.0,31994.0,0.0,0.0,8250.0,0.1,-749.916,-749.909,0,z,0,-749.909
1638747242.2875884,40.0,31945.0,0.0,0.0,8245.0,0.1,-719.91,-719.909,0,z,0,-719.909
1638747243.085181,20.0,31859.0,0.0,0.0,8245.0,0.1,-689.904,-689.909,0,z,0,-689.909
1638747243.8386633,25.0,31762.0,0.0,0.0,8240.0,0.1,-659.9060000000001,-659.909,0,z,0,-659.909
1638747244.6233888,19.0,31714.0,0.0,0.0,8247.0,0.1,-629.909,-629.909,0,z,0,-629.909
1638747245.3268688,71.0,31576.0,0.0,0.0,8240.0,0.1,-599.918,-599.909,0,z,0,-599.909
1638747246.0446296,59.0,31458.0,0.0,0.0,8245.0,0.1,-569.903,-569.909,0,z,0,-569.909
1638747246.7998428,79.0,31209.0,0.0,0.0,8245.0,0.1,-539.914,-539.909,0,z,0,-539.909
1638747247.5669312,93.0,30874.0,0.0,0.0,8236.0,0.1,-509.922,-509.909,0,z,0,-509.909
1638747248.313255,92.0,30580.0,0.0,0.0,8242.0,0.1,-479.91,-479.909,0,z,0,-479.909
1638747249.0980783,118.0,30113.0,0.0,0.0,8257.0,0.1,-449.906,-449.909,0,z,0,-449.909
1638747249.8157659,127.0,29557.0,0.0,0.0,8233.0,0.1,-419.91200000000003,-419.909,0,z,0,-419.909
1638747250.5490735,174.0,28766.0,0.0,0.0,8235.0,0.1,-389.907,-389.909,0,z,0,-389.909
1638747251.3395128,190.0,27783.0,0.0,0.0,8242.0,0.1,-359.909,-359.909,0,z,0,-359.909
1638747252.0378475,232.0,26939.0,0.0,0.0,8235.0,0.1,-329.911,-329.909,0,z,0,-329.909
1638747252.7395163,305.0,25602.0,0.0,0.0,8242.0,0.1,-299.91200000000003,-299.909,0,z,0,-299.909
1638747253.4696252,331.0,24480.0,0.0,0.0,8247.0,0.1,-269.918,-269.909,0,z,0,-269.909
1638747254.2210014,401.0,23060.0,0.0,0.0,8245.0,0.1,-239.906,-239.909,0,z,0,-239.909
1638747254.9717228,447.0,21682.0,0.0,0.0,8238.0,0.1,-209.92000000000002,-209.909,0,z,0,-209.909
