time,TEY,D3,D4,MCP,mesh,scaler_time,kappa_motors_m4,kappa_motors_m4_user_setpoint,kappa_motors_m4_sync,kappa_motors_m4_desc,kappa_motors_m4_homf,kappa_motors_m4_dval
1638746935.5056634,522.0,19581.0,0.0,0.0,8286.0,0.1,-150.53300000000002,-150.53300000000002,0,z,0,-150.53300000000002
1638746936.2938166,588.0,18198.0,0.0,0.0,8291.0,0.1,-120.552,-120.533,0,z,0,-120.533
1638746937.0342338,626.0,16367.0,0.0,0.0,8285.0,0.1,-90.528,-90.533,0,z,0,-90.533
1638746937.7697873,661.0,14969.0,0.0,0.0,8282.0,0.1,-60.539,-60.533,0,z,0,-60.533
1638746938.527112,744.0,13041.0,0.0,0.0,8288.0,0.1,-30.547,-30.533,0,z,0,-30.533
1638746939.3368208,739.0,11612.0,0.0,0.0,8285.0,0.1,-0.538,-0.5330000000000013,0,z,0,-0.5330000000000013
1638746940.0229452,821.0,10102.0,0.0,0.0,8284.0,0.1,29.462,29.467,0,z,0,29.467
1638746940.7031028,870.0,8320.0,0.0,0.0,8286.0,0.1,59.468,59.467,0,z,0,59.467
1638746941.4217198,889.0,7209.0,0.0,0.0,8282.0,0.1,89.47,89.467,0,z,0,89.467
1638746942.1056743,932.0,5591.0,0.0,0.0,8287.0,0.1,119.455,119.467,0,z,0,119.467
1638746942.8506088,916.0,4482.0,0.0,0.0,8281.0,0.1,149.464,149.46699999999998,0,z,0,149.46699999999998
1638746943.5822272,978.0,3712.0,0.0,0.0,8283.0,0.1,179.47,179.46699999999998,0,z,0,179.46699999999998
1638746944.333605,910.0,2644.0,0.0,0.0,8284.0,0.1,209.46200000000002,209.46699999999998,0,z,0,209.46699999999998
1638746945.0148575,949.0,2245.0,0.0,0.0,8277.0,0.1,239.461,239.46699999999998,0,z,0,239.46699999999998
1638746945.7451198,944.0,1677.0,0.0,0.0,8274.0,0.1,269.47,269.467,0,z,0,269.467
1638746946.4916425,904.0,1281.0,0.0,0.0,8280.0,0.1,299.467,299.467,0,z,0,299.467
1638746947.2883103,888.0,1099.0,0.0,0.0,8282.0,0.1,329.461,329.467,0,z,0,329.467
1638746948.0468905,855.0,853.0,0.0,0.0,8279.0,0.1,359.46500000000003,359.467,0,z,0,359.467
1638746948.7723331,888.0,738.0,0.0,0.0,8277.0,0.1,389.45300000000003,389.467,0,z,0,389.467
1638746949.5531301,876.0,664.0,0.0,0.0,8274.0,0.1,419.464,419.467,0,z,0,419.467
1638746950.2721643,885.0,594.0,0.0,0.0,8278.0,0.1,449.456,449.467,0,z,0,449.467
1638746951.0247302,857.0,558.0,0.0,0.0,8279.0,0.1,479.46500000000003,479.467,0,z,0,479.467
1638746951.7356026,824.0,522.0,0.0,0.0,8278.0,0.1,509.46500000000003,509.467,0,z,0,509.467
1638746952.478511,855.0,498.0,0.0,0.0,8275.0,0.1,539.47,539.467,0,z,0,539.467
1638746953.1902428,854.0,476.0,0.0,0.0,8273.0,0.1,569.47,569.467,0,z,0,569.467
1638746953.9738736,892.0,459.0,0.0,0.0,8280.0,0.1,599.462,599.467,0,z,0,599.467
1638746954.691209,880.0,442.0,0.0,0.0,8271.0,0.1,629.475,629.467,0,z,0,629.467
1638746955.4905705,895.0,428.0,0.0,0.0,8277.0,0.1,659.47,659.467,0,z,0,659.467
1638746956.267321,968.0,414.0,0.0,0.0,8277.0,0.1,689.466,689.467,0,z,0,689.467
1638746956.9818099,952.0,402.0,0.0,0.0,8275.0,0.1,719.466,719.467,0,z,0,719.467
