time,kappa_motors_m9,kappa_motors_m9_user_setpoint,kappa_motors_m9_sync,kappa_motors_m9_desc,kappa_motors_m9_homf,kappa_motors_m9_dval,kappa_motors_m8,kappa_motors_m8_user_setpoint,kappa_motors_m8_sync,kappa_motors_m8_desc,kappa_motors_m8_homf,kappa_motors_m8_dval,TEY,D3,D4,MCP,mesh,scaler_time
1638559089.955802,27.2,27.200000000000003,0,tth,0,-27.200000000000003,70.92214238179002,70.9223967079588,0,kth,0,219.76674567383122,32643.0,10.0,12125.0,0.0,20867.0,0.1
1638559090.9638321,27.3,27.3,0,tth,0,-27.3,70.97714238179,70.97239670795881,0,kth,0,219.7167456738312,32513.0,10.0,11759.0,0.0,20881.0,0.1
1638559091.9670665,27.400000000000002,27.4,0,tth,0,-27.4,71.01914238179,71.02239670795882,0,kth,0,219.6667456738312,32327.0,9.0,11190.0,0.0,20868.0,0.1
1638559092.9373322,27.5,27.5,0,tth,0,-27.5,71.07014238179002,71.07239670795883,0,kth,0,219.6167456738312,32261.0,9.0,10886.0,0.0,20870.0,0.1
1638559093.9023335,27.6,27.6,0,tth,0,-27.6,71.12614238179,71.12239670795881,0,kth,0,219.5667456738312,32095.0,9.0,10549.0,0.0,20865.0,0.1
1638559094.947085,27.7,27.700000000000003,0,tth,0,-27.700000000000003,71.16814238179,71.1723967079588,0,kth,0,219.51674567383122,32104.0,10.0,9757.0,0.0,20850.0,0.1
1638559095.8950486,27.8,27.8,0,tth,0,-27.8,71.22514238179002,71.22239670795881,0,kth,0,219.4667456738312,31975.0,9.0,9828.0,0.0,20870.0,0.1
1638559096.841323,27.900000000000002,27.9,0,tth,0,-27.9,71.26814238179003,71.27239670795882,0,kth,0,219.4167456738312,31824.0,9.0,9511.0,0.0,20850.0,0.1
1638559098.8937209,28.0,28.0,0,tth,0,-28.0,71.32614238179002,71.32239670795883,0,kth,0,219.3667456738312,31777.0,9.0,8950.0,0.0,20877.0,0.1
1638559100.270074,28.1,28.1,0,tth,0,-28.1,71.36814238179002,71.37239670795881,0,kth,0,219.3167456738312,31603.0,10.0,8484.0,0.0,20839.0,0.1
1638559101.237226,28.2,28.200000000000003,0,tth,0,-28.200000000000003,71.42414238179,71.4223967079588,0,kth,0,219.26674567383122,31434.0,9.0,8372.0,0.0,20842.0,0.1
1638559102.2273436,28.3,28.3,0,tth,0,-28.3,71.47014238179003,71.47239670795881,0,kth,0,219.2167456738312,31361.0,10.0,8137.0,0.0,20855.0,0.1
1638559103.1949122,28.400000000000002,28.4,0,tth,0,-28.4,71.52314238179002,71.52239670795882,0,kth,0,219.1667456738312,31200.0,10.0,8041.0,0.0,20839.0,0.1
1638559104.1725032,28.5,28.5,0,tth,0,-28.5,71.57014238179002,71.57239670795883,0,kth,0,219.1167456738312,31124.0,10.0,7792.0,0.0,20834.0,0.1
1638559105.6738174,28.6,28.6,0,tth,0,-28.6,71.61814238179002,71.62239670795881,0,kth,0,219.0667456738312,31039.0,10.0,7478.0,0.0,20838.0,0.1
1638559106.6448967,28.7,28.700000000000003,0,tth,0,-28.700000000000003,71.67414238179,71.6723967079588,0,kth,0,219.01674567383122,30962.0,10.0,7495.0,0.0,20845.0,0.1
1638559107.7395284,28.8,28.8,0,tth,0,-28.8,71.71814238179002,71.72239670795881,0,kth,0,218.9667456738312,30896.0,10.0,7266.0,0.0,20845.0,0.1
1638559108.8021324,28.900000000000002,28.9,0,tth,0,-28.9,71.77314238179002,71.77239670795882,0,kth,0,218.9167456738312,30779.0,10.0,7273.0,0.0,20843.0,0.1
1638559109.8004913,29.0,29.0,0,tth,0,-29.0,71.81814238179001,71.82239670795883,0,kth,0,218.8667456738312,30587.0,10.0,7332.0,0.0,20822.0,0.1
1638559110.7954779,29.1,29.1,0,tth,0,-29.1,71.87714238179001,71.87239670795881,0,kth,0,218.8167456738312,30509.0,9.0,7403.0,0.0,20843.0,0.1
1638559111.959806,29.2,29.200000000000003,0,tth,0,-29.200000000000003,71.91814238179,71.9223967079588,0,kth,0,218.76674567383122,30484.0,9.0,7031.0,0.0,20849.0,0.1
1638559112.9675128,29.3,29.3,0,tth,0,-29.3,71.97614238179003,71.97239670795881,0,kth,0,218.7167456738312,30313.0,9.0,7482.0,0.0,20837.0,0.1
1638559113.9477594,29.400000000000002,29.4,0,tth,0,-29.4,72.01814238179003,72.02239670795882,0,kth,0,218.6667456738312,30245.0,10.0,7364.0,0.0,20815.0,0.1
1638559114.902998,29.5,29.5,0,tth,0,-29.5,72.07714238179003,72.07239670795883,0,kth,0,218.6167456738312,30146.0,9.0,7679.0,0.0,20851.0,0.1
1638559115.8669772,29.6,29.6,0,tth,0,-29.6,72.11914238179003,72.12239670795881,0,kth,0,218.5667456738312,30101.0,10.0,7464.0,0.0,20849.0,0.1
1638559116.857725,29.7,29.700000000000003,0,tth,0,-29.700000000000003,72.17614238179002,72.1723967079588,0,kth,0,218.51674567383122,29932.0,9.0,7688.0,0.0,20822.0,0.1
1638559117.8656538,29.8,29.8,0,tth,0,-29.8,72.22114238179,72.22239670795881,0,kth,0,218.4667456738312,29880.0,10.0,7654.0,0.0,20844.0,0.1
1638559119.858956,29.900000000000002,29.9,0,tth,0,-29.9,72.27614238179001,72.27239670795882,0,kth,0,218.4167456738312,29741.0,10.0,7825.0,0.0,20835.0,0.1
1638559121.0804284,30.0,30.0,0,tth,0,-30.0,72.31814238179001,72.32239670795883,0,kth,0,218.3667456738312,29730.0,9.0,7181.0,0.0,20835.0,0.1
1638559122.0796914,30.1,30.1,0,tth,0,-30.1,72.37114238179001,72.37239670795881,0,kth,0,218.3167456738312,29574.0,10.0,7690.0,0.0,20833.0,0.1
1638559123.0580864,30.2,30.200000000000003,0,tth,0,-30.200000000000003,72.42214238179002,72.4223967079588,0,kth,0,218.26674567383122,29493.0,9.0,7689.0,0.0,20832.0,0.1
1638559124.034616,30.3,30.3,0,tth,0,-30.3,72.47414238179002,72.47239670795881,0,kth,0,218.2167456738312,29396.0,9.0,7817.0,0.0,20827.0,0.1
1638559125.8307142,30.400000000000002,30.4,0,tth,0,-30.4,72.52714238179001,72.52239670795882,0,kth,0,218.1667456738312,29229.0,9.0,7817.0,0.0,20818.0,0.1
1638559126.870974,30.5,30.5,0,tth,0,-30.5,72.56814238179001,72.57239670795883,0,kth,0,218.1167456738312,29250.0,9.0,7301.0,0.0,20823.0,0.1
1638559127.8378463,30.6,30.6,0,tth,0,-30.6,72.61814238179002,72.62239670795881,0,kth,0,218.0667456738312,29166.0,9.0,7325.0,0.0,20826.0,0.1
1638559128.8398187,30.7,30.700000000000003,0,tth,0,-30.700000000000003,72.66814238179,72.6723967079588,0,kth,0,218.01674567383122,29009.0,9.0,7220.0,0.0,20826.0,0.1
1638559130.4149363,30.8,30.8,0,tth,0,-30.8,72.71914238179002,72.72239670795881,0,kth,0,217.9667456738312,28984.0,9.0,6865.0,0.0,20821.0,0.1
1638559132.4257026,30.900000000000002,30.9,0,tth,0,-30.9,72.77714238179001,72.77239670795882,0,kth,0,217.9167456738312,28850.0,9.0,7096.0,0.0,20821.0,0.1
