time,TEY,D3,D4,MCP,mesh,scaler_time,kappa_motors_m4,kappa_motors_m4_user_setpoint,kappa_motors_m4_sync,kappa_motors_m4_desc,kappa_motors_m4_homf,kappa_motors_m4_dval
1638746714.2416828,26.0,10.0,28139.0,0.0,8291.0,0.1,-780.082,-780.083,0,z,0,-780.083
1638746714.9413435,28.0,9.0,28129.0,0.0,8287.0,0.1,-750.087,-750.083,0,z,0,-750.083
1638746715.723926,30.0,10.0,28112.0,0.0,8277.0,0.1,-720.086,-720.083,0,z,0,-720.083
1638746716.45378,34.0,9.0,28131.0,0.0,8281.0,0.1,-690.093,-690.083,0,z,0,-690.083
1638746717.1895993,30.0,10.0,28094.0,0.0,8276.0,0.1,-660.087,-660.083,0,z,0,-660.083
1638746717.9561434,42.0,10.0,28118.0,0.0,8290.0,0.1,-630.091,-630.083,0,z,0,-630.083
1638746718.7403889,59.0,9.0,28128.0,0.0,8283.0,0.1,-600.095,-600.083,0,z,0,-600.083
1638746719.5978324,52.0,9.0,28128.0,0.0,8281.0,0.1,-570.089,-570.083,0,z,0,-570.083
1638746720.3726625,48.0,9.0,28132.0,0.0,8284.0,0.1,-540.085,-540.083,0,z,0,-540.083
1638746721.0882897,71.0,9.0,28149.0,0.0,8286.0,0.1,-510.083,-510.083,0,z,0,-510.083
1638746721.8365335,75.0,10.0,28098.0,0.0,8268.0,0.1,-480.08500000000004,-480.083,0,z,0,-480.083
1638746722.6768613,81.0,9.0,28190.0,0.0,8288.0,0.1,-450.087,-450.083,0,z,0,-450.083
1638746723.4873369,122.0,9.0,28170.0,0.0,8280.0,0.1,-420.083,-420.083,0,z,0,-420.083
1638746724.2857409,114.0,9.0,28057.0,0.0,8284.0,0.1,-390.094,-390.083,0,z,0,-390.083
1638746725.003541,149.0,9.0,27189.0,0.0,8280.0,0.1,-360.087,-360.083,0,z,0,-360.083
1638746725.8109784,194.0,10.0,26385.0,0.0,8281.0,0.1,-330.083,-330.083,0,z,0,-330.083
1638746726.572851,251.0,9.0,25001.0,0.0,8272.0,0.1,-300.084,-300.083,0,z,0,-300.083
1638746727.3383083,259.0,9.0,24003.0,0.0,8279.0,0.1,-270.098,-270.083,0,z,0,-270.083
1638746728.082679,297.0,9.0,22509.0,0.0,8277.0,0.1,-240.09300000000002,-240.083,0,z,0,-240.083
1638746728.8660843,342.0,9.0,20908.0,0.0,8275.0,0.1,-210.085,-210.083,0,z,0,-210.083
1638746729.6000824,401.0,9.0,19544.0,0.0,8279.0,0.1,-180.085,-180.083,0,z,0,-180.083
1638746730.3388717,464.0,9.0,17775.0,0.0,8272.0,0.1,-150.084,-150.083,0,z,0,-150.083
1638746731.1176398,494.0,8.0,16423.0,0.0,8281.0,0.1,-120.083,-120.083,0,z,0,-120.083
1638746731.8644829,546.0,10.0,14543.0,0.0,8276.0,0.1,-90.086,-90.083,0,z,0,-90.083
1638746732.5832033,566.0,9.0,13176.0,0.0,8273.0,0.1,-60.087,-60.083,0,z,0,-60.083
1638746733.3363292,640.0,9.0,11358.0,0.0,8277.0,0.1,-30.088,-30.083000000000002,0,z,0,-30.083000000000002
1638746734.0745134,643.0,10.0,9812.0,0.0,8270.0,0.1,-0.098,-0.08300000000000196,0,z,0,-0.08300000000000196
1638746734.827781,721.0,9.0,8354.0,0.0,8267.0,0.1,29.907,29.916999999999998,0,z,0,29.916999999999998
1638746735.5646403,753.0,9.0,6503.0,0.0,8279.0,0.1,59.916000000000004,59.917,0,z,0,59.917
1638746736.3115237,810.0,9.0,5338.0,0.0,8274.0,0.1,89.919,89.917,0,z,0,89.917
1638746737.042036,820.0,9.0,3869.0,0.0,8281.0,0.1,119.916,119.917,0,z,0,119.917
1638746737.800041,851.0,9.0,3562.0,0.0,8271.0,0.1,149.912,149.917,0,z,0,149.917
1638746738.5246606,879.0,9.0,3562.0,0.0,8276.0,0.1,179.915,179.917,0,z,0,179.917
1638746739.235417,851.0,9.0,3643.0,0.0,8275.0,0.1,209.907,209.917,0,z,0,209.917
1638746739.953591,827.0,10.0,3704.0,0.0,8277.0,0.1,239.915,239.917,0,z,0,239.917
1638746740.6758413,851.0,8.0,4366.0,0.0,8274.0,0.1,269.919,269.917,0,z,0,269.917
1638746741.4601014,839.0,9.0,5033.0,0.0,8270.0,0.1,299.91,299.917,0,z,0,299.917
1638746742.2191453,874.0,9.0,5437.0,0.0,8269.0,0.1,329.915,329.917,0,z,0,329.917
