time,TEY,D3,D4,MCP,mesh,scaler_time,kappa_motors_m4,kappa_motors_m4_user_setpoint,kappa_motors_m4_sync,kappa_motors_m4_desc,kappa_motors_m4_homf,kappa_motors_m4_dval
1638659019.1143813,19.0,11285.0,2.0,0.0,15109.0,0.1,-1250.252,-1250.251,0,z,0,-1250.251
1638659019.9092855,41.0,11289.0,17.0,0.0,15118.0,0.1,-1210.244,-1210.251,0,z,0,-1210.251
1638659020.745256,97.0,11281.0,14.0,0.0,15111.0,0.1,-1170.251,-1170.251,0,z,0,-1170.251
1638659021.5800023,69.0,11267.0,0.0,0.0,15100.0,0.1,-1130.258,-1130.251,0,z,0,-1130.251
1638659022.4019814,11.0,11284.0,23.0,0.0,15116.0,0.1,-1090.249,-1090.251,0,z,0,-1090.251
1638659023.2143073,98.0,11271.0,0.0,0.0,15113.0,0.1,-1050.248,-1050.251,0,z,0,-1050.251
1638659024.0061512,62.0,11255.0,0.0,0.0,15101.0,0.1,-1010.246,-1010.251,0,z,0,-1010.251
1638659024.8279192,52.0,11241.0,11.0,0.0,15113.0,0.1,-970.263,-970.251,0,z,0,-970.251
1638659025.6540542,76.0,11248.0,0.0,0.0,15115.0,0.1,-930.256,-930.251,0,z,0,-930.251
1638659026.4953375,67.0,11230.0,13.0,0.0,15099.0,0.1,-890.25,-890.251,0,z,0,-890.251
1638659027.3559756,52.0,11208.0,0.0,0.0,15094.0,0.1,-850.258,-850.251,0,z,0,-850.251
1638659028.1080744,2.0,11185.0,4.0,0.0,15112.0,0.1,-810.251,-810.251,0,z,0,-810.251
1638659028.905848,86.0,11164.0,13.0,0.0,15125.0,0.1,-770.251,-770.251,0,z,0,-770.251
1638659029.68979,78.0,11084.0,3.0,0.0,15093.0,0.1,-730.249,-730.251,0,z,0,-730.251
1638659030.4865413,106.0,11044.0,7.0,0.0,15114.0,0.1,-690.255,-690.251,0,z,0,-690.251
1638659031.2926595,65.0,10914.0,0.0,0.0,15103.0,0.1,-650.265,-650.251,0,z,0,-650.251
1638659032.0878258,130.0,10781.0,9.0,0.0,15113.0,0.1,-610.258,-610.251,0,z,0,-610.251
1638659032.9097764,167.0,10534.0,20.0,0.0,15084.0,0.1,-570.251,-570.251,0,z,0,-570.251
1638659033.7805653,235.0,10293.0,10.0,0.0,15113.0,0.1,-530.246,-530.251,0,z,0,-530.251
1638659034.5679958,269.0,9909.0,0.0,0.0,15101.0,0.1,-490.247,-490.251,0,z,0,-490.251
1638659035.3800442,342.0,9508.0,3.0,0.0,15085.0,0.1,-450.253,-450.251,0,z,0,-450.251
1638659036.1717274,509.0,9001.0,4.0,0.0,15130.0,0.1,-410.254,-410.251,0,z,0,-410.251
1638659036.9382594,471.0,8350.0,22.0,0.0,15099.0,0.1,-370.25100000000003,-370.251,0,z,0,-370.251
1638659037.7328894,610.0,7712.0,0.0,0.0,15118.0,0.1,-330.253,-330.251,0,z,0,-330.251
1638659038.5260365,759.0,6948.0,0.0,0.0,15106.0,0.1,-290.257,-290.251,0,z,0,-290.251
1638659039.3653166,796.0,6248.0,0.0,0.0,15106.0,0.1,-250.25300000000001,-250.251,0,z,0,-250.251
1638659040.10385,943.0,5424.0,10.0,0.0,15116.0,0.1,-210.243,-210.251,0,z,0,-210.251
1638659040.9336972,952.0,4744.0,22.0,0.0,15114.0,0.1,-170.255,-170.251,0,z,0,-170.251
1638659041.7392573,1167.0,3987.0,6.0,0.0,15099.0,0.1,-130.257,-130.251,0,z,0,-130.251
1638659042.5655782,1201.0,3347.0,9.0,0.0,15120.0,0.1,-90.257,-90.251,0,z,0,-90.251
1638659043.3521383,1281.0,2776.0,0.0,0.0,15088.0,0.1,-50.246,-50.251000000000005,0,z,0,-50.251000000000005
1638659044.125036,1308.0,2184.0,8.0,0.0,14934.0,0.1,-10.257,-10.251000000000005,0,z,0,-10.251000000000005
1638659044.959845,1346.0,1752.0,12.0,0.0,15123.0,0.1,29.749000000000002,29.748999999999995,0,z,0,29.748999999999995
1638659045.733253,1310.0,1283.0,9.0,0.0,15133.0,0.1,69.748,69.749,0,z,0,69.749
1638659046.5218384,1403.0,995.0,6.0,0.0,15126.0,0.1,109.747,109.749,0,z,0,109.749
1638659047.318843,1299.0,706.0,3.0,0.0,15133.0,0.1,149.752,149.749,0,z,0,149.749
1638659048.1077995,1397.0,549.0,6.0,0.0,15124.0,0.1,189.748,189.749,0,z,0,189.749
1638659048.94644,1305.0,395.0,21.0,0.0,15143.0,0.1,229.743,229.749,0,z,0,229.749
1638659049.7149968,1297.0,323.0,4.0,0.0,15156.0,0.1,269.75100000000003,269.749,0,z,0,269.749
1638659050.5110505,1214.0,251.0,9.0,0.0,15160.0,0.1,309.753,309.749,0,z,0,309.749
1638659051.3047235,1191.0,217.0,3.0,0.0,15133.0,0.1,349.749,349.749,0,z,0,349.749
1638659052.149997,1174.0,187.0,7.0,0.0,15129.0,0.1,389.742,389.749,0,z,0,389.749
1638659052.9561958,1058.0,170.0,18.0,0.0,15133.0,0.1,429.736,429.749,0,z,0,429.749
1638659053.7608087,1152.0,157.0,6.0,0.0,15126.0,0.1,469.747,469.749,0,z,0,469.749
1638659054.5660546,1135.0,148.0,12.0,0.0,15132.0,0.1,509.747,509.749,0,z,0,509.749
1638659055.3539848,1127.0,139.0,0.0,0.0,15119.0,0.1,549.749,549.749,0,z,0,549.749
1638659056.1750941,1071.0,134.0,0.0,0.0,15140.0,0.1,589.748,589.749,0,z,0,589.749
1638659057.0232418,1166.0,128.0,2.0,0.0,15116.0,0.1,629.742,629.749,0,z,0,629.749
1638659057.7656066,1121.0,123.0,11.0,0.0,15115.0,0.1,669.732,669.749,0,z,0,669.749
1638659058.5302825,1153.0,118.0,6.0,0.0,15125.0,0.1,709.754,709.749,0,z,0,709.749
1638659059.2970378,1230.0,114.0,2.0,0.0,15128.0,0.1,749.754,749.749,0,z,0,749.749
