time,D4calc,kappa_motors_m8,kappa_motors_m8_user_setpoint,kappa_motors_m8_sync,kappa_motors_m8_desc,kappa_motors_m8_homf,kappa_motors_m8_dval,TEY,D3,D4,MCP,mesh,scaler_time,kappa_motors_m9,kappa_motors_m9_user_setpoint,kappa_motors_m9_sync,kappa_motors_m9_desc,kappa_motors_m9_homf,kappa_motors_m9_dval,kappa_motors_m2,kappa_motors_m2_user_setpoint,kappa_motors_m2_sync,kappa_motors_m2_desc,kappa_motors_m2_homf,kappa_motors_m2_dval
1638656879.3324754,1.1271242697822623,59.02214238179002,59.02239670795882,0,kth,0,231.6667456738312,5135.0,10.0,16979.0,0.0,15064.0,0.1,3.4,3.4000000000000004,0,tth,0,-3.4000000000000004,729.643,729.6111111111111,0,x,0,729.6111111111111
1638656880.5375533,0.9843563568871802,59.069142381790016,59.07239670795883,0,kth,0,231.6167456738312,5224.0,8.0,14850.0,0.0,15086.0,0.1,3.5,3.5,0,tth,0,-3.5,724.5840000000001,724.5833333333334,0,x,0,724.5833333333334
1638656881.7568443,0.8487300218847403,59.11814238179002,59.12239670795881,0,kth,0,231.5667456738312,5229.0,9.0,12798.0,0.0,15079.0,0.1,3.6,3.6,0,tth,0,-3.6,719.607,719.5555555555555,0,x,0,719.5555555555555
1638656882.941286,0.9198275862068965,59.168142381790005,59.172396707958825,0,kth,0,231.5167456738312,5498.0,8.0,13871.0,0.0,15080.0,0.1,3.7,3.7,0,tth,0,-3.7,714.594,714.5277777777778,0,x,0,714.5277777777778
1638656884.1574867,1.016379367280893,59.22314238179001,59.22239670795881,0,kth,0,231.4667456738312,5464.0,9.0,15389.0,0.0,15141.0,0.1,3.8000000000000003,3.8,0,tth,0,-3.8,709.4730000000001,709.5,0,x,0,709.5
1638656885.3258076,0.9097511058295372,59.271142381790014,59.27239670795882,0,kth,0,231.4167456738312,5753.0,9.0,13780.0,0.0,15147.0,0.1,3.9,3.9000000000000004,0,tth,0,-3.9000000000000004,704.534,704.4722222222222,0,x,0,704.4722222222222
1638656886.4783354,0.9525226476228261,59.325142381790016,59.32239670795883,0,kth,0,231.3667456738312,5676.0,9.0,14405.0,0.0,15123.0,0.1,4.0,4.0,0,tth,0,-4.0,699.427,699.4444444444445,0,x,0,699.4444444444445
1638656887.6637743,0.9324127906976745,59.37714238179001,59.37239670795881,0,kth,0,231.3167456738312,5777.0,9.0,14113.0,0.0,15136.0,0.1,4.1,4.1,0,tth,0,-4.1,694.402,694.4166666666666,0,x,0,694.4166666666666
1638656888.9641695,0.8911133135117277,59.42714238179002,59.422396707958825,0,kth,0,231.2667456738312,5849.0,8.0,13487.0,0.0,15135.0,0.1,4.2,4.2,0,tth,0,-4.2,689.383,689.3888888888889,0,x,0,689.3888888888889
1638656890.2485633,0.6835074725565401,59.46914238179002,59.47239670795881,0,kth,0,231.2167456738312,5980.0,9.0,10336.0,0.0,15122.0,0.1,4.3,4.300000000000001,0,tth,0,-4.300000000000001,684.455,684.3611111111111,0,x,0,684.3611111111111
1638656891.4894912,0.7176828059977541,59.52414238179003,59.52239670795882,0,kth,0,231.1667456738312,5935.0,9.0,10865.0,0.0,15139.0,0.1,4.4,4.4,0,tth,0,-4.4,679.296,679.3333333333334,0,x,0,679.3333333333334
1638656892.6392462,0.5719001716624852,59.56814238179001,59.57239670795883,0,kth,0,231.1167456738312,5942.0,8.0,8662.0,0.0,15146.0,0.1,4.5,4.5,0,tth,0,-4.5,674.316,674.3055555555555,0,x,0,674.3055555555555
1638656893.8549006,0.5313821353065539,59.61914238179003,59.62239670795881,0,kth,0,231.0667456738312,5980.0,9.0,8043.0,0.0,15136.0,0.1,4.6000000000000005,4.6,0,tth,0,-4.6,669.245,669.2777777777778,0,x,0,669.2777777777778
1638656895.030625,0.4971628397994194,59.672142381790025,59.672396707958825,0,kth,0,231.0167456738312,5896.0,9.0,7535.0,0.0,15156.0,0.1,4.7,4.7,0,tth,0,-4.7,664.24,664.25,0,x,0,664.25
1638656896.2687318,0.47818902842035693,59.72414238179002,59.72239670795881,0,kth,0,230.9667456738312,6135.0,10.0,7235.0,0.0,15130.0,0.1,4.8,4.800000000000001,0,tth,0,-4.800000000000001,659.238,659.2222222222222,0,x,0,659.2222222222222
1638656897.4986942,0.36130566935377295,59.769142381790004,59.77239670795882,0,kth,0,230.9167456738312,5868.0,9.0,5468.0,0.0,15134.0,0.1,4.9,4.9,0,tth,0,-4.9,654.174,654.1944444444445,0,x,0,654.1944444444445
1638656898.9179137,0.3648514523919804,59.827142381790026,59.82239670795883,0,kth,0,230.8667456738312,5798.0,8.0,5514.0,0.0,15113.0,0.1,5.0,5.0,0,tth,0,-5.0,649.232,649.1666666666666,0,x,0,649.1666666666666
1638656900.13575,0.2546284051838138,59.870142381790004,59.87239670795881,0,kth,0,230.8167456738312,5671.0,9.0,3851.0,0.0,15124.0,0.1,5.1000000000000005,5.1,0,tth,0,-5.1,644.152,644.1388888888889,0,x,0,644.1388888888889
1638656901.3659477,0.22786484163195134,59.92314238179003,59.922396707958825,0,kth,0,230.7667456738312,5767.0,9.0,3446.0,0.0,15123.0,0.1,5.2,5.2,0,tth,0,-5.2,639.131,639.1111111111111,0,x,0,639.1111111111111
1638656902.6155396,0.19041322314049586,59.97114238179,59.97239670795881,0,kth,0,230.7167456738312,5822.0,9.0,2880.0,0.0,15125.0,0.1,5.3,5.300000000000001,0,tth,0,-5.300000000000001,634.066,634.0833333333334,0,x,0,634.0833333333334
1638656903.8155568,0.17904623321648258,60.02414238179003,60.02239670795882,0,kth,0,230.6667456738312,5824.0,9.0,2707.0,0.0,15119.0,0.1,5.4,5.4,0,tth,0,-5.4,629.087,629.0555555555555,0,x,0,629.0555555555555
1638656905.0068445,0.14367968232958306,60.06814238179001,60.07239670795883,0,kth,0,230.6167456738312,5886.0,8.0,2171.0,0.0,15110.0,0.1,5.5,5.5,0,tth,0,-5.5,624.03,624.0277777777778,0,x,0,624.0277777777778
1638656906.2164168,0.16122421998942357,60.126142381790004,60.12239670795881,0,kth,0,230.5667456738312,5938.0,9.0,2439.0,0.0,15128.0,0.1,5.6000000000000005,5.6,0,tth,0,-5.6,618.991,619.0,0,x,0,619.0
1638656907.421036,0.12608264462809918,60.168142381790005,60.172396707958825,0,kth,0,230.5167456738312,5858.0,9.0,1907.0,0.0,15125.0,0.1,5.7,5.7,0,tth,0,-5.7,613.987,613.9722222222222,0,x,0,613.9722222222222
1638656908.7118351,0.11637759830530915,60.21914238179002,60.22239670795881,0,kth,0,230.4667456738312,5797.0,8.0,1758.0,0.0,15106.0,0.1,5.8,5.800000000000001,0,tth,0,-5.800000000000001,608.933,608.9444444444445,0,x,0,608.9444444444445
1638656909.904784,0.11623286310351678,60.271142381790014,60.27239670795882,0,kth,0,230.4167456738312,5943.0,9.0,1755.0,0.0,15099.0,0.1,5.9,5.9,0,tth,0,-5.9,603.923,603.9166666666666,0,x,0,603.9166666666666
1638656911.0419674,0.12423059103845391,60.325142381790016,60.32239670795883,0,kth,0,230.3667456738312,6067.0,8.0,1877.0,0.0,15109.0,0.1,6.0,6.0,0,tth,0,-6.0,598.889,598.8888888888889,0,x,0,598.8888888888889
1638656912.2048552,0.10658991663358476,60.370142381790004,60.37239670795881,0,kth,0,230.3167456738312,5927.0,9.0,1611.0,0.0,15114.0,0.1,6.1000000000000005,6.1000000000000005,0,tth,0,-6.1000000000000005,593.839,593.8611111111111,0,x,0,593.8611111111111
1638656913.4474587,0.12461945731303772,60.42714238179002,60.422396707958825,0,kth,0,230.2667456738312,6196.0,9.0,1883.0,0.0,15110.0,0.1,6.2,6.2,0,tth,0,-6.2,588.8050000000001,588.8333333333334,0,x,0,588.8333333333334
1638656914.6915436,0.12059602649006622,60.47614238179003,60.47239670795881,0,kth,0,230.2167456738312,6081.0,9.0,1821.0,0.0,15100.0,0.1,6.3,6.3,0,tth,0,-6.3,583.94,583.8055555555555,0,x,0,583.8055555555555
1638656915.9100733,0.09821310390469888,60.51814238179003,60.52239670795882,0,kth,0,230.1667456738312,6197.0,9.0,1484.0,0.0,15110.0,0.1,6.4,6.4,0,tth,0,-6.4,578.804,578.7777777777778,0,x,0,578.7777777777778
1638656917.0411181,0.09832055011901614,60.57214238179,60.57239670795883,0,kth,0,230.1167456738312,6188.0,8.0,1487.0,0.0,15124.0,0.1,6.5,6.5,0,tth,0,-6.5,573.755,573.75,0,x,0,573.75
1638656918.2370543,0.09136014818735115,60.62214238179001,60.62239670795881,0,kth,0,230.0667456738312,6070.0,9.0,1381.0,0.0,15116.0,0.1,6.6000000000000005,6.6000000000000005,0,tth,0,-6.6000000000000005,568.719,568.7222222222222,0,x,0,568.7222222222222
1638656919.392891,0.08496559025939651,60.67314238179003,60.672396707958825,0,kth,0,230.0167456738312,6100.0,9.0,1284.0,0.0,15112.0,0.1,6.7,6.7,0,tth,0,-6.7,563.686,563.6944444444445,0,x,0,563.6944444444445
1638656920.5568056,0.07338538909475913,60.72314238179001,60.72239670795881,0,kth,0,229.9667456738312,6207.0,9.0,1109.0,0.0,15112.0,0.1,6.8,6.800000000000001,0,tth,0,-6.800000000000001,558.667,558.6666666666667,0,x,0,558.6666666666667
1638656921.710998,0.06298795818446473,60.77014238179001,60.77239670795882,0,kth,0,229.9167456738312,6076.0,9.0,952.0,0.0,15114.0,0.1,6.9,6.9,0,tth,0,-6.9,553.626,553.6388888888889,0,x,0,553.6388888888889
1638656922.8971965,0.05832561830445708,60.82314238179001,60.82239670795883,0,kth,0,229.8667456738312,6204.0,9.0,882.0,0.0,15122.0,0.1,7.0,7.0,0,tth,0,-7.0,548.684,548.6111111111111,0,x,0,548.6111111111111
1638656924.0504522,0.05002315886984715,60.870142381790004,60.87239670795881,0,kth,0,229.8167456738312,5989.0,8.0,756.0,0.0,15113.0,0.1,7.1000000000000005,7.1000000000000005,0,tth,0,-7.1000000000000005,543.645,543.5833333333333,0,x,0,543.5833333333333
1638656925.2891319,0.046736396133986495,60.92314238179003,60.922396707958825,0,kth,0,229.7667456738312,5998.0,9.0,706.0,0.0,15106.0,0.1,7.2,7.2,0,tth,0,-7.2,538.571,538.5555555555555,0,x,0,538.5555555555555
1638656926.4495993,0.040148157946954165,60.970142381790026,60.97239670795881,0,kth,0,229.7167456738312,6048.0,8.0,607.0,0.0,15119.0,0.1,7.3,7.300000000000001,0,tth,0,-7.300000000000001,533.447,533.5277777777778,0,x,0,533.5277777777778
1638656927.6767294,0.03427739544732663,61.01814238179003,61.02239670795882,0,kth,0,229.6667456738312,5919.0,9.0,518.0,0.0,15112.0,0.1,7.4,7.4,0,tth,0,-7.4,528.501,528.5,0,x,0,528.5
1638656928.843958,0.04122551614610905,61.075142381790016,61.07239670795883,0,kth,0,229.6167456738312,5961.0,9.0,623.0,0.0,15112.0,0.1,7.5,7.5,0,tth,0,-7.5,523.472,523.4722222222222,0,x,0,523.4722222222222
1638656930.0451324,0.03016271993649954,61.120142381790004,61.12239670795881,0,kth,0,229.5667456738312,5808.0,8.0,456.0,0.0,15118.0,0.1,7.6000000000000005,7.6000000000000005,0,tth,0,-7.6000000000000005,518.468,518.4444444444445,0,x,0,518.4444444444445
1638656931.2033067,0.031074007818193864,61.17114238179002,61.172396707958825,0,kth,0,229.5167456738312,5903.0,9.0,469.0,0.0,15093.0,0.1,7.7,7.7,0,tth,0,-7.7,513.32,513.4166666666667,0,x,0,513.4166666666667
1638656932.3899348,0.036875206885137374,61.22614238179003,61.22239670795881,0,kth,0,229.4667456738312,5897.0,9.0,557.0,0.0,15105.0,0.1,7.8,7.800000000000001,0,tth,0,-7.800000000000001,508.36400000000003,508.3888888888889,0,x,0,508.3888888888889
1638656933.5750442,0.027505950806664903,61.27214238179002,61.27239670795882,0,kth,0,229.4167456738312,5810.0,9.0,416.0,0.0,15124.0,0.1,7.9,7.9,0,tth,0,-7.9,503.39300000000003,503.36111111111114,0,x,0,503.36111111111114
1638656934.7292051,0.028044182816323832,61.325142381790016,61.32239670795883,0,kth,0,229.3667456738312,5723.0,9.0,424.0,0.0,15119.0,0.1,8.0,8.0,0,tth,0,-8.0,498.474,498.3333333333333,0,x,0,498.3333333333333
1638656935.935477,0.023305084745762712,61.370142381790004,61.37239670795881,0,kth,0,229.3167456738312,5839.0,9.0,352.0,0.0,15104.0,0.1,8.1,8.100000000000001,0,tth,0,-8.100000000000001,493.339,493.30555555555554,0,x,0,493.30555555555554
