time,kappa_motors_m8,kappa_motors_m8_user_setpoint,kappa_motors_m8_sync,kappa_motors_m8_desc,kappa_motors_m8_homf,kappa_motors_m8_dval,kappa_motors_m9,kappa_motors_m9_user_setpoint,kappa_motors_m9_sync,kappa_motors_m9_desc,kappa_motors_m9_homf,kappa_motors_m9_dval,TEY,D3,D4,MCP,mesh,scaler_time,kappa_motors_m2,kappa_motors_m2_user_setpoint,kappa_motors_m2_sync,kappa_motors_m2_desc,kappa_motors_m2_homf,kappa_motors_m2_dval,D4calc
1638659636.7111511,67.02014238179001,67.02239670795882,0,kth,0,223.6667456738312,19.400000000000002,19.4,0,tth,0,-19.4,5183.0,9.0,34474.0,0.0,15073.0,0.1,-570.446,-570.425,0,x,0,-570.425,2.2871359384329595
1638659637.9638875,67.07314238179,67.07239670795883,0,kth,0,223.6167456738312,19.5,19.5,0,tth,0,-19.5,5137.0,10.0,34927.0,0.0,15069.0,0.1,-575.488,-575.4375,0,x,0,-575.4375,2.3178047647488222
1638659639.3457205,67.11814238179002,67.12239670795881,0,kth,0,223.5667456738312,19.6,19.6,0,tth,0,-19.6,5117.0,10.0,33086.0,0.0,15072.0,0.1,-580.415,-580.45,0,x,0,-580.45,2.195196390658174
1638659640.570884,67.16914238179001,67.1723967079588,0,kth,0,223.51674567383122,19.7,19.7,0,tth,0,-19.7,5073.0,10.0,33268.0,0.0,15077.0,0.1,-585.4060000000001,-585.4625,0,x,0,-585.4625,2.206539762552232
1638659641.8075979,67.21914238179002,67.22239670795881,0,kth,0,223.4667456738312,19.8,19.8,0,tth,0,-19.8,5195.0,10.0,32900.0,0.0,15074.0,0.1,-590.345,-590.475,0,x,0,-590.475,2.1825660076953697
1638659643.011292,67.27514238179,67.27239670795882,0,kth,0,223.4167456738312,19.900000000000002,19.9,0,tth,0,-19.9,5156.0,9.0,33282.0,0.0,15072.0,0.1,-595.499,-595.4875,0,x,0,-595.4875,2.208200636942675
1638659644.2111003,67.32114238179003,67.32239670795883,0,kth,0,223.3667456738312,20.0,20.0,0,tth,0,-20.0,5171.0,9.0,32034.0,0.0,15120.0,0.1,-600.46,-600.5,0,x,0,-600.5,2.1186507936507937
1638659645.4037688,67.37714238179001,67.37239670795881,0,kth,0,223.3167456738312,20.1,20.1,0,tth,0,-20.1,5016.0,9.0,32535.0,0.0,15102.0,0.1,-605.504,-605.5125,0,x,0,-605.5125,2.1543504171632897
1638659646.805614,67.42614238179002,67.4223967079588,0,kth,0,223.26674567383122,20.2,20.2,0,tth,0,-20.2,5058.0,9.0,32009.0,0.0,15092.0,0.1,-610.496,-610.525,0,x,0,-610.525,2.120924993373973
1638659648.041371,67.47114238179,67.47239670795881,0,kth,0,223.2167456738312,20.3,20.3,0,tth,0,-20.3,5006.0,10.0,30140.0,0.0,15087.0,0.1,-615.457,-615.5375,0,x,0,-615.5375,1.997746404189037
1638659649.2328222,67.52314238179002,67.52239670795882,0,kth,0,223.1667456738312,20.400000000000002,20.4,0,tth,0,-20.4,4938.0,9.0,30334.0,0.0,15094.0,0.1,-620.418,-620.55,0,x,0,-620.55,2.0096727176361466
1638659650.4826784,67.57014238179002,67.57239670795883,0,kth,0,223.1167456738312,20.5,20.5,0,tth,0,-20.5,5031.0,9.0,29029.0,0.0,15122.0,0.1,-625.548,-625.5625,0,x,0,-625.5625,1.919653484988758
1638659651.7302892,67.62514238179003,67.62239670795881,0,kth,0,223.0667456738312,20.6,20.6,0,tth,0,-20.6,4885.0,10.0,29136.0,0.0,15094.0,0.1,-630.615,-630.575,0,x,0,-630.575,1.930303431827216
1638659652.9833572,67.67014238179001,67.6723967079588,0,kth,0,223.01674567383122,20.7,20.7,0,tth,0,-20.7,4957.0,9.0,27635.0,0.0,15096.0,0.1,-635.645,-635.5875,0,x,0,-635.5875,1.8306173820879703
1638659654.2072382,67.72314238179001,67.72239670795881,0,kth,0,222.9667456738312,20.8,20.8,0,tth,0,-20.8,4917.0,9.0,27290.0,0.0,15096.0,0.1,-640.599,-640.6,0,x,0,-640.6,1.8077636459989401
1638659655.42687,67.77414238179003,67.77239670795882,0,kth,0,222.9167456738312,20.900000000000002,20.9,0,tth,0,-20.9,4796.0,10.0,26853.0,0.0,15110.0,0.1,-645.522,-645.6125,0,x,0,-645.6125,1.7771674387822634
1638659656.9021192,67.82114238179003,67.82239670795883,0,kth,0,222.8667456738312,21.0,21.0,0,tth,0,-21.0,4960.0,9.0,25506.0,0.0,15101.0,0.1,-650.643,-650.625,0,x,0,-650.625,1.6890272167406133
1638659658.3645627,67.87714238179001,67.87239670795881,0,kth,0,222.8167456738312,21.1,21.1,0,tth,0,-21.1,4791.0,9.0,25436.0,0.0,15090.0,0.1,-655.626,-655.6375,0,x,0,-655.6375,1.6856196156394962
1638659659.5701356,67.92214238179002,67.9223967079588,0,kth,0,222.76674567383122,21.2,21.2,0,tth,0,-21.2,4777.0,10.0,23701.0,0.0,15118.0,0.1,-660.631,-660.6500000000001,0,x,0,-660.6500000000001,1.5677338272258234
1638659660.7855768,67.97214238179001,67.97239670795881,0,kth,0,222.7167456738312,21.3,21.3,0,tth,0,-21.3,4737.0,9.0,23037.0,0.0,15089.0,0.1,-665.701,-665.6625,0,x,0,-665.6625,1.5267413347471668
1638659662.0102167,68.02014238179001,68.02239670795882,0,kth,0,222.6667456738312,21.400000000000002,21.4,0,tth,0,-21.4,4797.0,10.0,22059.0,0.0,15103.0,0.1,-670.6510000000001,-670.675,0,x,0,-670.675,1.4605707475336025
1638659663.1987486,68.06914238179002,68.07239670795883,0,kth,0,222.6167456738312,21.5,21.5,0,tth,0,-21.5,4601.0,9.0,21156.0,0.0,15085.0,0.1,-675.664,-675.6875,0,x,0,-675.6875,1.4024527676499834
1638659664.4325578,68.12114238179001,68.12239670795881,0,kth,0,222.5667456738312,21.6,21.6,0,tth,0,-21.6,4662.0,9.0,20511.0,0.0,15073.0,0.1,-680.64,-680.7,0,x,0,-680.7,1.3607775492602667
1638659665.6574283,68.17314238179003,68.1723967079588,0,kth,0,222.51674567383122,21.7,21.7,0,tth,0,-21.7,4652.0,10.0,20363.0,0.0,15090.0,0.1,-685.628,-685.7125000000001,0,x,0,-685.7125000000001,1.3494367130550033
1638659666.8987072,68.21914238179002,68.22239670795881,0,kth,0,222.4667456738312,21.8,21.8,0,tth,0,-21.8,4626.0,9.0,19080.0,0.0,15103.0,0.1,-690.663,-690.725,0,x,0,-690.725,1.2633251671853274
1638659668.1895216,68.27014238179001,68.27239670795882,0,kth,0,222.4167456738312,21.900000000000002,21.9,0,tth,0,-21.9,4555.0,9.0,19027.0,0.0,15094.0,0.1,-695.798,-695.7375,0,x,0,-695.7375,1.260567112760037
1638659669.4273276,68.32114238179003,68.32239670795883,0,kth,0,222.3667456738312,22.0,22.0,0,tth,0,-22.0,4554.0,9.0,18548.0,0.0,15088.0,0.1,-700.724,-700.75,0,x,0,-700.75,1.22932131495228
1638659670.7038307,68.37614238179,68.37239670795881,0,kth,0,222.3167456738312,22.1,22.1,0,tth,0,-22.1,4428.0,9.0,18768.0,0.0,15099.0,0.1,-705.779,-705.7625,0,x,0,-705.7625,1.2429962249155573
1638659672.1805797,68.41914238179001,68.4223967079588,0,kth,0,222.26674567383122,22.2,22.2,0,tth,0,-22.2,4429.0,9.0,17837.0,0.0,15090.0,0.1,-710.7760000000001,-710.7750000000001,0,x,0,-710.7750000000001,1.1820410868124587
1638659673.46348,68.47714238179,68.47239670795881,0,kth,0,222.2167456738312,22.3,22.3,0,tth,0,-22.3,4355.0,9.0,18306.0,0.0,15099.0,0.1,-715.768,-715.7875,0,x,0,-715.7875,1.212398172064375
1638659674.685724,68.52314238179002,68.52239670795882,0,kth,0,222.1667456738312,22.400000000000002,22.4,0,tth,0,-22.4,4419.0,9.0,17739.0,0.0,15104.0,0.1,-720.755,-720.8,0,x,0,-720.8,1.1744570974576272
1638659675.899007,68.57114238179003,68.57239670795883,0,kth,0,222.1167456738312,22.5,22.5,0,tth,0,-22.5,4283.0,10.0,17021.0,0.0,15085.0,0.1,-725.818,-725.8125,0,x,0,-725.8125,1.1283394100099438
1638659677.2284155,68.62414238179002,68.62239670795881,0,kth,0,222.0667456738312,22.6,22.6,0,tth,0,-22.6,4333.0,9.0,16979.0,0.0,15100.0,0.1,-730.861,-730.825,0,x,0,-730.825,1.1244370860927153
1638659678.4637804,68.66914238179001,68.6723967079588,0,kth,0,222.01674567383122,22.7,22.7,0,tth,0,-22.7,4338.0,10.0,16254.0,0.0,15099.0,0.1,-735.791,-735.8375000000001,0,x,0,-735.8375000000001,1.0764951321279554
1638659679.7406065,68.72514238179002,68.72239670795881,0,kth,0,221.9667456738312,22.8,22.8,0,tth,0,-22.8,4312.0,10.0,16452.0,0.0,15101.0,0.1,-740.811,-740.85,0,x,0,-740.85,1.0894642738891465
1638659681.0212655,68.76914238179,68.77239670795882,0,kth,0,221.9167456738312,22.900000000000002,22.9,0,tth,0,-22.9,4376.0,9.0,15599.0,0.0,15100.0,0.1,-745.881,-745.8625,0,x,0,-745.8625,1.0330463576158941
1638659682.3320127,68.82214238179,68.82239670795883,0,kth,0,221.8667456738312,23.0,23.0,0,tth,0,-23.0,4286.0,9.0,15482.0,0.0,15081.0,0.1,-750.806,-750.875,0,x,0,-750.875,1.0265897486904052
1638659683.6536365,68.87214238179001,68.87239670795881,0,kth,0,221.8167456738312,23.1,23.1,0,tth,0,-23.1,4260.0,10.0,15103.0,0.0,15082.0,0.1,-755.883,-755.8875,0,x,0,-755.8875,1.0013923882774167
1638659684.9637818,68.92514238179001,68.9223967079588,0,kth,0,221.76674567383122,23.2,23.2,0,tth,0,-23.2,4182.0,9.0,15325.0,0.0,15096.0,0.1,-760.897,-760.9000000000001,0,x,0,-760.9000000000001,1.015169581346052
1638659686.2341576,68.97014238179003,68.97239670795881,0,kth,0,221.7167456738312,23.3,23.3,0,tth,0,-23.3,4244.0,10.0,14538.0,0.0,15086.0,0.1,-765.897,-765.9125,0,x,0,-765.9125,0.9636749303990455
1638659687.4465165,69.01914238179,69.02239670795882,0,kth,0,221.6667456738312,23.400000000000002,23.4,0,tth,0,-23.4,4215.0,9.0,14229.0,0.0,15096.0,0.1,-770.856,-770.925,0,x,0,-770.925,0.9425675675675675
1638659688.7008386,69.07414238179001,69.07239670795883,0,kth,0,221.6167456738312,23.5,23.5,0,tth,0,-23.5,4190.0,9.0,14752.0,0.0,15075.0,0.1,-775.871,-775.9375,0,x,0,-775.9375,0.9785737976782752
1638659690.0469763,69.12214238179001,69.12239670795881,0,kth,0,221.5667456738312,23.6,23.6,0,tth,0,-23.6,4137.0,9.0,14318.0,0.0,15100.0,0.1,-780.999,-780.95,0,x,0,-780.95,0.9482119205298013
1638659691.2816577,69.17214238179002,69.1723967079588,0,kth,0,221.51674567383122,23.7,23.7,0,tth,0,-23.7,4152.0,10.0,14183.0,0.0,15089.0,0.1,-785.9590000000001,-785.9625000000001,0,x,0,-785.9625000000001,0.9399562595268076
1638659692.4896646,69.22014238179003,69.22239670795881,0,kth,0,221.4667456738312,23.8,23.8,0,tth,0,-23.8,4052.0,10.0,13757.0,0.0,15085.0,0.1,-790.987,-790.975,0,x,0,-790.975,0.9119655286708651
1638659693.7712903,69.27414238179003,69.27239670795882,0,kth,0,221.4167456738312,23.900000000000002,23.9,0,tth,0,-23.9,4091.0,10.0,13908.0,0.0,15092.0,0.1,-795.985,-795.9875,0,x,0,-795.9875,0.9215478399151869
1638659695.0097852,69.32214238179,69.32239670795883,0,kth,0,221.3667456738312,24.0,24.0,0,tth,0,-24.0,4103.0,9.0,13305.0,0.0,15085.0,0.1,-800.98,-801.0,0,x,0,-801.0,0.882001988730527
1638659696.2230492,69.37314238179002,69.37239670795881,0,kth,0,221.3167456738312,24.1,24.1,0,tth,0,-24.1,4158.0,9.0,13393.0,0.0,15094.0,0.1,-806.057,-806.0125,0,x,0,-806.0125,0.8873062143898238
1638659697.4693294,69.42014238179001,69.4223967079588,0,kth,0,221.26674567383122,24.2,24.200000000000003,0,tth,0,-24.200000000000003,4050.0,10.0,12583.0,0.0,15092.0,0.1,-811.107,-811.0250000000001,0,x,0,-811.0250000000001,0.8337529817121654
1638659698.7098799,69.47514238179002,69.47239670795881,0,kth,0,221.2167456738312,24.3,24.3,0,tth,0,-24.3,4041.0,9.0,12940.0,0.0,15076.0,0.1,-816.037,-816.0375,0,x,0,-816.0375,0.8583178561952772
1638659699.9264884,69.51814238179003,69.52239670795882,0,kth,0,221.1667456738312,24.400000000000002,24.4,0,tth,0,-24.4,4046.0,9.0,12152.0,0.0,15082.0,0.1,-821.056,-821.05,0,x,0,-821.05,0.8057286831985148
1638659701.152311,69.57614238179002,69.57239670795883,0,kth,0,221.1167456738312,24.5,24.5,0,tth,0,-24.5,3963.0,9.0,12684.0,0.0,15096.0,0.1,-826.037,-826.0625,0,x,0,-826.0625,0.8402225755166932
1638659702.379072,69.61814238179002,69.62239670795881,0,kth,0,221.0667456738312,24.6,24.6,0,tth,0,-24.6,4003.0,9.0,11827.0,0.0,15092.0,0.1,-831.044,-831.075,0,x,0,-831.075,0.7836602173336867
1638659703.6581354,69.67114238179002,69.6723967079588,0,kth,0,221.01674567383122,24.7,24.700000000000003,0,tth,0,-24.700000000000003,4036.0,10.0,11802.0,0.0,15081.0,0.1,-836.006,-836.0875000000001,0,x,0,-836.0875000000001,0.782574099860752
1638659704.906121,69.72114238179,69.72239670795881,0,kth,0,220.9667456738312,24.8,24.8,0,tth,0,-24.8,4031.0,9.0,11181.0,0.0,15129.0,0.1,-841.0790000000001,-841.1,0,x,0,-841.1,0.7390442197104898
