time,D4calc,kappa_motors_m8,kappa_motors_m8_user_setpoint,kappa_motors_m8_sync,kappa_motors_m8_desc,kappa_motors_m8_homf,kappa_motors_m8_dval,TEY,D3,D4,MCP,mesh,scaler_time,kappa_motors_m9,kappa_motors_m9_user_setpoint,kappa_motors_m9_sync,kappa_motors_m9_desc,kappa_motors_m9_homf,kappa_motors_m9_dval,kappa_motors_m2,kappa_motors_m2_user_setpoint,kappa_motors_m2_sync,kappa_motors_m2_desc,kappa_motors_m2_homf,kappa_motors_m2_dval
1638656071.4435072,1.0937520661157025,67.37614238179,67.37239670795881,0,kth,0,223.3167456738312,4026.0,10.0,16543.0,0.0,15125.0,0.1,20.1,20.1,0,tth,0,-20.1,2994.551,2994.4875,0,x,0,2994.4875
1638656072.7439492,1.0685918192030661,67.42714238179002,67.4223967079588,0,kth,0,223.26674567383122,3967.0,9.0,16171.0,0.0,15133.0,0.1,20.2,20.2,0,tth,0,-20.2,2989.4880000000003,2989.475,0,x,0,2989.475
1638656073.9173708,0.7113490647101594,67.47114238179,67.47239670795881,0,kth,0,223.2167456738312,4031.0,10.0,10762.0,0.0,15129.0,0.1,20.3,20.3,0,tth,0,-20.3,2984.414,2984.4625,0,x,0,2984.4625
1638656075.1180801,0.6108944271831824,67.52414238179003,67.52239670795882,0,kth,0,223.1667456738312,4058.0,9.0,9241.0,0.0,15127.0,0.1,20.400000000000002,20.4,0,tth,0,-20.4,2979.443,2979.45,0,x,0,2979.45
1638656076.2722957,0.47462567907777925,67.56914238179002,67.57239670795883,0,kth,0,223.1167456738312,3967.0,10.0,7164.0,0.0,15094.0,0.1,20.5,20.5,0,tth,0,-20.5,2974.418,2974.4375,0,x,0,2974.4375
1638656077.4930642,0.37008394474188644,67.62314238179002,67.62239670795881,0,kth,0,223.0667456738312,4017.0,10.0,5599.0,0.0,15129.0,0.1,20.6,20.6,0,tth,0,-20.6,2969.438,2969.425,0,x,0,2969.425
1638656078.6498585,0.3314840499306519,67.67214238179002,67.6723967079588,0,kth,0,223.01674567383122,4063.0,9.0,5019.0,0.0,15141.0,0.1,20.7,20.7,0,tth,0,-20.7,2964.42,2964.4125,0,x,0,2964.4125
1638656079.8655853,0.340148206960434,67.72114238179,67.72239670795881,0,kth,0,222.9667456738312,4038.0,10.0,5141.0,0.0,15114.0,0.1,20.8,20.8,0,tth,0,-20.8,2959.35,2959.4,0,x,0,2959.4
1638656081.0262222,0.44072847682119204,67.77514238179,67.77239670795882,0,kth,0,222.9167456738312,4011.0,10.0,6655.0,0.0,15100.0,0.1,20.900000000000002,20.9,0,tth,0,-20.9,2954.417,2954.3875,0,x,0,2954.3875
1638656082.4166799,0.3792305658381809,67.81814238179001,67.82239670795883,0,kth,0,222.8667456738312,3986.0,11.0,5737.0,0.0,15128.0,0.1,21.0,21.0,0,tth,0,-21.0,2949.487,2949.375,0,x,0,2949.375
1638656083.9871097,0.526997554689049,67.86914238179003,67.87239670795881,0,kth,0,222.8167456738312,4033.0,10.0,7974.0,0.0,15131.0,0.1,21.1,21.1,0,tth,0,-21.1,2944.379,2944.3625,0,x,0,2944.3625
1638656085.2040172,0.9860963983050848,67.91814238179,67.9223967079588,0,kth,0,222.76674567383122,3883.0,10.0,14894.0,0.0,15104.0,0.1,21.2,21.2,0,tth,0,-21.2,2939.294,2939.35,0,x,0,2939.35
1638656086.380418,0.9415730337078652,67.97214238179001,67.97239670795881,0,kth,0,222.7167456738312,3967.0,10.0,14246.0,0.0,15130.0,0.1,21.3,21.3,0,tth,0,-21.3,2934.348,2934.3375,0,x,0,2934.3375
1638656087.5532856,0.9377064341392523,68.02214238179002,68.02239670795882,0,kth,0,222.6667456738312,3950.0,10.0,14195.0,0.0,15138.0,0.1,21.400000000000002,21.4,0,tth,0,-21.4,2929.319,2929.325,0,x,0,2929.325
1638656088.7560866,0.9156179626440588,68.06914238179002,68.07239670795883,0,kth,0,222.6167456738312,3900.0,9.0,13824.0,0.0,15098.0,0.1,21.5,21.5,0,tth,0,-21.5,2924.362,2924.3125,0,x,0,2924.3125
1638656089.959345,0.9417129262490087,68.11914238179003,68.12239670795881,0,kth,0,222.5667456738312,3859.0,10.0,14250.0,0.0,15132.0,0.1,21.6,21.6,0,tth,0,-21.6,2919.315,2919.3,0,x,0,2919.3
1638656091.259457,0.8474262273388911,68.16814238179,68.1723967079588,0,kth,0,222.51674567383122,3878.0,10.0,12808.0,0.0,15114.0,0.1,21.7,21.7,0,tth,0,-21.7,2914.237,2914.2875,0,x,0,2914.2875
1638656092.664434,0.6263227513227513,68.21814238179002,68.22239670795881,0,kth,0,222.4667456738312,3860.0,9.0,9470.0,0.0,15120.0,0.1,21.8,21.8,0,tth,0,-21.8,2909.28,2909.275,0,x,0,2909.275
1638656094.1942625,0.5460203946497153,68.26814238179003,68.27239670795882,0,kth,0,222.4167456738312,3786.0,10.0,8246.0,0.0,15102.0,0.1,21.900000000000002,21.9,0,tth,0,-21.9,2904.283,2904.2625,0,x,0,2904.2625
1638656095.7460735,0.41644089076851915,68.31814238179001,68.32239670795883,0,kth,0,222.3667456738312,3843.0,10.0,6302.0,0.0,15133.0,0.1,22.0,22.0,0,tth,0,-22.0,2899.295,2899.25,0,x,0,2899.25
1638656097.3616884,0.6117608192930294,68.37714238179001,68.37239670795881,0,kth,0,222.3167456738312,3878.0,10.0,9259.0,0.0,15135.0,0.1,22.1,22.1,0,tth,0,-22.1,2894.265,2894.2375,0,x,0,2894.2375
1638656098.5648625,0.32947403241812767,68.42014238179001,68.4223967079588,0,kth,0,222.26674567383122,3863.0,10.0,4980.0,0.0,15115.0,0.1,22.2,22.2,0,tth,0,-22.2,2889.174,2889.225,0,x,0,2889.225
1638656099.8103004,0.5945285138439173,68.46914238179002,68.47239670795881,0,kth,0,222.2167456738312,3863.0,10.0,8997.0,0.0,15133.0,0.1,22.3,22.3,0,tth,0,-22.3,2884.1820000000002,2884.2125,0,x,0,2884.2125
1638656100.9902818,0.3552953628365416,68.52214238179002,68.52239670795882,0,kth,0,222.1667456738312,3839.0,10.0,5371.0,0.0,15117.0,0.1,22.400000000000002,22.4,0,tth,0,-22.4,2879.224,2879.2,0,x,0,2879.2
1638656102.2313967,0.41477610953105365,68.57214238179,68.57239670795883,0,kth,0,222.1167456738312,3820.0,10.0,6271.0,0.0,15119.0,0.1,22.5,22.5,0,tth,0,-22.5,2874.184,2874.1875,0,x,0,2874.1875
1638656103.4228156,0.47512059736998613,68.62114238179001,68.62239670795881,0,kth,0,222.0667456738312,3823.0,11.0,7190.0,0.0,15133.0,0.1,22.6,22.6,0,tth,0,-22.6,2869.172,2869.175,0,x,0,2869.175
1638656104.5820444,0.6177478902953587,68.67414238179,68.6723967079588,0,kth,0,222.01674567383122,3816.0,10.0,9370.0,0.0,15168.0,0.1,22.7,22.7,0,tth,0,-22.7,2864.196,2864.1625,0,x,0,2864.1625
1638656105.8577306,0.6047248251286789,68.72014238179003,68.72239670795881,0,kth,0,221.9667456738312,3805.0,11.0,9164.0,0.0,15154.0,0.1,22.8,22.8,0,tth,0,-22.8,2859.218,2859.15,0,x,0,2859.15
1638656107.1240797,0.6939004286185295,68.77314238179002,68.77239670795882,0,kth,0,221.9167456738312,3751.0,10.0,10523.0,0.0,15165.0,0.1,22.900000000000002,22.9,0,tth,0,-22.9,2854.122,2854.1375,0,x,0,2854.1375
1638656108.3122969,0.6392317338789519,68.81914238179002,68.82239670795883,0,kth,0,221.8667456738312,3721.0,10.0,9685.0,0.0,15151.0,0.1,23.0,23.0,0,tth,0,-23.0,2849.17,2849.125,0,x,0,2849.125
1638656110.0760303,0.5845321367295764,68.86814238179002,68.87239670795881,0,kth,0,221.8167456738312,3714.0,10.0,8858.0,0.0,15154.0,0.1,23.1,23.1,0,tth,0,-23.1,2844.116,2844.1125,0,x,0,2844.1125
1638656111.6858137,0.5598863711435556,68.91914238179001,68.9223967079588,0,kth,0,221.76674567383122,3698.0,10.0,8475.0,0.0,15137.0,0.1,23.2,23.2,0,tth,0,-23.2,2839.121,2839.1,0,x,0,2839.1
1638656112.907537,0.5959469271899135,68.97014238179003,68.97239670795881,0,kth,0,221.7167456738312,3696.0,10.0,9028.0,0.0,15149.0,0.1,23.3,23.3,0,tth,0,-23.3,2834.092,2834.0875,0,x,0,2834.0875
1638656114.1366138,0.6238853292819869,69.02514238179,69.02239670795882,0,kth,0,221.6667456738312,3729.0,11.0,9445.0,0.0,15139.0,0.1,23.400000000000002,23.4,0,tth,0,-23.4,2829.082,2829.075,0,x,0,2829.075
1638656115.4453948,0.38533561914809444,69.06814238179001,69.07239670795883,0,kth,0,221.6167456738312,3807.0,10.0,5844.0,0.0,15166.0,0.1,23.5,23.5,0,tth,0,-23.5,2824.128,2824.0625,0,x,0,2824.0625
1638656117.8526425,0.4653818229819814,69.12614238179,69.12239670795881,0,kth,0,221.5667456738312,3725.0,10.0,7051.0,0.0,15151.0,0.1,23.6,23.6,0,tth,0,-23.6,2819.006,2819.05,0,x,0,2819.05
1638656119.5615082,0.2722412882787751,69.16914238179001,69.1723967079588,0,kth,0,221.51674567383122,3700.0,9.0,4125.0,0.0,15152.0,0.1,23.7,23.7,0,tth,0,-23.7,2813.978,2814.0375,0,x,0,2814.0375
1638656120.7773912,0.3657505285412262,69.22314238179001,69.22239670795881,0,kth,0,221.4667456738312,3727.0,10.0,5536.0,0.0,15136.0,0.1,23.8,23.8,0,tth,0,-23.8,2808.955,2809.025,0,x,0,2809.025
1638656122.9443202,0.3666314538492011,69.27614238179001,69.27239670795882,0,kth,0,221.4167456738312,3715.0,10.0,5553.0,0.0,15146.0,0.1,23.900000000000002,23.9,0,tth,0,-23.9,2803.964,2804.0125,0,x,0,2804.0125
1638656124.1972473,0.2830549871278632,69.31914238179002,69.32239670795883,0,kth,0,221.3667456738312,3685.0,10.0,4288.0,0.0,15149.0,0.1,24.0,24.0,0,tth,0,-24.0,2799.0080000000003,2799.0,0,x,0,2799.0
1638656125.4218252,0.33888448321438014,69.37214238179001,69.37239670795881,0,kth,0,221.3167456738312,3741.0,10.0,5128.0,0.0,15132.0,0.1,24.1,24.1,0,tth,0,-24.1,2794.0080000000003,2793.9875,0,x,0,2793.9875
1638656126.6004732,0.39474902453541433,69.42314238179003,69.4223967079588,0,kth,0,221.26674567383122,3676.0,10.0,5969.0,0.0,15121.0,0.1,24.2,24.200000000000003,0,tth,0,-24.200000000000003,2788.924,2788.975,0,x,0,2788.975
1638656127.7756336,0.4671030880116379,69.47114238179,69.47239670795881,0,kth,0,221.2167456738312,3656.0,10.0,7064.0,0.0,15123.0,0.1,24.3,24.3,0,tth,0,-24.3,2783.978,2783.9625,0,x,0,2783.9625
1638656129.047459,0.4887684989429176,69.52014238179001,69.52239670795882,0,kth,0,221.1667456738312,3767.0,9.0,7398.0,0.0,15136.0,0.1,24.400000000000002,24.4,0,tth,0,-24.4,2779.125,2778.95,0,x,0,2778.95
1638656130.2085822,0.590286508304109,69.57314238179,69.57239670795883,0,kth,0,221.1167456738312,3667.0,10.0,8921.0,0.0,15113.0,0.1,24.5,24.5,0,tth,0,-24.5,2773.878,2773.9375,0,x,0,2773.9375
1638656131.4240837,0.5371386996494477,69.61814238179002,69.62239670795881,0,kth,0,221.0667456738312,3738.0,10.0,8121.0,0.0,15119.0,0.1,24.6,24.6,0,tth,0,-24.6,2768.952,2768.925,0,x,0,2768.925
1638656132.673264,0.6047219099265921,69.67514238179001,69.6723967079588,0,kth,0,221.01674567383122,3637.0,9.0,9144.0,0.0,15121.0,0.1,24.7,24.700000000000003,0,tth,0,-24.700000000000003,2763.877,2763.9125,0,x,0,2763.9125
1638656133.8723843,0.5068465965469339,69.72114238179,69.72239670795881,0,kth,0,220.9667456738312,3714.0,10.0,7662.0,0.0,15117.0,0.1,24.8,24.8,0,tth,0,-24.8,2758.898,2758.9,0,x,0,2758.9
1638656135.036052,0.4424450912939931,69.76914238179,69.77239670795882,0,kth,0,220.9167456738312,3656.0,9.0,6688.0,0.0,15116.0,0.1,24.900000000000002,24.9,0,tth,0,-24.9,2753.841,2753.8875,0,x,0,2753.8875
1638656136.2062185,0.423927436440678,69.82314238179,69.82239670795883,0,kth,0,220.8667456738312,3667.0,11.0,6403.0,0.0,15104.0,0.1,25.0,25.0,0,tth,0,-25.0,2748.843,2748.875,0,x,0,2748.875
1638656137.4116428,0.32929493545183713,69.87014238179,69.87239670795881,0,kth,0,220.8167456738312,3638.0,10.0,4974.0,0.0,15105.0,0.1,25.1,25.1,0,tth,0,-25.1,2743.9230000000002,2743.8625,0,x,0,2743.8625
1638656138.6336362,0.31480010590415675,69.92414238179,69.9223967079588,0,kth,0,220.76674567383122,3693.0,9.0,4756.0,0.0,15108.0,0.1,25.2,25.200000000000003,0,tth,0,-25.200000000000003,2738.881,2738.85,0,x,0,2738.85
1638656139.875994,0.25290851401374936,69.97014238179003,69.97239670795881,0,kth,0,220.7167456738312,3671.0,10.0,3826.0,0.0,15128.0,0.1,25.3,25.3,0,tth,0,-25.3,2733.841,2733.8375,0,x,0,2733.8375
1638656141.071158,0.27113934100833664,70.02214238179002,70.02239670795882,0,kth,0,220.6667456738312,3498.0,10.0,4098.0,0.0,15114.0,0.1,25.400000000000002,25.4,0,tth,0,-25.4,2728.882,2728.825,0,x,0,2728.825
1638656142.2395515,0.27887099980123237,70.07114238179003,70.07239670795883,0,kth,0,220.6167456738312,3518.0,11.0,4209.0,0.0,15093.0,0.1,25.5,25.5,0,tth,0,-25.5,2723.93,2723.8125,0,x,0,2723.8125
1638656143.414464,0.2856953905165002,70.11914238179003,70.12239670795881,0,kth,0,220.5667456738312,3583.0,10.0,4320.0,0.0,15121.0,0.1,25.6,25.6,0,tth,0,-25.6,2718.843,2718.8,0,x,0,2718.8
1638656144.6835327,0.39518263631551087,70.17514238179001,70.1723967079588,0,kth,0,220.51674567383122,3610.0,10.0,5972.0,0.0,15112.0,0.1,25.7,25.700000000000003,0,tth,0,-25.700000000000003,2713.712,2713.7875,0,x,0,2713.7875
1638656145.8942351,0.32861302276336685,70.22014238179003,70.22239670795881,0,kth,0,220.4667456738312,3498.0,10.0,4966.0,0.0,15112.0,0.1,25.8,25.8,0,tth,0,-25.8,2708.7290000000003,2708.775,0,x,0,2708.775
1638656147.094797,0.4886829913964262,70.27714238179001,70.27239670795882,0,kth,0,220.4167456738312,3586.0,9.0,7384.0,0.0,15110.0,0.1,25.900000000000002,25.9,0,tth,0,-25.9,2703.73,2703.7625,0,x,0,2703.7625
1638656148.3590393,0.3765158041216619,70.32014238179002,70.32239670795883,0,kth,0,220.3667456738312,3501.0,10.0,5682.0,0.0,15091.0,0.1,26.0,26.0,0,tth,0,-26.0,2698.666,2698.75,0,x,0,2698.75
1638656149.6103535,0.4425089415816664,70.37314238179002,70.37239670795881,0,kth,0,220.3167456738312,3544.0,10.0,6681.0,0.0,15098.0,0.1,26.1,26.1,0,tth,0,-26.1,2693.7690000000002,2693.7375,0,x,0,2693.7375
1638656150.8080847,0.39239835783339955,70.42014238179001,70.4223967079588,0,kth,0,220.26674567383122,3515.0,9.0,5926.0,0.0,15102.0,0.1,26.2,26.200000000000003,0,tth,0,-26.200000000000003,2688.811,2688.725,0,x,0,2688.725
1638656151.9746716,0.3749088740141825,70.47214238179001,70.47239670795881,0,kth,0,220.2167456738312,3499.0,11.0,5657.0,0.0,15089.0,0.1,26.3,26.3,0,tth,0,-26.3,2683.725,2683.7125,0,x,0,2683.7125
1638656153.2028308,0.32403973509933776,70.52214238179002,70.52239670795882,0,kth,0,220.1667456738312,3547.0,10.0,4893.0,0.0,15100.0,0.1,26.400000000000002,26.4,0,tth,0,-26.4,2678.733,2678.7,0,x,0,2678.7
1638656154.4184523,0.2865477690114699,70.57014238179002,70.57239670795883,0,kth,0,220.1167456738312,3509.0,11.0,4322.0,0.0,15083.0,0.1,26.5,26.5,0,tth,0,-26.5,2673.64,2673.6875,0,x,0,2673.6875
1638656155.6005473,0.24501820589208873,70.62214238179001,70.62239670795881,0,kth,0,220.0667456738312,3536.0,10.0,3701.0,0.0,15105.0,0.1,26.6,26.6,0,tth,0,-26.6,2668.688,2668.675,0,x,0,2668.675
1638656156.8608348,0.22215596634201284,70.67314238179003,70.6723967079588,0,kth,0,220.01674567383122,3448.0,10.0,3353.0,0.0,15093.0,0.1,26.7,26.700000000000003,0,tth,0,-26.700000000000003,2663.607,2663.6625,0,x,0,2663.6625
1638656158.070149,0.20112620072871812,70.71914238179002,70.72239670795881,0,kth,0,219.9667456738312,3487.0,10.0,3036.0,0.0,15095.0,0.1,26.8,26.8,0,tth,0,-26.8,2658.621,2658.65,0,x,0,2658.65
1638656159.818932,0.16001059672826015,70.76814238179003,70.77239670795882,0,kth,0,219.9167456738312,3414.0,11.0,2416.0,0.0,15099.0,0.1,26.900000000000002,26.9,0,tth,0,-26.9,2653.674,2653.6375,0,x,0,2653.6375
1638656161.610929,0.2958893228304759,70.82714238179003,70.82239670795883,0,kth,0,219.8667456738312,3521.0,11.0,4470.0,0.0,15107.0,0.1,27.0,27.0,0,tth,0,-27.0,2648.563,2648.625,0,x,0,2648.625
1638656162.807511,0.2252383474576271,70.86914238179003,70.87239670795881,0,kth,0,219.8167456738312,3506.0,10.0,3402.0,0.0,15104.0,0.1,27.1,27.1,0,tth,0,-27.1,2643.618,2643.6125,0,x,0,2643.6125
1638656164.3161752,0.2572466160448993,70.92214238179002,70.9223967079588,0,kth,0,219.76674567383122,3381.0,10.0,3896.0,0.0,15145.0,0.1,27.2,27.200000000000003,0,tth,0,-27.200000000000003,2638.62,2638.6,0,x,0,2638.6
