time,kappa_motors_m8,kappa_motors_m8_user_setpoint,kappa_motors_m8_sync,kappa_motors_m8_desc,kappa_motors_m8_homf,kappa_motors_m8_dval,kappa_motors_m9,kappa_motors_m9_user_setpoint,kappa_motors_m9_sync,kappa_motors_m9_desc,kappa_motors_m9_homf,kappa_motors_m9_dval,TEY,D3,D4,MCP,mesh,scaler_time,kappa_motors_m2,kappa_motors_m2_user_setpoint,kappa_motors_m2_sync,kappa_motors_m2_desc,kappa_motors_m2_homf,kappa_motors_m2_dval,D4calc
1638659354.4348562,58.32214238179,58.32239670795883,0,kth,0,232.3667456738312,2.0,2.0,0,tth,0,-2.0,10438.0,9.0,30680.0,0.0,15130.0,0.1,799.977,800.0,0,x,0,800.0,2.027759418374091
1638659355.7108555,58.37414238179002,58.37239670795881,0,kth,0,232.3167456738312,2.1,2.1,0,tth,0,-2.1,8829.0,10.0,31678.0,0.0,15111.0,0.1,795.174,794.9722222222222,0,x,0,794.9722222222222,2.096353649659189
1638659356.912867,58.418142381790005,58.422396707958825,0,kth,0,232.2667456738312,2.2,2.2,0,tth,0,-2.2,8525.0,9.0,30333.0,0.0,15119.0,0.1,789.937,789.9444444444445,0,x,0,789.9444444444445,2.006283484357431
1638659358.1962516,58.470142381790026,58.47239670795881,0,kth,0,232.2167456738312,2.3000000000000003,2.3,0,tth,0,-2.3,8512.0,10.0,32580.0,0.0,15105.0,0.1,784.94,784.9166666666666,0,x,0,784.9166666666666,2.156901688182721
1638659359.450453,58.523142381790024,58.52239670795882,0,kth,0,232.1667456738312,2.4,2.4,0,tth,0,-2.4,8569.0,10.0,33506.0,0.0,15126.0,0.1,780.0,779.8888888888889,0,x,0,779.8888888888889,2.215126272643131
1638659360.6195815,58.571142381790025,58.57239670795883,0,kth,0,232.1167456738312,2.5,2.5,0,tth,0,-2.5,8654.0,9.0,32875.0,0.0,15129.0,0.1,774.923,774.8611111111111,0,x,0,774.8611111111111,2.1729790468636394
1638659362.047168,58.626142381790004,58.62239670795881,0,kth,0,232.0667456738312,2.6,2.6,0,tth,0,-2.6,8761.0,10.0,34222.0,0.0,15138.0,0.1,769.847,769.8333333333334,0,x,0,769.8333333333334,2.2606685163165543
1638659363.2272527,58.674142381790006,58.672396707958825,0,kth,0,232.0167456738312,2.7,2.7,0,tth,0,-2.7,9101.0,10.0,33682.0,0.0,15116.0,0.1,764.956,764.8055555555555,0,x,0,764.8055555555555,2.2282349827996826
1638659364.4340956,58.71814238179002,58.72239670795881,0,kth,0,231.9667456738312,2.8000000000000003,2.8,0,tth,0,-2.8,9190.0,9.0,31111.0,0.0,15111.0,0.1,759.779,759.7777777777778,0,x,0,759.7777777777778,2.058831314936139
1638659365.662219,58.773142381790024,58.77239670795882,0,kth,0,231.9167456738312,2.9,2.9,0,tth,0,-2.9,9584.0,10.0,32822.0,0.0,15100.0,0.1,754.791,754.75,0,x,0,754.75,2.1736423841059604
1638659366.860675,58.82314238179001,58.82239670795883,0,kth,0,231.8667456738312,3.0,3.0,0,tth,0,-3.0,9795.0,9.0,32950.0,0.0,15118.0,0.1,749.809,749.7222222222222,0,x,0,749.7222222222222,2.1795211006746924
1638659368.1647627,58.870142381790004,58.87239670795881,0,kth,0,231.8167456738312,3.1,3.1,0,tth,0,-3.1,10081.0,9.0,31737.0,0.0,15102.0,0.1,744.663,744.6944444444445,0,x,0,744.6944444444445,2.1015097338100914
1638659369.4039795,58.91914238179001,58.922396707958825,0,kth,0,231.7667456738312,3.2,3.2,0,tth,0,-3.2,10388.0,9.0,31924.0,0.0,15114.0,0.1,739.689,739.6666666666666,0,x,0,739.6666666666666,2.1122138414714833
1638659370.593977,58.97114238179,58.97239670795881,0,kth,0,231.7167456738312,3.3000000000000003,3.3,0,tth,0,-3.3,10597.0,10.0,31494.0,0.0,15123.0,0.1,734.567,734.6388888888889,0,x,0,734.6388888888889,2.0825233088672883
1638659371.79913,59.021142381790014,59.02239670795882,0,kth,0,231.6667456738312,3.4,3.4000000000000004,0,tth,0,-3.4000000000000004,10869.0,10.0,31227.0,0.0,15125.0,0.1,729.653,729.6111111111111,0,x,0,729.6111111111111,2.064595041322314
1638659373.020524,59.075142381790016,59.07239670795883,0,kth,0,231.6167456738312,3.5,3.5,0,tth,0,-3.5,11138.0,9.0,32905.0,0.0,15140.0,0.1,724.585,724.5833333333334,0,x,0,724.5833333333334,2.1733817701453106
1638659374.3032491,59.11814238179002,59.12239670795881,0,kth,0,231.5667456738312,3.6,3.6,0,tth,0,-3.6,11437.0,10.0,29540.0,0.0,15137.0,0.1,719.607,719.5555555555555,0,x,0,719.5555555555555,1.9515095461452072
1638659375.5084345,59.168142381790005,59.172396707958825,0,kth,0,231.5167456738312,3.7,3.7,0,tth,0,-3.7,11583.0,10.0,29653.0,0.0,15099.0,0.1,714.5600000000001,714.5277777777778,0,x,0,714.5277777777778,1.963904894363865
1638659376.6719956,59.22414238179002,59.22239670795881,0,kth,0,231.4667456738312,3.8000000000000003,3.8,0,tth,0,-3.8,12061.0,9.0,30846.0,0.0,15142.0,0.1,709.503,709.5,0,x,0,709.5,2.037115308413684
1638659377.8991315,59.273142381790024,59.27239670795882,0,kth,0,231.4167456738312,3.9,3.9000000000000004,0,tth,0,-3.9000000000000004,12206.0,9.0,29712.0,0.0,15124.0,0.1,704.561,704.4722222222222,0,x,0,704.4722222222222,1.964559640306797
1638659379.0809813,59.32314238179001,59.32239670795883,0,kth,0,231.3667456738312,4.0,4.0,0,tth,0,-4.0,12506.0,10.0,28653.0,0.0,15123.0,0.1,699.479,699.4444444444445,0,x,0,699.4444444444445,1.8946637571910334
1638659380.360936,59.37714238179001,59.37239670795881,0,kth,0,231.3167456738312,4.1,4.1,0,tth,0,-4.1,12783.0,9.0,28480.0,0.0,15120.0,0.1,694.395,694.4166666666666,0,x,0,694.4166666666666,1.8835978835978835
1638659381.5467746,59.42714238179002,59.422396707958825,0,kth,0,231.2667456738312,4.2,4.2,0,tth,0,-4.2,13092.0,10.0,27708.0,0.0,15148.0,0.1,689.388,689.3888888888889,0,x,0,689.3888888888889,1.829152363348297
1638659382.7414687,59.47114238179,59.47239670795881,0,kth,0,231.2167456738312,4.3,4.300000000000001,0,tth,0,-4.300000000000001,13236.0,9.0,24698.0,0.0,15126.0,0.1,684.359,684.3611111111111,0,x,0,684.3611111111111,1.6328176649477721
1638659383.9348662,59.52014238179001,59.52239670795882,0,kth,0,231.1667456738312,4.4,4.4,0,tth,0,-4.4,13502.0,8.0,23024.0,0.0,15106.0,0.1,679.316,679.3333333333334,0,x,0,679.3333333333334,1.5241625844035482
1638659385.2127218,59.569142381790016,59.57239670795883,0,kth,0,231.1167456738312,4.5,4.5,0,tth,0,-4.5,13588.0,10.0,21087.0,0.0,15114.0,0.1,674.343,674.3055555555555,0,x,0,674.3055555555555,1.3951965065502183
1638659386.6445742,59.620142381790004,59.62239670795881,0,kth,0,231.0667456738312,4.6000000000000005,4.6,0,tth,0,-4.6,13776.0,9.0,19249.0,0.0,15114.0,0.1,669.234,669.2777777777778,0,x,0,669.2777777777778,1.273587402408363
1638659387.8891146,59.674142381790006,59.672396707958825,0,kth,0,231.0167456738312,4.7,4.7,0,tth,0,-4.7,13870.0,10.0,18759.0,0.0,15122.0,0.1,664.269,664.25,0,x,0,664.25,1.2405105144822113
1638659389.1820462,59.72114238179,59.72239670795881,0,kth,0,230.9667456738312,4.8,4.800000000000001,0,tth,0,-4.800000000000001,13874.0,10.0,15717.0,0.0,15108.0,0.1,659.239,659.2222222222222,0,x,0,659.2222222222222,1.0403097696584591
1638659390.6712923,59.773142381790024,59.77239670795882,0,kth,0,230.9167456738312,4.9,4.9,0,tth,0,-4.9,13794.0,8.0,14093.0,0.0,15118.0,0.1,654.164,654.1944444444445,0,x,0,654.1944444444445,0.9322000264585263
1638659392.070302,59.827142381790026,59.82239670795883,0,kth,0,230.8667456738312,5.0,5.0,0,tth,0,-5.0,13963.0,10.0,12604.0,0.0,15121.0,0.1,649.158,649.1666666666666,0,x,0,649.1666666666666,0.8335427551087891
1638659393.3088377,59.87114238179001,59.87239670795881,0,kth,0,230.8167456738312,5.1000000000000005,5.1,0,tth,0,-5.1,13899.0,10.0,9768.0,0.0,15120.0,0.1,644.183,644.1388888888889,0,x,0,644.1388888888889,0.6460317460317461
1638659394.53057,59.926142381790015,59.922396707958825,0,kth,0,230.7667456738312,5.2,5.2,0,tth,0,-5.2,13945.0,9.0,9340.0,0.0,15125.0,0.1,639.067,639.1111111111111,0,x,0,639.1111111111111,0.6175206611570248
1638659395.7529447,59.96814238179002,59.97239670795881,0,kth,0,230.7167456738312,5.3,5.300000000000001,0,tth,0,-5.300000000000001,13795.0,9.0,7568.0,0.0,15105.0,0.1,634.197,634.0833333333334,0,x,0,634.0833333333334,0.5010261502813638
1638659396.9893212,60.02414238179003,60.02239670795882,0,kth,0,230.6667456738312,5.4,5.4,0,tth,0,-5.4,13792.0,9.0,7259.0,0.0,15098.0,0.1,629.048,629.0555555555555,0,x,0,629.0555555555555,0.4807921579017088
1638659398.2145956,60.069142381790016,60.07239670795883,0,kth,0,230.6167456738312,5.5,5.5,0,tth,0,-5.5,13799.0,10.0,5951.0,0.0,15110.0,0.1,624.042,624.0277777777778,0,x,0,624.0277777777778,0.39384513567174056
1638659399.4611807,60.12314238179002,60.12239670795881,0,kth,0,230.5667456738312,5.6000000000000005,5.6,0,tth,0,-5.6,13802.0,9.0,5601.0,0.0,15097.0,0.1,619.0260000000001,619.0,0,x,0,619.0,0.37100086109823144
1638659400.7195213,60.17314238179003,60.172396707958825,0,kth,0,230.5167456738312,5.7,5.7,0,tth,0,-5.7,13997.0,9.0,5208.0,0.0,15108.0,0.1,614.1750000000001,613.9722222222222,0,x,0,613.9722222222222,0.34471803018268465
1638659402.0948117,60.21914238179002,60.22239670795881,0,kth,0,230.4667456738312,5.8,5.800000000000001,0,tth,0,-5.800000000000001,13857.0,10.0,4564.0,0.0,15109.0,0.1,609.017,608.9444444444445,0,x,0,608.9444444444445,0.30207161294592627
1638659403.2610884,60.271142381790014,60.27239670795882,0,kth,0,230.4167456738312,5.9,5.9,0,tth,0,-5.9,14032.0,10.0,4516.0,0.0,15119.0,0.1,603.9060000000001,603.9166666666666,0,x,0,603.9166666666666,0.2986970037700906
1638659404.411992,60.32314238179001,60.32239670795883,0,kth,0,230.3667456738312,6.0,6.0,0,tth,0,-6.0,14040.0,8.0,4290.0,0.0,15179.0,0.1,598.87,598.8888888888889,0,x,0,598.8888888888889,0.2826273140523091
1638659406.0622673,60.37314238179002,60.37239670795881,0,kth,0,230.3167456738312,6.1000000000000005,6.1000000000000005,0,tth,0,-6.1000000000000005,14046.0,9.0,4121.0,0.0,15136.0,0.1,593.783,593.8611111111111,0,x,0,593.8611111111111,0.27226479915433405
1638659407.253207,60.42714238179002,60.422396707958825,0,kth,0,230.2667456738312,6.2,6.2,0,tth,0,-6.2,14103.0,10.0,4096.0,0.0,15138.0,0.1,588.807,588.8333333333334,0,x,0,588.8333333333334,0.2705773550006606
1638659408.4878297,60.47714238179,60.47239670795881,0,kth,0,230.2167456738312,6.3,6.3,0,tth,0,-6.3,13962.0,9.0,3916.0,0.0,15142.0,0.1,583.917,583.8055555555555,0,x,0,583.8055555555555,0.25861841236296396
1638659409.6624584,60.51814238179003,60.52239670795882,0,kth,0,230.1667456738312,6.4,6.4,0,tth,0,-6.4,13802.0,9.0,3003.0,0.0,15142.0,0.1,578.822,578.7777777777778,0,x,0,578.7777777777778,0.1983225465592392
1638659411.2772753,60.57214238179,60.57239670795883,0,kth,0,230.1167456738312,6.5,6.5,0,tth,0,-6.5,13627.0,10.0,2724.0,0.0,15141.0,0.1,575.928,573.75,0,x,0,573.75,0.17990885674658214
1638659412.491645,60.62114238179001,60.62239670795881,0,kth,0,230.0667456738312,6.6000000000000005,6.6000000000000005,0,tth,0,-6.6000000000000005,13451.0,9.0,2482.0,0.0,15122.0,0.1,568.72,568.7222222222222,0,x,0,568.7222222222222,0.16413172860732708
1638659414.0983186,60.674142381790006,60.672396707958825,0,kth,0,230.0167456738312,6.7,6.7,0,tth,0,-6.7,13400.0,9.0,2340.0,0.0,15146.0,0.1,565.942,563.6944444444445,0,x,0,563.6944444444445,0.15449623663013337
1638659415.2913713,60.720142381790026,60.72239670795881,0,kth,0,229.9667456738312,6.8,6.800000000000001,0,tth,0,-6.800000000000001,13215.0,10.0,1987.0,0.0,15131.0,0.1,558.812,558.6666666666667,0,x,0,558.6666666666667,0.13131980701870333
1638659416.852473,60.77214238179002,60.77239670795882,0,kth,0,229.9167456738312,6.9,6.9,0,tth,0,-6.9,13046.0,9.0,1989.0,0.0,15154.0,0.1,555.848,553.6388888888889,0,x,0,553.6388888888889,0.13125247459416656
1638659418.050285,60.82414238179001,60.82239670795883,0,kth,0,229.8667456738312,7.0,7.0,0,tth,0,-7.0,12913.0,10.0,1939.0,0.0,15114.0,0.1,548.727,548.6111111111111,0,x,0,548.6111111111111,0.12829165012571125
1638659419.673994,60.87214238179001,60.87239670795881,0,kth,0,229.8167456738312,7.1000000000000005,7.1000000000000005,0,tth,0,-7.1000000000000005,12823.0,9.0,1848.0,0.0,15143.0,0.1,546.083,543.5833333333333,0,x,0,543.5833333333333,0.12203658456052302
1638659420.90052,60.924142381790006,60.922396707958825,0,kth,0,229.7667456738312,7.2,7.2,0,tth,0,-7.2,12791.0,9.0,1824.0,0.0,15137.0,0.1,538.476,538.5555555555555,0,x,0,538.5555555555555,0.12049943846204664
1638659422.482117,60.97214238179001,60.97239670795881,0,kth,0,229.7167456738312,7.3,7.300000000000001,0,tth,0,-7.300000000000001,12736.0,9.0,1736.0,0.0,15113.0,0.1,535.2040000000001,533.5277777777778,0,x,0,533.5277777777778,0.11486799444187124
1638659423.7316763,61.019142381790004,61.02239670795882,0,kth,0,229.6667456738312,7.4,7.4,0,tth,0,-7.4,12720.0,9.0,1630.0,0.0,15124.0,0.1,528.326,528.5,0,x,0,528.5,0.1077757207088072
1638659424.9686441,61.07414238179001,61.07239670795883,0,kth,0,229.6167456738312,7.5,7.5,0,tth,0,-7.5,12746.0,9.0,1583.0,0.0,15120.0,0.1,523.38,523.4722222222222,0,x,0,523.4722222222222,0.10469576719576719
1638659426.1996803,61.12114238179001,61.12239670795881,0,kth,0,229.5667456738312,7.6000000000000005,7.6000000000000005,0,tth,0,-7.6000000000000005,12747.0,9.0,1468.0,0.0,15148.0,0.1,518.534,518.4444444444445,0,x,0,518.4444444444445,0.09691048323210985
1638659427.4264166,61.16914238179001,61.172396707958825,0,kth,0,229.5167456738312,7.7,7.7,0,tth,0,-7.7,12665.0,10.0,1342.0,0.0,15131.0,0.1,513.404,513.4166666666667,0,x,0,513.4166666666667,0.088692089088626
1638659428.8607051,61.22514238179002,61.22239670795881,0,kth,0,229.4667456738312,7.8,7.800000000000001,0,tth,0,-7.800000000000001,12669.0,9.0,1283.0,0.0,15125.0,0.1,508.474,508.3888888888889,0,x,0,508.3888888888889,0.08482644628099173
1638659430.0775073,61.271142381790014,61.27239670795882,0,kth,0,229.4167456738312,7.9,7.9,0,tth,0,-7.9,12518.0,10.0,1123.0,0.0,15139.0,0.1,503.403,503.36111111111114,0,x,0,503.36111111111114,0.07417927207873704
1638659431.2948797,61.32214238179,61.32239670795883,0,kth,0,229.3667456738312,8.0,8.0,0,tth,0,-8.0,12533.0,10.0,1080.0,0.0,15112.0,0.1,498.333,498.3333333333333,0,x,0,498.3333333333333,0.0714663843303335
1638659432.9828362,61.37314238179002,61.37239670795881,0,kth,0,229.3167456738312,8.1,8.100000000000001,0,tth,0,-8.100000000000001,12405.0,9.0,1020.0,0.0,15133.0,0.1,495.622,493.30555555555554,0,x,0,493.30555555555554,0.06740236569087425
1638659434.1942008,61.41914238179001,61.422396707958825,0,kth,0,229.2667456738312,8.2,8.2,0,tth,0,-8.2,12372.0,10.0,925.0,0.0,15124.0,0.1,488.261,488.27777777777777,0,x,0,488.27777777777777,0.06116106850039672
1638659435.382167,61.47214238179001,61.47239670795881,0,kth,0,229.2167456738312,8.3,8.3,0,tth,0,-8.3,12405.0,10.0,917.0,0.0,15131.0,0.1,483.33,483.25,0,x,0,483.25,0.060604057894389
1638659436.618452,61.525142381790005,61.52239670795882,0,kth,0,229.1667456738312,8.4,8.4,0,tth,0,-8.4,12262.0,9.0,929.0,0.0,15118.0,0.1,478.208,478.22222222222223,0,x,0,478.22222222222223,0.061449927239052786
1638659437.8812766,61.56814238179001,61.57239670795883,0,kth,0,229.1167456738312,8.5,8.5,0,tth,0,-8.5,12338.0,9.0,848.0,0.0,15131.0,0.1,473.207,473.19444444444446,0,x,0,473.19444444444446,0.05604388341814817
1638659439.0954704,61.620142381790004,61.62239670795881,0,kth,0,229.0667456738312,8.6,8.600000000000001,0,tth,0,-8.600000000000001,12296.0,10.0,836.0,0.0,15125.0,0.1,468.236,468.1666666666667,0,x,0,468.1666666666667,0.05527272727272727
1638659440.2896688,61.670142381790015,61.672396707958825,0,kth,0,229.0167456738312,8.700000000000001,8.7,0,tth,0,-8.7,12307.0,10.0,810.0,0.0,15118.0,0.1,463.16700000000003,463.1388888888889,0,x,0,463.1388888888889,0.05357851567667681
