time,kappa_motors_m8,kappa_motors_m8_user_setpoint,kappa_motors_m8_sync,kappa_motors_m8_desc,kappa_motors_m8_homf,kappa_motors_m8_dval,TEY,D3,D4,MCP,mesh,scaler_time
1638662126.513165,66.51914238179,66.52214238178999,0,kth,0,224.16700000000003,3585.0,8.0,0.0,0.0,6708.0,0.1
1638662127.3528438,66.53314238179001,66.53214238178998,0,kth,0,224.15700000000004,3583.0,9.0,2.0,0.0,6699.0,0.1
1638662128.1683702,66.54114238179002,66.54214238179,0,kth,0,224.14700000000002,3626.0,9.0,3.0,0.0,6705.0,0.1
1638662128.9872158,66.55514238179,66.55214238179002,0,kth,0,224.137,3620.0,9.0,0.0,0.0,6700.0,0.1
1638662129.780217,66.56014238179003,66.56214238179001,0,kth,0,224.127,3649.0,9.0,0.0,0.0,6694.0,0.1
1638662130.500782,66.57114238179003,66.57214238179,0,kth,0,224.11700000000002,3630.0,8.0,0.0,0.0,6702.0,0.1
1638662131.2535467,66.58214238179002,66.58214238178999,0,kth,0,224.10700000000003,3606.0,9.0,0.0,0.0,6694.0,0.1
1638662132.080144,66.59414238179002,66.59214238178998,0,kth,0,224.09700000000004,3538.0,8.0,2.0,0.0,6707.0,0.1
1638662132.845006,66.60114238179003,66.60214238179,0,kth,0,224.08700000000002,3507.0,8.0,1.0,0.0,6700.0,0.1
1638662133.6124432,66.61214238179002,66.61214238179002,0,kth,0,224.077,3598.0,9.0,0.0,0.0,6709.0,0.1
1638662134.3960173,66.62514238179003,66.62214238179001,0,kth,0,224.067,3619.0,8.0,3.0,0.0,6698.0,0.1
1638662135.1987603,66.63014238179002,66.63214238179,0,kth,0,224.05700000000002,3486.0,9.0,2.0,0.0,6696.0,0.1
1638662136.0221732,66.64514238179001,66.64214238179,0,kth,0,224.04700000000003,3504.0,8.0,0.0,0.0,6688.0,0.1
1638662136.7951775,66.64914238179003,66.65214238178999,0,kth,0,224.03700000000003,3519.0,8.0,2.0,0.0,6686.0,0.1
1638662137.561238,66.66414238179001,66.66214238179,0,kth,0,224.02700000000002,3534.0,9.0,2.0,0.0,6701.0,0.1
1638662138.3716097,66.67114238179002,66.67214238179,0,kth,0,224.01700000000002,3643.0,8.0,3.0,0.0,6702.0,0.1
1638662139.2070317,66.68314238179002,66.68214238179002,0,kth,0,224.007,3561.0,9.0,0.0,0.0,6694.0,0.1
1638662140.033525,66.69114238179,66.69214238179,0,kth,0,223.997,3577.0,9.0,1.0,0.0,6695.0,0.1
1638662140.838128,66.70214238179003,66.70214238179,0,kth,0,223.98700000000002,3588.0,8.0,3.0,0.0,6702.0,0.1
1638662141.6591754,66.71414238179003,66.71214238178999,0,kth,0,223.97700000000003,3549.0,9.0,4.0,0.0,6692.0,0.1
1638662142.435283,66.72014238179003,66.72214238179001,0,kth,0,223.967,3485.0,8.0,2.0,0.0,6706.0,0.1
1638662143.2029226,66.73314238179,66.73214238179,0,kth,0,223.95700000000002,3459.0,9.0,2.0,0.0,6695.0,0.1
1638662143.9557977,66.74014238179001,66.74214238179002,0,kth,0,223.947,3624.0,9.0,0.0,0.0,6687.0,0.1
1638662144.9553316,66.75414238179002,66.75214238179001,0,kth,0,223.937,3494.0,9.0,0.0,0.0,6701.0,0.1
1638662145.8155737,66.76014238179002,66.76214238179,0,kth,0,223.92700000000002,3605.0,8.0,2.0,0.0,6705.0,0.1
1638662146.6014702,66.77314238179002,66.77214238178999,0,kth,0,223.91700000000003,3509.0,8.0,0.0,0.0,6697.0,0.1
1638662147.341792,66.78014238179003,66.78214238178998,0,kth,0,223.90700000000004,3604.0,8.0,3.0,0.0,6700.0,0.1
1638662148.1220345,66.79214238179003,66.79214238179,0,kth,0,223.89700000000002,3460.0,9.0,0.0,0.0,6697.0,0.1
1638662148.904663,66.80114238179002,66.80214238179002,0,kth,0,223.887,3539.0,8.0,4.0,0.0,6695.0,0.1
1638662149.6424778,66.81114238179,66.81214238179001,0,kth,0,223.877,3512.0,9.0,0.0,0.0,6696.0,0.1
1638662150.4551017,66.82014238179002,66.82214238179,0,kth,0,223.86700000000002,3536.0,9.0,0.0,0.0,6695.0,0.1
1638662151.2766733,66.83414238179,66.83214238178999,0,kth,0,223.85700000000003,3458.0,9.0,0.0,0.0,6692.0,0.1
1638662152.1247766,66.84114238179001,66.84214238178998,0,kth,0,223.84700000000004,3558.0,9.0,1.0,0.0,6692.0,0.1
1638662152.9031293,66.85314238179001,66.85214238179,0,kth,0,223.83700000000002,3396.0,8.0,2.0,0.0,6697.0,0.1
1638662153.662495,66.85914238179001,66.86214238179002,0,kth,0,223.827,3491.0,9.0,0.0,0.0,6687.0,0.1
1638662154.555763,66.87214238179001,66.87214238179001,0,kth,0,223.817,3450.0,8.0,0.0,0.0,6693.0,0.1
1638662155.3434708,66.88214238179,66.88214238179,0,kth,0,223.80700000000002,3441.0,8.0,2.0,0.0,6691.0,0.1
1638662156.14198,66.89214238179002,66.89214238179,0,kth,0,223.79700000000003,3492.0,9.0,0.0,0.0,6705.0,0.1
1638662156.9570067,66.90114238179001,66.90214238178999,0,kth,0,223.78700000000003,3416.0,8.0,0.0,0.0,6682.0,0.1
1638662157.7630098,66.91314238179001,66.91214238179,0,kth,0,223.77700000000002,3387.0,9.0,0.0,0.0,6692.0,0.1
1638662158.5411968,66.92014238179001,66.92214238179,0,kth,0,223.76700000000002,3351.0,8.0,0.0,0.0,6699.0,0.1
1638662159.419217,66.93014238179,66.93214238179002,0,kth,0,223.757,3453.0,8.0,0.0,0.0,6697.0,0.1
1638662160.158296,66.94114238179003,66.94214238179,0,kth,0,223.747,3489.0,9.0,1.0,0.0,6689.0,0.1
1638662161.1732378,66.95114238179002,66.95214238179,0,kth,0,223.73700000000002,3350.0,8.0,0.0,0.0,6694.0,0.1
1638662161.9818723,66.96214238179002,66.96214238178999,0,kth,0,223.72700000000003,3382.0,8.0,0.0,0.0,6689.0,0.1
1638662162.7516377,66.97014238179003,66.97214238179001,0,kth,0,223.717,3415.0,9.0,0.0,0.0,6694.0,0.1
1638662163.523891,66.98214238179003,66.98214238179,0,kth,0,223.70700000000002,3358.0,9.0,0.0,0.0,6686.0,0.1
1638662164.3098698,66.99014238179001,66.99214238179002,0,kth,0,223.697,3468.0,9.0,1.0,0.0,6711.0,0.1
1638662165.107909,67.00214238179001,67.00214238179001,0,kth,0,223.687,3403.0,9.0,0.0,0.0,6710.0,0.1
1638662165.924449,67.01114238179002,67.01214238179,0,kth,0,223.67700000000002,3416.0,9.0,0.0,0.0,6703.0,0.1
1638662166.749341,67.02414238179003,67.02214238178999,0,kth,0,223.66700000000003,3411.0,8.0,0.0,0.0,6709.0,0.1
1638662167.645081,67.03014238179003,67.03214238178998,0,kth,0,223.65700000000004,3412.0,9.0,0.0,0.0,6708.0,0.1
1638662168.455075,67.04214238179003,67.04214238179,0,kth,0,223.64700000000002,3426.0,8.0,0.0,0.0,6701.0,0.1
1638662169.2653506,67.05014238179001,67.05214238179002,0,kth,0,223.637,3430.0,9.0,0.0,0.0,6699.0,0.1
1638662170.1061568,67.06414238179002,67.06214238179001,0,kth,0,223.627,3385.0,9.0,0.0,0.0,6700.0,0.1
1638662170.8675907,67.06914238179002,67.07214238179,0,kth,0,223.61700000000002,3447.0,8.0,4.0,0.0,6705.0,0.1
1638662171.6817343,67.08114238179002,67.08214238178999,0,kth,0,223.60700000000003,3368.0,9.0,0.0,0.0,6705.0,0.1
1638662172.460459,67.08714238179002,67.09214238178998,0,kth,0,223.59700000000004,3467.0,8.0,0.0,0.0,6706.0,0.1
1638662173.3636632,67.09914238179002,67.10214238179,0,kth,0,223.58700000000002,3354.0,9.0,3.0,0.0,6705.0,0.1
1638662174.122067,67.11014238179001,67.11214238179002,0,kth,0,223.577,3342.0,9.0,2.0,0.0,6712.0,0.1
1638662174.853719,67.12014238179,67.12214238179001,0,kth,0,223.567,3350.0,9.0,1.0,0.0,6707.0,0.1
1638662175.6215088,67.13014238179002,67.13214238179,0,kth,0,223.55700000000002,3348.0,9.0,1.0,0.0,6705.0,0.1
1638662176.3916934,67.14214238179002,67.14214238179,0,kth,0,223.54700000000003,3366.0,8.0,1.0,0.0,6714.0,0.1
1638662177.1424692,67.15114238179001,67.15214238178999,0,kth,0,223.53700000000003,3310.0,8.0,0.0,0.0,6709.0,0.1
1638662177.940099,67.16214238179,67.16214238179,0,kth,0,223.52700000000002,3353.0,9.0,2.0,0.0,6705.0,0.1
1638662178.741426,67.17314238179003,67.17214238179,0,kth,0,223.51700000000002,3279.0,8.0,2.0,0.0,6704.0,0.1
1638662179.4873776,67.18214238179002,67.18214238179002,0,kth,0,223.507,3377.0,9.0,0.0,0.0,6704.0,0.1
1638662180.2841816,67.19214238179,67.19214238179,0,kth,0,223.497,3307.0,9.0,0.0,0.0,6707.0,0.1
1638662181.1119664,67.20414238179,67.20214238179,0,kth,0,223.48700000000002,3258.0,9.0,3.0,0.0,6709.0,0.1
1638662181.9451466,67.20914238179,67.21214238178999,0,kth,0,223.47700000000003,3368.0,9.0,0.0,0.0,6698.0,0.1
1638662182.7619677,67.22114238179,67.22214238179001,0,kth,0,223.467,3364.0,9.0,0.0,0.0,6707.0,0.1
1638662183.52412,67.22914238179001,67.23214238179,0,kth,0,223.45700000000002,3392.0,9.0,1.0,0.0,6708.0,0.1
1638662184.291032,67.24314238179002,67.24214238179002,0,kth,0,223.447,3363.0,9.0,3.0,0.0,6708.0,0.1
1638662185.0864322,67.25414238179002,67.25214238179001,0,kth,0,223.437,3306.0,8.0,1.0,0.0,6700.0,0.1
1638662186.083383,67.26214238179003,67.26214238179,0,kth,0,223.42700000000002,3399.0,8.0,3.0,0.0,6710.0,0.1
1638662186.8572042,67.27314238179002,67.27214238178999,0,kth,0,223.41700000000003,3426.0,8.0,3.0,0.0,6706.0,0.1
1638662187.6768968,67.28414238179002,67.28214238178998,0,kth,0,223.40700000000004,3334.0,9.0,2.0,0.0,6702.0,0.1
1638662188.4911177,67.29014238179002,67.29214238179,0,kth,0,223.39700000000002,3326.0,9.0,0.0,0.0,6709.0,0.1
1638662189.2878814,67.30414238179003,67.30214238179002,0,kth,0,223.387,3291.0,9.0,1.0,0.0,6710.0,0.1
1638662190.0660145,67.30914238179002,67.31214238179001,0,kth,0,223.377,3290.0,10.0,0.0,0.0,6707.0,0.1
1638662190.8323197,67.32214238179,67.32214238179,0,kth,0,223.36700000000002,3272.0,8.0,3.0,0.0,6708.0,0.1
1638662191.5816305,67.33014238179001,67.33214238178999,0,kth,0,223.35700000000003,3278.0,9.0,2.0,0.0,6713.0,0.1
1638662192.3142738,67.34114238179001,67.34214238178998,0,kth,0,223.34700000000004,3291.0,9.0,2.0,0.0,6704.0,0.1
1638662193.1182647,67.35114238179003,67.35214238179,0,kth,0,223.33700000000002,3324.0,8.0,0.0,0.0,6702.0,0.1
1638662193.8866777,67.36614238179001,67.36214238179002,0,kth,0,223.327,3333.0,8.0,3.0,0.0,6704.0,0.1
1638662194.7130115,67.37014238179,67.37214238179001,0,kth,0,223.317,3219.0,8.0,0.0,0.0,6710.0,0.1
1638662195.7332726,67.38514238179002,67.38214238179,0,kth,0,223.30700000000002,3270.0,9.0,2.0,0.0,6710.0,0.1
1638662196.5192232,67.39214238179002,67.39214238179,0,kth,0,223.29700000000003,3344.0,8.0,0.0,0.0,6711.0,0.1
1638662197.2813487,67.40314238179002,67.40214238178999,0,kth,0,223.28700000000003,3312.0,9.0,0.0,0.0,6700.0,0.1
1638662198.0350623,67.41414238179001,67.41214238179,0,kth,0,223.27700000000002,3203.0,10.0,0.0,0.0,6711.0,0.1
1638662198.817382,67.42314238179003,67.42214238179,0,kth,0,223.26700000000002,3237.0,8.0,1.0,0.0,6702.0,0.1
1638662199.5939236,67.43114238179001,67.43214238179002,0,kth,0,223.257,3279.0,10.0,2.0,0.0,6709.0,0.1
1638662200.3746796,67.44314238179001,67.44214238179,0,kth,0,223.247,3284.0,9.0,7.0,0.0,6710.0,0.1
1638662201.181792,67.45014238179002,67.45214238179,0,kth,0,223.23700000000002,3304.0,8.0,0.0,0.0,6712.0,0.1
1638662202.0514603,67.46314238179002,67.46214238178999,0,kth,0,223.22700000000003,3367.0,10.0,1.0,0.0,6695.0,0.1
1638662202.8763018,67.47114238179,67.47214238179001,0,kth,0,223.217,3264.0,8.0,2.0,0.0,6707.0,0.1
1638662203.6870704,67.48214238179003,67.48214238179,0,kth,0,223.20700000000002,3321.0,9.0,0.0,0.0,6701.0,0.1
1638662204.4788604,67.49114238179001,67.49214238179002,0,kth,0,223.197,3245.0,9.0,0.0,0.0,6707.0,0.1
1638662205.2997491,67.50514238179002,67.50214238179001,0,kth,0,223.187,3229.0,9.0,0.0,0.0,6705.0,0.1
1638662206.0592294,67.51014238179002,67.51214238179,0,kth,0,223.17700000000002,3213.0,9.0,2.0,0.0,6706.0,0.1
1638662206.8810291,67.52014238179001,67.52214238178999,0,kth,0,223.16700000000003,3298.0,8.0,7.0,0.0,6718.0,0.1
1638662207.686364,67.53014238179003,67.53214238178998,0,kth,0,223.15700000000004,3289.0,9.0,0.0,0.0,6698.0,0.1
1638662208.4940875,67.54414238179001,67.54214238179,0,kth,0,223.14700000000002,3237.0,8.0,0.0,0.0,6711.0,0.1
1638662209.2845364,67.55114238179002,67.55214238179002,0,kth,0,223.137,3281.0,9.0,2.0,0.0,6703.0,0.1
1638662210.0587332,67.56214238179001,67.56214238179001,0,kth,0,223.127,3121.0,9.0,2.0,0.0,6697.0,0.1
1638662210.8820503,67.57114238179003,67.57214238179,0,kth,0,223.11700000000002,3297.0,8.0,1.0,0.0,6705.0,0.1
1638662211.7649841,67.57814238179,67.58214238178999,0,kth,0,223.10700000000003,3226.0,9.0,1.0,0.0,6690.0,0.1
1638662212.6541307,67.59614238179,67.59214238178998,0,kth,0,223.09700000000004,3213.0,8.0,3.0,0.0,6695.0,0.1
1638662213.5215087,67.59914238179002,67.60214238179,0,kth,0,223.08700000000002,3240.0,9.0,0.0,0.0,6709.0,0.1
1638662214.346991,67.61214238179002,67.61214238179002,0,kth,0,223.077,3213.0,8.0,5.0,0.0,6698.0,0.1
1638662215.2068803,67.62314238179002,67.62214238179001,0,kth,0,223.067,3136.0,9.0,1.0,0.0,6700.0,0.1
1638662216.0109777,67.63614238179002,67.63214238179,0,kth,0,223.05700000000002,3197.0,9.0,0.0,0.0,6708.0,0.1
1638662216.8174238,67.64014238179001,67.64214238179,0,kth,0,223.04700000000003,3236.0,9.0,5.0,0.0,6707.0,0.1
1638662217.6376355,67.65014238179,67.65214238178999,0,kth,0,223.03700000000003,3164.0,9.0,3.0,0.0,6694.0,0.1
1638662218.4310195,67.66314238179001,67.66214238179,0,kth,0,223.02700000000002,3158.0,8.0,0.0,0.0,6701.0,0.1
1638662219.2805476,67.67214238179002,67.67214238179,0,kth,0,223.01700000000002,3254.0,8.0,4.0,0.0,6701.0,0.1
1638662220.0840538,67.68114238179001,67.68214238179002,0,kth,0,223.007,3127.0,8.0,6.0,0.0,6704.0,0.1
1638662220.921102,67.69114238179003,67.69214238179,0,kth,0,222.997,3191.0,9.0,2.0,0.0,6708.0,0.1
1638662221.7972784,67.70214238179003,67.70214238179,0,kth,0,222.98700000000002,3123.0,9.0,9.0,0.0,6696.0,0.1
1638662222.6882446,67.71314238179002,67.71214238178999,0,kth,0,222.97700000000003,3193.0,8.0,20.0,0.0,6698.0,0.1
1638662223.516653,67.72114238179,67.72214238179001,0,kth,0,222.967,3122.0,8.0,33.0,0.0,6704.0,0.1
1638662224.3566766,67.73214238179003,67.73214238179,0,kth,0,222.95700000000002,3161.0,9.0,59.0,0.0,6713.0,0.1
1638662225.167772,67.74314238179002,67.74214238179002,0,kth,0,222.947,3165.0,9.0,126.0,0.0,6706.0,0.1
1638662226.033683,67.75114238179,67.75214238179001,0,kth,0,222.937,3265.0,10.0,200.0,0.0,6720.0,0.1
1638662226.8967612,67.76214238179003,67.76214238179,0,kth,0,222.92700000000002,3089.0,9.0,323.0,0.0,6713.0,0.1
1638662227.6999984,67.77114238179001,67.77214238178999,0,kth,0,222.91700000000003,3182.0,10.0,491.0,0.0,6709.0,0.1
1638662228.5594242,67.78414238179002,67.78214238178998,0,kth,0,222.90700000000004,3218.0,9.0,790.0,0.0,6711.0,0.1
1638662229.3441591,67.79114238179002,67.79214238179,0,kth,0,222.89700000000002,3166.0,9.0,912.0,0.0,6707.0,0.1
1638662230.1484523,67.80314238179002,67.80214238179002,0,kth,0,222.887,3093.0,9.0,1044.0,0.0,6704.0,0.1
1638662231.0014086,67.80814238179002,67.81214238179001,0,kth,0,222.877,3104.0,9.0,1106.0,0.0,6701.0,0.1
1638662231.8883684,67.82314238179,67.82214238179,0,kth,0,222.86700000000002,3130.0,10.0,1133.0,0.0,6713.0,0.1
1638662232.6518412,67.83214238179002,67.83214238178999,0,kth,0,222.85700000000003,3089.0,9.0,1099.0,0.0,6709.0,0.1
1638662233.4232638,67.84514238179003,67.84214238178998,0,kth,0,222.84700000000004,3090.0,9.0,981.0,0.0,6709.0,0.1
1638662234.2186651,67.85014238179002,67.85214238179,0,kth,0,222.83700000000002,3082.0,10.0,897.0,0.0,6702.0,0.1
1638662235.1819649,67.86614238179001,67.86214238179002,0,kth,0,222.827,3048.0,9.0,652.0,0.0,6706.0,0.1
1638662236.011698,67.87314238179002,67.87214238179001,0,kth,0,222.817,3119.0,10.0,459.0,0.0,6702.0,0.1
1638662236.8356524,67.88614238179002,67.88214238179,0,kth,0,222.80700000000002,3035.0,9.0,279.0,0.0,6710.0,0.1
1638662237.6798813,67.89114238179002,67.89214238179,0,kth,0,222.79700000000003,3141.0,10.0,206.0,0.0,6698.0,0.1
1638662238.4255354,67.90314238179002,67.90214238178999,0,kth,0,222.78700000000003,3102.0,9.0,105.0,0.0,6720.0,0.1
1638662239.2401109,67.90914238179002,67.91214238179,0,kth,0,222.77700000000002,3180.0,10.0,82.0,0.0,6702.0,0.1
1638662239.9883034,67.92214238179002,67.92214238179,0,kth,0,222.76700000000002,3137.0,10.0,49.0,0.0,6717.0,0.1
1638662240.76142,67.93114238179001,67.93214238179002,0,kth,0,222.757,3070.0,9.0,30.0,0.0,6715.0,0.1
1638662241.5652752,67.94214238179,67.94214238179,0,kth,0,222.747,3136.0,10.0,28.0,0.0,6713.0,0.1
1638662242.3486736,67.95114238179002,67.95214238179,0,kth,0,222.73700000000002,3153.0,10.0,28.0,0.0,6717.0,0.1
1638662243.1007562,67.96214238179002,67.96214238178999,0,kth,0,222.72700000000003,3072.0,10.0,20.0,0.0,6714.0,0.1
1638662243.9525366,67.97214238179001,67.97214238179001,0,kth,0,222.717,3056.0,10.0,11.0,0.0,6708.0,0.1
1638662244.809077,67.98314238179,67.98214238179,0,kth,0,222.70700000000002,3131.0,9.0,10.0,0.0,6705.0,0.1
1638662245.6285799,67.99014238179001,67.99214238179002,0,kth,0,222.697,3100.0,10.0,7.0,0.0,6710.0,0.1
1638662246.3956487,68.00214238179001,68.00214238179001,0,kth,0,222.687,3090.0,9.0,6.0,0.0,6710.0,0.1
1638662247.1742332,68.01214238179003,68.01214238179,0,kth,0,222.67700000000002,3007.0,10.0,5.0,0.0,6710.0,0.1
1638662247.952672,68.02214238179002,68.02214238178999,0,kth,0,222.66700000000003,2995.0,10.0,0.0,0.0,6709.0,0.1
1638662248.728079,68.03214238179001,68.03214238178998,0,kth,0,222.65700000000004,3031.0,10.0,2.0,0.0,6709.0,0.1
1638662249.602209,68.04214238179003,68.04214238179,0,kth,0,222.64700000000002,3060.0,9.0,4.0,0.0,6710.0,0.1
1638662250.414189,68.05114238179002,68.05214238179002,0,kth,0,222.637,3030.0,9.0,7.0,0.0,6712.0,0.1
1638662251.2349513,68.06114238179,68.06214238179001,0,kth,0,222.627,3095.0,9.0,0.0,0.0,6702.0,0.1
1638662252.0475104,68.07214238179,68.07214238179,0,kth,0,222.61700000000002,3070.0,10.0,1.0,0.0,6715.0,0.1
1638662252.837226,68.08214238179002,68.08214238178999,0,kth,0,222.60700000000003,3098.0,9.0,6.0,0.0,6704.0,0.1
1638662253.6646657,68.09214238179001,68.09214238178998,0,kth,0,222.59700000000004,3105.0,10.0,1.0,0.0,6701.0,0.1
1638662254.4514627,68.09914238179002,68.10214238179,0,kth,0,222.58700000000002,2952.0,9.0,0.0,0.0,6706.0,0.1
1638662255.2270193,68.11214238179002,68.11214238179002,0,kth,0,222.577,3071.0,9.0,3.0,0.0,6702.0,0.1
1638662256.019283,68.12314238179002,68.12214238179001,0,kth,0,222.567,2996.0,8.0,0.0,0.0,6703.0,0.1
1638662256.7981343,68.13314238179001,68.13214238179,0,kth,0,222.55700000000002,3059.0,9.0,3.0,0.0,6704.0,0.1
1638662257.624826,68.14014238179001,68.14214238179,0,kth,0,222.54700000000003,3073.0,8.0,4.0,0.0,6707.0,0.1
1638662258.4186358,68.15314238179002,68.15214238178999,0,kth,0,222.53700000000003,3067.0,8.0,4.0,0.0,6697.0,0.1
1638662259.2562532,68.16114238179003,68.16214238179,0,kth,0,222.52700000000002,3051.0,9.0,1.0,0.0,6700.0,0.1
1638662260.0551767,68.17314238179003,68.17214238179,0,kth,0,222.51700000000002,3019.0,9.0,4.0,0.0,6694.0,0.1
1638662260.851885,68.18014238179,68.18214238179002,0,kth,0,222.507,2967.0,8.0,7.0,0.0,6708.0,0.1
1638662261.685809,68.18914238179002,68.19214238179,0,kth,0,222.497,2947.0,9.0,2.0,0.0,6705.0,0.1
1638662262.4395013,68.19914238179001,68.20214238179,0,kth,0,222.48700000000002,3079.0,8.0,0.0,0.0,6711.0,0.1
1638662263.2380602,68.21014238179,68.21214238178999,0,kth,0,222.47700000000003,2975.0,9.0,1.0,0.0,6700.0,0.1
1638662264.0076814,68.22414238179002,68.22214238179001,0,kth,0,222.467,3053.0,8.0,0.0,0.0,6694.0,0.1
1638662264.7671661,68.23114238179002,68.23214238179,0,kth,0,222.45700000000002,2921.0,8.0,3.0,0.0,6696.0,0.1
1638662265.5640934,68.24214238179002,68.24214238179002,0,kth,0,222.447,2954.0,9.0,2.0,0.0,6696.0,0.1
1638662266.3035312,68.25014238179003,68.25214238179001,0,kth,0,222.437,2980.0,8.0,3.0,0.0,6697.0,0.1
1638662267.049985,68.26314238179,68.26214238179,0,kth,0,222.42700000000002,2989.0,8.0,2.0,0.0,6697.0,0.1
1638662267.8145618,68.27114238179001,68.27214238178999,0,kth,0,222.41700000000003,2926.0,9.0,6.0,0.0,6710.0,0.1
1638662268.5388076,68.28214238179001,68.28214238178998,0,kth,0,222.40700000000004,2968.0,9.0,1.0,0.0,6705.0,0.1
1638662269.3018327,68.29114238179002,68.29214238179,0,kth,0,222.39700000000002,2909.0,8.0,1.0,0.0,6681.0,0.1
1638662270.0793269,68.30414238179003,68.30214238179002,0,kth,0,222.387,3019.0,8.0,0.0,0.0,6696.0,0.1
1638662270.815586,68.31114238179,68.31214238179001,0,kth,0,222.377,3017.0,8.0,2.0,0.0,6696.0,0.1
1638662271.6374557,68.32214238179,68.32214238179,0,kth,0,222.36700000000002,2953.0,8.0,1.0,0.0,6687.0,0.1
