time,kappa_motors_m2,kappa_motors_m2_user_setpoint,kappa_motors_m2_sync,kappa_motors_m2_desc,kappa_motors_m2_homf,kappa_motors_m2_dval,TEY,D3,D4,MCP,mesh,scaler_time,D4calc,kappa_motors_m8,kappa_motors_m8_user_setpoint,kappa_motors_m8_sync,kappa_motors_m8_desc,kappa_motors_m8_homf,kappa_motors_m8_dval,kappa_motors_m9,kappa_motors_m9_user_setpoint,kappa_motors_m9_sync,kappa_motors_m9_desc,kappa_motors_m9_homf,kappa_motors_m9_dval
1638584865.3223999,-3006.062,-3006.0978260869565,0,x,0,-3006.0978260869565,7377.0,640.0,223.0,0.0,14535.0,0.1,0.015342277261781907,63.376142381790004,63.37239670795881,0,kth,0,227.3167456738312,12.1,12.100000000000001,0,tth,0,-12.100000000000001
1638584865.9901345,-3011.006,-3011.108695652174,0,x,0,-3011.108695652174,7293.0,653.0,190.0,0.0,14518.0,0.1,0.013087202093952335,63.424142381790006,63.422396707958825,0,kth,0,227.2667456738312,12.200000000000001,12.200000000000001,0,tth,0,-12.200000000000001
1638584866.6335144,-3016.064,-3016.1195652173915,0,x,0,-3016.1195652173915,7254.0,634.0,166.0,0.0,14494.0,0.1,0.0114530150407065,63.470142381790026,63.47239670795881,0,kth,0,227.2167456738312,12.3,12.3,0,tth,0,-12.3
1638584867.2711556,-3021.198,-3021.130434782609,0,x,0,-3021.130434782609,7187.0,642.0,155.0,0.0,14526.0,0.1,0.01067052182293818,63.52414238179003,63.52239670795882,0,kth,0,227.1667456738312,12.4,12.4,0,tth,0,-12.4
1638584867.9363935,-3026.101,-3026.141304347826,0,x,0,-3026.141304347826,7131.0,647.0,152.0,0.0,14515.0,0.1,0.010471925594212884,63.57014238179002,63.57239670795883,0,kth,0,227.1167456738312,12.5,12.5,0,tth,0,-12.5
1638584868.5825202,-3031.0950000000003,-3031.1521739130435,0,x,0,-3031.1521739130435,6936.0,644.0,166.0,0.0,14515.0,0.1,0.011436445056837753,63.62714238179001,63.62239670795881,0,kth,0,227.0667456738312,12.6,12.600000000000001,0,tth,0,-12.600000000000001
1638584869.2269647,-3036.196,-3036.163043478261,0,x,0,-3036.163043478261,6948.0,636.0,175.0,0.0,14534.0,0.1,0.012040732076510251,63.67114238179002,63.672396707958825,0,kth,0,227.0167456738312,12.700000000000001,12.700000000000001,0,tth,0,-12.700000000000001
1638584869.8818262,-3041.169,-3041.173913043478,0,x,0,-3041.173913043478,6901.0,640.0,195.0,0.0,14514.0,0.1,0.01343530384456387,63.72214238179001,63.72239670795881,0,kth,0,226.9667456738312,12.8,12.8,0,tth,0,-12.8
1638584870.5199065,-3046.168,-3046.1847826086955,0,x,0,-3046.1847826086955,6902.0,640.0,209.0,0.0,14516.0,0.1,0.014397905759162303,63.77214238179002,63.77239670795882,0,kth,0,226.9167456738312,12.9,12.9,0,tth,0,-12.9
1638584871.199165,-3051.118,-3051.195652173913,0,x,0,-3051.195652173913,6897.0,653.0,227.0,0.0,14527.0,0.1,0.015626075583396435,63.82614238179002,63.82239670795883,0,kth,0,226.8667456738312,13.0,13.0,0,tth,0,-13.0
