time,TEY,D3,D4,MCP,mesh,scaler_time,kappa_motors_m8,kappa_motors_m8_user_setpoint,kappa_motors_m8_sync,kappa_motors_m8_desc,kappa_motors_m8_homf,kappa_motors_m8_dval
1638751572.2891088,254.0,9.0,8884.0,0.0,7121.0,0.1,57.10714238179003,57.10814238179,0,kth,0,233.58100000000002
1638751573.0854714,228.0,9.0,8917.0,0.0,7113.0,0.1,57.11614238179001,57.118142381789994,0,kth,0,233.57100000000003
1638751573.8592029,248.0,10.0,8913.0,0.0,7111.0,0.1,57.12714238179001,57.12814238179001,0,kth,0,233.561
1638751574.634211,227.0,9.0,8939.0,0.0,7114.0,0.1,57.138142381790004,57.138142381790004,0,kth,0,233.55100000000002
1638751575.508227,236.0,10.0,8942.0,0.0,7110.0,0.1,57.150142381790005,57.148142381789995,0,kth,0,233.54100000000003
1638751576.338438,221.0,9.0,8959.0,0.0,7110.0,0.1,57.154142381790024,57.158142381790014,0,kth,0,233.531
1638751577.171957,254.0,9.0,8991.0,0.0,7113.0,0.1,57.168142381790005,57.168142381790005,0,kth,0,233.52100000000002
1638751577.9967525,230.0,9.0,8981.0,0.0,7112.0,0.1,57.178142381790025,57.178142381789996,0,kth,0,233.51100000000002
1638751578.821559,223.0,10.0,8997.0,0.0,7108.0,0.1,57.190142381790025,57.18814238178999,0,kth,0,233.50100000000003
1638751579.6268642,234.0,10.0,8996.0,0.0,7117.0,0.1,57.196142381790025,57.19814238179001,0,kth,0,233.491
1638751580.4277515,214.0,10.0,9041.0,0.0,7112.0,0.1,57.20914238179,57.20814238179,0,kth,0,233.48100000000002
1638751581.180643,239.0,10.0,9033.0,0.0,7108.0,0.1,57.21714238179001,57.21814238179002,0,kth,0,233.471
1638751581.9665434,230.0,9.0,9061.0,0.0,7116.0,0.1,57.22814238179001,57.22814238179001,0,kth,0,233.461
1638751582.907496,226.0,10.0,9086.0,0.0,7114.0,0.1,57.23814238179003,57.23814238179,0,kth,0,233.45100000000002
