time,kappa_motors_m8,kappa_motors_m8_user_setpoint,kappa_motors_m8_sync,kappa_motors_m8_desc,kappa_motors_m8_homf,kappa_motors_m8_dval,kappa_motors_m9,kappa_motors_m9_user_setpoint,kappa_motors_m9_sync,kappa_motors_m9_desc,kappa_motors_m9_homf,kappa_motors_m9_dval,TEY,D3,D4,MCP,mesh,scaler_time,kappa_motors_m2,kappa_motors_m2_user_setpoint,kappa_motors_m2_sync,kappa_motors_m2_desc,kappa_motors_m2_homf,kappa_motors_m2_dval,D4calc
1638666433.6818833,61.07014238179002,61.06784939933388,0,kth,0,229.62129298245614,6.7,6.7,0,tth,0,-6.7,24937.0,9.0,261.0,0.0,24671.0,0.1,736.273,736.3055555555555,0,x,0,736.3055555555555,0.010579222569008147
1638666434.9476688,61.11814238179002,61.11784939933386,0,kth,0,229.57129298245616,6.8,6.800000000000001,0,tth,0,-6.800000000000001,24721.0,9.0,299.0,0.0,24666.0,0.1,741.3240000000001,741.3333333333333,0,x,0,741.3333333333333,0.012121949241871401
1638666436.1777313,61.164142381790015,61.167849399333875,0,kth,0,229.52129298245615,6.9,6.9,0,tth,0,-6.9,24570.0,9.0,341.0,0.0,24676.0,0.1,746.351,746.3611111111111,0,x,0,746.3611111111111,0.013819095477386936
1638666437.6363676,61.22114238179,61.217849399333886,0,kth,0,229.47129298245613,7.0,7.0,0,tth,0,-7.0,24195.0,9.0,272.0,0.0,24688.0,0.1,751.331,751.3888888888889,0,x,0,751.3888888888889,0.01101749837977965
1638666438.8773,61.26814238179003,61.26784939933387,0,kth,0,229.42129298245615,7.1000000000000005,7.1000000000000005,0,tth,0,-7.1000000000000005,23864.0,9.0,343.0,0.0,24679.0,0.1,756.399,756.4166666666667,0,x,0,756.4166666666667,0.013898456177316746
1638666440.120847,61.315142381790025,61.31784939933388,0,kth,0,229.37129298245614,7.2,7.2,0,tth,0,-7.2,23405.0,10.0,433.0,0.0,24650.0,0.1,761.3770000000001,761.4444444444445,0,x,0,761.4444444444445,0.017565922920892495
1638666441.3067882,61.37114238179001,61.36784939933386,0,kth,0,229.32129298245616,7.3,7.300000000000001,0,tth,0,-7.300000000000001,23065.0,10.0,371.0,0.0,24682.0,0.1,766.433,766.4722222222222,0,x,0,766.4722222222222,0.015031196823596143
1638666442.5035558,61.41314238179001,61.417849399333875,0,kth,0,229.27129298245615,7.4,7.4,0,tth,0,-7.4,22571.0,11.0,837.0,0.0,24683.0,0.1,771.5,771.5,0,x,0,771.5,0.033909978527731637
1638666443.7594302,61.47214238179001,61.467849399333886,0,kth,0,229.22129298245613,7.5,7.5,0,tth,0,-7.5,22262.0,10.0,579.0,0.0,24670.0,0.1,776.461,776.5277777777778,0,x,0,776.5277777777778,0.023469801378192136
1638666445.0549114,61.513142381790004,61.51784939933387,0,kth,0,229.17129298245615,7.6000000000000005,7.6000000000000005,0,tth,0,-7.6000000000000005,22216.0,9.0,1070.0,0.0,24670.0,0.1,781.528,781.5555555555555,0,x,0,781.5555555555555,0.0433725172274017
1638666446.2749481,61.57014238179002,61.56784939933388,0,kth,0,229.12129298245614,7.7,7.7,0,tth,0,-7.7,22054.0,10.0,939.0,0.0,24675.0,0.1,786.572,786.5833333333333,0,x,0,786.5833333333333,0.038054711246200607
1638666447.509712,61.61314238179003,61.61784939933386,0,kth,0,229.07129298245616,7.8,7.800000000000001,0,tth,0,-7.800000000000001,22192.0,10.0,1472.0,0.0,24645.0,0.1,791.6030000000001,791.6111111111111,0,x,0,791.6111111111111,0.059728139582065326
1638666448.7731676,61.66914238179001,61.667849399333875,0,kth,0,229.02129298245615,7.9,7.9,0,tth,0,-7.9,22233.0,10.0,1209.0,0.0,24705.0,0.1,796.615,796.6388888888889,0,x,0,796.6388888888889,0.04893746205221615
