time,kappa_motors_m8,kappa_motors_m8_user_setpoint,kappa_motors_m8_sync,kappa_motors_m8_desc,kappa_motors_m8_homf,kappa_motors_m8_dval,kappa_motors_m9,kappa_motors_m9_user_setpoint,kappa_motors_m9_sync,kappa_motors_m9_desc,kappa_motors_m9_homf,kappa_motors_m9_dval,TEY,D3,D4,MCP,mesh,scaler_time,kappa_motors_m2,kappa_motors_m2_user_setpoint,kappa_motors_m2_sync,kappa_motors_m2_desc,kappa_motors_m2_homf,kappa_motors_m2_dval,D4calc
1638664420.6758213,58.71814238179002,58.717849399333886,0,kth,0,231.97129298245613,2.0,2.0,0,tth,0,-2.0,17000.0,9.0,72696.0,0.0,15822.0,0.1,-300.056,-300.0,0,x,0,-300.0,4.594615092908608
1638664421.957506,58.76414238179001,58.76784939933387,0,kth,0,231.92129298245615,2.1,2.1,0,tth,0,-2.1,13951.0,10.0,72698.0,0.0,15839.0,0.1,-305.004,-305.02777777777777,0,x,0,-305.02777777777777,4.589809962750174
1638664423.215446,58.81814238179001,58.81784939933388,0,kth,0,231.87129298245614,2.2,2.2,0,tth,0,-2.2,14019.0,9.0,72698.0,0.0,15836.0,0.1,-310.047,-310.05555555555554,0,x,0,-310.05555555555554,4.59067946451124
1638664424.4775524,58.86814238179002,58.86784939933386,0,kth,0,231.82129298245616,2.3000000000000003,2.3,0,tth,0,-2.3,14313.0,10.0,72699.0,0.0,15845.0,0.1,-315.1,-315.0833333333333,0,x,0,-315.0833333333333,4.588135058378037
1638664425.7239063,58.91314238179001,58.917849399333875,0,kth,0,231.77129298245615,2.4,2.4,0,tth,0,-2.4,14700.0,10.0,72700.0,0.0,15854.0,0.1,-320.02500000000003,-320.1111111111111,0,x,0,-320.1111111111111,4.585593541062193
1638664426.9302678,58.96614238179001,58.967849399333886,0,kth,0,231.72129298245613,2.5,2.5,0,tth,0,-2.5,15268.0,9.0,72699.0,0.0,15845.0,0.1,-325.118,-325.1388888888889,0,x,0,-325.1388888888889,4.588135058378037
1638664428.176892,59.01414238179001,59.01784939933387,0,kth,0,231.67129298245615,2.6,2.6,0,tth,0,-2.6,15681.0,10.0,72701.0,0.0,15859.0,0.1,-330.092,-330.1666666666667,0,x,0,-330.1666666666667,4.58421085818778
1638664429.413429,59.069142381790016,59.06784939933388,0,kth,0,231.62129298245614,2.7,2.7,0,tth,0,-2.7,15974.0,9.0,72701.0,0.0,15862.0,0.1,-335.134,-335.19444444444446,0,x,0,-335.19444444444446,4.583343840625394
1638664430.7750597,59.11314238179003,59.11784939933386,0,kth,0,231.57129298245616,2.8000000000000003,2.8,0,tth,0,-2.8,16225.0,9.0,72702.0,0.0,15856.0,0.1,-340.2,-340.22222222222223,0,x,0,-340.22222222222223,4.585141271442986
1638664432.0959678,59.16514238179002,59.167849399333875,0,kth,0,231.52129298245615,2.9,2.9,0,tth,0,-2.9,16607.0,9.0,72701.0,0.0,15847.0,0.1,-345.274,-345.25,0,x,0,-345.25,4.587682211144065
1638664433.311519,59.21614238179001,59.217849399333886,0,kth,0,231.47129298245613,3.0,3.0,0,tth,0,-3.0,17111.0,10.0,72702.0,0.0,15850.0,0.1,-350.243,-350.27777777777777,0,x,0,-350.27777777777777,4.586876971608833
1638664434.5642922,59.27214238179002,59.26784939933387,0,kth,0,231.42129298245615,3.1,3.1,0,tth,0,-3.1,17341.0,10.0,72702.0,0.0,15827.0,0.1,-355.29200000000003,-355.30555555555554,0,x,0,-355.30555555555554,4.593542680229986
