time,kappa_motors_m8,kappa_motors_m8_user_setpoint,kappa_motors_m8_sync,kappa_motors_m8_desc,kappa_motors_m8_homf,kappa_motors_m8_dval,TEY,D3,D4,MCP,mesh,scaler_time
1638730489.618103,72.44114238179003,72.43914238179002,0,kth,0,218.25,12525.0,20.0,414.0,0.0,16370.0,0.2
1638730490.4823143,72.46214238179002,72.45914238179,0,kth,0,218.23000000000002,12629.0,20.0,542.0,0.0,16485.0,0.2
1638730491.5198736,72.47514238179002,72.47914238179001,0,kth,0,218.21,12652.0,20.0,568.0,0.0,16487.0,0.2
1638730492.3557532,72.50014238179003,72.49914238179002,0,kth,0,218.19,12547.0,21.0,503.0,0.0,16473.0,0.2
1638730493.19227,72.51414238179001,72.51914238179,0,kth,0,218.17000000000002,12655.0,20.0,391.0,0.0,16466.0,0.2
1638730494.246454,72.54214238179003,72.53914238179001,0,kth,0,218.15,12477.0,19.0,205.0,0.0,16460.0,0.2
1638730495.13445,72.55714238179002,72.55914238179002,0,kth,0,218.13,12435.0,20.0,120.0,0.0,16474.0,0.2
1638730496.031237,72.57914238179,72.57914238179,0,kth,0,218.11,12471.0,21.0,42.0,0.0,16473.0,0.2
1638730496.9243698,72.59914238179002,72.59914238179002,0,kth,0,218.09,12539.0,20.0,26.0,0.0,16457.0,0.2
1638730498.0039835,72.62114238179001,72.61914238179003,0,kth,0,218.07,12531.0,21.0,16.0,0.0,16472.0,0.2
1638730498.9273643,72.63614238179002,72.63914238179001,0,kth,0,218.05,12457.0,19.0,13.0,0.0,16475.0,0.2
1638730499.7792513,72.66014238179002,72.65914238179002,0,kth,0,218.03,12533.0,21.0,14.0,0.0,16453.0,0.2
1638730500.8009698,72.67814238179002,72.67914238179003,0,kth,0,218.01,12482.0,20.0,19.0,0.0,16467.0,0.2
1638730501.7042158,72.70114238179002,72.69914238179001,0,kth,0,217.99,12458.0,21.0,11.0,0.0,16472.0,0.2
1638730502.5779047,72.71714238179001,72.71914238179,0,kth,0,217.97000000000003,12414.0,21.0,11.0,0.0,16469.0,0.2
1638730503.705032,72.73914238179,72.73914238179003,0,kth,0,217.95,12318.0,21.0,10.0,0.0,16460.0,0.2
1638730504.5999358,72.75814238179001,72.75914238179001,0,kth,0,217.93,12400.0,20.0,8.0,0.0,16467.0,0.2
1638730505.534238,72.77914238179002,72.77914238179,0,kth,0,217.91000000000003,12356.0,22.0,8.0,0.0,16463.0,0.2
1638730506.4238603,72.80014238179001,72.79914238179,0,kth,0,217.89000000000001,12340.0,20.0,8.0,0.0,16468.0,0.2
1638730507.4446056,72.82014238179002,72.81914238179002,0,kth,0,217.87,12285.0,21.0,8.0,0.0,16453.0,0.2
1638730508.328197,72.83814238179002,72.83914238179,0,kth,0,217.85000000000002,12274.0,21.0,8.0,0.0,16460.0,0.2
1638730509.1840427,72.85914238179001,72.85914238179001,0,kth,0,217.83,12247.0,20.0,7.0,0.0,16438.0,0.2
1638730510.0470324,72.87914238179002,72.87914238179002,0,kth,0,217.81,12326.0,21.0,7.0,0.0,16450.0,0.2
1638730510.9334333,72.89914238179003,72.89914238179,0,kth,0,217.79000000000002,12309.0,20.0,7.0,0.0,16450.0,0.2
1638730511.8048644,72.91814238179,72.91914238179001,0,kth,0,217.77,12347.0,21.0,13.0,0.0,16451.0,0.2
1638730512.6647842,72.93914238179002,72.93914238179002,0,kth,0,217.75,12245.0,20.0,10.0,0.0,16453.0,0.2
1638730513.5807965,72.95814238179003,72.95914238179,0,kth,0,217.73000000000002,12250.0,21.0,5.0,0.0,16466.0,0.2
1638730514.4463534,72.98114238179002,72.97914238179001,0,kth,0,217.71,12228.0,21.0,7.0,0.0,16449.0,0.2
