time,kappa_motors_m4,kappa_motors_m4_user_setpoint,kappa_motors_m4_sync,kappa_motors_m4_desc,kappa_motors_m4_homf,kappa_motors_m4_dval,TEY,D3,D4,MCP,mesh,scaler_time
1638729141.8815742,-249.931,-249.935,0,z,0,-249.935,607.0,56993.0,64.0,0.0,16509.0,0.2
1638729142.8071628,-219.93800000000002,-219.935,0,z,0,-219.935,834.0,55328.0,43.0,0.0,16503.0,0.2
1638729143.6872988,-189.93200000000002,-189.935,0,z,0,-189.935,918.0,53681.0,1.0,0.0,16502.0,0.2
1638729144.5497427,-159.929,-159.935,0,z,0,-159.935,1179.0,51980.0,40.0,0.0,16510.0,0.2
1638729145.354994,-129.942,-129.935,0,z,0,-129.935,1330.0,49601.0,2.0,0.0,16507.0,0.2
1638729146.1918638,-99.933,-99.935,0,z,0,-99.935,1511.0,47771.0,20.0,0.0,16497.0,0.2
1638729147.082793,-69.934,-69.935,0,z,0,-69.935,1833.0,44927.0,24.0,0.0,16500.0,0.2
1638729148.037915,-39.939,-39.935,0,z,0,-39.935,2006.0,42612.0,5.0,0.0,16500.0,0.2
1638729148.851691,-9.936,-9.935000000000002,0,z,0,-9.935000000000002,2435.0,39815.0,48.0,0.0,16510.0,0.2
1638729149.6778193,20.061,20.064999999999998,0,z,0,20.064999999999998,2642.0,36949.0,4.0,0.0,16483.0,0.2
1638729150.5332446,50.061,50.065,0,z,0,50.065,2925.0,34349.0,7.0,0.0,16487.0,0.2
1638729151.4007895,80.061,80.065,0,z,0,80.065,3170.0,31017.0,17.0,0.0,16489.0,0.2
1638729152.2206905,110.066,110.065,0,z,0,110.065,3452.0,28781.0,18.0,0.0,16490.0,0.2
1638729153.0529125,140.05700000000002,140.065,0,z,0,140.065,3895.0,25335.0,21.0,0.0,16490.0,0.2
1638729153.9347222,170.067,170.065,0,z,0,170.065,3955.0,22773.0,35.0,0.0,16486.0,0.2
1638729154.7733192,200.074,200.065,0,z,0,200.065,4448.0,19888.0,39.0,0.0,16477.0,0.2
1638729155.5909982,230.06,230.065,0,z,0,230.065,4647.0,17021.0,1.0,0.0,16480.0,0.2
1638729156.3982966,260.069,260.065,0,z,0,260.065,4839.0,15309.0,36.0,0.0,16488.0,0.2
1638729157.227401,290.067,290.065,0,z,0,290.065,5252.0,12206.0,34.0,0.0,16498.0,0.2
1638729158.03973,320.05400000000003,320.065,0,z,0,320.065,5074.0,10437.0,12.0,0.0,16481.0,0.2
1638729158.920724,350.058,350.065,0,z,0,350.065,5512.0,8612.0,41.0,0.0,16490.0,0.2
1638729159.7631388,380.056,380.065,0,z,0,380.065,5493.0,6680.0,19.0,0.0,16501.0,0.2
1638729160.6194475,410.057,410.065,0,z,0,410.065,5661.0,5736.0,26.0,0.0,16497.0,0.2
1638729161.493156,440.05400000000003,440.065,0,z,0,440.065,5822.0,4131.0,6.0,0.0,16490.0,0.2
1638729162.325167,470.064,470.065,0,z,0,470.065,5577.0,3392.0,47.0,0.0,16479.0,0.2
1638729163.2245839,500.06,500.065,0,z,0,500.065,5849.0,2798.0,4.0,0.0,16480.0,0.2
