time,D4calc,kappa_motors_m8,kappa_motors_m8_user_setpoint,kappa_motors_m8_sync,kappa_motors_m8_desc,kappa_motors_m8_homf,kappa_motors_m8_dval,TEY,D3,D4,MCP,mesh,scaler_time,kappa_motors_m9,kappa_motors_m9_user_setpoint,kappa_motors_m9_sync,kappa_motors_m9_desc,kappa_motors_m9_homf,kappa_motors_m9_dval
1638575412.0348032,4.0413122046149565,61.21814238179002,61.22239670795881,0,kth,0,229.4667456738312,13202.0,9.0,72683.0,0.0,17985.0,0.1,7.8,7.8,0,tth,0,-7.8
1638575412.8713658,4.043998220046724,61.26814238179003,61.27239670795882,0,kth,0,229.4167456738312,12939.0,10.0,72703.0,0.0,17978.0,0.1,7.9,7.9,0,tth,0,-7.9
1638575413.5273423,4.042201834862385,61.31814238179001,61.32239670795883,0,kth,0,229.3667456738312,12710.0,10.0,72699.0,0.0,17985.0,0.1,8.0,8.0,0,tth,0,-8.0
1638575414.179578,4.0408560311284045,61.36914238179003,61.37239670795881,0,kth,0,229.3167456738312,12522.0,10.0,72695.0,0.0,17990.0,0.1,8.1,8.1,0,tth,0,-8.1
1638575414.808208,3.991609246499222,61.42114238179002,61.422396707958825,0,kth,0,229.2667456738312,12298.0,9.0,71833.0,0.0,17996.0,0.1,8.2,8.2,0,tth,0,-8.2
1638575415.4581296,3.597085488625619,61.47614238179003,61.47239670795881,0,kth,0,229.2167456738312,11970.0,10.0,64672.0,0.0,17979.0,0.1,8.3,8.3,0,tth,0,-8.3
1638575416.1013079,3.555802578923966,61.52414238179003,61.52239670795882,0,kth,0,229.1667456738312,11702.0,10.0,63976.0,0.0,17992.0,0.1,8.4,8.4,0,tth,0,-8.4
1638575416.7475965,3.9622956289622957,61.57314238179001,61.57239670795883,0,kth,0,229.1167456738312,11516.0,10.0,71250.0,0.0,17982.0,0.1,8.5,8.5,0,tth,0,-8.5
1638575417.3890913,4.045072616994046,61.62114238179001,61.62239670795881,0,kth,0,229.0667456738312,11391.0,10.0,72694.0,0.0,17971.0,0.1,8.6,8.6,0,tth,0,-8.6
1638575418.3289537,4.04108066040358,61.676142381790015,61.672396707958825,0,kth,0,229.0167456738312,11361.0,10.0,72695.0,0.0,17989.0,0.1,8.700000000000001,8.7,0,tth,0,-8.7
1638575419.1517847,4.042308333796631,61.72614238179003,61.72239670795881,0,kth,0,228.9667456738312,11352.0,9.0,72709.0,0.0,17987.0,0.1,8.8,8.8,0,tth,0,-8.8
1638575419.9545257,4.036876596689992,61.777142381790014,61.77239670795882,0,kth,0,228.9167456738312,11423.0,10.0,72688.0,0.0,18006.0,0.1,8.9,8.9,0,tth,0,-8.9
1638575420.620003,4.044071003283067,61.82314238179001,61.82239670795883,0,kth,0,228.8667456738312,11403.0,10.0,72676.0,0.0,17971.0,0.1,9.0,9.0,0,tth,0,-9.0
1638575421.2789826,4.044068551079457,61.870142381790004,61.87239670795881,0,kth,0,228.8167456738312,11471.0,10.0,72680.0,0.0,17972.0,0.1,9.1,9.1,0,tth,0,-9.1
1638575421.991023,4.042883363924578,61.91914238179001,61.922396707958825,0,kth,0,228.7667456738312,11305.0,10.0,72687.0,0.0,17979.0,0.1,9.200000000000001,9.2,0,tth,0,-9.2
1638575422.9071352,4.045742904841402,61.96814238179002,61.97239670795881,0,kth,0,228.7167456738312,11260.0,10.0,72702.0,0.0,17970.0,0.1,9.3,9.3,0,tth,0,-9.3
1638575423.588909,4.041187260296815,62.01814238179003,62.02239670795882,0,kth,0,228.6667456738312,11276.0,10.0,72705.0,0.0,17991.0,0.1,9.4,9.4,0,tth,0,-9.4
1638575424.5810466,4.0412497220369135,62.06814238179001,62.07239670795883,0,kth,0,228.6167456738312,11056.0,10.0,72694.0,0.0,17988.0,0.1,9.5,9.5,0,tth,0,-9.5
1638575425.304065,4.04108066040358,62.11814238179002,62.12239670795881,0,kth,0,228.5667456738312,10855.0,9.0,72695.0,0.0,17989.0,0.1,9.6,9.6,0,tth,0,-9.6
1638575426.0526268,3.901840831989322,62.16914238179001,62.172396707958825,0,kth,0,228.5167456738312,10733.0,10.0,70159.0,0.0,17981.0,0.1,9.700000000000001,9.7,0,tth,0,-9.7
1638575426.8086119,3.281774713666185,62.21814238179002,62.22239670795881,0,kth,0,228.4667456738312,10476.0,9.0,59026.0,0.0,17986.0,0.1,9.8,9.8,0,tth,0,-9.8
1638575427.4503827,2.8597388163378716,62.26814238179003,62.27239670795882,0,kth,0,228.4167456738312,10394.0,10.0,51461.0,0.0,17995.0,0.1,9.9,9.9,0,tth,0,-9.9
1638575428.117723,2.628329903787331,62.321142381790025,62.32239670795883,0,kth,0,228.3667456738312,10313.0,10.0,47260.0,0.0,17981.0,0.1,10.0,10.0,0,tth,0,-10.0
1638575428.7547166,2.6101873992103655,62.37414238179002,62.37239670795881,0,kth,0,228.3167456738312,10225.0,9.0,46939.0,0.0,17983.0,0.1,10.1,10.1,0,tth,0,-10.1
1638575429.3782113,2.7018187885866847,62.426142381790015,62.422396707958825,0,kth,0,228.2667456738312,10090.0,10.0,48576.0,0.0,17979.0,0.1,10.200000000000001,10.2,0,tth,0,-10.2
1638575430.0782347,2.872780900439646,62.47614238179003,62.47239670795881,0,kth,0,228.2167456738312,10109.0,9.0,51621.0,0.0,17969.0,0.1,10.3,10.3,0,tth,0,-10.3
1638575431.006937,3.024923504867872,62.525142381790005,62.52239670795882,0,kth,0,228.1667456738312,10018.0,9.0,54373.0,0.0,17975.0,0.1,10.4,10.4,0,tth,0,-10.4
1638575431.7133098,3.1801480821689028,62.577142381790026,62.57239670795883,0,kth,0,228.1167456738312,10045.0,11.0,57125.0,0.0,17963.0,0.1,10.5,10.5,0,tth,0,-10.5
1638575432.5639546,3.2587665590559944,62.626142381790004,62.62239670795881,0,kth,0,228.0667456738312,9886.0,9.0,58547.0,0.0,17966.0,0.1,10.6,10.600000000000001,0,tth,0,-10.600000000000001
1638575433.330699,3.3282442748091605,62.67714238179002,62.672396707958825,0,kth,0,228.0167456738312,9715.0,10.0,59732.0,0.0,17947.0,0.1,10.700000000000001,10.7,0,tth,0,-10.7
1638575434.0999436,3.2937280872613948,62.72714238179,62.72239670795881,0,kth,0,227.9667456738312,9798.0,10.0,59185.0,0.0,17969.0,0.1,10.8,10.8,0,tth,0,-10.8
1638575434.8096714,3.150286764296453,62.777142381790014,62.77239670795882,0,kth,0,227.9167456738312,9767.0,10.0,56576.0,0.0,17959.0,0.1,10.9,10.9,0,tth,0,-10.9
1638575435.700467,2.9486308993766697,62.827142381790026,62.82239670795883,0,kth,0,227.8667456738312,9691.0,10.0,52981.0,0.0,17968.0,0.1,11.0,11.0,0,tth,0,-11.0
1638575436.3941355,2.6294376637128685,62.86914238179003,62.87239670795881,0,kth,0,227.8167456738312,9504.0,10.0,47180.0,0.0,17943.0,0.1,11.1,11.100000000000001,0,tth,0,-11.100000000000001
1638575437.367252,2.3778681220761864,62.918142381790005,62.922396707958825,0,kth,0,227.7667456738312,9374.0,10.0,42697.0,0.0,17956.0,0.1,11.200000000000001,11.2,0,tth,0,-11.2
1638575437.9896326,2.1367254912876468,62.97214238179001,62.97239670795881,0,kth,0,227.7167456738312,9398.0,10.0,38382.0,0.0,17963.0,0.1,11.3,11.3,0,tth,0,-11.3
1638575438.6304548,1.886056220428611,63.02014238179001,63.02239670795882,0,kth,0,227.6667456738312,9235.0,9.0,33883.0,0.0,17965.0,0.1,11.4,11.4,0,tth,0,-11.4
1638575439.8025963,1.691485214679512,63.069142381790016,63.07239670795883,0,kth,0,227.6167456738312,9229.0,10.0,30374.0,0.0,17957.0,0.1,11.5,11.5,0,tth,0,-11.5
1638575440.5529556,1.5265619779485466,63.11914238179003,63.12239670795881,0,kth,0,227.5667456738312,9174.0,10.0,27414.0,0.0,17958.0,0.1,11.6,11.600000000000001,0,tth,0,-11.600000000000001
1638575441.173605,1.4039115172452221,63.168142381790005,63.172396707958825,0,kth,0,227.5167456738312,9017.0,10.0,25196.0,0.0,17947.0,0.1,11.700000000000001,11.7,0,tth,0,-11.7
1638575441.802053,1.3190802293858916,63.22114238179,63.22239670795881,0,kth,0,227.4667456738312,8989.0,10.0,23692.0,0.0,17961.0,0.1,11.8,11.8,0,tth,0,-11.8
1638575442.4395876,1.263506739445249,63.275142381790005,63.27239670795882,0,kth,0,227.4167456738312,8875.0,10.0,22685.0,0.0,17954.0,0.1,11.9,11.9,0,tth,0,-11.9
1638575443.1463692,1.25448168355417,63.327142381790026,63.32239670795883,0,kth,0,227.3667456738312,8897.0,9.0,22533.0,0.0,17962.0,0.1,12.0,12.0,0,tth,0,-12.0
1638575443.7676246,1.2653413520436574,63.370142381790004,63.37239670795881,0,kth,0,227.3167456738312,8801.0,10.0,22723.0,0.0,17958.0,0.1,12.1,12.100000000000001,0,tth,0,-12.100000000000001
1638575444.418661,1.2826026405214195,63.424142381790006,63.422396707958825,0,kth,0,227.2667456738312,8637.0,10.0,23024.0,0.0,17951.0,0.1,12.200000000000001,12.2,0,tth,0,-12.2
1638575445.0559695,1.3243077608780434,63.47614238179003,63.47239670795881,0,kth,0,227.2167456738312,8560.0,10.0,23770.0,0.0,17949.0,0.1,12.3,12.3,0,tth,0,-12.3
1638575445.6857767,1.3539009856880326,63.527142381790014,63.52239670795882,0,kth,0,227.1667456738312,8554.0,10.0,24312.0,0.0,17957.0,0.1,12.4,12.4,0,tth,0,-12.4
1638575446.4916136,1.3657368743388454,63.577142381790026,63.57239670795883,0,kth,0,227.1167456738312,8511.0,10.0,24530.0,0.0,17961.0,0.1,12.5,12.5,0,tth,0,-12.5
1638575447.1350443,1.3670843776106933,63.62714238179001,63.62239670795881,0,kth,0,227.0667456738312,8428.0,9.0,24546.0,0.0,17955.0,0.1,12.6,12.600000000000001,0,tth,0,-12.600000000000001
1638575447.8232522,1.3594523902276143,63.67714238179002,63.672396707958825,0,kth,0,227.0167456738312,8367.0,10.0,24428.0,0.0,17969.0,0.1,12.700000000000001,12.7,0,tth,0,-12.7
1638575448.463517,1.3005851212036779,63.72314238179001,63.72239670795881,0,kth,0,226.9667456738312,8324.0,10.0,23339.0,0.0,17945.0,0.1,12.8,12.8,0,tth,0,-12.8
1638575449.154529,1.2924181696726786,63.777142381790014,63.77239670795882,0,kth,0,226.9167456738312,8260.0,9.0,23217.0,0.0,17964.0,0.1,12.9,12.9,0,tth,0,-12.9
1638575449.8272903,1.1836166062970186,63.819142381790016,63.82239670795883,0,kth,0,226.8667456738312,8274.0,11.0,21240.0,0.0,17945.0,0.1,13.0,13.0,0,tth,0,-13.0
1638575450.5565636,1.119792826910225,63.86814238179002,63.87239670795881,0,kth,0,226.8167456738312,8206.0,10.0,20107.0,0.0,17956.0,0.1,13.1,13.100000000000001,0,tth,0,-13.100000000000001
1638575451.3041058,1.064956028052989,63.918142381790005,63.922396707958825,0,kth,0,226.7667456738312,8112.0,11.0,19133.0,0.0,17966.0,0.1,13.200000000000001,13.2,0,tth,0,-13.2
1638575452.113072,1.0100228297789409,63.96814238179002,63.97239670795881,0,kth,0,226.7167456738312,8018.0,10.0,18139.0,0.0,17959.0,0.1,13.3,13.3,0,tth,0,-13.3
1638575452.7665184,0.9676449295539344,64.02214238179002,64.02239670795882,0,kth,0,226.6667456738312,7982.0,10.0,17376.0,0.0,17957.0,0.1,13.4,13.4,0,tth,0,-13.4
1638575453.4562042,0.9152702777932417,64.07314238179,64.07239670795883,0,kth,0,226.6167456738312,7887.0,10.0,16441.0,0.0,17963.0,0.1,13.5,13.5,0,tth,0,-13.5
1638575454.0788214,0.8492341966026177,64.12014238179,64.12239670795881,0,kth,0,226.5667456738312,7946.0,10.0,15248.0,0.0,17955.0,0.1,13.6,13.600000000000001,0,tth,0,-13.600000000000001
1638575454.7242978,0.8006235732977006,64.17214238179002,64.1723967079588,0,kth,0,226.51674567383122,7919.0,10.0,14380.0,0.0,17961.0,0.1,13.700000000000001,13.7,0,tth,0,-13.7
1638575455.3738575,0.7559875236716053,64.22614238179003,64.22239670795881,0,kth,0,226.4667456738312,7837.0,10.0,13573.0,0.0,17954.0,0.1,13.8,13.8,0,tth,0,-13.8
1638575456.0292134,0.7152874394791029,64.27514238179,64.27239670795882,0,kth,0,226.4167456738312,7664.0,10.0,12853.0,0.0,17969.0,0.1,13.9,13.9,0,tth,0,-13.9
1638575456.6611965,0.6898550724637681,64.32514238179002,64.32239670795883,0,kth,0,226.3667456738312,7705.0,9.0,12376.0,0.0,17940.0,0.1,14.0,14.0,0,tth,0,-14.0
