time,kappa_motors_m8,kappa_motors_m8_user_setpoint,kappa_motors_m8_sync,kappa_motors_m8_desc,kappa_motors_m8_homf,kappa_motors_m8_dval,D4calc,TEY,D3,D4,MCP,mesh,scaler_time,kappa_motors_m9,kappa_motors_m9_user_setpoint,kappa_motors_m9_sync,kappa_motors_m9_desc,kappa_motors_m9_homf,kappa_motors_m9_dval,kappa_motors_m2,kappa_motors_m2_user_setpoint,kappa_motors_m2_sync,kappa_motors_m2_desc,kappa_motors_m2_homf,kappa_motors_m2_dval
1638750573.7766461,58.35414238179001,58.35781675153791,0,kth,0,232.3313256302521,0.32688653637350706,28167.0,10.0,9634.0,0.0,29472.0,0.1,1.999,2.0,0,tth,0,-2.0,500.01800000000003,500.0,0,x,0,500.0
1638750575.102943,58.40314238179002,58.407816751537894,0,kth,0,232.28132563025213,0.30833955350478387,30491.0,10.0,9088.0,0.0,29474.0,0.1,2.1,2.1,0,tth,0,-2.1,505.002,505.03333333333336,0,x,0,505.03333333333336
1638750576.3863497,58.45714238179002,58.457816751537905,0,kth,0,232.23132563025212,0.2790161153519932,33297.0,11.0,8224.0,0.0,29475.0,0.1,2.2,2.2,0,tth,0,-2.2,510.07300000000004,510.06666666666666,0,x,0,510.06666666666666
1638750577.7047548,58.50814238179001,58.507816751537916,0,kth,0,232.1813256302521,0.3136369807222373,35960.0,10.0,9241.0,0.0,29464.0,0.1,2.3000000000000003,2.3,0,tth,0,-2.3,515.13,515.1,0,x,0,515.1
1638750578.957276,58.561142381790006,58.55781675153793,0,kth,0,232.1313256302521,0.18933224755700326,39077.0,10.0,5580.0,0.0,29472.0,0.1,2.4,2.4,0,tth,0,-2.4,520.168,520.1333333333333,0,x,0,520.1333333333333
1638750580.182739,58.61014238179001,58.60781675153791,0,kth,0,232.0813256302521,0.2392212822342269,41922.0,10.0,7041.0,0.0,29433.0,0.1,2.5,2.5,0,tth,0,-2.5,525.113,525.1666666666666,0,x,0,525.1666666666666
1638750581.5325687,58.660142381790024,58.657816751537894,0,kth,0,232.03132563025213,0.2570371124919358,45014.0,11.0,7570.0,0.0,29451.0,0.1,2.6,2.6,0,tth,0,-2.6,530.157,530.2,0,x,0,530.2
1638750582.752335,58.706142381790016,58.707816751537905,0,kth,0,231.98132563025212,0.6848287334080184,47873.0,10.0,20173.0,0.0,29457.0,0.1,2.7,2.7,0,tth,0,-2.7,535.203,535.2333333333333,0,x,0,535.2333333333333
1638750584.0454538,58.75514238179002,58.757816751537916,0,kth,0,231.9313256302521,0.7407772267137713,50915.0,11.0,21807.0,0.0,29438.0,0.1,2.8000000000000003,2.8,0,tth,0,-2.8,540.267,540.2666666666667,0,x,0,540.2666666666667
1638750585.3219311,58.809142381790025,58.80781675153793,0,kth,0,231.8813256302521,0.6042452029206996,54115.0,11.0,17792.0,0.0,29445.0,0.1,2.9,2.9,0,tth,0,-2.9,545.258,545.3,0,x,0,545.3
1638750586.5183241,58.85314238179001,58.85781675153791,0,kth,0,231.8313256302521,1.033106960950764,56880.0,10.0,30425.0,0.0,29450.0,0.1,3.0,3.0,0,tth,0,-3.0,550.36,550.3333333333334,0,x,0,550.3333333333334
1638750587.7438822,58.90914238179002,58.907816751537894,0,kth,0,231.78132563025213,0.7306385869565217,60054.0,11.0,21510.0,0.0,29440.0,0.1,3.1,3.1,0,tth,0,-3.1,555.311,555.3666666666667,0,x,0,555.3666666666667
1638750589.004842,58.95414238179001,58.957816751537905,0,kth,0,231.73132563025212,1.135651405458686,62768.0,10.0,33412.0,0.0,29421.0,0.1,3.2,3.2,0,tth,0,-3.2,560.393,560.4,0,x,0,560.4
1638750590.3111186,59.00514238179002,59.007816751537916,0,kth,0,231.6813256302521,1.2186512655002548,65843.0,10.0,35871.0,0.0,29435.0,0.1,3.3000000000000003,3.3,0,tth,0,-3.3,565.458,565.4333333333334,0,x,0,565.4333333333334
1638750591.5874383,59.06014238179003,59.05781675153793,0,kth,0,231.6313256302521,0.6209192512823997,69371.0,11.0,18278.0,0.0,29437.0,0.1,3.4,3.4000000000000004,0,tth,0,-3.4000000000000004,570.4830000000001,570.4666666666667,0,x,0,570.4666666666667
1638750592.861704,59.10314238179001,59.10781675153791,0,kth,0,231.5813256302521,1.2845884710757838,71698.0,11.0,37817.0,0.0,29439.0,0.1,3.5,3.5,0,tth,0,-3.5,575.516,575.5,0,x,0,575.5
1638750594.158579,59.15314238179002,59.157816751537894,0,kth,0,231.53132563025213,1.3496023383862417,72186.0,10.0,39708.0,0.0,29422.0,0.1,3.6,3.6,0,tth,0,-3.6,580.505,580.5333333333333,0,x,0,580.5333333333333
1638750595.395388,59.208142381790026,59.207816751537905,0,kth,0,231.48132563025212,1.1216803640562385,72185.0,10.0,33029.0,0.0,29446.0,0.1,3.7,3.7,0,tth,0,-3.7,585.596,585.5666666666666,0,x,0,585.5666666666666
1638750596.6666398,59.26114238179002,59.257816751537916,0,kth,0,231.4313256302521,0.8118158950302535,72184.0,10.0,23882.0,0.0,29418.0,0.1,3.8000000000000003,3.8,0,tth,0,-3.8,590.5,590.6,0,x,0,590.6
1638750597.8875456,59.30414238179003,59.30781675153793,0,kth,0,231.3813256302521,1.2826064788062137,72185.0,11.0,37733.0,0.0,29419.0,0.1,3.9,3.9000000000000004,0,tth,0,-3.9000000000000004,595.643,595.6333333333333,0,x,0,595.6333333333333
1638750599.235208,59.36114238179002,59.35781675153791,0,kth,0,231.3313256302521,0.9683337863549878,72185.0,11.0,28500.0,0.0,29432.0,0.1,4.0,4.0,0,tth,0,-4.0,600.645,600.6666666666666,0,x,0,600.6666666666666
1638750600.6356864,59.412142381790005,59.407816751537894,0,kth,0,231.28132563025213,0.9487101050270215,72185.0,10.0,27912.0,0.0,29421.0,0.1,4.1,4.1,0,tth,0,-4.1,605.694,605.7,0,x,0,605.7
1638750601.8760312,59.45514238179001,59.457816751537905,0,kth,0,231.23132563025212,1.3603013540570807,72186.0,10.0,40084.0,0.0,29467.0,0.1,4.2,4.2,0,tth,0,-4.2,610.773,610.7333333333333,0,x,0,610.7333333333333
1638750603.1256323,59.507142381790004,59.507816751537916,0,kth,0,231.1813256302521,1.2928585988992323,72186.0,10.0,38054.0,0.0,29434.0,0.1,4.3,4.300000000000001,0,tth,0,-4.300000000000001,615.714,615.7666666666667,0,x,0,615.7666666666667
1638750604.357543,59.557142381790015,59.55781675153793,0,kth,0,231.1313256302521,1.2673055357324905,72187.0,10.0,37293.0,0.0,29427.0,0.1,4.4,4.4,0,tth,0,-4.4,620.815,620.8,0,x,0,620.8
1638750605.60869,59.60314238179001,59.60781675153791,0,kth,0,231.0813256302521,1.4384032099017308,72188.0,10.0,42302.0,0.0,29409.0,0.1,4.5,4.5,0,tth,0,-4.5,625.861,625.8333333333334,0,x,0,625.8333333333334
1638750606.9077868,59.65914238179002,59.657816751537894,0,kth,0,231.03132563025213,1.0434354076742685,72189.0,10.0,30701.0,0.0,29423.0,0.1,4.6000000000000005,4.6,0,tth,0,-4.6,630.84,630.8666666666667,0,x,0,630.8666666666667
1638750608.1873565,59.70914238179,59.707816751537905,0,kth,0,230.98132563025212,1.0181348031710387,72191.0,11.0,29924.0,0.0,29391.0,0.1,4.7,4.7,0,tth,0,-4.7,635.884,635.9,0,x,0,635.9
1638750609.3937683,59.75314238179001,59.757816751537916,0,kth,0,230.9313256302521,1.1406871240697318,72190.0,11.0,33567.0,0.0,29427.0,0.1,4.8,4.800000000000001,0,tth,0,-4.800000000000001,640.896,640.9333333333334,0,x,0,640.9333333333334
1638750610.75188,59.81214238179001,59.80781675153793,0,kth,0,230.8813256302521,0.7781031840626597,72190.0,10.0,22849.0,0.0,29365.0,0.1,4.9,4.9,0,tth,0,-4.9,645.897,645.9666666666667,0,x,0,645.9666666666667
1638750612.0066643,59.85814238179,59.85781675153791,0,kth,0,230.8313256302521,0.7938154851000137,72190.0,11.0,23335.0,0.0,29396.0,0.1,5.0,5.0,0,tth,0,-5.0,651.005,651.0,0,x,0,651.0
1638750613.3156364,59.910142381790024,59.907816751537894,0,kth,0,230.78132563025213,0.5961747890008168,72190.0,11.0,17518.0,0.0,29384.0,0.1,5.1000000000000005,5.1,0,tth,0,-5.1,656.057,656.0333333333333,0,x,0,656.0333333333333
1638750614.553801,59.95714238179002,59.957816751537905,0,kth,0,230.73132563025212,0.5824149659863945,72188.0,10.0,17123.0,0.0,29400.0,0.1,5.2,5.2,0,tth,0,-5.2,660.988,661.0666666666666,0,x,0,661.0666666666666
1638750615.7774134,60.00414238179002,60.007816751537916,0,kth,0,230.6813256302521,0.5518214905268887,72189.0,11.0,16223.0,0.0,29399.0,0.1,5.3,5.300000000000001,0,tth,0,-5.300000000000001,666.106,666.1,0,x,0,666.1
1638750617.0607939,60.06214238179001,60.05781675153793,0,kth,0,230.6313256302521,0.3730058845538964,72188.0,10.0,10966.0,0.0,29399.0,0.1,5.4,5.4,0,tth,0,-5.4,671.116,671.1333333333333,0,x,0,671.1333333333333
1638750618.3879194,60.10414238179001,60.10781675153791,0,kth,0,230.5813256302521,0.40620007478160375,72189.0,10.0,11950.0,0.0,29419.0,0.1,5.5,5.5,0,tth,0,-5.5,676.075,676.1666666666666,0,x,0,676.1666666666666
1638750619.7289922,60.15714238179001,60.157816751537894,0,kth,0,230.53132563025213,0.32843537414965984,72189.0,11.0,9656.0,0.0,29400.0,0.1,5.6000000000000005,5.6,0,tth,0,-5.6,681.12,681.2,0,x,0,681.2
1638750620.9500263,60.20514238179001,60.207816751537905,0,kth,0,230.48132563025212,0.30593917953602284,72188.0,10.0,8994.0,0.0,29398.0,0.1,5.7,5.7,0,tth,0,-5.7,686.232,686.2333333333333,0,x,0,686.2333333333333
1638750622.2336435,60.25414238179002,60.257816751537916,0,kth,0,230.4313256302521,0.2721676133464848,72189.0,11.0,8002.0,0.0,29401.0,0.1,5.8,5.800000000000001,0,tth,0,-5.800000000000001,691.3000000000001,691.2666666666667,0,x,0,691.2666666666667
1638750623.487613,60.30814238179002,60.30781675153793,0,kth,0,230.3813256302521,0.2159090909090909,72188.0,11.0,6346.0,0.0,29392.0,0.1,5.9,5.9,0,tth,0,-5.9,696.349,696.3,0,x,0,696.3
1638750624.8269203,60.35514238179002,60.35781675153791,0,kth,0,230.3313256302521,0.20997991762823787,72189.0,11.0,6169.0,0.0,29379.0,0.1,6.0,6.0,0,tth,0,-6.0,701.333,701.3333333333333,0,x,0,701.3333333333333
1638750626.1366384,60.41114238179003,60.407816751537894,0,kth,0,230.28132563025213,0.16598694942903752,72189.0,10.0,4884.0,0.0,29424.0,0.1,6.1000000000000005,6.1000000000000005,0,tth,0,-6.1000000000000005,706.342,706.3666666666667,0,x,0,706.3666666666667
1638750627.5212831,60.46114238179001,60.457816751537905,0,kth,0,230.23132563025212,0.15016333197223355,72188.0,10.0,4413.0,0.0,29388.0,0.1,6.2,6.2,0,tth,0,-6.2,711.414,711.4,0,x,0,711.4
1638750628.780467,60.50514238179002,60.507816751537916,0,kth,0,230.1813256302521,0.164155243375625,72189.0,10.0,4826.0,0.0,29399.0,0.1,6.3,6.3,0,tth,0,-6.3,716.463,716.4333333333334,0,x,0,716.4333333333334
1638750630.0983105,60.561142381790006,60.55781675153793,0,kth,0,230.1313256302521,0.130920358200824,72188.0,10.0,3845.0,0.0,29369.0,0.1,6.4,6.4,0,tth,0,-6.4,721.437,721.4666666666667,0,x,0,721.4666666666667
1638750631.3335195,60.60514238179002,60.60781675153791,0,kth,0,230.0813256302521,0.14192318169436122,72189.0,11.0,4168.0,0.0,29368.0,0.1,6.5,6.5,0,tth,0,-6.5,726.538,726.5,0,x,0,726.5
1638750632.5619028,60.65714238179001,60.657816751537894,0,kth,0,230.03132563025213,0.12017561772513784,72189.0,10.0,3531.0,0.0,29382.0,0.1,6.6000000000000005,6.6000000000000005,0,tth,0,-6.6000000000000005,731.524,731.5333333333333,0,x,0,731.5333333333333
1638750633.817991,60.70714238179002,60.707816751537905,0,kth,0,229.98132563025212,0.11318441841460093,72152.0,10.0,3324.0,0.0,29368.0,0.1,6.7,6.7,0,tth,0,-6.7,736.553,736.5666666666666,0,x,0,736.5666666666666
1638750635.1383972,60.76014238179002,60.757816751537916,0,kth,0,229.9313256302521,0.09255540048337134,72189.0,10.0,2719.0,0.0,29377.0,0.1,6.8,6.800000000000001,0,tth,0,-6.800000000000001,741.577,741.6,0,x,0,741.6
1638750636.4252105,60.805142381790006,60.80781675153793,0,kth,0,229.8813256302521,0.09872340425531916,71619.0,11.0,2900.0,0.0,29375.0,0.1,6.9,6.9,0,tth,0,-6.9,746.644,746.6333333333333,0,x,0,746.6333333333333
1638750637.8147006,60.85914238179001,60.85781675153791,0,kth,0,229.8313256302521,0.08268091769351216,70614.0,11.0,2429.0,0.0,29378.0,0.1,7.0,7.0,0,tth,0,-7.0,751.6270000000001,751.6666666666666,0,x,0,751.6666666666666
1638750639.069132,60.904142381790024,60.907816751537894,0,kth,0,229.78132563025213,0.08767151271662524,69756.0,10.0,2575.0,0.0,29371.0,0.1,7.1000000000000005,7.1000000000000005,0,tth,0,-7.1000000000000005,756.667,756.7,0,x,0,756.7
1638750640.3858752,60.96014238179001,60.957816751537905,0,kth,0,229.73132563025212,0.07025187202178353,68674.0,10.0,2064.0,0.0,29380.0,0.1,7.2,7.2,0,tth,0,-7.2,761.658,761.7333333333333,0,x,0,761.7333333333333
1638750641.6060145,61.00414238179002,61.007816751537916,0,kth,0,229.6813256302521,0.07586653488292833,67574.0,11.0,2226.0,0.0,29341.0,0.1,7.3,7.300000000000001,0,tth,0,-7.300000000000001,766.77,766.7666666666667,0,x,0,766.7666666666667
1638750642.8583412,61.06014238179003,61.05781675153793,0,kth,0,229.6313256302521,0.05649005720512122,66543.0,10.0,1659.0,0.0,29368.0,0.1,7.4,7.4,0,tth,0,-7.4,771.791,771.8,0,x,0,771.8
1638750644.1370065,61.10314238179001,61.10781675153791,0,kth,0,229.5813256302521,0.06420737107432387,65649.0,11.0,1885.0,0.0,29358.0,0.1,7.5,7.5,0,tth,0,-7.5,776.739,776.8333333333333,0,x,0,776.8333333333333
1638750645.3360374,61.160142381790024,61.157816751537894,0,kth,0,229.53132563025213,0.05423185738146368,64672.0,11.0,1591.0,0.0,29337.0,0.1,7.6000000000000005,7.6000000000000005,0,tth,0,-7.6000000000000005,781.843,781.8666666666667,0,x,0,781.8666666666667
1638750646.5741258,61.206142381790016,61.207816751537905,0,kth,0,229.48132563025212,0.05856670191356551,63854.0,10.0,1717.0,0.0,29317.0,0.1,7.7,7.7,0,tth,0,-7.7,786.889,786.9,0,x,0,786.9
1638750647.928978,61.26214238179003,61.257816751537916,0,kth,0,229.4313256302521,0.04390293707245686,63035.0,10.0,1290.0,0.0,29383.0,0.1,7.8,7.800000000000001,0,tth,0,-7.800000000000001,791.897,791.9333333333334,0,x,0,791.9333333333334
1638750649.1905262,61.30414238179003,61.30781675153793,0,kth,0,229.3813256302521,0.051641598478932536,62582.0,11.0,1521.0,0.0,29453.0,0.1,7.9,7.9,0,tth,0,-7.9,796.975,796.9666666666667,0,x,0,796.9666666666667
1638750650.445214,61.35914238179001,61.35781675153791,0,kth,0,229.3313256302521,0.04095771777890983,61703.0,10.0,1206.0,0.0,29445.0,0.1,8.0,8.0,0,tth,0,-8.0,801.909,802.0,0,x,0,802.0
1638750651.7134268,61.406142381790005,61.407816751537894,0,kth,0,229.28132563025213,0.04397172760636129,60982.0,10.0,1294.0,0.0,29428.0,0.1,8.1,8.100000000000001,0,tth,0,-8.100000000000001,806.933,807.0333333333333,0,x,0,807.0333333333333
1638750652.9776025,61.45714238179002,61.457816751537905,0,kth,0,229.23132563025212,0.04037762760213264,60310.0,10.0,1189.0,0.0,29447.0,0.1,8.2,8.2,0,tth,0,-8.2,812.02,812.0666666666666,0,x,0,812.0666666666666
1638750654.243459,61.50614238179003,61.507816751537916,0,kth,0,229.1813256302521,0.038872856900356474,59585.0,10.0,1145.0,0.0,29455.0,0.1,8.3,8.3,0,tth,0,-8.3,817.096,817.0999999999999,0,x,0,817.0999999999999
1638750655.5899336,61.55814238179002,61.55781675153793,0,kth,0,229.1313256302521,0.03490306590160595,58947.0,11.0,1028.0,0.0,29453.0,0.1,8.4,8.4,0,tth,0,-8.4,822.062,822.1333333333333,0,x,0,822.1333333333333
1638750656.9379015,61.60614238179002,61.60781675153791,0,kth,0,229.0813256302521,0.03470170792163254,58269.0,10.0,1022.0,0.0,29451.0,0.1,8.5,8.5,0,tth,0,-8.5,827.184,827.1666666666667,0,x,0,827.1666666666667
1638750658.191514,61.658142381790014,61.657816751537894,0,kth,0,229.03132563025213,0.03132546512023401,57536.0,11.0,921.0,0.0,29401.0,0.1,8.6,8.600000000000001,0,tth,0,-8.600000000000001,832.113,832.2,0,x,0,832.2
1638750659.451433,61.708142381790026,61.707816751537905,0,kth,0,228.98132563025212,0.029189152496351355,57034.0,11.0,860.0,0.0,29463.0,0.1,8.700000000000001,8.7,0,tth,0,-8.7,837.225,837.2333333333333,0,x,0,837.2333333333333
1638750660.7202752,61.75314238179001,61.757816751537916,0,kth,0,228.9313256302521,0.030085667663856404,56317.0,11.0,885.0,0.0,29416.0,0.1,8.8,8.8,0,tth,0,-8.8,842.243,842.2666666666667,0,x,0,842.2666666666667
1638750661.971699,61.803142381790025,61.80781675153793,0,kth,0,228.8813256302521,0.028527763627101375,55811.0,10.0,840.0,0.0,29445.0,0.1,8.9,8.9,0,tth,0,-8.9,847.216,847.3,0,x,0,847.3
1638750663.2327704,61.85614238179002,61.85781675153791,0,kth,0,228.8313256302521,0.026500866374477627,55144.0,11.0,780.0,0.0,29433.0,0.1,9.0,9.0,0,tth,0,-9.0,852.2860000000001,852.3333333333333,0,x,0,852.3333333333333
1638750664.4383075,61.908142381790014,61.907816751537894,0,kth,0,228.78132563025213,0.024103348631650517,54528.0,11.0,709.0,0.0,29415.0,0.1,9.1,9.100000000000001,0,tth,0,-9.100000000000001,857.306,857.3666666666667,0,x,0,857.3666666666667
1638750665.7101781,61.95914238179,61.957816751537905,0,kth,0,228.73132563025212,0.022691758951015693,53948.0,11.0,668.0,0.0,29438.0,0.1,9.200000000000001,9.2,0,tth,0,-9.2,862.337,862.4,0,x,0,862.4
1638750667.0518134,62.007142381790004,62.007816751537916,0,kth,0,228.6813256302521,0.02168003262199266,53341.0,10.0,638.0,0.0,29428.0,0.1,9.3,9.3,0,tth,0,-9.3,867.395,867.4333333333334,0,x,0,867.4333333333334
1638750668.318877,62.05414238179003,62.05781675153793,0,kth,0,228.6313256302521,0.021071950514903307,52748.0,11.0,620.0,0.0,29423.0,0.1,9.4,9.4,0,tth,0,-9.4,872.493,872.4666666666667,0,x,0,872.4666666666667
1638750669.5706053,62.10814238179,62.10781675153791,0,kth,0,228.5813256302521,0.019041789928253255,52144.0,10.0,560.0,0.0,29409.0,0.1,9.5,9.5,0,tth,0,-9.5,877.505,877.5,0,x,0,877.5
1638750670.9005008,62.156142381790005,62.157816751537894,0,kth,0,228.53132563025213,0.01904858918203117,51632.0,10.0,561.0,0.0,29451.0,0.1,9.6,9.600000000000001,0,tth,0,-9.600000000000001,882.4540000000001,882.5333333333333,0,x,0,882.5333333333333
1638750672.1484404,62.208142381790026,62.207816751537905,0,kth,0,228.48132563025212,0.017672648178357803,51021.0,11.0,520.0,0.0,29424.0,0.1,9.700000000000001,9.7,0,tth,0,-9.7,887.514,887.5666666666666,0,x,0,887.5666666666666
1638750673.3594139,62.26114238179002,62.257816751537916,0,kth,0,228.4313256302521,0.01547145431670577,50507.0,11.0,455.0,0.0,29409.0,0.1,9.8,9.8,0,tth,0,-9.8,892.604,892.5999999999999,0,x,0,892.5999999999999
1638750674.5524006,62.30414238179003,62.30781675153793,0,kth,0,228.3813256302521,0.01695491148788692,50060.0,10.0,499.0,0.0,29431.0,0.1,9.9,9.9,0,tth,0,-9.9,897.6850000000001,897.6333333333333,0,x,0,897.6333333333333
1638750675.781882,62.35714238179003,62.35781675153791,0,kth,0,228.3313256302521,0.014990312383153744,49551.0,11.0,441.0,0.0,29419.0,0.1,10.0,10.0,0,tth,0,-10.0,902.612,902.6666666666666,0,x,0,902.6666666666666
1638750677.0232859,62.404142381790024,62.407816751537894,0,kth,0,228.28132563025213,0.01496751369187332,49060.0,10.0,440.0,0.0,29397.0,0.1,10.1,10.1,0,tth,0,-10.1,907.74,907.7,0,x,0,907.7
1638750678.2354953,62.456142381790016,62.457816751537905,0,kth,0,228.23132563025212,0.014209953766657601,48639.0,10.0,418.0,0.0,29416.0,0.1,10.200000000000001,10.200000000000001,0,tth,0,-10.200000000000001,912.734,912.7333333333333,0,x,0,912.7333333333333
1638750679.4372454,62.509142381790014,62.507816751537916,0,kth,0,228.1813256302521,0.011695111171550962,48121.0,11.0,344.0,0.0,29414.0,0.1,10.3,10.3,0,tth,0,-10.3,917.696,917.7666666666667,0,x,0,917.7666666666667
1638750680.6348727,62.555142381790006,62.55781675153793,0,kth,0,228.1313256302521,0.013095683526650565,47728.0,10.0,385.0,0.0,29399.0,0.1,10.4,10.4,0,tth,0,-10.4,922.759,922.8,0,x,0,922.8
1638750682.002031,62.61114238179002,62.60781675153791,0,kth,0,228.0813256302521,0.01077425056080484,47232.0,11.0,317.0,0.0,29422.0,0.1,10.5,10.5,0,tth,0,-10.5,927.798,927.8333333333333,0,x,0,927.8333333333333
1638750683.2665098,62.662142381790005,62.657816751537894,0,kth,0,228.03132563025213,0.0101922946252633,46794.0,11.0,300.0,0.0,29434.0,0.1,10.6,10.6,0,tth,0,-10.6,932.836,932.8666666666667,0,x,0,932.8666666666667
1638750684.5886257,62.70514238179001,62.707816751537905,0,kth,0,227.98132563025212,0.011186671200272016,46308.0,10.0,329.0,0.0,29410.0,0.1,10.700000000000001,10.700000000000001,0,tth,0,-10.700000000000001,937.8720000000001,937.9,0,x,0,937.9
1638750685.8221374,62.76014238179002,62.757816751537916,0,kth,0,227.9313256302521,0.00986428109799653,45829.0,11.0,290.0,0.0,29399.0,0.1,10.8,10.8,0,tth,0,-10.8,942.937,942.9333333333334,0,x,0,942.9333333333334
1638750687.0994046,62.803142381790025,62.80781675153793,0,kth,0,227.8813256302521,0.010277702150830384,45410.0,10.0,302.0,0.0,29384.0,0.1,10.9,10.9,0,tth,0,-10.9,947.9830000000001,947.9666666666667,0,x,0,947.9666666666667
1638750688.3160841,62.86014238179001,62.85781675153791,0,kth,0,227.8313256302521,0.008773719649051215,44934.0,10.0,258.0,0.0,29406.0,0.1,11.0,11.0,0,tth,0,-11.0,952.991,953.0,0,x,0,953.0
1638750689.630908,62.90514238179003,62.907816751537894,0,kth,0,227.78132563025213,0.009292351679771264,44523.0,11.0,273.0,0.0,29379.0,0.1,11.1,11.1,0,tth,0,-11.1,957.961,958.0333333333333,0,x,0,958.0333333333333
1638750690.9659958,62.95314238179,62.957816751537905,0,kth,0,227.73132563025212,0.009762900976290097,44129.0,11.0,287.0,0.0,29397.0,0.1,11.200000000000001,11.200000000000001,0,tth,0,-11.200000000000001,963.037,963.0666666666666,0,x,0,963.0666666666666
1638750692.1982274,63.01214238179003,63.007816751537916,0,kth,0,227.6813256302521,0.007486048727371716,43656.0,11.0,220.0,0.0,29388.0,0.1,11.3,11.3,0,tth,0,-11.3,968.0980000000001,968.0999999999999,0,x,0,968.0999999999999
1638750693.43204,63.053142381790025,63.05781675153793,0,kth,0,227.6313256302521,0.008885711367582474,43329.0,11.0,261.0,0.0,29373.0,0.1,11.4,11.4,0,tth,0,-11.4,973.068,973.1333333333333,0,x,0,973.1333333333333
1638750694.8020601,63.10414238179001,63.10781675153791,0,kth,0,227.5813256302521,0.008336168764886015,42892.0,10.0,245.0,0.0,29390.0,0.1,11.5,11.5,0,tth,0,-11.5,978.121,978.1666666666666,0,x,0,978.1666666666666
1638750696.099742,63.15514238179003,63.157816751537894,0,kth,0,227.53132563025213,0.007586840404177866,42520.0,10.0,223.0,0.0,29393.0,0.1,11.6,11.600000000000001,0,tth,0,-11.600000000000001,983.197,983.2,0,x,0,983.2
1638750697.3560443,63.20714238179002,63.207816751537905,0,kth,0,227.48132563025212,0.006870514608346655,42114.0,11.0,202.0,0.0,29401.0,0.1,11.700000000000001,11.700000000000001,0,tth,0,-11.700000000000001,988.263,988.2333333333333,0,x,0,988.2333333333333
1638750698.6525314,63.26014238179002,63.257816751537916,0,kth,0,227.4313256302521,0.006226607689690371,41768.0,11.0,183.0,0.0,29390.0,0.1,11.8,11.8,0,tth,0,-11.8,993.263,993.2666666666667,0,x,0,993.2666666666667
1638750699.9763181,63.30414238179003,63.30781675153793,0,kth,0,227.3813256302521,0.006635361371988567,41428.0,10.0,195.0,0.0,29388.0,0.1,11.9,11.9,0,tth,0,-11.9,998.259,998.3,0,x,0,998.3
1638750701.262969,63.36114238179002,63.35781675153791,0,kth,0,227.3313256302521,0.005682011500119084,41050.0,11.0,167.0,0.0,29391.0,0.1,12.0,12.0,0,tth,0,-12.0,1003.347,1003.3333333333333,0,x,0,1003.3333333333333
1638750702.5519006,63.41114238179003,63.407816751537894,0,kth,0,227.28132563025213,0.005550069801491368,40762.0,10.0,163.0,0.0,29369.0,0.1,12.1,12.100000000000001,0,tth,0,-12.100000000000001,1008.363,1008.3666666666667,0,x,0,1008.3666666666667
1638750703.8081076,63.46014238179001,63.457816751537905,0,kth,0,227.23132563025212,0.005381471389645776,40411.0,11.0,158.0,0.0,29360.0,0.1,12.200000000000001,12.200000000000001,0,tth,0,-12.200000000000001,1013.38,1013.4,0,x,0,1013.4
1638750705.030609,63.51014238179002,63.507816751537916,0,kth,0,227.1813256302521,0.005110036110921851,40044.0,10.0,150.0,0.0,29354.0,0.1,12.3,12.3,0,tth,0,-12.3,1018.474,1018.4333333333333,0,x,0,1018.4333333333333
1638750706.2996933,63.55814238179002,63.55781675153793,0,kth,0,227.1313256302521,0.0052746205676172326,39746.0,11.0,155.0,0.0,29386.0,0.1,12.4,12.4,0,tth,0,-12.4,1023.44,1023.4666666666667,0,x,0,1023.4666666666667
