time,kappa_motors_m4,kappa_motors_m4_user_setpoint,kappa_motors_m4_sync,kappa_motors_m4_desc,kappa_motors_m4_homf,kappa_motors_m4_dval,D3,scaler_time
1638553120.1698542,-980.2230000000001,-980.2280000000001,0,z,0,-980.2280000000001,31099.0,0.1
1638553120.4489481,-970.224,-970.2280000000001,0,z,0,-970.2280000000001,31105.0,0.1
1638553120.7305965,-960.229,-960.2280000000001,0,z,0,-960.2280000000001,31079.0,0.1
1638553121.0116277,-950.23,-950.2280000000001,0,z,0,-950.2280000000001,31068.0,0.1
1638553121.2385895,-940.237,-940.2280000000001,0,z,0,-940.2280000000001,31059.0,0.1
1638553121.4599822,-930.229,-930.2280000000001,0,z,0,-930.2280000000001,31079.0,0.1
1638553121.680564,-920.23,-920.2280000000001,0,z,0,-920.2280000000001,31071.0,0.1
1638553121.899043,-910.241,-910.2280000000001,0,z,0,-910.2280000000001,31039.0,0.1
1638553122.1185236,-900.235,-900.2280000000001,0,z,0,-900.2280000000001,31029.0,0.1
1638553122.3390524,-890.237,-890.2280000000001,0,z,0,-890.2280000000001,31025.0,0.1
1638553122.5608563,-880.2330000000001,-880.2280000000001,0,z,0,-880.2280000000001,31020.0,0.1
1638553122.7825189,-870.2280000000001,-870.2280000000001,0,z,0,-870.2280000000001,31022.0,0.1
1638553123.00436,-860.24,-860.2280000000001,0,z,0,-860.2280000000001,30977.0,0.1
1638553123.2325077,-850.231,-850.2280000000001,0,z,0,-850.2280000000001,30966.0,0.1
1638553123.4549158,-840.2330000000001,-840.2280000000001,0,z,0,-840.2280000000001,30978.0,0.1
1638553123.6772442,-830.239,-830.2280000000001,0,z,0,-830.2280000000001,30926.0,0.1
1638553123.9030933,-820.242,-820.2280000000001,0,z,0,-820.2280000000001,30974.0,0.1
1638553124.1269784,-810.237,-810.2280000000001,0,z,0,-810.2280000000001,30892.0,0.1
1638553124.349471,-800.237,-800.2280000000001,0,z,0,-800.2280000000001,30886.0,0.1
1638553124.5726466,-790.25,-790.2280000000001,0,z,0,-790.2280000000001,30919.0,0.1
1638553124.7949336,-780.239,-780.2280000000001,0,z,0,-780.2280000000001,30875.0,0.1
1638553125.0689733,-770.225,-770.2280000000001,0,z,0,-770.2280000000001,30832.0,0.1
1638553125.3478737,-760.229,-760.2280000000001,0,z,0,-760.2280000000001,30781.0,0.1
1638553125.6768003,-750.229,-750.2280000000001,0,z,0,-750.2280000000001,30761.0,0.1
1638553125.9523804,-740.222,-740.2280000000001,0,z,0,-740.2280000000001,30747.0,0.1
1638553126.2365146,-730.242,-730.2280000000001,0,z,0,-730.2280000000001,30725.0,0.1
1638553126.5124683,-720.222,-720.2280000000001,0,z,0,-720.2280000000001,30680.0,0.1
1638553126.791771,-710.23,-710.2280000000001,0,z,0,-710.2280000000001,30632.0,0.1
1638553127.0690868,-700.222,-700.2280000000001,0,z,0,-700.2280000000001,30591.0,0.1
1638553127.3474398,-690.235,-690.2280000000001,0,z,0,-690.2280000000001,30520.0,0.1
1638553127.5708618,-680.26,-680.2280000000001,0,z,0,-680.2280000000001,30400.0,0.1
1638553127.7935872,-670.237,-670.2280000000001,0,z,0,-670.2280000000001,30359.0,0.1
1638553128.067655,-660.2280000000001,-660.2280000000001,0,z,0,-660.2280000000001,30330.0,0.1
1638553128.3450675,-650.23,-650.2280000000001,0,z,0,-650.2280000000001,30234.0,0.1
1638553128.566684,-640.234,-640.2280000000001,0,z,0,-640.2280000000001,30144.0,0.1
1638553128.7919865,-630.2280000000001,-630.2280000000001,0,z,0,-630.2280000000001,30082.0,0.1
1638553129.0150092,-620.23,-620.2280000000001,0,z,0,-620.2280000000001,29958.0,0.1
1638553129.2362573,-610.2280000000001,-610.2280000000001,0,z,0,-610.2280000000001,29754.0,0.1
1638553129.4564207,-600.231,-600.2280000000001,0,z,0,-600.2280000000001,29608.0,0.1
1638553129.6772294,-590.241,-590.2280000000001,0,z,0,-590.2280000000001,29473.0,0.1
1638553129.9004831,-580.239,-580.2280000000001,0,z,0,-580.2280000000001,29355.0,0.1
1638553130.1211228,-570.2280000000001,-570.2280000000001,0,z,0,-570.2280000000001,29254.0,0.1
1638553130.3479106,-560.235,-560.2280000000001,0,z,0,-560.2280000000001,29143.0,0.1
1638553130.6247592,-550.217,-550.2280000000001,0,z,0,-550.2280000000001,28923.0,0.1
1638553130.8405845,-540.236,-540.2280000000001,0,z,0,-540.2280000000001,28567.0,0.1
1638553131.0674982,-530.229,-530.2280000000001,0,z,0,-530.2280000000001,28359.0,0.1
1638553131.2931807,-520.227,-520.2280000000001,0,z,0,-520.2280000000001,28200.0,0.1
1638553131.5210452,-510.243,-510.228,0,z,0,-510.228,28010.0,0.1
1638553131.742185,-500.235,-500.228,0,z,0,-500.228,27807.0,0.1
1638553131.9637089,-490.232,-490.228,0,z,0,-490.228,27518.0,0.1
1638553132.187445,-480.241,-480.228,0,z,0,-480.228,27230.0,0.1
1638553132.4077325,-470.231,-470.228,0,z,0,-470.228,26854.0,0.1
1638553132.6272187,-460.235,-460.228,0,z,0,-460.228,26496.0,0.1
1638553132.847094,-450.236,-450.228,0,z,0,-450.228,26127.0,0.1
1638553133.0718014,-440.229,-440.228,0,z,0,-440.228,25848.0,0.1
1638553133.35335,-430.228,-430.228,0,z,0,-430.228,25584.0,0.1
1638553133.5730703,-420.25,-420.228,0,z,0,-420.228,25291.0,0.1
1638553133.85136,-410.22700000000003,-410.228,0,z,0,-410.228,24907.0,0.1
1638553134.1270268,-400.229,-400.228,0,z,0,-400.228,24422.0,0.1
1638553134.3549957,-390.238,-390.228,0,z,0,-390.228,23868.0,0.1
1638553134.6320267,-380.234,-380.228,0,z,0,-380.228,23429.0,0.1
1638553134.9077077,-370.233,-370.228,0,z,0,-370.228,22989.0,0.1
1638553135.1830807,-360.229,-360.228,0,z,0,-360.228,22631.0,0.1
1638553135.4605932,-350.235,-350.228,0,z,0,-350.228,22272.0,0.1
1638553135.7393177,-340.229,-340.228,0,z,0,-340.228,21838.0,0.1
1638553135.9595597,-330.242,-330.228,0,z,0,-330.228,21270.0,0.1
1638553136.1803668,-320.246,-320.228,0,z,0,-320.228,20670.0,0.1
1638553136.4118228,-310.223,-310.228,0,z,0,-310.228,20095.0,0.1
1638553136.6339,-300.23,-300.228,0,z,0,-300.228,19678.0,0.1
1638553136.8526719,-290.237,-290.228,0,z,0,-290.228,19204.0,0.1
1638553137.0742023,-280.234,-280.228,0,z,0,-280.228,18814.0,0.1
1638553137.2979095,-270.231,-270.228,0,z,0,-270.228,18263.0,0.1
1638553137.518779,-260.257,-260.228,0,z,0,-260.228,17727.0,0.1
1638553137.7950425,-250.235,-250.228,0,z,0,-250.228,17136.0,0.1
1638553138.07455,-240.237,-240.228,0,z,0,-240.228,16534.0,0.1
1638553138.3523352,-230.231,-230.228,0,z,0,-230.228,16002.0,0.1
1638553138.6323338,-220.23000000000002,-220.228,0,z,0,-220.228,15641.0,0.1
1638553138.9106503,-210.233,-210.228,0,z,0,-210.228,15188.0,0.1
1638553139.1923687,-200.233,-200.228,0,z,0,-200.228,14594.0,0.1
1638553139.472744,-190.229,-190.228,0,z,0,-190.228,14038.0,0.1
1638553139.7512443,-180.23,-180.228,0,z,0,-180.228,13465.0,0.1
1638553140.0303957,-170.237,-170.228,0,z,0,-170.228,12892.0,0.1
1638553140.3089738,-160.228,-160.228,0,z,0,-160.228,12425.0,0.1
1638553140.5845573,-150.231,-150.228,0,z,0,-150.228,12023.0,0.1
1638553140.865706,-140.229,-140.228,0,z,0,-140.228,11602.0,0.1
1638553141.0922801,-130.235,-130.228,0,z,0,-130.228,11090.0,0.1
1638553141.314888,-120.24600000000001,-120.22800000000001,0,z,0,-120.22800000000001,10530.0,0.1
1638553141.541216,-110.22500000000001,-110.22800000000001,0,z,0,-110.22800000000001,9869.0,0.1
1638553141.7614126,-100.245,-100.22800000000001,0,z,0,-100.22800000000001,9312.0,0.1
1638553141.9847977,-90.23400000000001,-90.22800000000001,0,z,0,-90.22800000000001,8946.0,0.1
1638553142.2046583,-80.242,-80.22800000000001,0,z,0,-80.22800000000001,8539.0,0.1
1638553142.4918313,-70.235,-70.22800000000001,0,z,0,-70.22800000000001,8220.0,0.1
1638553142.7676923,-60.228,-60.22800000000001,0,z,0,-60.22800000000001,7879.0,0.1
1638553143.0465431,-50.227000000000004,-50.22800000000001,0,z,0,-50.22800000000001,7315.0,0.1
1638553143.3233168,-40.229,-40.22800000000001,0,z,0,-40.22800000000001,6762.0,0.1
1638553143.5985,-30.240000000000002,-30.22800000000001,0,z,0,-30.22800000000001,6252.0,0.1
1638553143.8758996,-20.233,-20.22800000000001,0,z,0,-20.22800000000001,5842.0,0.1
1638553144.1579175,-10.228,-10.228000000000009,0,z,0,-10.228000000000009,5517.0,0.1
1638553144.434409,-0.226,-0.22800000000000864,0,z,0,-0.22800000000000864,5245.0,0.1
1638553144.7096746,9.765,9.771999999999991,0,z,0,9.771999999999991,4979.0,0.1
1638553144.98711,19.758,19.77199999999999,0,z,0,19.77199999999999,4683.0,0.1
1638553145.2653122,29.767,29.77199999999999,0,z,0,29.77199999999999,4230.0,0.1
1638553145.5479841,39.767,39.77199999999999,0,z,0,39.77199999999999,3778.0,0.1
1638553145.8251877,49.764,49.77199999999999,0,z,0,49.77199999999999,3417.0,0.1
1638553146.1035974,59.764,59.77199999999999,0,z,0,59.77199999999999,3148.0,0.1
1638553146.3768768,69.77,69.77199999999999,0,z,0,69.77199999999999,2961.0,0.1
1638553146.6569061,79.767,79.77199999999999,0,z,0,79.77199999999999,2826.0,0.1
1638553146.9338605,89.772,89.77199999999999,0,z,0,89.77199999999999,2704.0,0.1
1638553147.2095382,99.77,99.77199999999999,0,z,0,99.77199999999999,2460.0,0.1
1638553147.485809,109.763,109.77199999999999,0,z,0,109.77199999999999,2183.0,0.1
1638553147.7622223,119.771,119.77199999999999,0,z,0,119.77199999999999,1935.0,0.1
1638553147.9879217,129.77100000000002,129.772,0,z,0,129.772,1739.0,0.1
1638553148.2105083,139.758,139.772,0,z,0,139.772,1614.0,0.1
1638553148.432414,149.761,149.772,0,z,0,149.772,1536.0,0.1
1638553148.6622202,159.766,159.772,0,z,0,159.772,1446.0,0.1
1638553148.8911767,169.77,169.772,0,z,0,169.772,1366.0,0.1
1638553149.1104908,179.757,179.772,0,z,0,179.772,1271.0,0.1
1638553149.3314006,189.767,189.772,0,z,0,189.772,1124.0,0.1
1638553149.5521958,199.762,199.772,0,z,0,199.772,1009.0,0.1
1638553149.8326619,209.77,209.772,0,z,0,209.772,940.0,0.1
1638553150.1094348,219.774,219.772,0,z,0,219.772,898.0,0.1
1638553150.3850877,229.768,229.772,0,z,0,229.772,851.0,0.1
1638553150.607493,239.763,239.772,0,z,0,239.772,823.0,0.1
1638553150.829726,249.761,249.772,0,z,0,249.772,797.0,0.1
1638553151.0511212,259.77,259.772,0,z,0,259.772,745.0,0.1
1638553151.2704678,269.76,269.772,0,z,0,269.772,696.0,0.1
1638553151.4953935,279.772,279.772,0,z,0,279.772,656.0,0.1
1638553151.7738478,289.77,289.772,0,z,0,289.772,631.0,0.1
1638553152.0500498,299.771,299.772,0,z,0,299.772,610.0,0.1
1638553152.32499,309.76800000000003,309.772,0,z,0,309.772,593.0,0.1
1638553152.6015847,319.771,319.772,0,z,0,319.772,585.0,0.1
1638553152.8228815,329.753,329.772,0,z,0,329.772,568.0,0.1
1638553153.0415475,339.765,339.772,0,z,0,339.772,551.0,0.1
1638553153.2588823,349.766,349.772,0,z,0,349.772,534.0,0.1
1638553153.4775977,359.773,359.772,0,z,0,359.772,520.0,0.1
1638553153.6978583,369.76800000000003,369.772,0,z,0,369.772,508.0,0.1
1638553153.9171255,379.76,379.772,0,z,0,379.772,501.0,0.1
1638553154.1369126,389.765,389.772,0,z,0,389.772,492.0,0.1
1638553154.4072902,399.774,399.772,0,z,0,399.772,484.0,0.1
1638553154.6291711,409.76,409.772,0,z,0,409.772,477.0,0.1
1638553154.8483148,419.754,419.772,0,z,0,419.772,466.0,0.1
1638553155.0661077,429.754,429.772,0,z,0,429.772,459.0,0.1
1638553155.2866716,439.752,439.772,0,z,0,439.772,454.0,0.1
1638553155.510217,449.75600000000003,449.772,0,z,0,449.772,447.0,0.1
1638553155.733279,459.762,459.772,0,z,0,459.772,441.0,0.1
1638553156.0070755,469.771,469.772,0,z,0,469.772,437.0,0.1
1638553156.2832313,479.75800000000004,479.772,0,z,0,479.772,432.0,0.1
1638553156.558382,489.772,489.772,0,z,0,489.772,427.0,0.1
1638553156.8428762,499.769,499.772,0,z,0,499.772,420.0,0.1
1638553157.173394,509.769,509.772,0,z,0,509.772,416.0,0.1
1638553157.3948197,519.759,519.7719999999999,0,z,0,519.7719999999999,412.0,0.1
1638553157.6116498,529.75,529.7719999999999,0,z,0,529.7719999999999,407.0,0.1
1638553157.830148,539.764,539.7719999999999,0,z,0,539.7719999999999,402.0,0.1
1638553158.1045842,549.778,549.7719999999999,0,z,0,549.7719999999999,399.0,0.1
1638553158.323129,559.761,559.7719999999999,0,z,0,559.7719999999999,395.0,0.1
1638553158.5412917,569.772,569.7719999999999,0,z,0,569.7719999999999,389.0,0.1
1638553158.7602103,579.767,579.7719999999999,0,z,0,579.7719999999999,385.0,0.1
1638553158.9821775,589.772,589.7719999999999,0,z,0,589.7719999999999,382.0,0.1
1638553159.2020075,599.751,599.7719999999999,0,z,0,599.7719999999999,379.0,0.1
1638553159.4745698,609.773,609.7719999999999,0,z,0,609.7719999999999,374.0,0.1
1638553159.6965997,619.7570000000001,619.7719999999999,0,z,0,619.7719999999999,371.0,0.1
1638553159.971284,629.7620000000001,629.7719999999999,0,z,0,629.7719999999999,369.0,0.1
1638553160.248616,639.772,639.7719999999999,0,z,0,639.7719999999999,365.0,0.1
1638553160.5237575,649.773,649.7719999999999,0,z,0,649.7719999999999,360.0,0.1
1638553160.7516012,659.726,659.7719999999999,0,z,0,659.7719999999999,357.0,0.1
1638553161.029717,669.767,669.7719999999999,0,z,0,669.7719999999999,354.0,0.1
1638553161.3023696,679.766,679.7719999999999,0,z,0,679.7719999999999,350.0,0.1
1638553161.579611,689.767,689.7719999999999,0,z,0,689.7719999999999,348.0,0.1
1638553161.8532069,699.759,699.7719999999999,0,z,0,699.7719999999999,346.0,0.1
1638553162.1276855,709.767,709.7719999999999,0,z,0,709.7719999999999,343.0,0.1
1638553162.4033003,719.766,719.7719999999999,0,z,0,719.7719999999999,340.0,0.1
1638553162.6229975,729.748,729.7719999999999,0,z,0,729.7719999999999,336.0,0.1
1638553162.8503647,739.774,739.7719999999999,0,z,0,739.7719999999999,333.0,0.1
1638553163.0714,749.766,749.7719999999999,0,z,0,749.7719999999999,330.0,0.1
1638553163.2913814,759.7570000000001,759.7719999999999,0,z,0,759.7719999999999,327.0,0.1
1638553163.5113146,769.763,769.7719999999999,0,z,0,769.7719999999999,325.0,0.1
1638553163.7304487,779.768,779.7719999999999,0,z,0,779.7719999999999,323.0,0.1
1638553163.9513936,789.754,789.7719999999999,0,z,0,789.7719999999999,320.0,0.1
1638553164.2345831,799.772,799.7719999999999,0,z,0,799.7719999999999,317.0,0.1
1638553164.5107725,809.769,809.7719999999999,0,z,0,809.7719999999999,314.0,0.1
1638553164.7835922,819.77,819.7719999999999,0,z,0,819.7719999999999,311.0,0.1
1638553165.0027297,829.7470000000001,829.7719999999999,0,z,0,829.7719999999999,308.0,0.1
1638553165.221771,839.767,839.7719999999999,0,z,0,839.7719999999999,306.0,0.1
1638553165.4410393,849.767,849.7719999999999,0,z,0,849.7719999999999,304.0,0.1
1638553165.661492,859.764,859.7719999999999,0,z,0,859.7719999999999,301.0,0.1
1638553165.882887,869.7620000000001,869.7719999999999,0,z,0,869.7719999999999,300.0,0.1
1638553166.1596212,879.763,879.7719999999999,0,z,0,879.7719999999999,296.0,0.1
1638553166.4332242,889.77,889.7719999999999,0,z,0,889.7719999999999,293.0,0.1
1638553166.7092495,899.765,899.7719999999999,0,z,0,899.7719999999999,291.0,0.1
1638553166.9383824,909.767,909.7719999999999,0,z,0,909.7719999999999,289.0,0.1
1638553167.16166,919.774,919.7719999999999,0,z,0,919.7719999999999,287.0,0.1
1638553167.3804975,929.755,929.7719999999999,0,z,0,929.7719999999999,286.0,0.1
1638553167.6017365,939.77,939.7719999999999,0,z,0,939.7719999999999,283.0,0.1
1638553167.8253195,949.767,949.7719999999999,0,z,0,949.7719999999999,282.0,0.1
