time,kappa_motors_m9,kappa_motors_m9_user_setpoint,kappa_motors_m9_sync,kappa_motors_m9_desc,kappa_motors_m9_homf,kappa_motors_m9_dval,kappa_motors_m8,kappa_motors_m8_user_setpoint,kappa_motors_m8_sync,kappa_motors_m8_desc,kappa_motors_m8_homf,kappa_motors_m8_dval,TEY,D3,D4,MCP,mesh,scaler_time
1638557853.2086494,15.9,15.9,0,tth,0,-15.9,65.27114238179001,65.27239670795882,0,kth,0,225.4167456738312,52839.0,10.0,30.0,0.0,20949.0,0.1
1638557854.1951382,16.0,16.0,0,tth,0,-16.0,65.32114238179003,65.32239670795883,0,kth,0,225.3667456738312,52423.0,10.0,29.0,0.0,20946.0,0.1
1638557855.2068856,16.1,16.1,0,tth,0,-16.1,65.37114238179001,65.37239670795881,0,kth,0,225.3167456738312,52179.0,10.0,27.0,0.0,20943.0,0.1
1638557856.1704001,16.2,16.200000000000003,0,tth,0,-16.200000000000003,65.42514238179001,65.4223967079588,0,kth,0,225.26674567383122,51926.0,10.0,27.0,0.0,20961.0,0.1
1638557857.15033,16.3,16.3,0,tth,0,-16.3,65.47014238179003,65.47239670795881,0,kth,0,225.2167456738312,51559.0,10.0,25.0,0.0,20937.0,0.1
1638557858.123844,16.4,16.4,0,tth,0,-16.4,65.52314238179002,65.52239670795882,0,kth,0,225.1667456738312,51219.0,10.0,25.0,0.0,20943.0,0.1
1638557859.1938484,16.5,16.5,0,tth,0,-16.5,65.56914238179002,65.57239670795883,0,kth,0,225.1167456738312,50963.0,10.0,25.0,0.0,20941.0,0.1
1638557860.3211865,16.6,16.6,0,tth,0,-16.6,65.62614238179,65.62239670795881,0,kth,0,225.0667456738312,50550.0,10.0,24.0,0.0,20946.0,0.1
1638557861.3087118,16.7,16.700000000000003,0,tth,0,-16.700000000000003,65.67314238179003,65.6723967079588,0,kth,0,225.01674567383122,50457.0,11.0,25.0,0.0,20947.0,0.1
1638557862.3433166,16.8,16.8,0,tth,0,-16.8,65.71914238179002,65.72239670795881,0,kth,0,224.9667456738312,50160.0,10.0,25.0,0.0,20937.0,0.1
1638557863.4155283,16.9,16.9,0,tth,0,-16.9,65.76914238179,65.77239670795882,0,kth,0,224.9167456738312,49748.0,10.0,25.0,0.0,20910.0,0.1
1638557864.968367,17.0,17.0,0,tth,0,-17.0,65.81814238179001,65.82239670795883,0,kth,0,224.8667456738312,49623.0,10.0,25.0,0.0,20936.0,0.1
1638557866.399596,17.1,17.1,0,tth,0,-17.1,65.87714238179001,65.87239670795881,0,kth,0,224.8167456738312,49358.0,10.0,25.0,0.0,20946.0,0.1
1638557868.022426,17.2,17.200000000000003,0,tth,0,-17.200000000000003,65.91914238179001,65.9223967079588,0,kth,0,224.76674567383122,49112.0,10.0,25.0,0.0,20950.0,0.1
1638557868.9470174,17.3,17.3,0,tth,0,-17.3,65.97714238179,65.97239670795881,0,kth,0,224.7167456738312,48811.0,10.0,27.0,0.0,20951.0,0.1
1638557870.1330988,17.400000000000002,17.4,0,tth,0,-17.4,66.01914238179,66.02239670795882,0,kth,0,224.6667456738312,48527.0,10.0,25.0,0.0,20921.0,0.1
1638557871.381843,17.5,17.5,0,tth,0,-17.5,66.06814238179001,66.07239670795883,0,kth,0,224.6167456738312,48384.0,10.0,25.0,0.0,20950.0,0.1
1638557872.5217652,17.6,17.6,0,tth,0,-17.6,66.11814238179002,66.12239670795881,0,kth,0,224.5667456738312,48063.0,10.0,26.0,0.0,20916.0,0.1
1638557873.5677533,17.7,17.700000000000003,0,tth,0,-17.700000000000003,66.17714238179002,66.1723967079588,0,kth,0,224.51674567383122,47825.0,10.0,27.0,0.0,20925.0,0.1
1638557874.6975245,17.8,17.8,0,tth,0,-17.8,66.21914238179002,66.22239670795881,0,kth,0,224.4667456738312,47578.0,10.0,25.0,0.0,20915.0,0.1
1638557875.6391773,17.900000000000002,17.9,0,tth,0,-17.9,66.27514238179,66.27239670795882,0,kth,0,224.4167456738312,47279.0,10.0,26.0,0.0,20912.0,0.1
1638557876.6412103,18.0,18.0,0,tth,0,-18.0,66.32014238179002,66.32239670795883,0,kth,0,224.3667456738312,47045.0,10.0,25.0,0.0,20938.0,0.1
1638557877.5896146,18.1,18.1,0,tth,0,-18.1,66.37714238179001,66.37239670795881,0,kth,0,224.3167456738312,46874.0,10.0,26.0,0.0,20929.0,0.1
1638557878.5379794,18.2,18.2,0,tth,0,-18.2,66.41814238179,66.4223967079588,0,kth,0,224.26674567383122,46662.0,10.0,24.0,0.0,20921.0,0.1
1638557879.4729621,18.3,18.3,0,tth,0,-18.3,66.47714238179,66.47239670795881,0,kth,0,224.2167456738312,46323.0,11.0,25.0,0.0,20921.0,0.1
1638557880.4832122,18.400000000000002,18.400000000000002,0,tth,0,-18.400000000000002,66.51814238179003,66.52239670795882,0,kth,0,224.1667456738312,46141.0,10.0,24.0,0.0,20917.0,0.1
1638557881.40521,18.5,18.5,0,tth,0,-18.5,66.57314238179,66.57239670795883,0,kth,0,224.1167456738312,45858.0,10.0,23.0,0.0,20907.0,0.1
1638557882.3453012,18.6,18.6,0,tth,0,-18.6,66.62314238179002,66.62239670795881,0,kth,0,224.0667456738312,45601.0,10.0,22.0,0.0,20889.0,0.1
1638557883.3283463,18.7,18.7,0,tth,0,-18.7,66.67214238179002,66.6723967079588,0,kth,0,224.01674567383122,45482.0,10.0,22.0,0.0,20927.0,0.1
1638557884.2529757,18.8,18.8,0,tth,0,-18.8,66.72214238179001,66.72239670795881,0,kth,0,223.9667456738312,45345.0,11.0,22.0,0.0,20972.0,0.1
1638557885.193241,18.900000000000002,18.900000000000002,0,tth,0,-18.900000000000002,66.77114238179001,66.77239670795882,0,kth,0,223.9167456738312,45197.0,10.0,21.0,0.0,20995.0,0.1
1638557887.6738186,19.0,19.0,0,tth,0,-19.0,66.82914238179,66.82239670795883,0,kth,0,223.8667456738312,44892.0,10.0,21.0,0.0,20980.0,0.1
1638557888.8205976,19.1,19.1,0,tth,0,-19.1,66.86914238179003,66.87239670795881,0,kth,0,223.8167456738312,44728.0,9.0,18.0,0.0,20983.0,0.1
1638557890.3676581,19.2,19.2,0,tth,0,-19.2,66.92714238179002,66.9223967079588,0,kth,0,223.76674567383122,44491.0,9.0,18.0,0.0,20966.0,0.1
1638557891.609607,19.3,19.3,0,tth,0,-19.3,66.96814238179002,66.97239670795881,0,kth,0,223.7167456738312,44336.0,10.0,18.0,0.0,20977.0,0.1
1638557892.7844696,19.400000000000002,19.400000000000002,0,tth,0,-19.400000000000002,67.01814238179003,67.02239670795882,0,kth,0,223.6667456738312,44067.0,9.0,17.0,0.0,20957.0,0.1
1638557894.1342459,19.5,19.5,0,tth,0,-19.5,67.06814238179001,67.07239670795883,0,kth,0,223.6167456738312,43820.0,9.0,17.0,0.0,20961.0,0.1
1638557895.0796392,19.6,19.6,0,tth,0,-19.6,67.12314238179002,67.12239670795881,0,kth,0,223.5667456738312,43680.0,10.0,17.0,0.0,20980.0,0.1
1638557896.0270362,19.7,19.7,0,tth,0,-19.7,67.16914238179001,67.1723967079588,0,kth,0,223.51674567383122,43365.0,10.0,16.0,0.0,20945.0,0.1
1638557897.0162098,19.8,19.8,0,tth,0,-19.8,67.22214238179001,67.22239670795881,0,kth,0,223.4667456738312,43306.0,10.0,15.0,0.0,20961.0,0.1
1638557897.9699173,19.900000000000002,19.900000000000002,0,tth,0,-19.900000000000002,67.27114238179001,67.27239670795882,0,kth,0,223.4167456738312,43043.0,10.0,16.0,0.0,20947.0,0.1
1638557898.9214706,20.0,20.0,0,tth,0,-20.0,67.32214238179,67.32239670795883,0,kth,0,223.3667456738312,42797.0,10.0,15.0,0.0,20951.0,0.1
1638557899.8658295,20.1,20.1,0,tth,0,-20.1,67.37614238179,67.37239670795881,0,kth,0,223.3167456738312,42521.0,10.0,15.0,0.0,20923.0,0.1
1638557901.88726,20.2,20.2,0,tth,0,-20.2,67.42714238179002,67.4223967079588,0,kth,0,223.26674567383122,42486.0,10.0,15.0,0.0,20962.0,0.1
1638557903.085189,20.3,20.3,0,tth,0,-20.3,67.46814238179002,67.47239670795881,0,kth,0,223.2167456738312,42190.0,9.0,15.0,0.0,20948.0,0.1
1638557905.5798588,20.400000000000002,20.400000000000002,0,tth,0,-20.400000000000002,67.52914238179002,67.52239670795882,0,kth,0,223.1667456738312,41976.0,10.0,15.0,0.0,20932.0,0.1
1638557906.820899,20.5,20.5,0,tth,0,-20.5,67.56814238179001,67.57239670795883,0,kth,0,223.1167456738312,41821.0,9.0,15.0,0.0,20951.0,0.1
1638557907.7750068,20.6,20.6,0,tth,0,-20.6,67.62714238179001,67.62239670795881,0,kth,0,223.0667456738312,41711.0,9.0,16.0,0.0,20943.0,0.1
1638557908.833294,20.7,20.7,0,tth,0,-20.7,67.66814238179,67.6723967079588,0,kth,0,223.01674567383122,41484.0,9.0,15.0,0.0,20943.0,0.1
