time,kappa_motors_m8,kappa_motors_m8_user_setpoint,kappa_motors_m8_sync,kappa_motors_m8_desc,kappa_motors_m8_homf,kappa_motors_m8_dval,D4calc,TEY,D3,D4,MCP,mesh,scaler_time,kappa_motors_m9,kappa_motors_m9_user_setpoint,kappa_motors_m9_sync,kappa_motors_m9_desc,kappa_motors_m9_homf,kappa_motors_m9_dval,kappa_motors_m2,kappa_motors_m2_user_setpoint,kappa_motors_m2_sync,kappa_motors_m2_desc,kappa_motors_m2_homf,kappa_motors_m2_dval
1638750397.955789,58.35714238179003,58.35781675153791,0,kth,0,232.3313256302521,0.6337746096401901,29666.0,11.0,18671.0,0.0,29460.0,0.1,2.0,2.0,0,tth,0,-2.0,299.98900000000003,300.0,0,x,0,300.0
1638750399.2119043,58.40514238179003,58.407816751537894,0,kth,0,232.28132563025213,1.0283940565845715,31480.0,10.0,30315.0,0.0,29478.0,0.1,2.1,2.1,0,tth,0,-2.1,305.082,305.02777777777777,0,x,0,305.02777777777777
1638750400.4567163,58.456142381790016,58.457816751537905,0,kth,0,232.23132563025212,1.002409475005939,33925.0,10.0,29538.0,0.0,29467.0,0.1,2.2,2.2,0,tth,0,-2.2,310.016,310.05555555555554,0,x,0,310.05555555555554
1638750401.7100184,58.51114238179002,58.507816751537916,0,kth,0,232.1813256302521,0.5626971475087339,36733.0,11.0,16590.0,0.0,29483.0,0.1,2.3000000000000003,2.3,0,tth,0,-2.3,315.058,315.0833333333333,0,x,0,315.0833333333333
1638750403.0912702,58.555142381790006,58.55781675153793,0,kth,0,232.1313256302521,1.3474366369219286,39153.0,10.0,39713.0,0.0,29473.0,0.1,2.4,2.4,0,tth,0,-2.4,320.098,320.1111111111111,0,x,0,320.1111111111111
1638750404.4097393,58.61214238179002,58.60781675153791,0,kth,0,232.0813256302521,0.6825197598290308,42295.0,10.0,20120.0,0.0,29479.0,0.1,2.5,2.5,0,tth,0,-2.5,325.16200000000003,325.1388888888889,0,x,0,325.1388888888889
1638750405.6434288,58.65914238179002,58.657816751537894,0,kth,0,232.03132563025213,1.043652410047522,45081.0,11.0,30746.0,0.0,29460.0,0.1,2.6,2.6,0,tth,0,-2.6,330.159,330.1666666666667,0,x,0,330.1666666666667
1638750406.8950024,58.70714238179002,58.707816751537905,0,kth,0,231.98132563025212,1.5641260472846918,47963.0,10.0,46112.0,0.0,29481.0,0.1,2.7,2.7,0,tth,0,-2.7,335.171,335.19444444444446,0,x,0,335.19444444444446
1638750408.141958,58.75514238179002,58.757816751537916,0,kth,0,231.9313256302521,1.9872016838102997,50765.0,10.0,58537.0,0.0,29457.0,0.1,2.8000000000000003,2.8,0,tth,0,-2.8,340.132,340.22222222222223,0,x,0,340.22222222222223
1638750409.392512,58.81014238179003,58.80781675153793,0,kth,0,231.8813256302521,1.4629103214890018,54140.0,11.0,43229.0,0.0,29550.0,0.1,2.9,2.9,0,tth,0,-2.9,345.18,345.25,0,x,0,345.25
