time,TEY,D3,D4,MCP,mesh,scaler_time,kappa_motors_m8,kappa_motors_m8_user_setpoint,kappa_motors_m8_sync,kappa_motors_m8_desc,kappa_motors_m8_homf,kappa_motors_m8_dval
1638752979.3376687,3923.0,10.0,4.0,0.0,9017.0,0.1,71.55314238179002,71.54814238179003,0,kth,0,219.141
1638752980.5414877,3935.0,10.0,4.0,0.0,9010.0,0.1,71.56614238179003,71.56814238179004,0,kth,0,219.12099999999998
1638752981.3624945,3887.0,10.0,4.0,0.0,9017.0,0.1,71.58814238179002,71.58814238179002,0,kth,0,219.101
1638752982.2091086,3913.0,10.0,5.0,0.0,9016.0,0.1,71.60714238179003,71.60814238179003,0,kth,0,219.081
1638752982.9992702,3884.0,9.0,4.0,0.0,9014.0,0.1,71.62714238179001,71.62814238179004,0,kth,0,219.06099999999998
1638752983.836451,3918.0,11.0,5.0,0.0,9031.0,0.1,71.64814238179002,71.64814238179002,0,kth,0,219.041
1638752984.6535263,3900.0,10.0,4.0,0.0,9031.0,0.1,71.66914238179001,71.66814238179003,0,kth,0,219.021
1638752985.5954502,3909.0,10.0,4.0,0.0,9026.0,0.1,71.68514238179003,71.68814238179004,0,kth,0,219.00099999999998
1638752986.405538,3876.0,10.0,4.0,0.0,9022.0,0.1,71.70614238179002,71.70814238179003,0,kth,0,218.981
1638752987.2180705,3860.0,10.0,4.0,0.0,9024.0,0.1,71.72914238179001,71.72814238179004,0,kth,0,218.96099999999998
1638752988.1485176,3898.0,11.0,4.0,0.0,9028.0,0.1,71.74714238179001,71.74814238179005,0,kth,0,218.94099999999997
1638752988.9406006,3863.0,9.0,4.0,0.0,9037.0,0.1,71.77014238179001,71.76814238179003,0,kth,0,218.921
1638752989.738211,3836.0,10.0,4.0,0.0,9058.0,0.1,71.78614238179003,71.78814238179001,0,kth,0,218.901
1638752990.480303,3840.0,10.0,4.0,0.0,9049.0,0.1,71.80714238179002,71.80814238179005,0,kth,0,218.88099999999997
1638752991.4221556,3858.0,10.0,5.0,0.0,9048.0,0.1,71.82714238179003,71.82814238179003,0,kth,0,218.861
1638752992.3024921,3846.0,10.0,4.0,0.0,9054.0,0.1,71.85014238179002,71.84814238179001,0,kth,0,218.841
1638752993.2220006,3849.0,10.0,4.0,0.0,9060.0,0.1,71.86714238179002,71.86814238179002,0,kth,0,218.821
1638752994.0601459,3859.0,10.0,4.0,0.0,9042.0,0.1,71.88814238179,71.88814238179003,0,kth,0,218.801
1638752995.0037243,3823.0,9.0,4.0,0.0,9040.0,0.1,71.90814238179001,71.90814238179001,0,kth,0,218.781
