time,D4calc,TEY,D3,D4,MCP,mesh,scaler_time,kappa_motors_m9,kappa_motors_m9_user_setpoint,kappa_motors_m9_sync,kappa_motors_m9_desc,kappa_motors_m9_homf,kappa_motors_m9_dval,kappa_motors_m8,kappa_motors_m8_user_setpoint,kappa_motors_m8_sync,kappa_motors_m8_desc,kappa_motors_m8_homf,kappa_motors_m8_dval,kappa_motors_m2,kappa_motors_m2_user_setpoint,kappa_motors_m2_sync,kappa_motors_m2_desc,kappa_motors_m2_homf,kappa_motors_m2_dval
1638731069.0199568,0.01028664087968515,140813.0,20.0,609.0,0.0,59203.0,0.2,8.9,8.9,0,tth,0,-8.9,61.930142381790006,61.92709960277631,0,kth,0,228.7620427790137,5546.9130000000005,5546.916666666667,0,x,0,5546.916666666667
1638731070.451991,0.009717105485517288,139635.0,19.0,575.0,0.0,59174.0,0.2,9.0,9.0,0,tth,0,-9.0,61.97414238179002,61.97709960277629,0,kth,0,228.71204277901373,5551.929,5551.944444444444,0,x,0,5551.944444444444
1638731071.8620496,0.009637169039326413,139335.0,20.0,570.0,0.0,59146.0,0.2,9.1,9.100000000000001,0,tth,0,-9.100000000000001,62.025142381790005,62.027099602776275,0,kth,0,228.66204277901375,5556.9980000000005,5556.972222222223,0,x,0,5556.972222222223
1638731073.1851218,0.009312151428088559,137544.0,20.0,551.0,0.0,59170.0,0.2,9.200000000000001,9.2,0,tth,0,-9.2,62.07414238179001,62.077099602776286,0,kth,0,228.61204277901373,5562.017,5562.0,0,x,0,5562.0
1638731074.57121,0.00936823593073593,136412.0,20.0,554.0,0.0,59136.0,0.2,9.3,9.3,0,tth,0,-9.3,62.13014238179002,62.1270996027763,0,kth,0,228.56204277901372,5567.046,5567.027777777777,0,x,0,5567.027777777777
1638731075.9853494,0.008752809178621517,136135.0,20.0,518.0,0.0,59181.0,0.2,9.4,9.4,0,tth,0,-9.4,62.17514238179001,62.17709960277631,0,kth,0,228.5120427790137,5572.02,5572.055555555556,0,x,0,5572.055555555556
1638731077.3314652,0.008713272543059777,134847.0,20.0,516.0,0.0,59220.0,0.2,9.5,9.5,0,tth,0,-9.5,62.23014238179002,62.22709960277629,0,kth,0,228.46204277901373,5577.066,5577.083333333333,0,x,0,5577.083333333333
1638731078.6663132,0.00821778829895164,133723.0,19.0,486.0,0.0,59140.0,0.2,9.6,9.600000000000001,0,tth,0,-9.600000000000001,62.27214238179002,62.277099602776275,0,kth,0,228.41204277901375,5582.094,5582.111111111111,0,x,0,5582.111111111111
1638731080.0062249,0.008182171656551654,132652.0,20.0,484.0,0.0,59153.0,0.2,9.700000000000001,9.7,0,tth,0,-9.7,62.32914238179001,62.327099602776286,0,kth,0,228.36204277901373,5587.139,5587.138888888889,0,x,0,5587.138888888889
1638731081.3636436,0.007765052189947726,131557.0,20.0,459.0,0.0,59111.0,0.2,9.8,9.8,0,tth,0,-9.8,62.37514238179003,62.3770996027763,0,kth,0,228.31204277901372,5592.136,5592.166666666667,0,x,0,5592.166666666667
