time,TEY,D3,D4,MCP,mesh,scaler_time,kappa_motors_m9,kappa_motors_m9_user_setpoint,kappa_motors_m9_sync,kappa_motors_m9_desc,kappa_motors_m9_homf,kappa_motors_m9_dval
1638751723.119681,241.0,10.0,11.0,0.0,7085.0,0.1,-0.25,-0.25,0,tth,0,0.25
1638751723.8477302,248.0,10.0,11.0,0.0,7093.0,0.1,-0.24,-0.24,0,tth,0,0.24
1638751724.682012,219.0,10.0,11.0,0.0,7085.0,0.1,-0.23,-0.23,0,tth,0,0.23
1638751725.4443164,239.0,10.0,11.0,0.0,7086.0,0.1,-0.22,-0.22,0,tth,0,0.22
1638751726.2713618,252.0,9.0,11.0,0.0,7085.0,0.1,-0.21,-0.21,0,tth,0,0.21
1638751727.0357063,267.0,9.0,10.0,0.0,7087.0,0.1,-0.2,-0.2,0,tth,0,0.2
1638751727.766751,252.0,10.0,12.0,0.0,7083.0,0.1,-0.19,-0.19,0,tth,0,0.19
1638751728.4979546,245.0,9.0,13.0,0.0,7080.0,0.1,-0.18,-0.18,0,tth,0,0.18
1638751729.262783,250.0,10.0,16.0,0.0,7096.0,0.1,-0.17,-0.16999999999999998,0,tth,0,0.16999999999999998
1638751730.0003877,253.0,10.0,26.0,0.0,7094.0,0.1,-0.16,-0.16,0,tth,0,0.16
1638751730.7962701,215.0,9.0,58.0,0.0,7101.0,0.1,-0.15,-0.15,0,tth,0,0.15
1638751731.5885391,241.0,9.0,441.0,0.0,7096.0,0.1,-0.14,-0.14,0,tth,0,0.14
1638751732.322444,266.0,10.0,2878.0,0.0,7099.0,0.1,-0.13,-0.13,0,tth,0,0.13
1638751733.0870736,245.0,9.0,5460.0,0.0,7095.0,0.1,-0.12,-0.12,0,tth,0,0.12
1638751733.8357556,230.0,10.0,8018.0,0.0,7098.0,0.1,-0.11,-0.10999999999999999,0,tth,0,0.10999999999999999
1638751734.6807053,261.0,10.0,10592.0,0.0,7100.0,0.1,-0.1,-0.1,0,tth,0,0.1
1638751735.4594178,235.0,10.0,13223.0,0.0,7105.0,0.1,-0.09,-0.09,0,tth,0,0.09
1638751736.223951,238.0,10.0,15896.0,0.0,7091.0,0.1,-0.08,-0.07999999999999999,0,tth,0,0.07999999999999999
1638751737.0133767,237.0,9.0,18583.0,0.0,7100.0,0.1,-0.07,-0.07,0,tth,0,0.07
1638751737.8487556,222.0,10.0,21430.0,0.0,7098.0,0.1,-0.06,-0.06,0,tth,0,0.06
1638751738.641176,228.0,10.0,24233.0,0.0,7099.0,0.1,-0.05,-0.04999999999999999,0,tth,0,0.04999999999999999
1638751739.3862581,206.0,10.0,27174.0,0.0,7098.0,0.1,-0.04,-0.04000000000000001,0,tth,0,0.04000000000000001
1638751740.1472003,250.0,10.0,29910.0,0.0,7097.0,0.1,-0.03,-0.03,0,tth,0,0.03
1638751740.8897145,216.0,9.0,32337.0,0.0,7104.0,0.1,-0.02,-0.01999999999999999,0,tth,0,0.01999999999999999
1638751741.7876003,248.0,10.0,34556.0,0.0,7100.0,0.1,-0.01,-0.010000000000000009,0,tth,0,0.010000000000000009
1638751742.5929637,253.0,9.0,36158.0,0.0,7093.0,0.1,0.0,0.0,0,tth,0,-0.0
1638751743.3600008,235.0,10.0,37683.0,0.0,7104.0,0.1,0.01,0.010000000000000009,0,tth,0,-0.010000000000000009
1638751744.1194751,207.0,10.0,38629.0,0.0,7093.0,0.1,0.02,0.020000000000000018,0,tth,0,-0.020000000000000018
1638751744.8145142,258.0,9.0,39267.0,0.0,7098.0,0.1,0.031,0.030000000000000027,0,tth,0,-0.030000000000000027
1638751745.5602958,250.0,10.0,38248.0,0.0,7099.0,0.1,0.04,0.03999999999999998,0,tth,0,-0.03999999999999998
1638751746.3146842,236.0,10.0,36085.0,0.0,7100.0,0.1,0.05,0.04999999999999999,0,tth,0,-0.04999999999999999
1638751747.0468946,252.0,9.0,33617.0,0.0,7097.0,0.1,0.06,0.06,0,tth,0,-0.06
1638751747.9462168,246.0,10.0,31333.0,0.0,7101.0,0.1,0.07,0.07,0,tth,0,-0.07
1638751748.7016935,230.0,10.0,28807.0,0.0,7102.0,0.1,0.08,0.08000000000000002,0,tth,0,-0.08000000000000002
1638751749.48002,240.0,10.0,26115.0,0.0,7102.0,0.1,0.09,0.09000000000000002,0,tth,0,-0.09000000000000002
1638751750.2477655,236.0,11.0,23486.0,0.0,7094.0,0.1,0.1,0.10000000000000003,0,tth,0,-0.10000000000000003
1638751751.0008364,238.0,9.0,20770.0,0.0,7095.0,0.1,0.11,0.10999999999999999,0,tth,0,-0.10999999999999999
1638751751.7628806,253.0,10.0,17992.0,0.0,7095.0,0.1,0.12,0.12,0,tth,0,-0.12
1638751752.5242836,230.0,9.0,15157.0,0.0,7096.0,0.1,0.13,0.13,0,tth,0,-0.13
1638751753.2355788,211.0,10.0,12278.0,0.0,7097.0,0.1,0.14,0.14,0,tth,0,-0.14
1638751753.9914882,247.0,10.0,9861.0,0.0,7095.0,0.1,0.151,0.15000000000000002,0,tth,0,-0.15000000000000002
1638751754.7057493,232.0,10.0,7346.0,0.0,7098.0,0.1,0.16,0.16000000000000003,0,tth,0,-0.16000000000000003
1638751755.4888012,263.0,11.0,5597.0,0.0,7095.0,0.1,0.17,0.16999999999999998,0,tth,0,-0.16999999999999998
1638751756.2270086,254.0,10.0,3981.0,0.0,7096.0,0.1,0.18,0.18,0,tth,0,-0.18
1638751757.0638313,221.0,10.0,2923.0,0.0,7100.0,0.1,0.19,0.19,0,tth,0,-0.19
1638751757.7965834,245.0,11.0,2073.0,0.0,7099.0,0.1,0.2,0.2,0,tth,0,-0.2
1638751758.4965687,228.0,11.0,1453.0,0.0,7102.0,0.1,0.21,0.21000000000000002,0,tth,0,-0.21000000000000002
1638751759.2351108,240.0,10.0,1084.0,0.0,7104.0,0.1,0.22,0.22000000000000003,0,tth,0,-0.22000000000000003
1638751760.0719113,256.0,10.0,812.0,0.0,7104.0,0.1,0.23,0.22999999999999998,0,tth,0,-0.22999999999999998
1638751760.848428,225.0,10.0,650.0,0.0,7095.0,0.1,0.24,0.24,0,tth,0,-0.24
1638751761.574109,237.0,10.0,532.0,0.0,7102.0,0.1,0.25,0.25,0,tth,0,-0.25
