time,kappa_motors_m8,kappa_motors_m8_user_setpoint,kappa_motors_m8_sync,kappa_motors_m8_desc,kappa_motors_m8_homf,kappa_motors_m8_dval,D4calc,TEY,D3,D4,MCP,mesh,scaler_time,kappa_motors_m9,kappa_motors_m9_user_setpoint,kappa_motors_m9_sync,kappa_motors_m9_desc,kappa_motors_m9_homf,kappa_motors_m9_dval,kappa_motors_m2,kappa_motors_m2_user_setpoint,kappa_motors_m2_sync,kappa_motors_m2_desc,kappa_motors_m2_homf,kappa_motors_m2_dval
1638746160.0482605,66.46114238179001,66.4578167515379,0,kth,0,224.23132563025212,0.3181742572939885,30601.0,11.0,9564.0,0.0,30059.0,0.1,18.2,18.2,0,tth,0,-18.2,-3110.433,-3110.4583333333335,0,x,0,-3110.4583333333335
1638746161.3307152,66.50414238179002,66.50781675153792,0,kth,0,224.1813256302521,0.33331113922365,30390.0,10.0,10012.0,0.0,30038.0,0.1,18.3,18.3,0,tth,0,-18.3,-3115.477,-3115.4791666666665,0,x,0,-3115.4791666666665
1638746162.542229,66.55714238179002,66.55781675153793,0,kth,0,224.1313256302521,0.32138574283810795,30191.0,9.0,9648.0,0.0,30020.0,0.1,18.400000000000002,18.4,0,tth,0,-18.4,-3120.5,-3120.5,0,x,0,-3120.5
1638746163.87878,66.61014238179001,66.60781675153791,0,kth,0,224.0813256302521,0.3029465623439321,29988.0,10.0,9099.0,0.0,30035.0,0.1,18.5,18.5,0,tth,0,-18.5,-3125.467,-3125.5208333333335,0,x,0,-3125.5208333333335
1638746165.1132264,66.66114238179003,66.6578167515379,0,kth,0,224.03132563025213,0.2932481022772673,29811.0,9.0,8808.0,0.0,30036.0,0.1,18.6,18.6,0,tth,0,-18.6,-3130.61,-3130.5416666666665,0,x,0,-3130.5416666666665
1638746166.326025,66.70614238179002,66.7078167515379,0,kth,0,223.98132563025212,0.30288397495670705,29593.0,9.0,9095.0,0.0,30028.0,0.1,18.7,18.7,0,tth,0,-18.7,-3135.486,-3135.5625,0,x,0,-3135.5625
1638746167.5751007,66.75814238179001,66.75781675153792,0,kth,0,223.9313256302521,0.2909090909090909,29363.0,10.0,8736.0,0.0,30030.0,0.1,18.8,18.8,0,tth,0,-18.8,-3140.529,-3140.5833333333335,0,x,0,-3140.5833333333335
1638746168.8189645,66.80614238179001,66.80781675153793,0,kth,0,223.8813256302521,0.28639419556679757,29206.0,10.0,8605.0,0.0,30046.0,0.1,18.900000000000002,18.9,0,tth,0,-18.9,-3145.5660000000003,-3145.6041666666665,0,x,0,-3145.6041666666665
1638746170.0002186,66.85814238179,66.85781675153791,0,kth,0,223.8313256302521,0.27025137339770267,29016.0,10.0,8117.0,0.0,30035.0,0.1,19.0,19.0,0,tth,0,-19.0,-3150.562,-3150.625,0,x,0,-3150.625
1638746171.2414188,66.90614238179,66.9078167515379,0,kth,0,223.78132563025213,0.2698592299244567,28888.0,10.0,8109.0,0.0,30049.0,0.1,19.1,19.1,0,tth,0,-19.1,-3155.62,-3155.6458333333335,0,x,0,-3155.6458333333335
1638746172.448971,66.95314238179,66.9578167515379,0,kth,0,223.73132563025212,0.27093809317659595,28661.0,9.0,8136.0,0.0,30029.0,0.1,19.2,19.2,0,tth,0,-19.2,-3160.67,-3160.6666666666665,0,x,0,-3160.6666666666665
1638746173.6845047,67.00814238179001,67.00781675153792,0,kth,0,223.6813256302521,0.2559323726162346,28510.0,10.0,7690.0,0.0,30047.0,0.1,19.3,19.3,0,tth,0,-19.3,-3165.628,-3165.6875,0,x,0,-3165.6875
1638746174.9079666,67.05514238179,67.05781675153793,0,kth,0,223.6313256302521,0.2547791913674815,28318.0,10.0,7650.0,0.0,30026.0,0.1,19.400000000000002,19.4,0,tth,0,-19.4,-3170.678,-3170.7083333333335,0,x,0,-3170.7083333333335
1638746176.195644,67.10414238179001,67.10781675153791,0,kth,0,223.5813256302521,0.25869934401118844,28205.0,9.0,7769.0,0.0,30031.0,0.1,19.5,19.5,0,tth,0,-19.5,-3175.649,-3175.7291666666665,0,x,0,-3175.7291666666665
1638746177.3967881,67.15314238179002,67.1578167515379,0,kth,0,223.53132563025213,0.24967503249675033,28015.0,10.0,7491.0,0.0,30003.0,0.1,19.6,19.6,0,tth,0,-19.6,-3180.689,-3180.75,0,x,0,-3180.75
1638746178.668173,67.21014238179,67.2078167515379,0,kth,0,223.48132563025212,0.22668708592735626,27854.0,9.0,6809.0,0.0,30037.0,0.1,19.7,19.7,0,tth,0,-19.7,-3185.776,-3185.7708333333335,0,x,0,-3185.7708333333335
1638746179.954063,67.25314238179001,67.25781675153792,0,kth,0,223.4313256302521,0.23724685550328628,27722.0,9.0,7111.0,0.0,29973.0,0.1,19.8,19.8,0,tth,0,-19.8,-3190.831,-3190.7916666666665,0,x,0,-3190.7916666666665
1638746181.2787287,67.31014238179003,67.30781675153793,0,kth,0,223.3813256302521,0.21751883207786146,27539.0,10.0,6526.0,0.0,30002.0,0.1,19.900000000000002,19.9,0,tth,0,-19.9,-3195.751,-3195.8125,0,x,0,-3195.8125
1638746182.5372076,67.35414238179001,67.35781675153791,0,kth,0,223.3313256302521,0.2302047895403909,27396.0,9.0,6902.0,0.0,29982.0,0.1,20.0,20.0,0,tth,0,-20.0,-3200.8,-3200.8333333333335,0,x,0,-3200.8333333333335
1638746183.960314,67.41114238179003,67.4078167515379,0,kth,0,223.28132563025213,0.20686895631877292,27195.0,9.0,6204.0,0.0,29990.0,0.1,20.1,20.1,0,tth,0,-20.1,-3205.832,-3205.8541666666665,0,x,0,-3205.8541666666665
1638746185.19731,67.45814238179003,67.4578167515379,0,kth,0,223.23132563025212,0.2097382024345506,27112.0,9.0,6289.0,0.0,29985.0,0.1,20.2,20.2,0,tth,0,-20.2,-3210.7780000000002,-3210.875,0,x,0,-3210.875
1638746186.3940735,67.50914238179001,67.50781675153792,0,kth,0,223.1813256302521,0.19981307163362041,26913.0,9.0,5986.0,0.0,29958.0,0.1,20.3,20.3,0,tth,0,-20.3,-3215.886,-3215.8958333333335,0,x,0,-3215.8958333333335
1638746187.5678928,67.55714238179002,67.55781675153793,0,kth,0,223.1313256302521,0.20201716594863575,26824.0,9.0,6049.0,0.0,29943.0,0.1,20.400000000000002,20.4,0,tth,0,-20.4,-3220.815,-3220.9166666666665,0,x,0,-3220.9166666666665
1638746188.871271,67.60414238179001,67.60781675153791,0,kth,0,223.0813256302521,0.1988323603002502,26713.0,9.0,5960.0,0.0,29975.0,0.1,20.5,20.5,0,tth,0,-20.5,-3225.889,-3225.9375,0,x,0,-3225.9375
1638746190.1056986,67.66114238179003,67.6578167515379,0,kth,0,223.03132563025213,0.18292601495726496,26547.0,9.0,5479.0,0.0,29952.0,0.1,20.6,20.6,0,tth,0,-20.6,-3230.893,-3230.9583333333335,0,x,0,-3230.9583333333335
1638746191.4032986,67.70314238179,67.7078167515379,0,kth,0,222.98132563025212,0.19096399612933365,26408.0,10.0,5723.0,0.0,29969.0,0.1,20.7,20.7,0,tth,0,-20.7,-3235.981,-3235.9791666666665,0,x,0,-3235.9791666666665
1638746192.6331663,67.76114238179002,67.75781675153792,0,kth,0,222.9313256302521,0.17555318581711543,26312.0,8.0,5268.0,0.0,30008.0,0.1,20.8,20.8,0,tth,0,-20.8,-3240.983,-3241.0,0,x,0,-3241.0
1638746193.8436813,67.80314238179002,67.80781675153793,0,kth,0,222.8813256302521,0.18795888399412627,26194.0,10.0,5632.0,0.0,29964.0,0.1,20.900000000000002,20.9,0,tth,0,-20.9,-3245.967,-3246.0208333333335,0,x,0,-3246.0208333333335
1638746195.2941353,67.86114238179002,67.85781675153791,0,kth,0,222.8313256302521,0.1685243275712474,26010.0,9.0,5050.0,0.0,29966.0,0.1,21.0,21.0,0,tth,0,-21.0,-3251.018,-3251.0416666666665,0,x,0,-3251.0416666666665
1638746196.4873607,67.90414238179002,67.9078167515379,0,kth,0,222.78132563025213,0.17617427275153455,25951.0,9.0,5281.0,0.0,29976.0,0.1,21.1,21.1,0,tth,0,-21.1,-3256.058,-3256.0625,0,x,0,-3256.0625
1638746197.7538826,67.96214238179002,67.9578167515379,0,kth,0,222.73132563025212,0.1599706353443673,25762.0,10.0,4794.0,0.0,29968.0,0.1,21.2,21.2,0,tth,0,-21.2,-3261.0370000000003,-3261.0833333333335,0,x,0,-3261.0833333333335
1638746199.0386293,68.00514238179002,68.00781675153792,0,kth,0,222.6813256302521,0.16503038803179054,25680.0,9.0,4942.0,0.0,29946.0,0.1,21.3,21.3,0,tth,0,-21.3,-3266.009,-3266.1041666666665,0,x,0,-3266.1041666666665
1638746200.3035958,68.05614238179001,68.05781675153793,0,kth,0,222.6313256302521,0.16185897435897437,25612.0,9.0,4848.0,0.0,29952.0,0.1,21.400000000000002,21.4,0,tth,0,-21.4,-3271.087,-3271.125,0,x,0,-3271.125
1638746201.502232,68.10314238179001,68.10781675153791,0,kth,0,222.5813256302521,0.1637683098120527,25492.0,10.0,4897.0,0.0,29902.0,0.1,21.5,21.5,0,tth,0,-21.5,-3276.082,-3276.1458333333335,0,x,0,-3276.1458333333335
1638746202.7467358,68.16014238179002,68.1578167515379,0,kth,0,222.53132563025213,0.14834981293425975,25363.0,9.0,4441.0,0.0,29936.0,0.1,21.6,21.6,0,tth,0,-21.6,-3281.208,-3281.1666666666665,0,x,0,-3281.1666666666665
1638746203.9880714,68.20314238179,68.2078167515379,0,kth,0,222.48132563025212,0.15912730184147317,25265.0,9.0,4770.0,0.0,29976.0,0.1,21.7,21.7,0,tth,0,-21.7,-3286.147,-3286.1875,0,x,0,-3286.1875
1638746205.2295911,68.25314238179001,68.25781675153792,0,kth,0,222.4313256302521,0.1495105409107614,25171.0,9.0,4475.0,0.0,29931.0,0.1,21.8,21.8,0,tth,0,-21.8,-3291.196,-3291.2083333333335,0,x,0,-3291.2083333333335
1638746206.4377742,68.30814238179002,68.30781675153793,0,kth,0,222.3813256302521,0.14339597449848127,25061.0,9.0,4296.0,0.0,29959.0,0.1,21.900000000000002,21.9,0,tth,0,-21.9,-3296.177,-3296.2291666666665,0,x,0,-3296.2291666666665
1638746207.6286454,68.35614238179002,68.35781675153791,0,kth,0,222.3313256302521,0.14238454855309765,24941.0,9.0,4261.0,0.0,29926.0,0.1,22.0,22.0,0,tth,0,-22.0,-3301.205,-3301.25,0,x,0,-3301.25
1638746208.8622646,68.40714238179001,68.4078167515379,0,kth,0,222.28132563025213,0.13806804901666167,24890.0,10.0,4135.0,0.0,29949.0,0.1,22.1,22.1,0,tth,0,-22.1,-3306.237,-3306.2708333333335,0,x,0,-3306.2708333333335
1638746210.1129649,68.45914238179,68.4578167515379,0,kth,0,222.23132563025212,0.1338572145126233,24783.0,9.0,4003.0,0.0,29905.0,0.1,22.2,22.2,0,tth,0,-22.2,-3311.202,-3311.2916666666665,0,x,0,-3311.2916666666665
1638746211.4889863,68.51214238179003,68.50781675153792,0,kth,0,222.1813256302521,0.12902578509079965,24701.0,9.0,3858.0,0.0,29901.0,0.1,22.3,22.3,0,tth,0,-22.3,-3316.3160000000003,-3316.3125,0,x,0,-3316.3125
1638746212.7598825,68.55314238179002,68.55781675153793,0,kth,0,222.1313256302521,0.13474749505713615,24533.0,9.0,4021.0,0.0,29841.0,0.1,22.400000000000002,22.4,0,tth,0,-22.4,-3321.376,-3321.3333333333335,0,x,0,-3321.3333333333335
1638746214.0294888,68.61014238179001,68.60781675153791,0,kth,0,222.0813256302521,0.12280818943923048,24480.0,9.0,3677.0,0.0,29941.0,0.1,22.5,22.5,0,tth,0,-22.5,-3326.352,-3326.3541666666665,0,x,0,-3326.3541666666665
1638746215.2520301,68.65714238179001,68.6578167515379,0,kth,0,222.03132563025213,0.12432251589160254,24350.0,9.0,3716.0,0.0,29890.0,0.1,22.6,22.6,0,tth,0,-22.6,-3331.2690000000002,-3331.375,0,x,0,-3331.375
1638746216.4976928,68.70914238179,68.7078167515379,0,kth,0,221.98132563025212,0.11809389954154537,24233.0,9.0,3529.0,0.0,29883.0,0.1,22.7,22.7,0,tth,0,-22.7,-3336.362,-3336.3958333333335,0,x,0,-3336.3958333333335
1638746217.7668626,68.75514238179002,68.75781675153792,0,kth,0,221.9313256302521,0.12150127226463105,24127.0,10.0,3629.0,0.0,29868.0,0.1,22.8,22.8,0,tth,0,-22.8,-3341.428,-3341.4166666666665,0,x,0,-3341.4166666666665
1638746219.0758126,68.80914238179002,68.80781675153793,0,kth,0,221.8813256302521,0.11484790683666299,24012.0,8.0,3432.0,0.0,29883.0,0.1,22.900000000000002,22.9,0,tth,0,-22.9,-3346.388,-3346.4375,0,x,0,-3346.4375
1638746220.285055,68.85714238179003,68.85781675153791,0,kth,0,221.8313256302521,0.11488337900153713,23995.0,10.0,3438.0,0.0,29926.0,0.1,23.0,23.0,0,tth,0,-23.0,-3351.419,-3351.4583333333335,0,x,0,-3351.4583333333335
1638746221.4978456,68.90714238179001,68.9078167515379,0,kth,0,221.78132563025213,0.11364624803452544,23895.0,10.0,3397.0,0.0,29891.0,0.1,23.1,23.1,0,tth,0,-23.1,-3356.435,-3356.4791666666665,0,x,0,-3356.4791666666665
1638746222.6925557,68.95514238179001,68.9578167515379,0,kth,0,221.73132563025212,0.11292644547858985,23813.0,8.0,3373.0,0.0,29869.0,0.1,23.2,23.2,0,tth,0,-23.2,-3361.506,-3361.5,0,x,0,-3361.5
1638746223.9162493,69.00714238179,69.00781675153792,0,kth,0,221.6813256302521,0.10755317367275163,23690.0,10.0,3211.0,0.0,29855.0,0.1,23.3,23.3,0,tth,0,-23.3,-3366.398,-3366.5208333333335,0,x,0,-3366.5208333333335
1638746225.160413,69.05514238179,69.05781675153793,0,kth,0,221.6313256302521,0.10924425999062856,23571.0,8.0,3264.0,0.0,29878.0,0.1,23.400000000000002,23.4,0,tth,0,-23.4,-3371.4880000000003,-3371.5416666666665,0,x,0,-3371.5416666666665
1638746226.3489954,69.11014238179001,69.10781675153791,0,kth,0,221.5813256302521,0.10042878199115637,23481.0,10.0,2998.0,0.0,29852.0,0.1,23.5,23.5,0,tth,0,-23.5,-3376.602,-3376.5625,0,x,0,-3376.5625
1638746227.5372777,69.15514238179003,69.1578167515379,0,kth,0,221.53132563025213,0.10324612240795954,23389.0,9.0,3082.0,0.0,29851.0,0.1,23.6,23.6,0,tth,0,-23.6,-3381.521,-3381.5833333333335,0,x,0,-3381.5833333333335
1638746228.7562213,69.21214238179002,69.2078167515379,0,kth,0,221.48132563025212,0.09566702384141441,23260.0,9.0,2857.0,0.0,29864.0,0.1,23.7,23.7,0,tth,0,-23.7,-3386.554,-3386.6041666666665,0,x,0,-3386.6041666666665
1638746229.9981234,69.25514238179002,69.25781675153792,0,kth,0,221.4313256302521,0.0990022766840766,23259.0,10.0,2957.0,0.0,29868.0,0.1,23.8,23.8,0,tth,0,-23.8,-3391.523,-3391.625,0,x,0,-3391.625
1638746231.3517013,69.30614238179001,69.30781675153793,0,kth,0,221.3813256302521,0.09601928420770699,23152.0,10.0,2868.0,0.0,29869.0,0.1,23.900000000000002,23.9,0,tth,0,-23.9,-3396.669,-3396.6458333333335,0,x,0,-3396.6458333333335
1638746232.5932817,69.35714238179003,69.35781675153791,0,kth,0,221.3313256302521,0.09479086304632207,23058.0,9.0,2826.0,0.0,29813.0,0.1,24.0,24.0,0,tth,0,-24.0,-3401.677,-3401.6666666666665,0,x,0,-3401.6666666666665
1638746233.7996523,69.40714238179001,69.4078167515379,0,kth,0,221.28132563025213,0.091937859916968,22985.0,10.0,2746.0,0.0,29868.0,0.1,24.1,24.1,0,tth,0,-24.1,-3406.6130000000003,-3406.6875,0,x,0,-3406.6875
1638746235.0572042,69.45714238179002,69.4578167515379,0,kth,0,221.23132563025212,0.08985225635699688,22912.0,9.0,2682.0,0.0,29849.0,0.1,24.2,24.200000000000003,0,tth,0,-24.200000000000003,-3411.61,-3411.7083333333335,0,x,0,-3411.7083333333335
1638746236.2901833,69.50414238179002,69.50781675153792,0,kth,0,221.1813256302521,0.09034570548036983,22812.0,10.0,2697.0,0.0,29852.0,0.1,24.3,24.3,0,tth,0,-24.3,-3416.692,-3416.7291666666665,0,x,0,-3416.7291666666665
1638746237.522832,69.55914238179002,69.55781675153793,0,kth,0,221.1313256302521,0.08515137275961603,22673.0,10.0,2537.0,0.0,29794.0,0.1,24.400000000000002,24.4,0,tth,0,-24.4,-3421.699,-3421.75,0,x,0,-3421.75
1638746238.7448823,69.60714238179003,69.60781675153791,0,kth,0,221.0813256302521,0.08508854306412664,22629.0,9.0,2537.0,0.0,29816.0,0.1,24.5,24.5,0,tth,0,-24.5,-3426.786,-3426.7708333333335,0,x,0,-3426.7708333333335
1638746240.0421035,69.65614238179,69.6578167515379,0,kth,0,221.03132563025213,0.08283647082468011,22572.0,10.0,2473.0,0.0,29854.0,0.1,24.6,24.6,0,tth,0,-24.6,-3431.708,-3431.7916666666665,0,x,0,-3431.7916666666665
1638746241.2916825,69.70814238179003,69.7078167515379,0,kth,0,220.98132563025212,0.08008708759001842,22511.0,10.0,2391.0,0.0,29855.0,0.1,24.7,24.700000000000003,0,tth,0,-24.700000000000003,-3436.79,-3436.8125,0,x,0,-3436.8125
1638746242.5375206,69.75314238179001,69.75781675153792,0,kth,0,220.9313256302521,0.0809994968975348,22396.0,10.0,2415.0,0.0,29815.0,0.1,24.8,24.8,0,tth,0,-24.8,-3441.775,-3441.8333333333335,0,x,0,-3441.8333333333335
1638746243.792813,69.80914238179002,69.80781675153793,0,kth,0,220.8813256302521,0.0765129924559933,22238.0,10.0,2282.0,0.0,29825.0,0.1,24.900000000000002,24.9,0,tth,0,-24.9,-3446.884,-3446.8541666666665,0,x,0,-3446.8541666666665
1638746245.0204902,69.85314238179001,69.85781675153791,0,kth,0,220.8313256302521,0.07875574645146136,22213.0,9.0,2347.0,0.0,29801.0,0.1,25.0,25.0,0,tth,0,-25.0,-3451.861,-3451.875,0,x,0,-3451.875
1638746246.319195,69.90814238179001,69.9078167515379,0,kth,0,220.78132563025213,0.0748080340676659,22152.0,9.0,2231.0,0.0,29823.0,0.1,25.1,25.1,0,tth,0,-25.1,-3456.89,-3456.8958333333335,0,x,0,-3456.8958333333335
1638746247.5687838,69.95814238179003,69.9578167515379,0,kth,0,220.73132563025212,0.07393113631787368,22065.0,10.0,2203.0,0.0,29798.0,0.1,25.2,25.200000000000003,0,tth,0,-25.200000000000003,-3461.8340000000003,-3461.9166666666665,0,x,0,-3461.9166666666665
1638746248.799316,70.00614238179003,70.00781675153792,0,kth,0,220.6813256302521,0.07298266787354588,22013.0,9.0,2177.0,0.0,29829.0,0.1,25.3,25.3,0,tth,0,-25.3,-3466.9120000000003,-3466.9375,0,x,0,-3466.9375
1638746250.057787,70.05914238179002,70.05781675153793,0,kth,0,220.6313256302521,0.07056417820388186,21939.0,9.0,2105.0,0.0,29831.0,0.1,25.400000000000002,25.4,0,tth,0,-25.4,-3471.922,-3471.9583333333335,0,x,0,-3471.9583333333335
1638746251.301894,70.10614238179002,70.10781675153791,0,kth,0,220.5813256302521,0.06799275459546492,21792.0,10.0,2027.0,0.0,29812.0,0.1,25.5,25.5,0,tth,0,-25.5,-3476.956,-3476.9791666666665,0,x,0,-3476.9791666666665
1638746252.6051016,70.15714238179001,70.1578167515379,0,kth,0,220.53132563025213,0.06931787724470652,21807.0,9.0,2069.0,0.0,29848.0,0.1,25.6,25.6,0,tth,0,-25.6,-3481.993,-3482.0,0,x,0,-3482.0
1638746253.81285,70.20814238179003,70.2078167515379,0,kth,0,220.48132563025212,0.06725930895672592,21696.0,10.0,2005.0,0.0,29810.0,0.1,25.7,25.700000000000003,0,tth,0,-25.700000000000003,-3486.909,-3487.0208333333335,0,x,0,-3487.0208333333335
1638746255.1079452,70.25614238179003,70.25781675153792,0,kth,0,220.4313256302521,0.06562604900973482,21566.0,9.0,1955.0,0.0,29790.0,0.1,25.8,25.8,0,tth,0,-25.8,-3492.005,-3492.0416666666665,0,x,0,-3492.0416666666665
1638746256.4061136,70.30914238179002,70.30781675153793,0,kth,0,220.3813256302521,0.0631811931989671,21480.0,9.0,1884.0,0.0,29819.0,0.1,25.900000000000002,25.9,0,tth,0,-25.9,-3496.9790000000003,-3497.0625,0,x,0,-3497.0625
1638746257.730734,70.35514238179002,70.35781675153791,0,kth,0,220.3313256302521,0.063781244757591,21404.0,9.0,1901.0,0.0,29805.0,0.1,26.0,26.0,0,tth,0,-26.0,-3501.9990000000003,-3502.0833333333335,0,x,0,-3502.0833333333335
1638746258.9418325,70.40614238179,70.4078167515379,0,kth,0,220.28132563025213,0.06299054135640975,21364.0,8.0,1878.0,0.0,29814.0,0.1,26.1,26.1,0,tth,0,-26.1,-3507.02,-3507.1041666666665,0,x,0,-3507.1041666666665
1638746260.1842983,70.46214238179002,70.4578167515379,0,kth,0,220.23132563025212,0.058734636308684265,21269.0,9.0,1749.0,0.0,29778.0,0.1,26.2,26.200000000000003,0,tth,0,-26.200000000000003,-3512.159,-3512.125,0,x,0,-3512.125
1638746261.4536693,70.50514238179002,70.50781675153792,0,kth,0,220.1813256302521,0.060871903465429734,21198.0,9.0,1811.0,0.0,29751.0,0.1,26.3,26.3,0,tth,0,-26.3,-3517.061,-3517.145833333333,0,x,0,-3517.145833333333
1638746262.7691083,70.55714238179002,70.55781675153793,0,kth,0,220.1313256302521,0.05832773673606447,21147.0,8.0,1737.0,0.0,29780.0,0.1,26.400000000000002,26.4,0,tth,0,-26.4,-3522.085,-3522.1666666666665,0,x,0,-3522.1666666666665
1638746264.3362,70.60414238179001,70.60781675153791,0,kth,0,220.0813256302521,0.05738722119738387,21050.0,9.0,1711.0,0.0,29815.0,0.1,26.5,26.5,0,tth,0,-26.5,-3527.123,-3527.1875,0,x,0,-3527.1875
