time,TEY,D3,D4,MCP,mesh,scaler_time,kappa_motors_m9,kappa_motors_m9_user_setpoint,kappa_motors_m9_sync,kappa_motors_m9_desc,kappa_motors_m9_homf,kappa_motors_m9_dval
1638751604.6943026,239.0,10.0,0.0,0.0,7108.0,0.1,-0.25,-0.25,0,tth,0,0.25
1638751605.441574,236.0,10.0,0.0,0.0,7106.0,0.1,-0.24,-0.24,0,tth,0,0.24
1638751606.276461,237.0,10.0,0.0,0.0,7105.0,0.1,-0.23,-0.23,0,tth,0,0.23
1638751607.0923061,246.0,9.0,0.0,0.0,7108.0,0.1,-0.22,-0.22,0,tth,0,0.22
1638751607.903005,228.0,10.0,0.0,0.0,7102.0,0.1,-0.21,-0.21,0,tth,0,0.21
1638751608.6970356,231.0,9.0,0.0,0.0,7106.0,0.1,-0.2,-0.2,0,tth,0,0.2
1638751609.4707751,219.0,10.0,0.0,0.0,7130.0,0.1,-0.19,-0.19,0,tth,0,0.19
1638751610.2342358,226.0,10.0,0.0,0.0,7128.0,0.1,-0.18,-0.18,0,tth,0,0.18
1638751611.0260851,242.0,9.0,0.0,0.0,7130.0,0.1,-0.17,-0.16999999999999998,0,tth,0,0.16999999999999998
1638751611.7846417,261.0,10.0,0.0,0.0,7135.0,0.1,-0.16,-0.16,0,tth,0,0.16
1638751612.5472991,257.0,10.0,0.0,0.0,7130.0,0.1,-0.15,-0.15,0,tth,0,0.15
1638751613.2844965,254.0,10.0,84.0,0.0,7127.0,0.1,-0.14,-0.14,0,tth,0,0.14
1638751614.140764,258.0,10.0,723.0,0.0,7130.0,0.1,-0.13,-0.13,0,tth,0,0.13
1638751614.9850135,271.0,9.0,1362.0,0.0,7135.0,0.1,-0.12,-0.12,0,tth,0,0.12
1638751615.761966,243.0,10.0,2016.0,0.0,7135.0,0.1,-0.11,-0.10999999999999999,0,tth,0,0.10999999999999999
1638751616.517966,238.0,10.0,2653.0,0.0,7132.0,0.1,-0.1,-0.1,0,tth,0,0.1
1638751617.317841,225.0,10.0,3309.0,0.0,7133.0,0.1,-0.09,-0.09,0,tth,0,0.09
1638751618.0658178,240.0,10.0,3990.0,0.0,7131.0,0.1,-0.08,-0.07999999999999999,0,tth,0,0.07999999999999999
1638751618.9420347,244.0,9.0,4658.0,0.0,7132.0,0.1,-0.07,-0.07,0,tth,0,0.07
1638751619.677011,235.0,10.0,5358.0,0.0,7132.0,0.1,-0.06,-0.06,0,tth,0,0.06
1638751620.4614356,254.0,10.0,6049.0,0.0,7130.0,0.1,-0.05,-0.04999999999999999,0,tth,0,0.04999999999999999
1638751621.1617036,241.0,10.0,6793.0,0.0,7127.0,0.1,-0.04,-0.04000000000000001,0,tth,0,0.04000000000000001
1638751621.9278343,257.0,10.0,7489.0,0.0,7124.0,0.1,-0.03,-0.03,0,tth,0,0.03
1638751622.6955924,248.0,10.0,8078.0,0.0,7123.0,0.1,-0.02,-0.01999999999999999,0,tth,0,0.01999999999999999
1638751623.4687881,228.0,11.0,8642.0,0.0,7131.0,0.1,-0.01,-0.010000000000000009,0,tth,0,0.010000000000000009
1638751624.2350178,248.0,10.0,9058.0,0.0,7120.0,0.1,0.0,0.0,0,tth,0,-0.0
1638751624.9431794,234.0,10.0,9438.0,0.0,7124.0,0.1,0.01,0.010000000000000009,0,tth,0,-0.010000000000000009
1638751625.7198994,230.0,10.0,9658.0,0.0,7124.0,0.1,0.02,0.020000000000000018,0,tth,0,-0.020000000000000018
1638751626.5357587,248.0,9.0,9845.0,0.0,7127.0,0.1,0.03,0.030000000000000027,0,tth,0,-0.030000000000000027
1638751627.2888918,249.0,10.0,9561.0,0.0,7125.0,0.1,0.04,0.03999999999999998,0,tth,0,-0.03999999999999998
1638751628.0132926,232.0,10.0,9009.0,0.0,7123.0,0.1,0.05,0.04999999999999999,0,tth,0,-0.04999999999999999
1638751628.7940319,234.0,10.0,8469.0,0.0,7123.0,0.1,0.06,0.06,0,tth,0,-0.06
1638751629.5354104,217.0,10.0,7871.0,0.0,7125.0,0.1,0.07,0.07,0,tth,0,-0.07
1638751630.264066,244.0,10.0,7265.0,0.0,7125.0,0.1,0.08,0.08000000000000002,0,tth,0,-0.08000000000000002
1638751631.054135,224.0,9.0,6679.0,0.0,7123.0,0.1,0.09,0.09000000000000002,0,tth,0,-0.09000000000000002
1638751631.8243618,211.0,10.0,5978.0,0.0,7127.0,0.1,0.1,0.10000000000000003,0,tth,0,-0.10000000000000003
1638751632.606687,245.0,9.0,5260.0,0.0,7123.0,0.1,0.11,0.10999999999999999,0,tth,0,-0.10999999999999999
1638751633.3479593,230.0,10.0,4571.0,0.0,7124.0,0.1,0.12,0.12,0,tth,0,-0.12
1638751634.1270258,224.0,10.0,3874.0,0.0,7121.0,0.1,0.13,0.13,0,tth,0,-0.13
1638751634.8488142,233.0,10.0,3158.0,0.0,7125.0,0.1,0.14,0.14,0,tth,0,-0.14
1638751635.5552642,226.0,10.0,2538.0,0.0,7121.0,0.1,0.15,0.15000000000000002,0,tth,0,-0.15000000000000002
1638751636.2616029,222.0,9.0,1928.0,0.0,7117.0,0.1,0.16,0.16000000000000003,0,tth,0,-0.16000000000000003
1638751637.0013201,247.0,9.0,1454.0,0.0,7124.0,0.1,0.17,0.16999999999999998,0,tth,0,-0.16999999999999998
1638751637.730545,226.0,10.0,1048.0,0.0,7121.0,0.1,0.18,0.18,0,tth,0,-0.18
1638751638.447436,250.0,9.0,739.0,0.0,7118.0,0.1,0.19,0.19,0,tth,0,-0.19
1638751639.2397263,247.0,10.0,523.0,0.0,7119.0,0.1,0.2,0.2,0,tth,0,-0.2
1638751639.9622455,218.0,10.0,367.0,0.0,7126.0,0.1,0.21,0.21000000000000002,0,tth,0,-0.21000000000000002
1638751640.6932058,231.0,10.0,274.0,0.0,7119.0,0.1,0.22,0.22000000000000003,0,tth,0,-0.22000000000000003
1638751641.4202557,240.0,10.0,200.0,0.0,7123.0,0.1,0.23,0.22999999999999998,0,tth,0,-0.22999999999999998
1638751642.198962,235.0,11.0,160.0,0.0,7116.0,0.1,0.24,0.24,0,tth,0,-0.24
1638751642.909491,220.0,9.0,127.0,0.0,7127.0,0.1,0.25,0.25,0,tth,0,-0.25
