time,kappa_motors_m8,kappa_motors_m8_user_setpoint,kappa_motors_m8_sync,kappa_motors_m8_desc,kappa_motors_m8_homf,kappa_motors_m8_dval,kappa_motors_m9,kappa_motors_m9_user_setpoint,kappa_motors_m9_sync,kappa_motors_m9_desc,kappa_motors_m9_homf,kappa_motors_m9_dval,TEY,D3,D4,MCP,mesh,scaler_time,kappa_motors_m2,kappa_motors_m2_user_setpoint,kappa_motors_m2_sync,kappa_motors_m2_desc,kappa_motors_m2_homf,kappa_motors_m2_dval,D4calc
1638666976.30622,65.71814238179002,65.71784939933389,0,kth,0,224.97129298245613,16.0,16.0,0,tth,0,-16.0,26147.0,10.0,10706.0,0.0,45745.0,0.1,1699.981,1700.0,0,x,0,1700.0,0.23403650672204612
1638666977.6063561,65.76514238179001,65.76784939933387,0,kth,0,224.92129298245615,16.1,16.1,0,tth,0,-16.1,25640.0,10.0,12738.0,0.0,45733.0,0.1,1705.0130000000001,1705.0125,0,x,0,1705.0125,0.27852972689305316
1638666978.896842,65.81414238179002,65.81784939933385,0,kth,0,224.87129298245617,16.2,16.2,0,tth,0,-16.2,25285.0,9.0,11922.0,0.0,45752.0,0.1,1710.02,1710.025,0,x,0,1710.025,0.260578772512677
1638666980.2043757,65.86714238179002,65.86784939933386,0,kth,0,224.82129298245616,16.3,16.3,0,tth,0,-16.3,25164.0,10.0,10422.0,0.0,45723.0,0.1,1715.028,1715.0375,0,x,0,1715.0375,0.22793779935699757
1638666981.4431202,65.92014238179001,65.91784939933387,0,kth,0,224.77129298245615,16.4,16.4,0,tth,0,-16.4,25016.0,11.0,8080.0,0.0,45742.0,0.1,1720.03,1720.05,0,x,0,1720.05,0.17664291023566964
1638666982.6553507,65.96714238179001,65.96784939933389,0,kth,0,224.72129298245613,16.5,16.5,0,tth,0,-16.5,24797.0,10.0,6822.0,0.0,45772.0,0.1,1725.056,1725.0625,0,x,0,1725.0625,0.1490430831075767
1638666984.0155327,66.01614238179002,66.01784939933387,0,kth,0,224.67129298245615,16.6,16.6,0,tth,0,-16.6,24620.0,10.0,5601.0,0.0,45734.0,0.1,1730.1190000000001,1730.075,0,x,0,1730.075,0.12246906021778108
1638666985.2842968,66.06614238179,66.06784939933385,0,kth,0,224.62129298245617,16.7,16.7,0,tth,0,-16.7,24289.0,10.0,4487.0,0.0,45730.0,0.1,1735.114,1735.0875,0,x,0,1735.0875,0.09811939645746774
1638666986.6095607,66.12014238179,66.11784939933386,0,kth,0,224.57129298245616,16.8,16.8,0,tth,0,-16.8,24222.0,10.0,3948.0,0.0,45698.0,0.1,1740.08,1740.1,0,x,0,1740.1,0.08639327760514684
1638666987.9485488,66.16414238179001,66.16784939933387,0,kth,0,224.52129298245615,16.9,16.9,0,tth,0,-16.9,24190.0,10.0,4565.0,0.0,45758.0,0.1,1745.098,1745.1125,0,x,0,1745.1125,0.09976397569823856
1638666989.1951566,66.22014238179003,66.21784939933389,0,kth,0,224.47129298245613,17.0,17.0,0,tth,0,-17.0,23965.0,10.0,4918.0,0.0,45739.0,0.1,1750.096,1750.125,0,x,0,1750.125,0.10752312031308074
1638666990.5005147,66.26414238179001,66.26784939933387,0,kth,0,224.42129298245615,17.1,17.1,0,tth,0,-17.1,23741.0,9.0,6465.0,0.0,45705.0,0.1,1755.103,1755.1375,0,x,0,1755.1375,0.14145060715457827
