time,kappa_motors_m8,kappa_motors_m8_user_setpoint,kappa_motors_m8_sync,kappa_motors_m8_desc,kappa_motors_m8_homf,kappa_motors_m8_dval,kappa_motors_m9,kappa_motors_m9_user_setpoint,kappa_motors_m9_sync,kappa_motors_m9_desc,kappa_motors_m9_homf,kappa_motors_m9_dval,TEY,D3,D4,MCP,mesh,scaler_time,kappa_motors_m2,kappa_motors_m2_user_setpoint,kappa_motors_m2_sync,kappa_motors_m2_desc,kappa_motors_m2_homf,kappa_motors_m2_dval,D4calc
1638664998.7595212,58.71814238179002,58.717849399333886,0,kth,0,231.97129298245613,2.0,2.0,0,tth,0,-2.0,16719.0,9.0,24990.0,0.0,15813.0,0.1,-1500.031,-1500.0,0,x,0,-1500.0,1.5803452855245683
1638664999.96589,58.76814238179003,58.76784939933387,0,kth,0,231.92129298245615,2.1,2.1,0,tth,0,-2.1,13899.0,10.0,25167.0,0.0,15842.0,0.1,-1505.009,-1505.0277777777778,0,x,0,-1505.0277777777778,1.5886251735891932
1638665001.211472,58.817142381790006,58.81784939933388,0,kth,0,231.87129298245614,2.2,2.2,0,tth,0,-2.2,13701.0,10.0,25667.0,0.0,15812.0,0.1,-1510.006,-1510.0555555555557,0,x,0,-1510.0555555555557,1.6232608145712117
1638665002.5131721,58.86514238179001,58.86784939933386,0,kth,0,231.82129298245616,2.3000000000000003,2.3,0,tth,0,-2.3,14012.0,10.0,26016.0,0.0,15817.0,0.1,-1515.0620000000001,-1515.0833333333333,0,x,0,-1515.0833333333333,1.6448125434658911
1638665003.7741332,58.91914238179001,58.917849399333875,0,kth,0,231.77129298245615,2.4,2.4,0,tth,0,-2.4,14332.0,10.0,25353.0,0.0,15829.0,0.1,-1520.05,-1520.111111111111,0,x,0,-1520.111111111111,1.6016804599153454
1638665005.0853357,58.96314238179002,58.967849399333886,0,kth,0,231.72129298245613,2.5,2.5,0,tth,0,-2.5,14711.0,10.0,27200.0,0.0,15827.0,0.1,-1525.1580000000001,-1525.138888888889,0,x,0,-1525.138888888889,1.7185821697099892
1638665006.3958797,59.02214238179002,59.01784939933387,0,kth,0,231.67129298245615,2.6,2.6,0,tth,0,-2.6,15390.0,10.0,24748.0,0.0,15840.0,0.1,-1530.162,-1530.1666666666667,0,x,0,-1530.1666666666667,1.5623737373737374
1638665007.6574855,59.06414238179002,59.06784939933388,0,kth,0,231.62129298245614,2.7,2.7,0,tth,0,-2.7,15582.0,10.0,27227.0,0.0,15828.0,0.1,-1535.18,-1535.1944444444443,0,x,0,-1535.1944444444443,1.7201794288602477
1638665008.8924491,59.11614238179001,59.11784939933386,0,kth,0,231.57129298245616,2.8000000000000003,2.8,0,tth,0,-2.8,16115.0,9.0,26421.0,0.0,15826.0,0.1,-1540.212,-1540.2222222222222,0,x,0,-1540.2222222222222,1.669467964109693
1638665010.3134038,59.16314238179001,59.167849399333875,0,kth,0,231.52129298245615,2.9,2.9,0,tth,0,-2.9,16444.0,10.0,25912.0,0.0,15827.0,0.1,-1545.237,-1545.25,0,x,0,-1545.25,1.637202249320781
1638665011.614323,59.21614238179001,59.217849399333886,0,kth,0,231.47129298245613,3.0,3.0,0,tth,0,-3.0,16813.0,10.0,25717.0,0.0,15827.0,0.1,-1550.263,-1550.2777777777778,0,x,0,-1550.2777777777778,1.6248815315599925
1638665012.873548,59.27214238179002,59.26784939933387,0,kth,0,231.42129298245615,3.1,3.1,0,tth,0,-3.1,17211.0,10.0,22264.0,0.0,15832.0,0.1,-1555.3020000000001,-1555.3055555555557,0,x,0,-1555.3055555555557,1.4062657908034362
1638665014.2017264,59.31614238179,59.31784939933388,0,kth,0,231.37129298245614,3.2,3.2,0,tth,0,-3.2,17513.0,10.0,25432.0,0.0,15803.0,0.1,-1560.32,-1560.3333333333333,0,x,0,-1560.3333333333333,1.6093146870847308
