time,D4calc,kappa_motors_m8,kappa_motors_m8_user_setpoint,kappa_motors_m8_sync,kappa_motors_m8_desc,kappa_motors_m8_homf,kappa_motors_m8_dval,TEY,D3,D4,MCP,mesh,scaler_time,kappa_motors_m9,kappa_motors_m9_user_setpoint,kappa_motors_m9_sync,kappa_motors_m9_desc,kappa_motors_m9_homf,kappa_motors_m9_dval
1638575060.2617798,3.592763194405905,61.071142381790025,61.07239670795883,0,kth,0,229.6167456738312,14527.0,10.0,64738.0,0.0,18019.0,0.1,7.5,7.5,0,tth,0,-7.5
1638575060.9010215,3.5898857713208385,61.12114238179001,61.12239670795881,0,kth,0,229.5667456738312,14487.0,10.0,64740.0,0.0,18034.0,0.1,7.6000000000000005,7.6,0,tth,0,-7.6
1638575061.6834006,3.5941819796813412,61.17714238179002,61.172396707958825,0,kth,0,229.5167456738312,14161.0,10.0,64742.0,0.0,18013.0,0.1,7.7,7.7,0,tth,0,-7.7
1638575062.3484867,3.592785793562708,61.22314238179001,61.22239670795881,0,kth,0,229.4667456738312,14047.0,10.0,64742.0,0.0,18020.0,0.1,7.8,7.8,0,tth,0,-7.8
1638575062.9915147,3.596089757831593,61.27014238179001,61.27239670795882,0,kth,0,229.4167456738312,13852.0,10.0,64744.0,0.0,18004.0,0.1,7.9,7.9,0,tth,0,-7.9
1638575063.62814,3.596544828352405,61.32614238179002,61.32239670795883,0,kth,0,229.3667456738312,13750.0,10.0,64745.0,0.0,18002.0,0.1,8.0,8.0,0,tth,0,-8.0
1638575064.312417,3.5944040415255647,61.37314238179002,61.37239670795881,0,kth,0,229.3167456738312,13472.0,10.0,64746.0,0.0,18013.0,0.1,8.1,8.1,0,tth,0,-8.1
1638575065.0087101,3.5919227782092533,61.42314238179003,61.422396707958825,0,kth,0,229.2667456738312,13285.0,10.0,64748.0,0.0,18026.0,0.1,8.2,8.2,0,tth,0,-8.2
1638575065.6332872,3.5947701532311793,61.47214238179001,61.47239670795881,0,kth,0,229.2167456738312,13147.0,11.0,64749.0,0.0,18012.0,0.1,8.3,8.3,0,tth,0,-8.3
1638575066.283912,3.59836612204068,61.527142381790014,61.52239670795882,0,kth,0,229.1667456738312,12884.0,10.0,64749.0,0.0,17994.0,0.1,8.4,8.4,0,tth,0,-8.4
1638575067.0707796,3.5948256717743727,61.577142381790026,61.57239670795883,0,kth,0,229.1167456738312,12799.0,9.0,64750.0,0.0,18012.0,0.1,8.5,8.5,0,tth,0,-8.5
1638575067.854641,3.5952803997779013,61.61914238179003,61.62239670795881,0,kth,0,229.0667456738312,12567.0,11.0,64751.0,0.0,18010.0,0.1,8.6,8.6,0,tth,0,-8.6
1638575068.977691,3.5951363055910277,61.676142381790015,61.672396707958825,0,kth,0,229.0167456738312,12591.0,10.0,64752.0,0.0,18011.0,0.1,8.700000000000001,8.7,0,tth,0,-8.7
1638575069.6412754,3.5951363055910277,61.71914238179002,61.72239670795881,0,kth,0,228.9667456738312,12376.0,10.0,64752.0,0.0,18011.0,0.1,8.8,8.8,0,tth,0,-8.8
1638575070.5149887,3.5931968259253093,61.769142381790004,61.77239670795882,0,kth,0,228.9167456738312,12282.0,10.0,64753.0,0.0,18021.0,0.1,8.9,8.9,0,tth,0,-8.9
1638575071.2572699,3.5960459821180653,61.81814238179001,61.82239670795883,0,kth,0,228.8667456738312,12144.0,10.0,64754.0,0.0,18007.0,0.1,9.0,9.0,0,tth,0,-9.0
1638575071.9485266,3.5962456958791513,61.86914238179003,61.87239670795881,0,kth,0,228.8167456738312,12105.0,11.0,64754.0,0.0,18006.0,0.1,9.1,9.1,0,tth,0,-9.1
1638575072.6047018,3.5926542387927207,61.918142381790005,61.922396707958825,0,kth,0,228.7667456738312,12002.0,9.0,64754.0,0.0,18024.0,0.1,9.200000000000001,9.2,0,tth,0,-9.2
1638575073.304836,3.5933078075578493,61.96814238179002,61.97239670795881,0,kth,0,228.7167456738312,11831.0,10.0,64755.0,0.0,18021.0,0.1,9.3,9.3,0,tth,0,-9.3
1638575073.9485576,3.597699872215123,62.01814238179003,62.02239670795882,0,kth,0,228.6667456738312,11721.0,11.0,64755.0,0.0,17999.0,0.1,9.4,9.4,0,tth,0,-9.4
1638575074.603082,3.5910603371783494,62.07314238179001,62.07239670795883,0,kth,0,228.6167456738312,11525.0,10.0,64754.0,0.0,18032.0,0.1,9.5,9.5,0,tth,0,-9.5
1638575075.3259358,3.598155248096905,62.126142381790004,62.12239670795881,0,kth,0,228.5667456738312,11563.0,10.0,64756.0,0.0,17997.0,0.1,9.6,9.6,0,tth,0,-9.6
1638575076.2283278,3.596356769965567,62.176142381790015,62.172396707958825,0,kth,0,228.5167456738312,11415.0,10.0,64756.0,0.0,18006.0,0.1,9.700000000000001,9.7,0,tth,0,-9.7
1638575076.8652277,3.595957352287872,62.22514238179002,62.22239670795881,0,kth,0,228.4667456738312,11345.0,10.0,64756.0,0.0,18008.0,0.1,9.8,9.8,0,tth,0,-9.8
1638575077.7248838,3.597466807399589,62.26814238179003,62.27239670795882,0,kth,0,228.4167456738312,11275.0,10.0,64758.0,0.0,18001.0,0.1,9.9,9.9,0,tth,0,-9.9
1638575078.4166973,3.5966120522077203,62.31814238179001,62.32239670795883,0,kth,0,228.3667456738312,11083.0,10.0,64757.0,0.0,18005.0,0.1,10.0,10.0,0,tth,0,-10.0
1638575079.0416062,3.595957352287872,62.37114238179001,62.37239670795881,0,kth,0,228.3167456738312,11015.0,10.0,64756.0,0.0,18008.0,0.1,10.1,10.1,0,tth,0,-10.1
1638575079.6676247,3.597067155474088,62.422142381790025,62.422396707958825,0,kth,0,228.2667456738312,11055.0,11.0,64758.0,0.0,18003.0,0.1,10.200000000000001,10.2,0,tth,0,-10.2
1638575080.3425856,3.597266970336629,62.47614238179003,62.47239670795881,0,kth,0,228.2167456738312,10855.0,11.0,64758.0,0.0,18002.0,0.1,10.3,10.3,0,tth,0,-10.3
1638575080.9816315,3.599410816519371,62.519142381790004,62.52239670795882,0,kth,0,228.1667456738312,10713.0,10.0,64757.0,0.0,17991.0,0.1,10.4,10.4,0,tth,0,-10.4
1638575081.719069,3.5917359955629506,62.577142381790026,62.57239670795883,0,kth,0,228.1167456738312,10587.0,11.0,64759.0,0.0,18030.0,0.1,10.5,10.5,0,tth,0,-10.5
1638575082.3621244,3.5978665481415635,62.62214238179001,62.62239670795881,0,kth,0,228.0667456738312,10543.0,10.0,64758.0,0.0,17999.0,0.1,10.6,10.600000000000001,0,tth,0,-10.600000000000001
1638575083.0183327,3.596867362808265,62.668142381790005,62.672396707958825,0,kth,0,228.0167456738312,10482.0,10.0,64758.0,0.0,18004.0,0.1,10.700000000000001,10.7,0,tth,0,-10.7
1638575083.6987302,3.5939286308896166,62.71914238179002,62.72239670795881,0,kth,0,227.9667456738312,10407.0,10.0,64759.0,0.0,18019.0,0.1,10.8,10.8,0,tth,0,-10.8
1638575084.5536814,3.594482069501499,62.76814238179003,62.77239670795882,0,kth,0,227.9167456738312,10328.0,9.0,64751.0,0.0,18014.0,0.1,10.9,10.9,0,tth,0,-10.9
1638575085.1843867,3.5916680534753427,62.81814238179001,62.82239670795883,0,kth,0,227.8667456738312,10287.0,10.0,64747.0,0.0,18027.0,0.1,11.0,11.0,0,tth,0,-11.0
1638575085.9337091,3.5832036460649177,62.86914238179003,62.87239670795881,0,kth,0,227.8167456738312,10098.0,11.0,64469.0,0.0,17992.0,0.1,11.1,11.100000000000001,0,tth,0,-11.100000000000001
1638575086.596033,3.5593201510775385,62.924142381790006,62.922396707958825,0,kth,0,227.7667456738312,10065.0,10.0,64082.0,0.0,18004.0,0.1,11.200000000000001,11.2,0,tth,0,-11.2
1638575087.27488,3.516911437472185,62.97214238179001,62.97239670795881,0,kth,0,227.7167456738312,10053.0,11.0,63220.0,0.0,17976.0,0.1,11.3,11.3,0,tth,0,-11.3
1638575088.0010262,3.3413047105277793,63.01814238179003,63.02239670795882,0,kth,0,227.6667456738312,9853.0,10.0,60080.0,0.0,17981.0,0.1,11.4,11.4,0,tth,0,-11.4
1638575088.64981,3.2407602956705386,63.069142381790016,63.07239670795883,0,kth,0,227.6167456738312,9859.0,9.0,58311.0,0.0,17993.0,0.1,11.5,11.5,0,tth,0,-11.5
1638575089.3574252,3.242885726989773,63.12514238179003,63.12239670795881,0,kth,0,227.5667456738312,9664.0,10.0,58346.0,0.0,17992.0,0.1,11.6,11.600000000000001,0,tth,0,-11.600000000000001
1638575090.0851967,3.1022120942641176,63.17714238179002,63.172396707958825,0,kth,0,227.5167456738312,9588.0,10.0,55815.0,0.0,17992.0,0.1,11.700000000000001,11.7,0,tth,0,-11.7
1638575090.922569,2.964575686797909,63.22714238179,63.22239670795881,0,kth,0,227.4667456738312,9595.0,10.0,53309.0,0.0,17982.0,0.1,11.8,11.8,0,tth,0,-11.8
1638575091.581983,2.842374104713786,63.275142381790005,63.27239670795882,0,kth,0,227.4167456738312,9480.0,10.0,51194.0,0.0,18011.0,0.1,11.9,11.9,0,tth,0,-11.9
1638575092.3394861,2.7241091778308966,63.327142381790026,63.32239670795883,0,kth,0,227.3667456738312,9249.0,10.0,49004.0,0.0,17989.0,0.1,12.0,12.0,0,tth,0,-12.0
1638575093.021218,2.64884561891516,63.37214238179001,63.37239670795881,0,kth,0,227.3167456738312,9380.0,9.0,47613.0,0.0,17975.0,0.1,12.1,12.100000000000001,0,tth,0,-12.100000000000001
1638575093.6855855,2.5658479662147142,63.418142381790005,63.422396707958825,0,kth,0,227.2667456738312,9163.0,10.0,46175.0,0.0,17996.0,0.1,12.200000000000001,12.2,0,tth,0,-12.2
1638575094.4780715,2.510835741275839,63.47614238179003,63.47239670795881,0,kth,0,227.2167456738312,9201.0,10.0,45185.0,0.0,17996.0,0.1,12.3,12.3,0,tth,0,-12.3
1638575095.1114576,2.4702549575070822,63.519142381790004,63.52239670795882,0,kth,0,227.1667456738312,9218.0,10.0,44472.0,0.0,18003.0,0.1,12.4,12.4,0,tth,0,-12.4
1638575095.748128,2.4326154529307282,63.56814238179001,63.57239670795883,0,kth,0,227.1167456738312,8981.0,11.0,43826.0,0.0,18016.0,0.1,12.5,12.5,0,tth,0,-12.5
1638575096.4172127,2.398753894080997,63.620142381790004,63.62239670795881,0,kth,0,227.0667456738312,9062.0,10.0,43120.0,0.0,17976.0,0.1,12.6,12.600000000000001,0,tth,0,-12.600000000000001
1638575097.0779948,2.359163933514926,63.668142381790005,63.672396707958825,0,kth,0,227.0167456738312,8886.0,9.0,42439.0,0.0,17989.0,0.1,12.700000000000001,12.7,0,tth,0,-12.7
1638575097.7025583,2.328367335593974,63.72514238179002,63.72239670795881,0,kth,0,226.9667456738312,8886.0,10.0,41885.0,0.0,17989.0,0.1,12.8,12.8,0,tth,0,-12.8
1638575098.4447763,2.298488385017228,63.77614238179001,63.77239670795882,0,kth,0,226.9167456738312,8737.0,10.0,41359.0,0.0,17994.0,0.1,12.9,12.9,0,tth,0,-12.9
1638575099.083102,2.2444691495275153,63.82414238179001,63.82239670795883,0,kth,0,226.8667456738312,8752.0,10.0,40378.0,0.0,17990.0,0.1,13.0,13.0,0,tth,0,-13.0
1638575099.7085578,2.1942222222222223,63.876142381790004,63.87239670795881,0,kth,0,226.8167456738312,8702.0,10.0,39496.0,0.0,18000.0,0.1,13.1,13.100000000000001,0,tth,0,-13.100000000000001
1638575100.3692927,2.1201244582731413,63.924142381790006,63.922396707958825,0,kth,0,226.7667456738312,8660.0,10.0,38158.0,0.0,17998.0,0.1,13.200000000000001,13.2,0,tth,0,-13.2
1638575101.016477,1.9907613535173643,63.96814238179002,63.97239670795881,0,kth,0,226.7167456738312,8514.0,10.0,35770.0,0.0,17968.0,0.1,13.3,13.3,0,tth,0,-13.3
1638575101.9437637,1.9304057809894386,64.01914238179,64.02239670795882,0,kth,0,226.6667456738312,8583.0,10.0,34728.0,0.0,17990.0,0.1,13.4,13.4,0,tth,0,-13.4
1638575102.6006637,1.8679601934730639,64.06914238179002,64.07239670795883,0,kth,0,226.6167456738312,8442.0,9.0,33599.0,0.0,17987.0,0.1,13.5,13.5,0,tth,0,-13.5
1638575103.2629104,1.8070653685674547,64.12014238179,64.12239670795881,0,kth,0,226.5667456738312,8397.0,10.0,32482.0,0.0,17975.0,0.1,13.6,13.600000000000001,0,tth,0,-13.600000000000001
1638575103.9173927,1.749152353954755,64.16914238179001,64.1723967079588,0,kth,0,226.51674567383122,8339.0,10.0,31469.0,0.0,17991.0,0.1,13.700000000000001,13.7,0,tth,0,-13.7
1638575104.592277,1.7141812454294876,64.22114238179,64.22239670795881,0,kth,0,226.4667456738312,8101.0,10.0,30473.0,0.0,17777.0,0.1,13.8,13.8,0,tth,0,-13.8
1638575105.479685,1.693289670866404,64.27714238179001,64.27239670795882,0,kth,0,226.4167456738312,8249.0,11.0,30508.0,0.0,18017.0,0.1,13.9,13.9,0,tth,0,-13.9
1638575106.1193094,1.6070477247502775,64.32314238179,64.32239670795883,0,kth,0,226.3667456738312,8178.0,10.0,28959.0,0.0,18020.0,0.1,14.0,14.0,0,tth,0,-14.0
