time,TEY,D3,D4,MCP,mesh,scaler_time,kappa_motors_m8,kappa_motors_m8_user_setpoint,kappa_motors_m8_sync,kappa_motors_m8_desc,kappa_motors_m8_homf,kappa_motors_m8_dval,kappa_motors_m9,kappa_motors_m9_user_setpoint,kappa_motors_m9_sync,kappa_motors_m9_desc,kappa_motors_m9_homf,kappa_motors_m9_dval
1638565098.5517921,19327.0,9.0,48696.0,0.0,20673.0,0.1,61.97714238179,61.97239670795881,0,kth,0,228.7167456738312,9.3,9.3,0,tth,0,-9.3
1638565099.9731052,19210.0,8.0,43293.0,0.0,20640.0,0.1,62.01814238179003,62.02239670795882,0,kth,0,228.6667456738312,9.4,9.4,0,tth,0,-9.4
1638565100.9984658,19018.0,9.0,40353.0,0.0,20650.0,0.1,62.069142381790016,62.07239670795883,0,kth,0,228.6167456738312,9.5,9.5,0,tth,0,-9.5
1638565102.0636637,18929.0,10.0,38446.0,0.0,20651.0,0.1,62.11814238179002,62.12239670795881,0,kth,0,228.5667456738312,9.6,9.6,0,tth,0,-9.6
1638565103.0239096,18647.0,9.0,35901.0,0.0,20637.0,0.1,62.168142381790005,62.172396707958825,0,kth,0,228.5167456738312,9.700000000000001,9.7,0,tth,0,-9.7
1638565104.6326764,18411.0,10.0,34853.0,0.0,20658.0,0.1,62.22714238179,62.22239670795881,0,kth,0,228.4667456738312,9.8,9.8,0,tth,0,-9.8
1638565105.7958486,18247.0,10.0,32081.0,0.0,20654.0,0.1,62.26814238179003,62.27239670795882,0,kth,0,228.4167456738312,9.9,9.9,0,tth,0,-9.9
1638565107.2699404,18124.0,10.0,31141.0,0.0,20651.0,0.1,62.32614238179002,62.32239670795883,0,kth,0,228.3667456738312,10.0,10.0,0,tth,0,-10.0
1638565108.291104,18110.0,9.0,28793.0,0.0,20648.0,0.1,62.36814238179002,62.37239670795881,0,kth,0,228.3167456738312,10.1,10.1,0,tth,0,-10.1
1638565109.2730985,17805.0,9.0,27593.0,0.0,20641.0,0.1,62.424142381790006,62.422396707958825,0,kth,0,228.2667456738312,10.200000000000001,10.2,0,tth,0,-10.2
1638565110.2970297,17669.0,9.0,25611.0,0.0,20645.0,0.1,62.46814238179002,62.47239670795881,0,kth,0,228.2167456738312,10.3,10.3,0,tth,0,-10.3
1638565111.254112,17501.0,10.0,24236.0,0.0,20644.0,0.1,62.519142381790004,62.52239670795882,0,kth,0,228.1667456738312,10.4,10.4,0,tth,0,-10.4
1638565112.2448127,17288.0,9.0,23379.0,0.0,20648.0,0.1,62.571142381790025,62.57239670795883,0,kth,0,228.1167456738312,10.5,10.5,0,tth,0,-10.5
1638565113.2342465,17168.0,9.0,22307.0,0.0,20645.0,0.1,62.62114238179001,62.62239670795881,0,kth,0,228.0667456738312,10.6,10.6,0,tth,0,-10.6
1638565114.237564,17123.0,10.0,20908.0,0.0,20647.0,0.1,62.668142381790005,62.672396707958825,0,kth,0,228.0167456738312,10.700000000000001,10.7,0,tth,0,-10.7
1638565115.7011335,16903.0,10.0,21433.0,0.0,20652.0,0.1,62.72714238179,62.72239670795881,0,kth,0,227.9667456738312,10.8,10.8,0,tth,0,-10.8
1638565116.9929564,16699.0,9.0,19426.0,0.0,20628.0,0.1,62.77014238179001,62.77239670795882,0,kth,0,227.9167456738312,10.9,10.9,0,tth,0,-10.9
1638565117.9905186,16639.0,9.0,19981.0,0.0,20635.0,0.1,62.82314238179001,62.82239670795883,0,kth,0,227.8667456738312,11.0,11.0,0,tth,0,-11.0
1638565119.2886965,16465.0,9.0,18137.0,0.0,20627.0,0.1,62.870142381790004,62.87239670795881,0,kth,0,227.8167456738312,11.1,11.1,0,tth,0,-11.1
1638565120.8193336,16337.0,9.0,18681.0,0.0,20613.0,0.1,62.926142381790015,62.922396707958825,0,kth,0,227.7667456738312,11.200000000000001,11.2,0,tth,0,-11.2
1638565122.1004024,16270.0,10.0,17217.0,0.0,20621.0,0.1,62.96914238179002,62.97239670795881,0,kth,0,227.7167456738312,11.3,11.3,0,tth,0,-11.3
1638565123.1594667,16038.0,9.0,17141.0,0.0,20612.0,0.1,63.02214238179002,63.02239670795882,0,kth,0,227.6667456738312,11.4,11.4,0,tth,0,-11.4
1638565124.1821976,15976.0,9.0,16503.0,0.0,20626.0,0.1,63.069142381790016,63.07239670795883,0,kth,0,227.6167456738312,11.5,11.5,0,tth,0,-11.5
1638565125.2128909,15804.0,9.0,16270.0,0.0,20628.0,0.1,63.11914238179003,63.12239670795881,0,kth,0,227.5667456738312,11.6,11.6,0,tth,0,-11.6
1638565126.289052,15696.0,9.0,16787.0,0.0,20605.0,0.1,63.176142381790015,63.172396707958825,0,kth,0,227.5167456738312,11.700000000000001,11.7,0,tth,0,-11.7
1638565127.498614,15578.0,9.0,15443.0,0.0,20622.0,0.1,63.21814238179002,63.22239670795881,0,kth,0,227.4667456738312,11.8,11.8,0,tth,0,-11.8
1638565128.5079877,15528.0,9.0,15871.0,0.0,20633.0,0.1,63.27414238179003,63.27239670795882,0,kth,0,227.4167456738312,11.9,11.9,0,tth,0,-11.9
1638565129.4573493,15354.0,10.0,14870.0,0.0,20643.0,0.1,63.32014238179002,63.32239670795883,0,kth,0,227.3667456738312,12.0,12.0,0,tth,0,-12.0
1638565130.884842,15237.0,9.0,15000.0,0.0,20628.0,0.1,63.37714238179001,63.37239670795881,0,kth,0,227.3167456738312,12.1,12.100000000000001,0,tth,0,-12.100000000000001
1638565132.0803986,15087.0,9.0,13460.0,0.0,20612.0,0.1,63.418142381790005,63.422396707958825,0,kth,0,227.2667456738312,12.200000000000001,12.2,0,tth,0,-12.2
1638565133.4852588,14968.0,9.0,13920.0,0.0,20600.0,0.1,63.47714238179,63.47239670795881,0,kth,0,227.2167456738312,12.3,12.3,0,tth,0,-12.3
1638565134.5091279,14902.0,9.0,12865.0,0.0,20622.0,0.1,63.52014238179001,63.52239670795882,0,kth,0,227.1667456738312,12.4,12.4,0,tth,0,-12.4
1638565135.480652,14741.0,9.0,12832.0,0.0,20601.0,0.1,63.57014238179002,63.57239670795883,0,kth,0,227.1167456738312,12.5,12.5,0,tth,0,-12.5
1638565136.5052445,14575.0,9.0,12223.0,0.0,20620.0,0.1,63.62714238179001,63.62239670795881,0,kth,0,227.0667456738312,12.6,12.600000000000001,0,tth,0,-12.600000000000001
1638565137.4710178,14440.0,9.0,10883.0,0.0,20605.0,0.1,63.670142381790015,63.672396707958825,0,kth,0,227.0167456738312,12.700000000000001,12.7,0,tth,0,-12.7
1638565138.430715,14432.0,9.0,11001.0,0.0,20620.0,0.1,63.72714238179,63.72239670795881,0,kth,0,226.9667456738312,12.8,12.8,0,tth,0,-12.8
1638565139.4073,14253.0,9.0,10174.0,0.0,20608.0,0.1,63.77414238179003,63.77239670795882,0,kth,0,226.9167456738312,12.9,12.9,0,tth,0,-12.9
1638565140.3893008,14196.0,9.0,9592.0,0.0,20610.0,0.1,63.82014238179002,63.82239670795883,0,kth,0,226.8667456738312,13.0,13.0,0,tth,0,-13.0
1638565141.396398,14044.0,10.0,9405.0,0.0,20621.0,0.1,63.87414238179002,63.87239670795881,0,kth,0,226.8167456738312,13.1,13.100000000000001,0,tth,0,-13.100000000000001
1638565142.5693176,13874.0,9.0,8861.0,0.0,20602.0,0.1,63.918142381790005,63.922396707958825,0,kth,0,226.7667456738312,13.200000000000001,13.2,0,tth,0,-13.2
1638565144.2242913,13832.0,9.0,8679.0,0.0,20626.0,0.1,63.970142381790026,63.97239670795881,0,kth,0,226.7167456738312,13.3,13.3,0,tth,0,-13.3
1638565145.2641485,13799.0,10.0,8608.0,0.0,20681.0,0.1,64.02114238179001,64.02239670795882,0,kth,0,226.6667456738312,13.4,13.4,0,tth,0,-13.4
1638565146.4198637,13812.0,9.0,7901.0,0.0,20682.0,0.1,64.06814238179001,64.07239670795883,0,kth,0,226.6167456738312,13.5,13.5,0,tth,0,-13.5
1638565147.40215,13501.0,9.0,7933.0,0.0,20674.0,0.1,64.12014238179,64.12239670795881,0,kth,0,226.5667456738312,13.6,13.600000000000001,0,tth,0,-13.600000000000001
1638565148.530651,13502.0,9.0,7517.0,0.0,20675.0,0.1,64.16914238179001,64.1723967079588,0,kth,0,226.51674567383122,13.700000000000001,13.7,0,tth,0,-13.7
1638565149.546131,13400.0,10.0,7382.0,0.0,20689.0,0.1,64.21914238179002,64.22239670795881,0,kth,0,226.4667456738312,13.8,13.8,0,tth,0,-13.8
1638565150.5421453,13220.0,9.0,7406.0,0.0,20671.0,0.1,64.27314238179002,64.27239670795882,0,kth,0,226.4167456738312,13.9,13.9,0,tth,0,-13.9
1638565151.578988,13130.0,10.0,6956.0,0.0,20653.0,0.1,64.32014238179002,64.32239670795883,0,kth,0,226.3667456738312,14.0,14.0,0,tth,0,-14.0
1638565152.5730464,12994.0,9.0,7136.0,0.0,20669.0,0.1,64.37414238179002,64.37239670795881,0,kth,0,226.3167456738312,14.1,14.100000000000001,0,tth,0,-14.100000000000001
1638565153.584471,13013.0,9.0,7131.0,0.0,20677.0,0.1,64.42714238179002,64.4223967079588,0,kth,0,226.26674567383122,14.200000000000001,14.2,0,tth,0,-14.2
1638565154.7971358,12939.0,9.0,6491.0,0.0,20674.0,0.1,64.46814238179002,64.47239670795881,0,kth,0,226.2167456738312,14.3,14.3,0,tth,0,-14.3
1638565155.7810934,12864.0,9.0,6791.0,0.0,20674.0,0.1,64.52514238179,64.52239670795882,0,kth,0,226.1667456738312,14.4,14.4,0,tth,0,-14.4
1638565156.752065,12703.0,9.0,6345.0,0.0,20682.0,0.1,64.57014238179002,64.57239670795883,0,kth,0,226.1167456738312,14.5,14.5,0,tth,0,-14.5
1638565157.7583222,12676.0,10.0,6498.0,0.0,20682.0,0.1,64.62314238179002,64.62239670795881,0,kth,0,226.0667456738312,14.6,14.600000000000001,0,tth,0,-14.600000000000001
1638565158.7913687,12552.0,9.0,6273.0,0.0,20671.0,0.1,64.67014238179001,64.6723967079588,0,kth,0,226.01674567383122,14.700000000000001,14.7,0,tth,0,-14.7
1638565159.812267,12565.0,10.0,6266.0,0.0,20668.0,0.1,64.72214238179001,64.72239670795881,0,kth,0,225.9667456738312,14.8,14.8,0,tth,0,-14.8
1638565160.8145785,12357.0,9.0,6112.0,0.0,20641.0,0.1,64.77214238179002,64.77239670795882,0,kth,0,225.9167456738312,14.9,14.9,0,tth,0,-14.9
1638565161.8425412,12270.0,9.0,6140.0,0.0,20655.0,0.1,64.82514238179002,64.82239670795883,0,kth,0,225.8667456738312,15.0,15.0,0,tth,0,-15.0
1638565162.9566042,12199.0,9.0,5697.0,0.0,20650.0,0.1,64.86814238179002,64.87239670795881,0,kth,0,225.8167456738312,15.1,15.100000000000001,0,tth,0,-15.100000000000001
1638565164.017718,12067.0,10.0,5564.0,0.0,20644.0,0.1,64.91814238179,64.9223967079588,0,kth,0,225.76674567383122,15.200000000000001,15.2,0,tth,0,-15.2
1638565165.0223875,12046.0,9.0,5635.0,0.0,20655.0,0.1,64.97414238179002,64.97239670795881,0,kth,0,225.7167456738312,15.3,15.3,0,tth,0,-15.3
1638565166.0892408,11939.0,9.0,5599.0,0.0,20652.0,0.1,65.02714238179001,65.02239670795882,0,kth,0,225.6667456738312,15.4,15.4,0,tth,0,-15.4
1638565167.1781979,11916.0,8.0,5103.0,0.0,20654.0,0.1,65.06814238179001,65.07239670795883,0,kth,0,225.6167456738312,15.5,15.5,0,tth,0,-15.5
1638565168.2363281,11862.0,8.0,5054.0,0.0,20659.0,0.1,65.12014238179,65.12239670795881,0,kth,0,225.5667456738312,15.6,15.600000000000001,0,tth,0,-15.600000000000001
1638565169.2156303,11864.0,8.0,4902.0,0.0,20663.0,0.1,65.17214238179002,65.1723967079588,0,kth,0,225.51674567383122,15.700000000000001,15.7,0,tth,0,-15.7
1638565170.1711175,11783.0,9.0,4680.0,0.0,20667.0,0.1,65.22014238179003,65.22239670795881,0,kth,0,225.4667456738312,15.8,15.8,0,tth,0,-15.8
1638565171.146144,11563.0,8.0,4602.0,0.0,20664.0,0.1,65.27314238179002,65.27239670795882,0,kth,0,225.4167456738312,15.9,15.9,0,tth,0,-15.9
1638565172.1459312,11651.0,9.0,4276.0,0.0,20639.0,0.1,65.31914238179002,65.32239670795883,0,kth,0,225.3667456738312,16.0,16.0,0,tth,0,-16.0
1638565173.112061,11440.0,8.0,4368.0,0.0,20663.0,0.1,65.37514238179003,65.37239670795881,0,kth,0,225.3167456738312,16.1,16.1,0,tth,0,-16.1
1638565174.101109,11373.0,9.0,3966.0,0.0,20630.0,0.1,65.42014238179001,65.4223967079588,0,kth,0,225.26674567383122,16.2,16.200000000000003,0,tth,0,-16.200000000000003
1638565175.0947993,11273.0,7.0,4022.0,0.0,20639.0,0.1,65.47314238179001,65.47239670795881,0,kth,0,225.2167456738312,16.3,16.3,0,tth,0,-16.3
1638565176.6316953,11233.0,8.0,3935.0,0.0,20640.0,0.1,65.52714238179001,65.52239670795882,0,kth,0,225.1667456738312,16.4,16.4,0,tth,0,-16.4
1638565177.685329,11257.0,8.0,3536.0,0.0,20641.0,0.1,65.56814238179001,65.57239670795883,0,kth,0,225.1167456738312,16.5,16.5,0,tth,0,-16.5
1638565178.6512878,11084.0,8.0,3513.0,0.0,20642.0,0.1,65.62014238179,65.62239670795881,0,kth,0,225.0667456738312,16.6,16.6,0,tth,0,-16.6
1638565179.6943376,11030.0,9.0,3469.0,0.0,20635.0,0.1,65.67214238179002,65.6723967079588,0,kth,0,225.01674567383122,16.7,16.700000000000003,0,tth,0,-16.700000000000003
1638565180.6949193,11107.0,8.0,3385.0,0.0,20640.0,0.1,65.72214238179001,65.72239670795881,0,kth,0,224.9667456738312,16.8,16.8,0,tth,0,-16.8
1638565181.7748506,10903.0,8.0,3246.0,0.0,20634.0,0.1,65.76914238179,65.77239670795882,0,kth,0,224.9167456738312,16.9,16.9,0,tth,0,-16.9
1638565182.848751,10968.0,8.0,3216.0,0.0,20619.0,0.1,65.81914238179002,65.82239670795883,0,kth,0,224.8667456738312,17.0,17.0,0,tth,0,-17.0
1638565183.852122,10808.0,9.0,3172.0,0.0,20639.0,0.1,65.87114238179001,65.87239670795881,0,kth,0,224.8167456738312,17.1,17.1,0,tth,0,-17.1
1638565184.883866,10769.0,8.0,3128.0,0.0,20630.0,0.1,65.92014238179001,65.9223967079588,0,kth,0,224.76674567383122,17.2,17.200000000000003,0,tth,0,-17.200000000000003
1638565186.1059518,10749.0,8.0,3084.0,0.0,20643.0,0.1,65.96914238179002,65.97239670795881,0,kth,0,224.7167456738312,17.3,17.3,0,tth,0,-17.3
1638565187.3336663,10677.0,9.0,2996.0,0.0,20616.0,0.1,66.01814238179003,66.02239670795882,0,kth,0,224.6667456738312,17.400000000000002,17.4,0,tth,0,-17.4
1638565189.5105014,10591.0,9.0,3083.0,0.0,20621.0,0.1,66.07714238179003,66.07239670795883,0,kth,0,224.6167456738312,17.5,17.5,0,tth,0,-17.5
1638565191.000468,10610.0,8.0,2888.0,0.0,20636.0,0.1,66.11814238179002,66.12239670795881,0,kth,0,224.5667456738312,17.6,17.6,0,tth,0,-17.6
1638565193.156336,10449.0,9.0,3042.0,0.0,20624.0,0.1,66.17714238179002,66.1723967079588,0,kth,0,224.51674567383122,17.7,17.700000000000003,0,tth,0,-17.700000000000003
1638565194.8762467,10427.0,8.0,2819.0,0.0,20624.0,0.1,66.21914238179002,66.22239670795881,0,kth,0,224.4667456738312,17.8,17.8,0,tth,0,-17.8
1638565195.927711,10387.0,8.0,3021.0,0.0,20630.0,0.1,66.27314238179002,66.27239670795882,0,kth,0,224.4167456738312,17.900000000000002,17.9,0,tth,0,-17.9
1638565197.2467036,10296.0,9.0,2724.0,0.0,20620.0,0.1,66.31914238179002,66.32239670795883,0,kth,0,224.3667456738312,18.0,18.0,0,tth,0,-18.0
1638565198.907868,10312.0,8.0,2813.0,0.0,20622.0,0.1,66.37614238179,66.37239670795881,0,kth,0,224.3167456738312,18.1,18.1,0,tth,0,-18.1
1638565200.3560164,10213.0,8.0,2600.0,0.0,20614.0,0.1,66.41814238179,66.4223967079588,0,kth,0,224.26674567383122,18.2,18.200000000000003,0,tth,0,-18.200000000000003
1638565201.4836001,10130.0,9.0,2619.0,0.0,20628.0,0.1,66.47014238179003,66.47239670795881,0,kth,0,224.2167456738312,18.3,18.3,0,tth,0,-18.3
1638565203.1416802,10127.0,8.0,2660.0,0.0,20613.0,0.1,66.52614238179001,66.52239670795882,0,kth,0,224.1667456738312,18.400000000000002,18.4,0,tth,0,-18.4
1638565204.2221408,10148.0,8.0,2548.0,0.0,20632.0,0.1,66.56914238179002,66.57239670795883,0,kth,0,224.1167456738312,18.5,18.5,0,tth,0,-18.5
1638565205.222161,10074.0,8.0,2584.0,0.0,20687.0,0.1,66.62114238179001,66.62239670795881,0,kth,0,224.0667456738312,18.6,18.6,0,tth,0,-18.6
1638565206.5941174,9918.0,8.0,2340.0,0.0,20690.0,0.1,66.66814238179,66.6723967079588,0,kth,0,224.01674567383122,18.7,18.700000000000003,0,tth,0,-18.700000000000003
1638565207.7549057,9872.0,9.0,2271.0,0.0,20694.0,0.1,66.71814238179002,66.72239670795881,0,kth,0,223.9667456738312,18.8,18.8,0,tth,0,-18.8
1638565209.0065348,9842.0,8.0,2206.0,0.0,20668.0,0.1,66.76814238179003,66.77239670795882,0,kth,0,223.9167456738312,18.900000000000002,18.9,0,tth,0,-18.9
1638565210.0128121,9937.0,8.0,2175.0,0.0,20681.0,0.1,66.81914238179002,66.82239670795883,0,kth,0,223.8667456738312,19.0,19.0,0,tth,0,-19.0
1638565211.8855398,9704.0,8.0,2206.0,0.0,20676.0,0.1,66.87714238179001,66.87239670795881,0,kth,0,223.8167456738312,19.1,19.1,0,tth,0,-19.1
1638565213.2749825,9756.0,8.0,2033.0,0.0,20672.0,0.1,66.91814238179,66.9223967079588,0,kth,0,223.76674567383122,19.2,19.200000000000003,0,tth,0,-19.200000000000003
1638565214.926893,9657.0,9.0,2068.0,0.0,20675.0,0.1,66.97614238179003,66.97239670795881,0,kth,0,223.7167456738312,19.3,19.3,0,tth,0,-19.3
1638565216.2958548,9673.0,9.0,1910.0,0.0,20687.0,0.1,67.01814238179003,67.02239670795882,0,kth,0,223.6667456738312,19.400000000000002,19.4,0,tth,0,-19.4
1638565217.8934171,9501.0,10.0,1931.0,0.0,20677.0,0.1,67.07714238179003,67.07239670795883,0,kth,0,223.6167456738312,19.5,19.5,0,tth,0,-19.5
1638565219.2078562,9562.0,9.0,1773.0,0.0,20670.0,0.1,67.11814238179002,67.12239670795881,0,kth,0,223.5667456738312,19.6,19.6,0,tth,0,-19.6
1638565220.610019,9494.0,9.0,1811.0,0.0,20664.0,0.1,67.17714238179002,67.1723967079588,0,kth,0,223.51674567383122,19.7,19.700000000000003,0,tth,0,-19.700000000000003
1638565221.832811,9406.0,9.0,1684.0,0.0,20672.0,0.1,67.21914238179002,67.22239670795881,0,kth,0,223.4667456738312,19.8,19.8,0,tth,0,-19.8
1638565223.1321511,9352.0,9.0,1687.0,0.0,20679.0,0.1,67.27614238179001,67.27239670795882,0,kth,0,223.4167456738312,19.900000000000002,19.9,0,tth,0,-19.9
1638565224.1872993,9371.0,9.0,1638.0,0.0,20663.0,0.1,67.32614238179002,67.32239670795883,0,kth,0,223.3667456738312,20.0,20.0,0,tth,0,-20.0
1638565225.3771834,9242.0,10.0,1553.0,0.0,20655.0,0.1,67.36914238179003,67.37239670795881,0,kth,0,223.3167456738312,20.1,20.1,0,tth,0,-20.1
1638565226.4183478,9317.0,9.0,1523.0,0.0,20673.0,0.1,67.42014238179001,67.4223967079588,0,kth,0,223.26674567383122,20.2,20.200000000000003,0,tth,0,-20.200000000000003
1638565227.4593282,9322.0,9.0,1524.0,0.0,20670.0,0.1,67.47014238179003,67.47239670795881,0,kth,0,223.2167456738312,20.3,20.3,0,tth,0,-20.3
1638565228.820738,9157.0,9.0,1412.0,0.0,20658.0,0.1,67.51814238179003,67.52239670795882,0,kth,0,223.1667456738312,20.400000000000002,20.4,0,tth,0,-20.4
1638565229.8371832,9130.0,10.0,1453.0,0.0,20664.0,0.1,67.57414238179001,67.57239670795883,0,kth,0,223.1167456738312,20.5,20.5,0,tth,0,-20.5
1638565231.0066466,9171.0,9.0,1362.0,0.0,20662.0,0.1,67.61814238179002,67.62239670795881,0,kth,0,223.0667456738312,20.6,20.6,0,tth,0,-20.6
1638565232.066499,9058.0,10.0,1391.0,0.0,20671.0,0.1,67.67114238179002,67.6723967079588,0,kth,0,223.01674567383122,20.7,20.700000000000003,0,tth,0,-20.700000000000003
1638565233.0835447,8955.0,9.0,1344.0,0.0,20658.0,0.1,67.71814238179002,67.72239670795881,0,kth,0,222.9667456738312,20.8,20.8,0,tth,0,-20.8
1638565234.0907636,9011.0,9.0,1333.0,0.0,20662.0,0.1,67.77014238179001,67.77239670795882,0,kth,0,222.9167456738312,20.900000000000002,20.9,0,tth,0,-20.9
1638565235.10937,8953.0,10.0,1396.0,0.0,20659.0,0.1,67.82714238179003,67.82239670795883,0,kth,0,222.8667456738312,21.0,21.0,0,tth,0,-21.0
1638565237.6529634,8900.0,9.0,1371.0,0.0,20663.0,0.1,67.87914238179002,67.87239670795881,0,kth,0,222.8167456738312,21.1,21.1,0,tth,0,-21.1
1638565239.2204323,8927.0,10.0,1279.0,0.0,20666.0,0.1,67.91914238179001,67.9223967079588,0,kth,0,222.76674567383122,21.2,21.200000000000003,0,tth,0,-21.200000000000003
1638565240.209993,8780.0,10.0,1306.0,0.0,20674.0,0.1,67.97314238179001,67.97239670795881,0,kth,0,222.7167456738312,21.3,21.3,0,tth,0,-21.3
1638565241.2362916,8785.0,10.0,1270.0,0.0,20664.0,0.1,68.01814238179003,68.02239670795882,0,kth,0,222.6667456738312,21.400000000000002,21.4,0,tth,0,-21.4
1638565242.2428885,8751.0,10.0,1293.0,0.0,20664.0,0.1,68.07314238179,68.07239670795883,0,kth,0,222.6167456738312,21.5,21.5,0,tth,0,-21.5
1638565243.283826,8607.0,10.0,1258.0,0.0,20643.0,0.1,68.12014238179,68.12239670795881,0,kth,0,222.5667456738312,21.6,21.6,0,tth,0,-21.6
1638565244.3058128,8707.0,9.0,1244.0,0.0,20653.0,0.1,68.16914238179001,68.1723967079588,0,kth,0,222.51674567383122,21.7,21.700000000000003,0,tth,0,-21.700000000000003
1638565245.3264463,8724.0,10.0,1242.0,0.0,20633.0,0.1,68.22214238179001,68.22239670795881,0,kth,0,222.4667456738312,21.8,21.8,0,tth,0,-21.8
1638565246.3349807,8549.0,10.0,1261.0,0.0,20653.0,0.1,68.27614238179001,68.27239670795882,0,kth,0,222.4167456738312,21.900000000000002,21.9,0,tth,0,-21.9
1638565247.3386414,8589.0,10.0,1221.0,0.0,20647.0,0.1,68.32114238179003,68.32239670795883,0,kth,0,222.3667456738312,22.0,22.0,0,tth,0,-22.0
1638565248.390618,8538.0,10.0,1215.0,0.0,20660.0,0.1,68.37114238179001,68.37239670795881,0,kth,0,222.3167456738312,22.1,22.1,0,tth,0,-22.1
1638565249.4326932,8633.0,9.0,1165.0,0.0,20681.0,0.1,68.41814238179,68.4223967079588,0,kth,0,222.26674567383122,22.2,22.200000000000003,0,tth,0,-22.200000000000003
1638565250.4858325,8530.0,9.0,1190.0,0.0,20658.0,0.1,68.47514238179002,68.47239670795881,0,kth,0,222.2167456738312,22.3,22.3,0,tth,0,-22.3
1638565251.5529835,8398.0,10.0,1139.0,0.0,20650.0,0.1,68.52014238179001,68.52239670795882,0,kth,0,222.1667456738312,22.400000000000002,22.4,0,tth,0,-22.4
1638565253.8023343,8376.0,10.0,1143.0,0.0,20661.0,0.1,68.57614238179002,68.57239670795883,0,kth,0,222.1167456738312,22.5,22.5,0,tth,0,-22.5
1638565256.130461,8305.0,10.0,1083.0,0.0,20645.0,0.1,68.61814238179002,68.62239670795881,0,kth,0,222.0667456738312,22.6,22.6,0,tth,0,-22.6
1638565257.239461,8357.0,9.0,1095.0,0.0,20659.0,0.1,68.67214238179002,68.6723967079588,0,kth,0,222.01674567383122,22.7,22.700000000000003,0,tth,0,-22.700000000000003
1638565258.2639906,8372.0,10.0,1059.0,0.0,20661.0,0.1,68.72314238179001,68.72239670795881,0,kth,0,221.9667456738312,22.8,22.8,0,tth,0,-22.8
1638565259.33642,8262.0,10.0,996.0,0.0,20648.0,0.1,68.76814238179003,68.77239670795882,0,kth,0,221.9167456738312,22.900000000000002,22.9,0,tth,0,-22.9
1638565260.381097,8168.0,10.0,1019.0,0.0,20663.0,0.1,68.82614238179002,68.82239670795883,0,kth,0,221.8667456738312,23.0,23.0,0,tth,0,-23.0
1638565261.416612,8214.0,10.0,964.0,0.0,20651.0,0.1,68.87114238179001,68.87239670795881,0,kth,0,221.8167456738312,23.1,23.1,0,tth,0,-23.1
1638565262.3876402,8189.0,10.0,918.0,0.0,20646.0,0.1,68.91914238179001,68.9223967079588,0,kth,0,221.76674567383122,23.2,23.200000000000003,0,tth,0,-23.200000000000003
1638565263.377145,8150.0,10.0,901.0,0.0,20640.0,0.1,68.97014238179003,68.97239670795881,0,kth,0,221.7167456738312,23.3,23.3,0,tth,0,-23.3
