time,TEY,D3,D4,MCP,mesh,scaler_time,kappa_motors_m9,kappa_motors_m9_user_setpoint,kappa_motors_m9_sync,kappa_motors_m9_desc,kappa_motors_m9_homf,kappa_motors_m9_dval
1638751944.9283106,9.0,10.0,8.0,0.0,1005.0,0.1,-0.25,-0.25,0,tth,0,0.25
1638751945.8179877,33.0,11.0,8.0,0.0,1006.0,0.1,-0.24,-0.24,0,tth,0,0.24
1638751946.591791,23.0,9.0,8.0,0.0,1005.0,0.1,-0.23,-0.23,0,tth,0,0.23
1638751947.328945,6.0,10.0,8.0,0.0,1006.0,0.1,-0.22,-0.22,0,tth,0,0.22
1638751948.1123767,25.0,10.0,8.0,0.0,1007.0,0.1,-0.21,-0.21,0,tth,0,0.21
1638751948.8183286,24.0,10.0,8.0,0.0,1005.0,0.1,-0.2,-0.2,0,tth,0,0.2
1638751949.6288419,16.0,11.0,9.0,0.0,1005.0,0.1,-0.19,-0.19,0,tth,0,0.19
1638751950.4111247,19.0,11.0,9.0,0.0,1005.0,0.1,-0.18,-0.18,0,tth,0,0.18
1638751951.1672993,30.0,10.0,9.0,0.0,1006.0,0.1,-0.17,-0.16999999999999998,0,tth,0,0.16999999999999998
1638751951.9196289,33.0,10.0,9.0,0.0,1006.0,0.1,-0.16,-0.16,0,tth,0,0.16
1638751952.6964738,19.0,10.0,12.0,0.0,1005.0,0.1,-0.15,-0.15,0,tth,0,0.15
1638751953.4305787,18.0,10.0,20.0,0.0,1007.0,0.1,-0.14,-0.14,0,tth,0,0.14
1638751954.1969955,8.0,10.0,59.0,0.0,1006.0,0.1,-0.13,-0.13,0,tth,0,0.13
1638751954.9644802,20.0,10.0,145.0,0.0,1006.0,0.1,-0.12,-0.12,0,tth,0,0.12
1638751955.709691,23.0,10.0,244.0,0.0,1006.0,0.1,-0.11,-0.10999999999999999,0,tth,0,0.10999999999999999
1638751956.4893553,15.0,10.0,399.0,0.0,1008.0,0.1,-0.1,-0.1,0,tth,0,0.1
1638751957.2996795,21.0,10.0,588.0,0.0,1008.0,0.1,-0.09,-0.09,0,tth,0,0.09
1638751958.1371047,16.0,10.0,866.0,0.0,1004.0,0.1,-0.08,-0.07999999999999999,0,tth,0,0.07999999999999999
1638751958.978009,22.0,10.0,1189.0,0.0,1006.0,0.1,-0.07,-0.07,0,tth,0,0.07
1638751959.7469037,38.0,10.0,1608.0,0.0,1008.0,0.1,-0.06,-0.06,0,tth,0,0.06
