time,kappa_motors_m8,kappa_motors_m8_user_setpoint,kappa_motors_m8_sync,kappa_motors_m8_desc,kappa_motors_m8_homf,kappa_motors_m8_dval,D4calc,TEY,D3,D4,MCP,mesh,scaler_time,kappa_motors_m9,kappa_motors_m9_user_setpoint,kappa_motors_m9_sync,kappa_motors_m9_desc,kappa_motors_m9_homf,kappa_motors_m9_dval,kappa_motors_m2,kappa_motors_m2_user_setpoint,kappa_motors_m2_sync,kappa_motors_m2_desc,kappa_motors_m2_homf,kappa_motors_m2_dval
1638745680.3456686,65.35814238179,65.35781675153791,0,kth,0,225.3313256302521,2.443611549968066,34490.0,10.0,72695.0,0.0,29749.0,0.1,16.0,16.0,0,tth,0,-16.0,-2000.045,-2000.0,0,x,0,-2000.0
1638745681.6710362,65.40614238179,65.4078167515379,0,kth,0,225.28132563025213,2.4447807371536183,34047.0,10.0,72698.0,0.0,29736.0,0.1,16.1,16.1,0,tth,0,-16.1,-2005.057,-2005.0208333333333,0,x,0,-2005.0208333333333
1638745682.9132416,65.45814238179003,65.4578167515379,0,kth,0,225.23132563025212,2.4454722820236814,33857.0,9.0,72699.0,0.0,29728.0,0.1,16.2,16.2,0,tth,0,-16.2,-2010.018,-2010.0416666666667,0,x,0,-2010.0416666666667
1638745684.196255,65.50714238179,65.50781675153792,0,kth,0,225.1813256302521,2.4448965865142087,33669.0,10.0,72699.0,0.0,29735.0,0.1,16.3,16.3,0,tth,0,-16.3,-2015.049,-2015.0625,0,x,0,-2015.0625
1638745685.387469,65.55914238179002,65.55781675153793,0,kth,0,225.1313256302521,2.446115541199825,33496.0,11.0,72701.0,0.0,29721.0,0.1,16.4,16.4,0,tth,0,-16.4,-2020.065,-2020.0833333333333,0,x,0,-2020.0833333333333
1638745686.7400906,65.60814238179,65.60781675153791,0,kth,0,225.0813256302521,2.4469875462807136,33354.0,10.0,72700.0,0.0,29710.0,0.1,16.5,16.5,0,tth,0,-16.5,-2025.117,-2025.1041666666667,0,x,0,-2025.1041666666667
1638745688.0043952,65.65414238179002,65.6578167515379,0,kth,0,225.03132563025213,2.4470212049814877,33192.0,10.0,72701.0,0.0,29710.0,0.1,16.6,16.6,0,tth,0,-16.6,-2030.147,-2030.125,0,x,0,-2030.125
1638745689.2287357,65.71014238179,65.7078167515379,0,kth,0,224.98132563025212,2.4462314939434724,33064.0,10.0,72702.0,0.0,29720.0,0.1,16.7,16.7,0,tth,0,-16.7,-2035.0810000000001,-2035.1458333333333,0,x,0,-2035.1458333333333
1638745690.4224465,65.75614238179003,65.75781675153792,0,kth,0,224.9313256302521,2.447253265113774,32963.0,10.0,72703.0,0.0,29708.0,0.1,16.8,16.8,0,tth,0,-16.8,-2040.153,-2040.1666666666667,0,x,0,-2040.1666666666667
1638745691.6501145,65.80714238179002,65.80781675153793,0,kth,0,224.8813256302521,2.4440933234720634,32835.0,10.0,72702.0,0.0,29746.0,0.1,16.9,16.9,0,tth,0,-16.9,-2045.166,-2045.1875,0,x,0,-2045.1875
1638745692.9286103,65.85414238179001,65.85781675153791,0,kth,0,224.8313256302521,2.44692380183091,32685.0,10.0,72703.0,0.0,29712.0,0.1,17.0,17.0,0,tth,0,-17.0,-2050.096,-2050.2083333333335,0,x,0,-2050.2083333333335
1638745694.134586,65.91014238179002,65.9078167515379,0,kth,0,224.78132563025213,2.4449488835082054,32533.0,10.0,72703.0,0.0,29736.0,0.1,17.1,17.1,0,tth,0,-17.1,-2055.148,-2055.2291666666665,0,x,0,-2055.2291666666665
