time,kappa_motors_m8,kappa_motors_m8_user_setpoint,kappa_motors_m8_sync,kappa_motors_m8_desc,kappa_motors_m8_homf,kappa_motors_m8_dval,D4calc,TEY,D3,D4,MCP,mesh,scaler_time,kappa_motors_m9,kappa_motors_m9_user_setpoint,kappa_motors_m9_sync,kappa_motors_m9_desc,kappa_motors_m9_homf,kappa_motors_m9_dval,kappa_motors_m2,kappa_motors_m2_user_setpoint,kappa_motors_m2_sync,kappa_motors_m2_desc,kappa_motors_m2_homf,kappa_motors_m2_dval
1638741348.877341,58.47714238179,58.47709960277629,0,kth,0,232.21204277901373,2.503632401017072,43656.0,10.0,27570.0,0.0,11012.0,0.1,2.0,2.0,0,tth,0,-2.0,-3699.9680000000003,-3700.0,0,x,0,-3700.0
1638741350.1637347,58.52414238179003,58.527099602776275,0,kth,0,232.16204277901375,2.4977809980979986,38749.0,10.0,27578.0,0.0,11041.0,0.1,2.1,2.1,0,tth,0,-2.1,-3704.982,-3705.027777777778,0,x,0,-3705.027777777778
1638741351.4673831,58.581142381790016,58.577099602776286,0,kth,0,232.11204277901373,2.4603390445109237,39726.0,10.0,27140.0,0.0,11031.0,0.1,2.2,2.2,0,tth,0,-2.2,-3710.0460000000003,-3710.0555555555557,0,x,0,-3710.0555555555557
1638741352.7205327,58.63114238179003,58.6270996027763,0,kth,0,232.06204277901372,2.428584392014519,41014.0,10.0,26763.0,0.0,11020.0,0.1,2.3000000000000003,2.3,0,tth,0,-2.3,-3715.04,-3715.0833333333335,0,x,0,-3715.0833333333335
1638741353.9268324,58.67514238179001,58.67709960277631,0,kth,0,232.0120427790137,2.406184819080439,42407.0,10.0,26533.0,0.0,11027.0,0.1,2.4,2.4,0,tth,0,-2.4,-3720.11,-3720.1111111111113,0,x,0,-3720.1111111111113
1638741355.1179628,58.72714238179,58.72709960277629,0,kth,0,231.96204277901373,2.3766763320043496,44449.0,10.0,26229.0,0.0,11036.0,0.1,2.5,2.5,0,tth,0,-2.5,-3725.1130000000003,-3725.1388888888887,0,x,0,-3725.1388888888887
1638741356.3499184,58.777142381790014,58.777099602776275,0,kth,0,231.91204277901375,2.361297336473999,46446.0,10.0,26064.0,0.0,11038.0,0.1,2.6,2.6,0,tth,0,-2.6,-3730.157,-3730.1666666666665,0,x,0,-3730.1666666666665
1638741357.6033745,58.831142381790016,58.827099602776286,0,kth,0,231.86204277901373,2.345168010144009,48579.0,11.0,25893.0,0.0,11041.0,0.1,2.7,2.7,0,tth,0,-2.7,-3735.2000000000003,-3735.1944444444443,0,x,0,-3735.1944444444443
1638741358.8494577,58.87214238179001,58.8770996027763,0,kth,0,231.81204277901372,2.3289831430125068,50371.0,10.0,25698.0,0.0,11034.0,0.1,2.8000000000000003,2.8,0,tth,0,-2.8,-3740.205,-3740.222222222222,0,x,0,-3740.222222222222
1638741360.1170247,58.926142381790015,58.92709960277631,0,kth,0,231.7620427790137,2.2917044013765624,51875.0,9.0,25305.0,0.0,11042.0,0.1,2.9,2.9,0,tth,0,-2.9,-3745.256,-3745.25,0,x,0,-3745.25
1638741361.3710241,58.97514238179002,58.97709960277629,0,kth,0,231.71204277901373,2.264812466026454,53542.0,10.0,24999.0,0.0,11038.0,0.1,3.0,3.0,0,tth,0,-3.0,-3750.221,-3750.277777777778,0,x,0,-3750.277777777778
1638741362.6379924,59.027142381790014,59.027099602776275,0,kth,0,231.66204277901375,2.2260845888546017,54853.0,9.0,24527.0,0.0,11018.0,0.1,3.1,3.1,0,tth,0,-3.1,-3755.304,-3755.3055555555557,0,x,0,-3755.3055555555557
1638741363.8975935,59.07814238179,59.077099602776286,0,kth,0,231.61204277901373,2.1695652173913045,56398.0,10.0,23952.0,0.0,11040.0,0.1,3.2,3.2,0,tth,0,-3.2,-3760.3430000000003,-3760.3333333333335,0,x,0,-3760.3333333333335
1638741365.147692,59.12214238179001,59.1270996027763,0,kth,0,231.56204277901372,2.0982596084118925,57178.0,10.0,23148.0,0.0,11032.0,0.1,3.3000000000000003,3.3,0,tth,0,-3.3,-3765.312,-3765.3611111111113,0,x,0,-3765.3611111111113
1638741366.493943,59.17314238179003,59.17709960277631,0,kth,0,231.5120427790137,2.0257549650856985,58345.0,10.0,22338.0,0.0,11027.0,0.1,3.4,3.4000000000000004,0,tth,0,-3.4000000000000004,-3770.387,-3770.3888888888887,0,x,0,-3770.3888888888887
1638741367.750504,59.22614238179003,59.22709960277629,0,kth,0,231.46204277901373,1.9339502812556704,59157.0,10.0,21316.0,0.0,11022.0,0.1,3.5,3.5,0,tth,0,-3.5,-3775.376,-3775.4166666666665,0,x,0,-3775.4166666666665
1638741369.022473,59.281142381790005,59.277099602776275,0,kth,0,231.41204277901375,1.8357667543302802,60555.0,9.0,20243.0,0.0,11027.0,0.1,3.6,3.6,0,tth,0,-3.6,-3780.373,-3780.4444444444443,0,x,0,-3780.4444444444443
1638741370.2400439,59.325142381790016,59.327099602776286,0,kth,0,231.36204277901373,1.7379310344827585,61433.0,10.0,19152.0,0.0,11020.0,0.1,3.7,3.7,0,tth,0,-3.7,-3785.419,-3785.472222222222,0,x,0,-3785.472222222222
1638741371.6589484,59.37914238179002,59.3770996027763,0,kth,0,231.31204277901372,1.6302215764620414,62536.0,10.0,17952.0,0.0,11012.0,0.1,3.8000000000000003,3.8,0,tth,0,-3.8,-3790.463,-3790.5,0,x,0,-3790.5
1638741373.0087156,59.430142381790006,59.42709960277631,0,kth,0,231.2620427790137,1.5188174480819805,63495.0,9.0,16748.0,0.0,11027.0,0.1,3.9,3.9000000000000004,0,tth,0,-3.9000000000000004,-3795.507,-3795.527777777778,0,x,0,-3795.527777777778
1638741374.192729,59.47314238179001,59.47709960277629,0,kth,0,231.21204277901373,1.406973576682103,64427.0,10.0,15495.0,0.0,11013.0,0.1,4.0,4.0,0,tth,0,-4.0,-3800.577,-3800.5555555555557,0,x,0,-3800.5555555555557
1638741375.4217896,59.52814238179002,59.527099602776275,0,kth,0,231.16204277901375,1.2974614687216681,65283.0,11.0,14311.0,0.0,11030.0,0.1,4.1,4.1,0,tth,0,-4.1,-3805.611,-3805.5833333333335,0,x,0,-3805.5833333333335
1638741376.6224515,59.57414238179001,59.577099602776286,0,kth,0,231.11204277901373,1.182321444777203,65615.0,10.0,13028.0,0.0,11019.0,0.1,4.2,4.2,0,tth,0,-4.2,-3810.627,-3810.6111111111113,0,x,0,-3810.6111111111113
1638741377.858217,59.62814238179001,59.6270996027763,0,kth,0,231.06204277901372,1.0754511653214835,65471.0,10.0,11859.0,0.0,11027.0,0.1,4.3,4.300000000000001,0,tth,0,-4.300000000000001,-3815.5860000000002,-3815.6388888888887,0,x,0,-3815.6388888888887
1638741379.1928048,59.676142381790015,59.67709960277631,0,kth,0,231.0120427790137,0.9749455337690632,65262.0,9.0,10740.0,0.0,11016.0,0.1,4.4,4.4,0,tth,0,-4.4,-3820.648,-3820.6666666666665,0,x,0,-3820.6666666666665
1638741380.5871644,59.72914238179001,59.72709960277629,0,kth,0,230.96204277901373,0.8836238198983297,64967.0,10.0,9734.0,0.0,11016.0,0.1,4.5,4.5,0,tth,0,-4.5,-3825.705,-3825.6944444444443,0,x,0,-3825.6944444444443
1638741381.8480773,59.775142381790005,59.777099602776275,0,kth,0,230.91204277901375,0.7908603615880803,64496.0,11.0,8705.0,0.0,11007.0,0.1,4.6000000000000005,4.6,0,tth,0,-4.6,-3830.6440000000002,-3830.722222222222,0,x,0,-3830.722222222222
1638741383.2557561,59.83014238179001,59.827099602776286,0,kth,0,230.86204277901373,0.7220508166969147,64288.0,11.0,7957.0,0.0,11020.0,0.1,4.7,4.7,0,tth,0,-4.7,-3835.7090000000003,-3835.75,0,x,0,-3835.75
1638741384.494181,59.87414238179002,59.8770996027763,0,kth,0,230.81204277901372,0.6430517711171662,63995.0,10.0,7080.0,0.0,11010.0,0.1,4.8,4.800000000000001,0,tth,0,-4.800000000000001,-3840.734,-3840.777777777778,0,x,0,-3840.777777777778
1638741385.7223155,59.930142381790006,59.92709960277631,0,kth,0,230.7620427790137,0.5953222735926027,63597.0,10.0,6567.0,0.0,11031.0,0.1,4.9,4.9,0,tth,0,-4.9,-3845.766,-3845.8055555555557,0,x,0,-3845.8055555555557
1638741387.0331204,59.97314238179001,59.97709960277629,0,kth,0,230.71204277901373,0.5320483680334576,63524.0,10.0,5852.0,0.0,10999.0,0.1,5.0,5.0,0,tth,0,-5.0,-3850.785,-3850.8333333333335,0,x,0,-3850.8333333333335
1638741388.233827,60.03014238179003,60.027099602776275,0,kth,0,230.66204277901375,0.4908448150833938,63060.0,10.0,5415.0,0.0,11032.0,0.1,5.1000000000000005,5.1,0,tth,0,-5.1,-3855.8720000000003,-3855.8611111111113,0,x,0,-3855.8611111111113
1638741389.4598362,60.07414238179001,60.077099602776286,0,kth,0,230.61204277901373,0.43656343656343655,63050.0,11.0,4807.0,0.0,11011.0,0.1,5.2,5.2,0,tth,0,-5.2,-3860.867,-3860.8888888888887,0,x,0,-3860.8888888888887
1638741390.6305826,60.126142381790004,60.1270996027763,0,kth,0,230.56204277901372,0.3919912830291474,62734.0,10.0,4317.0,0.0,11013.0,0.1,5.3,5.300000000000001,0,tth,0,-5.300000000000001,-3865.9210000000003,-3865.9166666666665,0,x,0,-3865.9166666666665
