time,TEY,D3,D4,MCP,mesh,scaler_time,kappa_motors_m4,kappa_motors_m4_user_setpoint,kappa_motors_m4_sync,kappa_motors_m4_desc,kappa_motors_m4_homf,kappa_motors_m4_dval
1638752283.2844148,13.0,1758.0,7.0,0.0,1014.0,0.1,-619.936,-619.941,0,z,0,-619.941
1638752284.0318298,28.0,1757.0,8.0,0.0,1014.0,0.1,-589.943,-589.941,0,z,0,-589.941
1638752284.8846338,23.0,1755.0,8.0,0.0,1015.0,0.1,-559.936,-559.941,0,z,0,-559.941
1638752285.650531,38.0,1761.0,8.0,0.0,1011.0,0.1,-529.939,-529.941,0,z,0,-529.941
1638752286.3777702,14.0,1753.0,9.0,0.0,1014.0,0.1,-499.94100000000003,-499.94100000000003,0,z,0,-499.94100000000003
1638752287.1039534,32.0,1752.0,7.0,0.0,1016.0,0.1,-469.946,-469.94100000000003,0,z,0,-469.94100000000003
1638752287.980308,30.0,1751.0,9.0,0.0,1017.0,0.1,-439.945,-439.94100000000003,0,z,0,-439.94100000000003
1638752288.7484057,20.0,1746.0,8.0,0.0,1011.0,0.1,-409.94,-409.94100000000003,0,z,0,-409.94100000000003
1638752289.5410175,22.0,1743.0,8.0,0.0,1015.0,0.1,-379.94100000000003,-379.94100000000003,0,z,0,-379.94100000000003
1638752290.2919753,6.0,1737.0,8.0,0.0,1014.0,0.1,-349.942,-349.94100000000003,0,z,0,-349.94100000000003
1638752291.1393166,46.0,1726.0,8.0,0.0,1013.0,0.1,-319.944,-319.94100000000003,0,z,0,-319.94100000000003
1638752291.9130468,18.0,1718.0,8.0,0.0,1009.0,0.1,-289.944,-289.94100000000003,0,z,0,-289.94100000000003
1638752292.749793,25.0,1699.0,8.0,0.0,1007.0,0.1,-259.944,-259.94100000000003,0,z,0,-259.94100000000003
1638752293.5392442,29.0,1683.0,8.0,0.0,1007.0,0.1,-229.948,-229.941,0,z,0,-229.941
1638752294.2780926,32.0,1651.0,8.0,0.0,1007.0,0.1,-199.949,-199.941,0,z,0,-199.941
1638752294.9889133,51.0,1612.0,8.0,0.0,1006.0,0.1,-169.941,-169.941,0,z,0,-169.941
1638752295.773634,32.0,1575.0,9.0,0.0,1008.0,0.1,-139.941,-139.941,0,z,0,-139.941
1638752296.6203632,12.0,1510.0,8.0,0.0,1008.0,0.1,-109.932,-109.941,0,z,0,-109.941
1638752297.4035897,52.0,1455.0,9.0,0.0,1009.0,0.1,-79.94200000000001,-79.941,0,z,0,-79.941
1638752298.1247556,55.0,1370.0,9.0,0.0,1009.0,0.1,-49.95,-49.941,0,z,0,-49.941
1638752298.9039218,48.0,1288.0,8.0,0.0,1012.0,0.1,-19.943,-19.941000000000003,0,z,0,-19.941000000000003
1638752299.6312137,57.0,1198.0,8.0,0.0,1009.0,0.1,10.062,10.058999999999997,0,z,0,10.058999999999997
1638752300.3594635,86.0,1079.0,8.0,0.0,1007.0,0.1,40.054,40.059,0,z,0,40.059
1638752301.1549037,59.0,984.0,8.0,0.0,1009.0,0.1,70.051,70.059,0,z,0,70.059
1638752301.8976831,59.0,858.0,8.0,0.0,1008.0,0.1,100.055,100.059,0,z,0,100.059
1638752302.672583,98.0,748.0,8.0,0.0,1004.0,0.1,130.061,130.059,0,z,0,130.059
1638752303.4220374,106.0,650.0,8.0,0.0,1007.0,0.1,160.05700000000002,160.059,0,z,0,160.059
1638752304.1906035,96.0,541.0,9.0,0.0,1006.0,0.1,190.056,190.059,0,z,0,190.059
1638752304.9174447,102.0,466.0,8.0,0.0,1003.0,0.1,220.053,220.059,0,z,0,220.059
1638752305.708383,123.0,373.0,8.0,0.0,1004.0,0.1,250.065,250.059,0,z,0,250.059
1638752306.4161644,122.0,310.0,8.0,0.0,1004.0,0.1,280.04200000000003,280.05899999999997,0,z,0,280.05899999999997
1638752307.1450725,92.0,256.0,8.0,0.0,1002.0,0.1,310.048,310.05899999999997,0,z,0,310.05899999999997
1638752307.9495735,124.0,204.0,9.0,0.0,1002.0,0.1,340.05400000000003,340.05899999999997,0,z,0,340.05899999999997
1638752308.7488935,119.0,176.0,8.0,0.0,1002.0,0.1,370.06,370.05899999999997,0,z,0,370.05899999999997
1638752309.4951952,108.0,141.0,8.0,0.0,1002.0,0.1,400.057,400.05899999999997,0,z,0,400.05899999999997
1638752310.2627833,119.0,119.0,9.0,0.0,1004.0,0.1,430.05,430.05899999999997,0,z,0,430.05899999999997
1638752311.0566971,122.0,101.0,7.0,0.0,1000.0,0.1,460.05400000000003,460.05899999999997,0,z,0,460.05899999999997
1638752311.8351445,91.0,82.0,9.0,0.0,1001.0,0.1,490.052,490.05899999999997,0,z,0,490.05899999999997
1638752312.6439006,132.0,74.0,8.0,0.0,1002.0,0.1,520.0600000000001,520.059,0,z,0,520.059
1638752313.4824789,116.0,64.0,9.0,0.0,999.0,0.1,550.062,550.059,0,z,0,550.059
1638752314.2321594,101.0,57.0,8.0,0.0,997.0,0.1,580.056,580.059,0,z,0,580.059
1638752314.9846327,106.0,53.0,8.0,0.0,999.0,0.1,610.058,610.059,0,z,0,610.059
1638752315.8115923,112.0,50.0,9.0,0.0,1003.0,0.1,640.054,640.059,0,z,0,640.059
1638752316.550303,104.0,46.0,8.0,0.0,1001.0,0.1,670.058,670.059,0,z,0,670.059
1638752317.330365,99.0,44.0,8.0,0.0,1000.0,0.1,700.043,700.059,0,z,0,700.059
1638752318.1375446,123.0,41.0,9.0,0.0,1002.0,0.1,730.061,730.059,0,z,0,730.059
1638752318.8968735,94.0,40.0,8.0,0.0,1005.0,0.1,760.047,760.059,0,z,0,760.059
1638752319.6439412,100.0,39.0,8.0,0.0,1004.0,0.1,790.049,790.059,0,z,0,790.059
1638752320.3947625,98.0,37.0,8.0,0.0,1004.0,0.1,820.053,820.059,0,z,0,820.059
1638752321.2038198,91.0,36.0,8.0,0.0,1002.0,0.1,850.054,850.059,0,z,0,850.059
1638752321.9908211,103.0,36.0,9.0,0.0,1003.0,0.1,880.058,880.059,0,z,0,880.059
