time,TEY,D3,D4,MCP,mesh,scaler_time,kappa_motors_m4,kappa_motors_m4_user_setpoint,kappa_motors_m4_sync,kappa_motors_m4_desc,kappa_motors_m4_homf,kappa_motors_m4_dval
1638746796.801485,0.0,11.0,0.0,0.0,8251.0,0.1,-780.335,-780.326,0,z,0,-780.326
1638746797.522191,11.0,16.0,0.0,0.0,8250.0,0.1,-750.327,-750.326,0,z,0,-750.326
1638746798.2743423,27.0,25.0,0.0,0.0,8255.0,0.1,-720.33,-720.326,0,z,0,-720.326
1638746799.012134,45.0,244.0,0.0,0.0,8236.0,0.1,-690.332,-690.326,0,z,0,-690.326
1638746799.722864,49.0,33247.0,0.0,0.0,8249.0,0.1,-660.327,-660.326,0,z,0,-660.326
1638746800.4952865,51.0,32478.0,0.0,0.0,8249.0,0.1,-630.318,-630.326,0,z,0,-630.326
1638746801.2362258,46.0,32409.0,0.0,0.0,8243.0,0.1,-600.327,-600.326,0,z,0,-600.326
1638746801.9970746,47.0,32279.0,0.0,0.0,8250.0,0.1,-570.328,-570.326,0,z,0,-570.326
1638746802.7798107,37.0,32148.0,0.0,0.0,8245.0,0.1,-540.325,-540.326,0,z,0,-540.326
1638746803.4962661,42.0,31997.0,0.0,0.0,8253.0,0.1,-510.32800000000003,-510.326,0,z,0,-510.326
1638746804.2374058,80.0,31695.0,0.0,0.0,8246.0,0.1,-480.33,-480.326,0,z,0,-480.326
1638746804.9769142,94.0,31458.0,0.0,0.0,8249.0,0.1,-450.341,-450.326,0,z,0,-450.326
1638746805.751087,78.0,31009.0,0.0,0.0,8253.0,0.1,-420.329,-420.326,0,z,0,-420.326
1638746806.587297,111.0,30475.0,0.0,0.0,8249.0,0.1,-390.331,-390.326,0,z,0,-390.326
1638746807.2881174,118.0,29879.0,0.0,0.0,8248.0,0.1,-360.334,-360.326,0,z,0,-360.326
1638746808.026208,159.0,28921.0,0.0,0.0,8255.0,0.1,-330.324,-330.326,0,z,0,-330.326
1638746808.7909036,157.0,28166.0,0.0,0.0,8240.0,0.1,-300.325,-300.326,0,z,0,-300.326
1638746809.5756042,228.0,26955.0,0.0,0.0,8277.0,0.1,-270.326,-270.326,0,z,0,-270.326
1638746810.3243287,254.0,25741.0,0.0,0.0,8261.0,0.1,-240.327,-240.326,0,z,0,-240.326
1638746811.1151907,318.0,24457.0,0.0,0.0,8261.0,0.1,-210.321,-210.326,0,z,0,-210.326
1638746811.8346748,352.0,22978.0,0.0,0.0,8261.0,0.1,-180.323,-180.326,0,z,0,-180.326
1638746812.6184537,421.0,21675.0,0.0,0.0,8256.0,0.1,-150.332,-150.326,0,z,0,-150.326
1638746813.3641152,438.0,20041.0,0.0,0.0,8252.0,0.1,-120.333,-120.326,0,z,0,-120.326
1638746814.157922,471.0,18647.0,0.0,0.0,8258.0,0.1,-90.325,-90.326,0,z,0,-90.326
1638746814.8883898,536.0,17007.0,0.0,0.0,8260.0,0.1,-60.33,-60.326,0,z,0,-60.326
1638746815.7335248,570.0,15619.0,0.0,0.0,8259.0,0.1,-30.337,-30.326,0,z,0,-30.326
1638746816.4782832,620.0,14115.0,0.0,0.0,8262.0,0.1,-0.331,-0.3260000000000005,0,z,0,-0.3260000000000005
1638746817.2749288,670.0,12705.0,0.0,0.0,8258.0,0.1,29.671,29.674,0,z,0,29.674
1638746818.0121872,690.0,11568.0,0.0,0.0,8265.0,0.1,59.682,59.674,0,z,0,59.674
1638746818.734678,757.0,10096.0,0.0,0.0,8251.0,0.1,89.672,89.674,0,z,0,89.674
1638746819.4313388,765.0,9279.0,0.0,0.0,8258.0,0.1,119.673,119.674,0,z,0,119.674
1638746820.1625984,787.0,8330.0,0.0,0.0,8252.0,0.1,149.661,149.674,0,z,0,149.674
1638746820.8633425,848.0,7704.0,0.0,0.0,8256.0,0.1,179.673,179.674,0,z,0,179.674
1638746821.5505903,861.0,7356.0,0.0,0.0,8257.0,0.1,209.66400000000002,209.674,0,z,0,209.674
1638746822.2730722,863.0,7085.0,0.0,0.0,8259.0,0.1,239.669,239.674,0,z,0,239.674
1638746822.9693837,830.0,6962.0,0.0,0.0,8253.0,0.1,269.676,269.674,0,z,0,269.674
1638746823.6528358,843.0,7227.0,0.0,0.0,8260.0,0.1,299.668,299.674,0,z,0,299.674
1638746824.3725643,823.0,7497.0,0.0,0.0,8259.0,0.1,329.665,329.674,0,z,0,329.674
1638746825.086851,848.0,7702.0,0.0,0.0,8257.0,0.1,359.669,359.674,0,z,0,359.674
1638746825.7947817,816.0,8220.0,0.0,0.0,8248.0,0.1,389.675,389.674,0,z,0,389.674
1638746826.524496,836.0,8346.0,0.0,0.0,8260.0,0.1,419.661,419.674,0,z,0,419.674
1638746827.298515,819.0,8917.0,0.0,0.0,8254.0,0.1,449.671,449.674,0,z,0,449.674
1638746828.0194716,782.0,9234.0,0.0,0.0,8258.0,0.1,479.67400000000004,479.674,0,z,0,479.674
1638746828.771476,803.0,9514.0,0.0,0.0,8257.0,0.1,509.671,509.674,0,z,0,509.674
1638746829.5002043,755.0,10110.0,0.0,0.0,8266.0,0.1,539.674,539.674,0,z,0,539.674
1638746830.2877562,749.0,10158.0,0.0,0.0,8258.0,0.1,569.666,569.674,0,z,0,569.674
1638746830.989137,742.0,10986.0,0.0,0.0,8258.0,0.1,599.669,599.674,0,z,0,599.674
1638746831.7757711,750.0,11175.0,0.0,0.0,8257.0,0.1,629.672,629.674,0,z,0,629.674
1638746832.5330071,708.0,11801.0,0.0,0.0,8255.0,0.1,659.674,659.674,0,z,0,659.674
1638746833.3278074,673.0,12415.0,0.0,0.0,8258.0,0.1,689.664,689.674,0,z,0,689.674
1638746834.0674174,686.0,12646.0,0.0,0.0,8258.0,0.1,719.677,719.674,0,z,0,719.674
