time,TEY,D3,D4,MCP,mesh,scaler_time,kappa_motors_m8,kappa_motors_m8_user_setpoint,kappa_motors_m8_sync,kappa_motors_m8_desc,kappa_motors_m8_homf,kappa_motors_m8_dval,kappa_motors_m9,kappa_motors_m9_user_setpoint,kappa_motors_m9_sync,kappa_motors_m9_desc,kappa_motors_m9_homf,kappa_motors_m9_dval
1638565507.6552117,9084.0,10.0,26018.0,0.0,20681.0,0.1,67.92814238179002,67.9223967079588,0,kth,0,222.76674567383122,21.2,21.2,0,tth,0,-21.2
1638565509.1630943,8980.0,8.0,22338.0,0.0,20679.0,0.1,67.96814238179002,67.97239670795881,0,kth,0,222.7167456738312,21.3,21.3,0,tth,0,-21.3
1638565510.1793902,9077.0,9.0,23354.0,0.0,20674.0,0.1,68.01914238179,68.02239670795882,0,kth,0,222.6667456738312,21.400000000000002,21.4,0,tth,0,-21.4
1638565511.2142117,9013.0,9.0,22661.0,0.0,20679.0,0.1,68.06914238179002,68.07239670795883,0,kth,0,222.6167456738312,21.5,21.5,0,tth,0,-21.5
1638565512.2195277,8937.0,8.0,22476.0,0.0,20660.0,0.1,68.12014238179,68.12239670795881,0,kth,0,222.5667456738312,21.6,21.6,0,tth,0,-21.6
1638565513.1932929,8910.0,9.0,21538.0,0.0,20667.0,0.1,68.17014238179001,68.1723967079588,0,kth,0,222.51674567383122,21.7,21.7,0,tth,0,-21.7
1638565514.1772664,8858.0,8.0,22600.0,0.0,20666.0,0.1,68.22714238179,68.22239670795881,0,kth,0,222.4667456738312,21.8,21.8,0,tth,0,-21.8
1638565515.20444,8795.0,9.0,20339.0,0.0,20653.0,0.1,68.26814238179003,68.27239670795882,0,kth,0,222.4167456738312,21.900000000000002,21.9,0,tth,0,-21.9
1638565517.2889605,8723.0,8.0,21277.0,0.0,20658.0,0.1,68.32714238179003,68.32239670795883,0,kth,0,222.3667456738312,22.0,22.0,0,tth,0,-22.0
1638565518.591126,8738.0,8.0,18472.0,0.0,20657.0,0.1,68.36814238179002,68.37239670795881,0,kth,0,222.3167456738312,22.1,22.1,0,tth,0,-22.1
1638565519.5617273,8742.0,8.0,19693.0,0.0,20658.0,0.1,68.42114238179002,68.4223967079588,0,kth,0,222.26674567383122,22.2,22.2,0,tth,0,-22.2
1638565520.553333,8703.0,8.0,19769.0,0.0,20660.0,0.1,68.47714238179,68.47239670795881,0,kth,0,222.2167456738312,22.3,22.3,0,tth,0,-22.3
1638565521.5219228,8609.0,9.0,18407.0,0.0,20643.0,0.1,68.52114238179001,68.52239670795882,0,kth,0,222.1667456738312,22.400000000000002,22.4,0,tth,0,-22.4
1638565522.4992824,8586.0,8.0,18031.0,0.0,20663.0,0.1,68.57014238179002,68.57239670795883,0,kth,0,222.1167456738312,22.5,22.5,0,tth,0,-22.5
1638565523.5112133,8574.0,8.0,18522.0,0.0,20655.0,0.1,68.62414238179002,68.62239670795881,0,kth,0,222.0667456738312,22.6,22.6,0,tth,0,-22.6
1638565524.7568753,8588.0,8.0,16750.0,0.0,20657.0,0.1,68.66914238179001,68.6723967079588,0,kth,0,222.01674567383122,22.7,22.7,0,tth,0,-22.7
1638565527.3535814,8544.0,8.0,18292.0,0.0,20663.0,0.1,68.73014238179002,68.72239670795881,0,kth,0,221.9667456738312,22.8,22.8,0,tth,0,-22.8
1638565529.047254,8480.0,8.0,16537.0,0.0,20653.0,0.1,68.76914238179,68.77239670795882,0,kth,0,221.9167456738312,22.900000000000002,22.9,0,tth,0,-22.9
1638565530.1255403,8349.0,9.0,17701.0,0.0,20650.0,0.1,68.82914238179,68.82239670795883,0,kth,0,221.8667456738312,23.0,23.0,0,tth,0,-23.0
1638565531.3591328,8381.0,9.0,16082.0,0.0,20665.0,0.1,68.86914238179003,68.87239670795881,0,kth,0,221.8167456738312,23.1,23.1,0,tth,0,-23.1
1638565532.3688593,8212.0,8.0,16692.0,0.0,20671.0,0.1,68.92314238179003,68.9223967079588,0,kth,0,221.76674567383122,23.2,23.2,0,tth,0,-23.2
1638565533.5868163,8262.0,9.0,15906.0,0.0,20652.0,0.1,68.97014238179003,68.97239670795881,0,kth,0,221.7167456738312,23.3,23.3,0,tth,0,-23.3
1638565534.6099727,8172.0,8.0,16274.0,0.0,20667.0,0.1,69.02314238179002,69.02239670795882,0,kth,0,221.6667456738312,23.400000000000002,23.4,0,tth,0,-23.4
1638565535.6355176,8182.0,10.0,15632.0,0.0,20667.0,0.1,69.07014238179002,69.07239670795883,0,kth,0,221.6167456738312,23.5,23.5,0,tth,0,-23.5
1638565536.653557,8147.0,9.0,15527.0,0.0,20669.0,0.1,69.12314238179002,69.12239670795881,0,kth,0,221.5667456738312,23.6,23.6,0,tth,0,-23.6
1638565537.6483302,8084.0,9.0,15103.0,0.0,20648.0,0.1,69.16914238179001,69.1723967079588,0,kth,0,221.51674567383122,23.7,23.7,0,tth,0,-23.7
1638565538.6862128,8079.0,9.0,15175.0,0.0,20653.0,0.1,69.22414238179002,69.22239670795881,0,kth,0,221.4667456738312,23.8,23.8,0,tth,0,-23.8
1638565539.6620526,8125.0,9.0,14429.0,0.0,20665.0,0.1,69.26914238179,69.27239670795882,0,kth,0,221.4167456738312,23.900000000000002,23.9,0,tth,0,-23.9
1638565540.7086682,8115.0,9.0,14508.0,0.0,20651.0,0.1,69.32314238179,69.32239670795883,0,kth,0,221.3667456738312,24.0,24.0,0,tth,0,-24.0
1638565543.3159432,8064.0,8.0,14840.0,0.0,20653.0,0.1,69.38014238179002,69.37239670795881,0,kth,0,221.3167456738312,24.1,24.1,0,tth,0,-24.1
1638565544.683277,8009.0,8.0,12724.0,0.0,20663.0,0.1,69.41814238179,69.4223967079588,0,kth,0,221.26674567383122,24.2,24.2,0,tth,0,-24.2
1638565547.130481,7888.0,8.0,14309.0,0.0,20650.0,0.1,69.47714238179,69.47239670795881,0,kth,0,221.2167456738312,24.3,24.3,0,tth,0,-24.3
1638565548.7782128,7920.0,9.0,12810.0,0.0,20658.0,0.1,69.51814238179003,69.52239670795882,0,kth,0,221.1667456738312,24.400000000000002,24.4,0,tth,0,-24.4
1638565550.2784574,7820.0,8.0,13843.0,0.0,20654.0,0.1,69.57614238179002,69.57239670795883,0,kth,0,221.1167456738312,24.5,24.5,0,tth,0,-24.5
1638565551.2719686,7818.0,8.0,13196.0,0.0,20654.0,0.1,69.61914238179003,69.62239670795881,0,kth,0,221.0667456738312,24.6,24.6,0,tth,0,-24.6
1638565552.4133298,7753.0,9.0,13429.0,0.0,20632.0,0.1,69.67714238179002,69.6723967079588,0,kth,0,221.01674567383122,24.7,24.7,0,tth,0,-24.7
1638565553.3949568,7723.0,9.0,12652.0,0.0,20648.0,0.1,69.71914238179002,69.72239670795881,0,kth,0,220.9667456738312,24.8,24.8,0,tth,0,-24.8
1638565554.4553258,7657.0,8.0,12147.0,0.0,20611.0,0.1,69.76814238179003,69.77239670795882,0,kth,0,220.9167456738312,24.900000000000002,24.9,0,tth,0,-24.9
1638565555.624373,7751.0,9.0,12049.0,0.0,20646.0,0.1,69.81914238179002,69.82239670795883,0,kth,0,220.8667456738312,25.0,25.0,0,tth,0,-25.0
1638565556.7106001,7605.0,8.0,11782.0,0.0,20646.0,0.1,69.86814238179002,69.87239670795881,0,kth,0,220.8167456738312,25.1,25.1,0,tth,0,-25.1
1638565557.701963,7588.0,9.0,11793.0,0.0,20645.0,0.1,69.91814238179,69.9223967079588,0,kth,0,220.76674567383122,25.2,25.2,0,tth,0,-25.2
1638565558.6642995,7513.0,8.0,11658.0,0.0,20630.0,0.1,69.96814238179002,69.97239670795881,0,kth,0,220.7167456738312,25.3,25.3,0,tth,0,-25.3
1638565559.9741554,7616.0,8.0,10885.0,0.0,20640.0,0.1,70.01914238179,70.02239670795882,0,kth,0,220.6667456738312,25.400000000000002,25.4,0,tth,0,-25.4
1638565561.2395902,7610.0,9.0,10445.0,0.0,20642.0,0.1,70.06814238179001,70.07239670795883,0,kth,0,220.6167456738312,25.5,25.5,0,tth,0,-25.5
1638565562.2081208,7470.0,8.0,10939.0,0.0,20641.0,0.1,70.11914238179003,70.12239670795881,0,kth,0,220.5667456738312,25.6,25.6,0,tth,0,-25.6
1638565563.1835825,7419.0,8.0,11256.0,0.0,20621.0,0.1,70.17414238179,70.1723967079588,0,kth,0,220.51674567383122,25.7,25.7,0,tth,0,-25.7
1638565564.2720292,7474.0,8.0,10331.0,0.0,20635.0,0.1,70.22014238179003,70.22239670795881,0,kth,0,220.4667456738312,25.8,25.8,0,tth,0,-25.8
1638565565.327747,7383.0,9.0,10627.0,0.0,20699.0,0.1,70.26914238179,70.27239670795882,0,kth,0,220.4167456738312,25.900000000000002,25.9,0,tth,0,-25.9
1638565567.088014,7353.0,9.0,10832.0,0.0,20690.0,0.1,70.32714238179003,70.32239670795883,0,kth,0,220.3667456738312,26.0,26.0,0,tth,0,-26.0
1638565568.2282176,7388.0,9.0,9949.0,0.0,20690.0,0.1,70.36914238179003,70.37239670795881,0,kth,0,220.3167456738312,26.1,26.1,0,tth,0,-26.1
1638565569.4774916,7329.0,9.0,10323.0,0.0,20678.0,0.1,70.42614238179002,70.4223967079588,0,kth,0,220.26674567383122,26.2,26.2,0,tth,0,-26.2
1638565570.444767,7311.0,9.0,10370.0,0.0,20689.0,0.1,70.47714238179,70.47239670795881,0,kth,0,220.2167456738312,26.3,26.3,0,tth,0,-26.3
1638565571.5944397,7279.0,9.0,10099.0,0.0,20697.0,0.1,70.52714238179001,70.52239670795882,0,kth,0,220.1667456738312,26.400000000000002,26.4,0,tth,0,-26.4
1638565573.034824,7217.0,9.0,9226.0,0.0,20681.0,0.1,70.56814238179001,70.57239670795883,0,kth,0,220.1167456738312,26.5,26.5,0,tth,0,-26.5
1638565574.5343654,7194.0,9.0,8933.0,0.0,20675.0,0.1,70.61814238179002,70.62239670795881,0,kth,0,220.0667456738312,26.6,26.6,0,tth,0,-26.6
1638565575.5386019,7068.0,10.0,9644.0,0.0,20677.0,0.1,70.67414238179,70.6723967079588,0,kth,0,220.01674567383122,26.7,26.7,0,tth,0,-26.7
1638565576.569616,7129.0,10.0,9203.0,0.0,20685.0,0.1,70.72014238179003,70.72239670795881,0,kth,0,219.9667456738312,26.8,26.8,0,tth,0,-26.8
1638565577.6175396,7069.0,10.0,9635.0,0.0,20690.0,0.1,70.77714238179001,70.77239670795882,0,kth,0,219.9167456738312,26.900000000000002,26.9,0,tth,0,-26.9
1638565578.8139143,7131.0,9.0,8615.0,0.0,20684.0,0.1,70.81814238179001,70.82239670795883,0,kth,0,219.8667456738312,27.0,27.0,0,tth,0,-27.0
1638565579.8131428,7073.0,10.0,8760.0,0.0,20689.0,0.1,70.86814238179002,70.87239670795881,0,kth,0,219.8167456738312,27.1,27.1,0,tth,0,-27.1
1638565580.848326,7160.0,9.0,8864.0,0.0,20679.0,0.1,70.92314238179003,70.9223967079588,0,kth,0,219.76674567383122,27.2,27.2,0,tth,0,-27.2
1638565581.8432016,7063.0,10.0,8567.0,0.0,20688.0,0.1,70.97014238179003,70.97239670795881,0,kth,0,219.7167456738312,27.3,27.3,0,tth,0,-27.3
1638565582.8270679,6900.0,10.0,8007.0,0.0,20679.0,0.1,71.01814238179003,71.02239670795882,0,kth,0,219.6667456738312,27.400000000000002,27.4,0,tth,0,-27.4
1638565584.454411,6977.0,9.0,8754.0,0.0,20662.0,0.1,71.07714238179003,71.07239670795883,0,kth,0,219.6167456738312,27.5,27.5,0,tth,0,-27.5
1638565585.6385612,6970.0,10.0,7624.0,0.0,20655.0,0.1,71.11814238179002,71.12239670795881,0,kth,0,219.5667456738312,27.6,27.6,0,tth,0,-27.6
1638565587.1106052,7025.0,9.0,8442.0,0.0,20641.0,0.1,71.17714238179002,71.1723967079588,0,kth,0,219.51674567383122,27.7,27.7,0,tth,0,-27.7
1638565588.246741,6996.0,9.0,7508.0,0.0,20674.0,0.1,71.21814238179002,71.22239670795881,0,kth,0,219.4667456738312,27.8,27.8,0,tth,0,-27.8
1638565589.507843,6873.0,10.0,8292.0,0.0,20657.0,0.1,71.27714238179001,71.27239670795882,0,kth,0,219.4167456738312,27.900000000000002,27.9,0,tth,0,-27.9
1638565590.482383,6910.0,9.0,8048.0,0.0,20662.0,0.1,71.32314238179,71.32239670795883,0,kth,0,219.3667456738312,28.0,28.0,0,tth,0,-28.0
1638565591.5054955,6861.0,9.0,7609.0,0.0,20662.0,0.1,71.37514238179003,71.37239670795881,0,kth,0,219.3167456738312,28.1,28.1,0,tth,0,-28.1
1638565592.5218601,6933.0,9.0,7991.0,0.0,20670.0,0.1,71.42714238179002,71.4223967079588,0,kth,0,219.26674567383122,28.2,28.200000000000003,0,tth,0,-28.200000000000003
1638565593.543513,6729.0,10.0,7718.0,0.0,20673.0,0.1,71.47414238179002,71.47239670795881,0,kth,0,219.2167456738312,28.3,28.3,0,tth,0,-28.3
1638565594.5348575,6786.0,9.0,7793.0,0.0,20669.0,0.1,71.52714238179001,71.52239670795882,0,kth,0,219.1667456738312,28.400000000000002,28.4,0,tth,0,-28.4
1638565595.520465,6811.0,9.0,7711.0,0.0,20662.0,0.1,71.57514238179002,71.57239670795883,0,kth,0,219.1167456738312,28.5,28.5,0,tth,0,-28.5
1638565596.4926999,6727.0,9.0,7137.0,0.0,20660.0,0.1,71.61814238179002,71.62239670795881,0,kth,0,219.0667456738312,28.6,28.6,0,tth,0,-28.6
1638565597.8882246,6791.0,10.0,6741.0,0.0,20652.0,0.1,71.66814238179,71.6723967079588,0,kth,0,219.01674567383122,28.7,28.700000000000003,0,tth,0,-28.700000000000003
1638565598.8695898,6729.0,10.0,7327.0,0.0,20636.0,0.1,71.72514238179002,71.72239670795881,0,kth,0,218.9667456738312,28.8,28.8,0,tth,0,-28.8
1638565600.1700401,6689.0,10.0,6770.0,0.0,20665.0,0.1,71.76914238179,71.77239670795882,0,kth,0,218.9167456738312,28.900000000000002,28.9,0,tth,0,-28.9
1638565601.3630996,6624.0,9.0,6607.0,0.0,20657.0,0.1,71.81814238179001,71.82239670795883,0,kth,0,218.8667456738312,29.0,29.0,0,tth,0,-29.0
1638565602.3328078,6624.0,9.0,6657.0,0.0,20645.0,0.1,71.86814238179002,71.87239670795881,0,kth,0,218.8167456738312,29.1,29.1,0,tth,0,-29.1
1638565603.3320796,6524.0,9.0,6654.0,0.0,20655.0,0.1,71.91814238179,71.9223967079588,0,kth,0,218.76674567383122,29.2,29.200000000000003,0,tth,0,-29.200000000000003
1638565604.3156676,6623.0,9.0,6817.0,0.0,20659.0,0.1,71.97614238179003,71.97239670795881,0,kth,0,218.7167456738312,29.3,29.3,0,tth,0,-29.3
1638565605.324815,6566.0,9.0,6283.0,0.0,20650.0,0.1,72.01814238179003,72.02239670795882,0,kth,0,218.6667456738312,29.400000000000002,29.4,0,tth,0,-29.4
1638565606.2970972,6473.0,9.0,6501.0,0.0,20657.0,0.1,72.07214238179,72.07239670795883,0,kth,0,218.6167456738312,29.5,29.5,0,tth,0,-29.5
1638565607.2632408,6399.0,9.0,6512.0,0.0,20654.0,0.1,72.12714238179001,72.12239670795881,0,kth,0,218.5667456738312,29.6,29.6,0,tth,0,-29.6
1638565608.2951763,6429.0,9.0,5979.0,0.0,20642.0,0.1,72.16914238179001,72.1723967079588,0,kth,0,218.51674567383122,29.7,29.700000000000003,0,tth,0,-29.700000000000003
1638565609.259542,6359.0,10.0,6130.0,0.0,20642.0,0.1,72.22314238179001,72.22239670795881,0,kth,0,218.4667456738312,29.8,29.8,0,tth,0,-29.8
1638565610.933013,6392.0,9.0,6194.0,0.0,20637.0,0.1,72.27714238179001,72.27239670795882,0,kth,0,218.4167456738312,29.900000000000002,29.9,0,tth,0,-29.9
1638565612.1049757,6374.0,9.0,5596.0,0.0,20639.0,0.1,72.31814238179001,72.32239670795883,0,kth,0,218.3667456738312,30.0,30.0,0,tth,0,-30.0
1638565614.1580226,6398.0,9.0,5972.0,0.0,20630.0,0.1,72.37714238179001,72.37239670795881,0,kth,0,218.3167456738312,30.1,30.1,0,tth,0,-30.1
1638565615.4233294,6413.0,9.0,5334.0,0.0,20627.0,0.1,72.41814238179,72.4223967079588,0,kth,0,218.26674567383122,30.2,30.200000000000003,0,tth,0,-30.200000000000003
1638565616.8356743,6399.0,9.0,5753.0,0.0,20648.0,0.1,72.47714238179,72.47239670795881,0,kth,0,218.2167456738312,30.3,30.3,0,tth,0,-30.3
1638565617.8443346,6321.0,10.0,5441.0,0.0,20637.0,0.1,72.51914238179,72.52239670795882,0,kth,0,218.1667456738312,30.400000000000002,30.4,0,tth,0,-30.4
1638565618.838579,6320.0,8.0,5591.0,0.0,20631.0,0.1,72.57514238179002,72.57239670795883,0,kth,0,218.1167456738312,30.5,30.5,0,tth,0,-30.5
1638565619.8481555,6269.0,10.0,5402.0,0.0,20641.0,0.1,72.62014238179,72.62239670795881,0,kth,0,218.0667456738312,30.6,30.6,0,tth,0,-30.6
1638565620.8782306,6336.0,9.0,5341.0,0.0,20682.0,0.1,72.66914238179001,72.6723967079588,0,kth,0,218.01674567383122,30.7,30.700000000000003,0,tth,0,-30.700000000000003
1638565621.8821995,6243.0,9.0,5389.0,0.0,20637.0,0.1,72.72114238179,72.72239670795881,0,kth,0,217.9667456738312,30.8,30.8,0,tth,0,-30.8
1638565623.0152035,6321.0,8.0,5089.0,0.0,20635.0,0.1,72.76914238179,72.77239670795882,0,kth,0,217.9167456738312,30.900000000000002,30.9,0,tth,0,-30.9
1638565624.5030596,6290.0,8.0,4782.0,0.0,20639.0,0.1,72.81814238179001,72.82239670795883,0,kth,0,217.8667456738312,31.0,31.0,0,tth,0,-31.0
1638565627.15371,6204.0,9.0,5060.0,0.0,20634.0,0.1,72.87714238179001,72.87239670795881,0,kth,0,217.8167456738312,31.1,31.1,0,tth,0,-31.1
1638565628.6020088,6177.0,9.0,4629.0,0.0,20611.0,0.1,72.91814238179,72.9223967079588,0,kth,0,217.76674567383122,31.2,31.200000000000003,0,tth,0,-31.200000000000003
1638565629.6844003,6202.0,10.0,4978.0,0.0,20634.0,0.1,72.97614238179003,72.97239670795881,0,kth,0,217.7167456738312,31.3,31.3,0,tth,0,-31.3
1638565630.8697977,6277.0,9.0,4589.0,0.0,20613.0,0.1,73.01814238179003,73.02239670795882,0,kth,0,217.6667456738312,31.400000000000002,31.4,0,tth,0,-31.4
1638565632.9117842,6044.0,9.0,4780.0,0.0,20617.0,0.1,73.07714238179003,73.07239670795883,0,kth,0,217.6167456738312,31.5,31.5,0,tth,0,-31.5
1638565634.2394118,6150.0,10.0,4420.0,0.0,20655.0,0.1,73.11914238179003,73.12239670795881,0,kth,0,217.5667456738312,31.6,31.6,0,tth,0,-31.6
1638565635.7906013,6064.0,9.0,4635.0,0.0,20616.0,0.1,73.17614238179002,73.1723967079588,0,kth,0,217.51674567383122,31.7,31.700000000000003,0,tth,0,-31.700000000000003
1638565636.7796063,6125.0,9.0,4644.0,0.0,20625.0,0.1,73.22714238179,73.22239670795881,0,kth,0,217.4667456738312,31.8,31.8,0,tth,0,-31.8
1638565637.7538285,6114.0,10.0,4571.0,0.0,20623.0,0.1,73.27414238179003,73.27239670795882,0,kth,0,217.4167456738312,31.900000000000002,31.9,0,tth,0,-31.9
1638565638.7680142,6019.0,9.0,4535.0,0.0,20627.0,0.1,73.32714238179003,73.32239670795883,0,kth,0,217.3667456738312,32.0,32.0,0,tth,0,-32.0
