time,D4calc,kappa_motors_m8,kappa_motors_m8_user_setpoint,kappa_motors_m8_sync,kappa_motors_m8_desc,kappa_motors_m8_homf,kappa_motors_m8_dval,TEY,D3,D4,MCP,mesh,scaler_time,kappa_motors_m9,kappa_motors_m9_user_setpoint,kappa_motors_m9_sync,kappa_motors_m9_desc,kappa_motors_m9_homf,kappa_motors_m9_dval
1638576166.3435454,0.4656603353200022,65.52014238179001,65.52239670795882,0,kth,0,225.1667456738312,6537.0,10.0,8360.0,0.0,17953.0,0.1,16.4,16.4,0,tth,0,-16.4
1638576167.027866,0.45221263568048986,65.57214238179,65.57239670795883,0,kth,0,225.1167456738312,6634.0,10.0,8124.0,0.0,17965.0,0.1,16.5,16.5,0,tth,0,-16.5
1638576167.6595616,0.4212604995271736,65.62214238179001,65.62239670795881,0,kth,0,225.0667456738312,6474.0,11.0,7573.0,0.0,17977.0,0.1,16.6,16.6,0,tth,0,-16.6
1638576168.297248,0.3985644335633207,65.67014238179001,65.6723967079588,0,kth,0,225.01674567383122,6599.0,10.0,7163.0,0.0,17972.0,0.1,16.7,16.7,0,tth,0,-16.7
1638576168.9443362,0.37904931537348324,65.71814238179002,65.72239670795881,0,kth,0,224.9667456738312,6402.0,10.0,6810.0,0.0,17966.0,0.1,16.8,16.8,0,tth,0,-16.8
1638576169.570484,0.3633631962606421,65.77014238179001,65.77239670795882,0,kth,0,224.9167456738312,6519.0,10.0,6530.0,0.0,17971.0,0.1,16.9,16.9,0,tth,0,-16.9
1638576170.2368374,0.35925246120473886,65.82614238179002,65.82239670795883,0,kth,0,224.8667456738312,6338.0,10.0,6459.0,0.0,17979.0,0.1,17.0,17.0,0,tth,0,-17.0
1638576170.891977,0.33971718071484247,65.87214238179001,65.87239670795881,0,kth,0,224.8167456738312,6331.0,10.0,6102.0,0.0,17962.0,0.1,17.1,17.1,0,tth,0,-17.1
1638576171.704538,0.3342059822870829,65.92614238179002,65.9223967079588,0,kth,0,224.76674567383122,6336.0,11.0,6000.0,0.0,17953.0,0.1,17.2,17.2,0,tth,0,-17.2
1638576172.387583,0.3171433313049732,65.97014238179003,65.97239670795881,0,kth,0,224.7167456738312,6392.0,11.0,5733.0,0.0,18077.0,0.1,17.3,17.3,0,tth,0,-17.3
1638576173.0280318,0.31549326859412935,66.02414238179003,66.02239670795882,0,kth,0,224.6667456738312,6367.0,10.0,5718.0,0.0,18124.0,0.1,17.400000000000002,17.4,0,tth,0,-17.4
1638576173.9154978,0.30045189022374075,66.06814238179001,66.07239670795883,0,kth,0,224.6167456738312,6226.0,10.0,5452.0,0.0,18146.0,0.1,17.5,17.5,0,tth,0,-17.5
1638576174.609231,0.29540686761620844,66.11814238179002,66.12239670795881,0,kth,0,224.5667456738312,6184.0,10.0,5351.0,0.0,18114.0,0.1,17.6,17.6,0,tth,0,-17.6
1638576175.2510154,0.2966350684627751,66.17214238179002,66.1723967079588,0,kth,0,224.51674567383122,6111.0,10.0,5351.0,0.0,18039.0,0.1,17.7,17.7,0,tth,0,-17.7
1638576176.1216679,0.29661771250556296,66.22614238179003,66.22239670795881,0,kth,0,224.4667456738312,6194.0,10.0,5332.0,0.0,17976.0,0.1,17.8,17.8,0,tth,0,-17.8
1638576176.877323,0.29416346742335725,66.27714238179001,66.27239670795882,0,kth,0,224.4167456738312,6141.0,10.0,5287.0,0.0,17973.0,0.1,17.900000000000002,17.9,0,tth,0,-17.9
1638576177.5368066,0.28367176634214186,66.31914238179002,66.32239670795883,0,kth,0,224.3667456738312,6071.0,11.0,5099.0,0.0,17975.0,0.1,18.0,18.0,0,tth,0,-18.0
1638576178.2029142,0.28487076648841353,66.37414238179002,66.37239670795881,0,kth,0,224.3167456738312,6092.0,10.0,5114.0,0.0,17952.0,0.1,18.1,18.1,0,tth,0,-18.1
1638576178.844299,0.2834549200868742,66.42614238179002,66.4223967079588,0,kth,0,224.26674567383122,5986.0,10.0,5090.0,0.0,17957.0,0.1,18.2,18.2,0,tth,0,-18.2
1638576179.5252094,0.271973281380462,66.47014238179003,66.47239670795881,0,kth,0,224.2167456738312,5979.0,10.0,4886.0,0.0,17965.0,0.1,18.3,18.3,0,tth,0,-18.3
1638576180.193621,0.26856284092174104,66.52214238179002,66.52239670795882,0,kth,0,224.1667456738312,5852.0,10.0,4825.0,0.0,17966.0,0.1,18.400000000000002,18.4,0,tth,0,-18.4
1638576180.848002,0.26306998496742945,66.57414238179001,66.57239670795883,0,kth,0,224.1167456738312,5957.0,10.0,4725.0,0.0,17961.0,0.1,18.5,18.5,0,tth,0,-18.5
