time,TEY,D3,D4,MCP,mesh,scaler_time,kappa_motors_m8,kappa_motors_m8_user_setpoint,kappa_motors_m8_sync,kappa_motors_m8_desc,kappa_motors_m8_homf,kappa_motors_m8_dval,kappa_motors_m9,kappa_motors_m9_user_setpoint,kappa_motors_m9_sync,kappa_motors_m9_desc,kappa_motors_m9_homf,kappa_motors_m9_dval
1638565814.258912,6612.0,9.0,31647.0,0.0,20580.0,0.1,72.22414238179002,72.22239670795881,0,kth,0,218.4667456738312,29.8,29.8,0,tth,0,-29.8
1638565815.2368152,6545.0,9.0,29795.0,0.0,20572.0,0.1,72.26914238179,72.27239670795882,0,kth,0,218.4167456738312,29.900000000000002,29.9,0,tth,0,-29.9
1638565816.6777887,6531.0,10.0,30864.0,0.0,20571.0,0.1,72.32714238179003,72.32239670795883,0,kth,0,218.3667456738312,30.0,30.0,0,tth,0,-30.0
1638565817.906195,6617.0,10.0,28253.0,0.0,20587.0,0.1,72.36914238179003,72.37239670795881,0,kth,0,218.3167456738312,30.1,30.1,0,tth,0,-30.1
1638565819.8953898,6607.0,9.0,29889.0,0.0,20569.0,0.1,72.42714238179002,72.4223967079588,0,kth,0,218.26674567383122,30.2,30.2,0,tth,0,-30.2
1638565821.2619646,6515.0,9.0,26995.0,0.0,20572.0,0.1,72.46914238179002,72.47239670795881,0,kth,0,218.2167456738312,30.3,30.3,0,tth,0,-30.3
1638565822.5230467,6439.0,9.0,29128.0,0.0,20576.0,0.1,72.52614238179001,72.52239670795882,0,kth,0,218.1667456738312,30.400000000000002,30.4,0,tth,0,-30.4
1638565823.7341545,6397.0,10.0,27443.0,0.0,20567.0,0.1,72.57114238179003,72.57239670795883,0,kth,0,218.1167456738312,30.5,30.5,0,tth,0,-30.5
1638565824.7593765,6410.0,9.0,27497.0,0.0,20569.0,0.1,72.61914238179003,72.62239670795881,0,kth,0,218.0667456738312,30.6,30.6,0,tth,0,-30.6
1638565825.7785857,6498.0,10.0,27462.0,0.0,20577.0,0.1,72.67014238179001,72.6723967079588,0,kth,0,218.01674567383122,30.7,30.7,0,tth,0,-30.7
1638565826.820272,6343.0,9.0,26802.0,0.0,20584.0,0.1,72.72014238179003,72.72239670795881,0,kth,0,217.9667456738312,30.8,30.8,0,tth,0,-30.8
1638565827.8370767,6358.0,9.0,26226.0,0.0,20577.0,0.1,72.77114238179001,72.77239670795882,0,kth,0,217.9167456738312,30.900000000000002,30.9,0,tth,0,-30.9
1638565829.2977815,6382.0,9.0,24605.0,0.0,20592.0,0.1,72.81814238179001,72.82239670795883,0,kth,0,217.8667456738312,31.0,31.0,0,tth,0,-31.0
1638565831.430558,6284.0,10.0,26295.0,0.0,20591.0,0.1,72.87714238179001,72.87239670795881,0,kth,0,217.8167456738312,31.1,31.1,0,tth,0,-31.1
1638565832.927273,6322.0,9.0,24114.0,0.0,20589.0,0.1,72.91814238179,72.9223967079588,0,kth,0,217.76674567383122,31.2,31.2,0,tth,0,-31.2
1638565835.0948224,6327.0,9.0,25521.0,0.0,20572.0,0.1,72.97714238179,72.97239670795881,0,kth,0,217.7167456738312,31.3,31.3,0,tth,0,-31.3
1638565836.5402975,6292.0,8.0,23249.0,0.0,20577.0,0.1,73.01814238179003,73.02239670795882,0,kth,0,217.6667456738312,31.400000000000002,31.4,0,tth,0,-31.4
1638565838.4560535,6284.0,8.0,24931.0,0.0,20573.0,0.1,73.07614238179002,73.07239670795883,0,kth,0,217.6167456738312,31.5,31.5,0,tth,0,-31.5
1638565839.8773913,6241.0,9.0,22914.0,0.0,20564.0,0.1,73.11914238179003,73.12239670795881,0,kth,0,217.5667456738312,31.6,31.6,0,tth,0,-31.6
1638565841.291946,6258.0,9.0,24141.0,0.0,20565.0,0.1,73.17714238179002,73.1723967079588,0,kth,0,217.51674567383122,31.7,31.7,0,tth,0,-31.7
1638565842.3578417,6177.0,9.0,24577.0,0.0,20570.0,0.1,73.22714238179,73.22239670795881,0,kth,0,217.4667456738312,31.8,31.8,0,tth,0,-31.8
1638565843.3313627,6206.0,9.0,23519.0,0.0,20515.0,0.1,73.26814238179003,73.27239670795882,0,kth,0,217.4167456738312,31.900000000000002,31.9,0,tth,0,-31.9
1638565844.298624,6214.0,10.0,23296.0,0.0,20544.0,0.1,73.32214238179,73.32239670795883,0,kth,0,217.3667456738312,32.0,32.0,0,tth,0,-32.0
1638565845.335132,6180.0,10.0,22586.0,0.0,20554.0,0.1,73.37214238179001,73.37239670795881,0,kth,0,217.3167456738312,32.1,32.1,0,tth,0,-32.1
1638565846.288868,6164.0,10.0,22202.0,0.0,20564.0,0.1,73.41814238179,73.4223967079588,0,kth,0,217.26674567383122,32.2,32.2,0,tth,0,-32.2
1638565847.281316,6176.0,9.0,22309.0,0.0,20534.0,0.1,73.47714238179,73.47239670795881,0,kth,0,217.2167456738312,32.3,32.3,0,tth,0,-32.3
1638565848.2369547,6070.0,10.0,21609.0,0.0,20548.0,0.1,73.52014238179001,73.52239670795882,0,kth,0,217.1667456738312,32.4,32.4,0,tth,0,-32.4
1638565849.7201393,6131.0,10.0,19872.0,0.0,20525.0,0.1,73.56814238179001,73.57239670795883,0,kth,0,217.1167456738312,32.5,32.5,0,tth,0,-32.5
1638565850.6662564,6132.0,9.0,20909.0,0.0,20538.0,0.1,73.62214238179001,73.62239670795881,0,kth,0,217.0667456738312,32.6,32.6,0,tth,0,-32.6
1638565852.1290965,6117.0,10.0,19418.0,0.0,20550.0,0.1,73.66814238179,73.6723967079588,0,kth,0,217.01674567383122,32.7,32.7,0,tth,0,-32.7
1638565854.7267642,5982.0,10.0,20396.0,0.0,20523.0,0.1,73.72914238179001,73.72239670795881,0,kth,0,216.9667456738312,32.8,32.8,0,tth,0,-32.8
1638565856.2302153,6089.0,9.0,18685.0,0.0,20558.0,0.1,73.76914238179,73.77239670795882,0,kth,0,216.9167456738312,32.9,32.9,0,tth,0,-32.9
1638565857.727219,6077.0,10.0,19702.0,0.0,20532.0,0.1,73.82714238179003,73.82239670795883,0,kth,0,216.8667456738312,33.0,33.0,0,tth,0,-33.0
1638565859.535969,6031.0,10.0,18196.0,0.0,20544.0,0.1,73.86814238179002,73.87239670795881,0,kth,0,216.8167456738312,33.1,33.1,0,tth,0,-33.1
1638565861.4641726,5995.0,10.0,19181.0,0.0,20506.0,0.1,73.92714238179002,73.9223967079588,0,kth,0,216.76674567383122,33.2,33.2,0,tth,0,-33.2
1638565863.0456133,5987.0,9.0,17735.0,0.0,20552.0,0.1,73.96914238179002,73.97239670795881,0,kth,0,216.7167456738312,33.3,33.3,0,tth,0,-33.3
1638565864.1327639,5975.0,10.0,17307.0,0.0,20548.0,0.1,74.01814238179003,74.02239670795882,0,kth,0,216.6667456738312,33.4,33.4,0,tth,0,-33.4
1638565865.1633883,6019.0,10.0,18408.0,0.0,20609.0,0.1,74.07614238179002,74.07239670795883,0,kth,0,216.6167456738312,33.5,33.5,0,tth,0,-33.5
1638565866.3244572,5989.0,10.0,16948.0,0.0,20604.0,0.1,74.11814238179002,74.12239670795881,0,kth,0,216.5667456738312,33.6,33.6,0,tth,0,-33.6
1638565868.8784647,6030.0,10.0,17758.0,0.0,20600.0,0.1,74.17914238179003,74.1723967079588,0,kth,0,216.51674567383122,33.7,33.7,0,tth,0,-33.7
1638565870.2962792,5941.0,10.0,16044.0,0.0,20606.0,0.1,74.21814238179002,74.22239670795881,0,kth,0,216.4667456738312,33.8,33.8,0,tth,0,-33.8
1638565871.304765,5942.0,10.0,16974.0,0.0,20605.0,0.1,74.27214238179002,74.27239670795882,0,kth,0,216.4167456738312,33.9,33.9,0,tth,0,-33.9
1638565872.296661,5861.0,9.0,17105.0,0.0,20586.0,0.1,74.32514238179002,74.32239670795883,0,kth,0,216.3667456738312,34.0,34.0,0,tth,0,-34.0
1638565873.5213447,5814.0,10.0,15646.0,0.0,20611.0,0.1,74.36814238179002,74.37239670795881,0,kth,0,216.3167456738312,34.1,34.1,0,tth,0,-34.1
1638565874.8698695,5824.0,10.0,16154.0,0.0,20575.0,0.1,74.42714238179002,74.4223967079588,0,kth,0,216.26674567383122,34.2,34.2,0,tth,0,-34.2
1638565875.891901,5814.0,10.0,16115.0,0.0,20598.0,0.1,74.47614238179003,74.47239670795881,0,kth,0,216.2167456738312,34.300000000000004,34.3,0,tth,0,-34.3
1638565877.2352057,5795.0,10.0,13909.0,0.0,20600.0,0.1,74.51814238179003,74.52239670795882,0,kth,0,216.1667456738312,34.4,34.4,0,tth,0,-34.4
1638565878.9380262,5804.0,10.0,15610.0,0.0,20592.0,0.1,74.57714238179003,74.57239670795883,0,kth,0,216.1167456738312,34.5,34.5,0,tth,0,-34.5
1638565880.5898938,5772.0,10.0,14312.0,0.0,20595.0,0.1,74.61814238179002,74.62239670795881,0,kth,0,216.0667456738312,34.6,34.6,0,tth,0,-34.6
1638565881.751207,5751.0,10.0,14657.0,0.0,20596.0,0.1,74.66914238179001,74.6723967079588,0,kth,0,216.01674567383122,34.7,34.7,0,tth,0,-34.7
1638565883.9899557,5790.0,9.0,14985.0,0.0,20577.0,0.1,74.72614238179003,74.72239670795881,0,kth,0,215.9667456738312,34.800000000000004,34.8,0,tth,0,-34.8
1638565885.6817331,5786.0,10.0,13989.0,0.0,20579.0,0.1,74.76914238179,74.77239670795882,0,kth,0,215.9167456738312,34.9,34.9,0,tth,0,-34.9
1638565887.46524,5635.0,10.0,14618.0,0.0,20598.0,0.1,74.82714238179003,74.82239670795883,0,kth,0,215.8667456738312,35.0,35.0,0,tth,0,-35.0
1638565889.427584,5666.0,10.0,13574.0,0.0,20585.0,0.1,74.86814238179002,74.87239670795881,0,kth,0,215.8167456738312,35.1,35.1,0,tth,0,-35.1
1638565890.60339,5712.0,10.0,13591.0,0.0,20573.0,0.1,74.91814238179,74.9223967079588,0,kth,0,215.76674567383122,35.2,35.2,0,tth,0,-35.2
1638565891.8220263,5795.0,10.0,13782.0,0.0,20578.0,0.1,74.96814238179002,74.97239670795881,0,kth,0,215.7167456738312,35.300000000000004,35.3,0,tth,0,-35.3
1638565892.8253152,5582.0,10.0,14428.0,0.0,20577.0,0.1,75.02714238179001,75.02239670795882,0,kth,0,215.6667456738312,35.4,35.4,0,tth,0,-35.4
1638565894.3615062,5774.0,10.0,13946.0,0.0,20584.0,0.1,75.07714238179003,75.07239670795883,0,kth,0,215.6167456738312,35.5,35.5,0,tth,0,-35.5
1638565895.6879997,5645.0,10.0,12827.0,0.0,20577.0,0.1,75.11814238179002,75.12239670795881,0,kth,0,215.5667456738312,35.6,35.6,0,tth,0,-35.6
1638565896.6551762,5599.0,9.0,13635.0,0.0,20574.0,0.1,75.17114238179002,75.1723967079588,0,kth,0,215.51674567383122,35.7,35.7,0,tth,0,-35.7
1638565898.2661386,5535.0,10.0,13340.0,0.0,20571.0,0.1,75.22614238179003,75.22239670795881,0,kth,0,215.4667456738312,35.800000000000004,35.8,0,tth,0,-35.8
1638565900.0323663,5666.0,9.0,12552.0,0.0,20555.0,0.1,75.26814238179003,75.27239670795882,0,kth,0,215.4167456738312,35.9,35.9,0,tth,0,-35.9
1638565901.786078,5585.0,10.0,13064.0,0.0,20556.0,0.1,75.32714238179003,75.32239670795883,0,kth,0,215.3667456738312,36.0,36.0,0,tth,0,-36.0
1638565903.355473,5505.0,10.0,12231.0,0.0,20545.0,0.1,75.36814238179002,75.37239670795881,0,kth,0,215.3167456738312,36.1,36.1,0,tth,0,-36.1
1638565905.9643114,5573.0,9.0,12960.0,0.0,20560.0,0.1,75.42814238179002,75.4223967079588,0,kth,0,215.26674567383122,36.2,36.2,0,tth,0,-36.2
1638565907.381567,5541.0,10.0,11799.0,0.0,20558.0,0.1,75.46814238179002,75.47239670795881,0,kth,0,215.2167456738312,36.300000000000004,36.3,0,tth,0,-36.3
1638565908.4092443,5565.0,10.0,12560.0,0.0,20577.0,0.1,75.51814238179003,75.52239670795882,0,kth,0,215.1667456738312,36.4,36.4,0,tth,0,-36.4
1638565909.3967524,5476.0,10.0,12631.0,0.0,20559.0,0.1,75.57114238179003,75.57239670795883,0,kth,0,215.1167456738312,36.5,36.5,0,tth,0,-36.5
1638565910.3774605,5586.0,10.0,12848.0,0.0,20567.0,0.1,75.62514238179003,75.62239670795881,0,kth,0,215.0667456738312,36.6,36.6,0,tth,0,-36.6
1638565911.4011579,5544.0,10.0,12471.0,0.0,20552.0,0.1,75.67214238179002,75.6723967079588,0,kth,0,215.01674567383122,36.7,36.7,0,tth,0,-36.7
1638565913.709125,5477.0,10.0,11959.0,0.0,20559.0,0.1,75.72714238179,75.72239670795881,0,kth,0,214.9667456738312,36.800000000000004,36.8,0,tth,0,-36.8
1638565915.157761,5490.0,9.0,11222.0,0.0,20549.0,0.1,75.76914238179,75.77239670795882,0,kth,0,214.9167456738312,36.9,36.9,0,tth,0,-36.9
1638565916.1555355,5512.0,10.0,12049.0,0.0,20560.0,0.1,75.82514238179002,75.82239670795883,0,kth,0,214.8667456738312,37.0,37.0,0,tth,0,-37.0
1638565917.5037436,5471.0,10.0,11057.0,0.0,20542.0,0.1,75.86814238179002,75.87239670795881,0,kth,0,214.8167456738312,37.1,37.1,0,tth,0,-37.1
1638565918.4703634,5545.0,9.0,11852.0,0.0,20533.0,0.1,75.92114238179002,75.9223967079588,0,kth,0,214.76674567383122,37.2,37.2,0,tth,0,-37.2
1638565919.4702983,5374.0,10.0,11732.0,0.0,20582.0,0.1,75.97514238179002,75.97239670795881,0,kth,0,214.7167456738312,37.300000000000004,37.3,0,tth,0,-37.3
1638565920.4909084,5442.0,9.0,11557.0,0.0,20557.0,0.1,76.02314238179002,76.02239670795882,0,kth,0,214.6667456738312,37.4,37.4,0,tth,0,-37.4
1638565921.9184537,5389.0,11.0,10968.0,0.0,20551.0,0.1,76.07714238179003,76.07239670795883,0,kth,0,214.6167456738312,37.5,37.5,0,tth,0,-37.5
1638565923.3083754,5387.0,10.0,10377.0,0.0,20535.0,0.1,76.11814238179002,76.12239670795881,0,kth,0,214.5667456738312,37.6,37.6,0,tth,0,-37.6
1638565924.61143,5330.0,9.0,10655.0,0.0,20539.0,0.1,76.17614238179002,76.1723967079588,0,kth,0,214.51674567383122,37.7,37.7,0,tth,0,-37.7
1638565925.6253707,5451.0,10.0,10811.0,0.0,20614.0,0.1,76.22214238179001,76.22239670795881,0,kth,0,214.4667456738312,37.800000000000004,37.8,0,tth,0,-37.8
1638565927.009205,5336.0,10.0,9906.0,0.0,20617.0,0.1,76.26814238179003,76.27239670795882,0,kth,0,214.4167456738312,37.9,37.9,0,tth,0,-37.9
1638565927.9940484,5373.0,10.0,10333.0,0.0,20603.0,0.1,76.32014238179002,76.32239670795883,0,kth,0,214.3667456738312,38.0,38.0,0,tth,0,-38.0
1638565928.9997318,5311.0,10.0,10179.0,0.0,20599.0,0.1,76.36814238179002,76.37239670795881,0,kth,0,214.3167456738312,38.1,38.1,0,tth,0,-38.1
1638565929.9895859,5369.0,10.0,10413.0,0.0,20606.0,0.1,76.42114238179002,76.4223967079588,0,kth,0,214.26674567383122,38.2,38.2,0,tth,0,-38.2
1638565931.0561721,5289.0,10.0,10076.0,0.0,20591.0,0.1,76.46814238179002,76.47239670795881,0,kth,0,214.2167456738312,38.300000000000004,38.3,0,tth,0,-38.3
1638565932.056851,5197.0,10.0,10176.0,0.0,20591.0,0.1,76.52514238179,76.52239670795882,0,kth,0,214.1667456738312,38.4,38.4,0,tth,0,-38.4
1638565933.7975428,5298.0,10.0,9739.0,0.0,20601.0,0.1,76.57714238179003,76.57239670795883,0,kth,0,214.1167456738312,38.5,38.5,0,tth,0,-38.5
1638565935.7283351,5297.0,10.0,9016.0,0.0,20591.0,0.1,76.61814238179002,76.62239670795881,0,kth,0,214.0667456738312,38.6,38.6,0,tth,0,-38.6
1638565937.2768512,5286.0,10.0,9319.0,0.0,20580.0,0.1,76.67614238179002,76.6723967079588,0,kth,0,214.01674567383122,38.7,38.7,0,tth,0,-38.7
1638565938.3006475,5328.0,9.0,9572.0,0.0,20578.0,0.1,76.72114238179,76.72239670795881,0,kth,0,213.9667456738312,38.800000000000004,38.8,0,tth,0,-38.8
1638565939.2905817,5320.0,10.0,9480.0,0.0,20585.0,0.1,76.77414238179003,76.77239670795882,0,kth,0,213.9167456738312,38.9,38.9,0,tth,0,-38.9
1638565940.3218813,5254.0,10.0,9461.0,0.0,20590.0,0.1,76.82214238179,76.82239670795883,0,kth,0,213.8667456738312,39.0,39.0,0,tth,0,-39.0
1638565941.3328876,5313.0,10.0,9171.0,0.0,20584.0,0.1,76.86914238179003,76.87239670795881,0,kth,0,213.8167456738312,39.1,39.1,0,tth,0,-39.1
1638565942.3133183,5228.0,9.0,9080.0,0.0,20593.0,0.1,76.91814238179,76.9223967079588,0,kth,0,213.76674567383122,39.2,39.2,0,tth,0,-39.2
1638565943.5369534,5218.0,9.0,8703.0,0.0,20569.0,0.1,76.97014238179003,76.97239670795881,0,kth,0,213.7167456738312,39.300000000000004,39.3,0,tth,0,-39.3
1638565944.5499825,5180.0,9.0,8920.0,0.0,20592.0,0.1,77.02614238179001,77.02239670795882,0,kth,0,213.6667456738312,39.4,39.4,0,tth,0,-39.4
1638565946.161304,5169.0,10.0,8270.0,0.0,20601.0,0.1,77.06814238179001,77.07239670795883,0,kth,0,213.6167456738312,39.5,39.5,0,tth,0,-39.5
1638565947.1853952,5216.0,9.0,8711.0,0.0,20567.0,0.1,77.12114238179001,77.12239670795881,0,kth,0,213.5667456738312,39.6,39.6,0,tth,0,-39.6
1638565948.431135,5153.0,10.0,8207.0,0.0,20565.0,0.1,77.16814238179,77.1723967079588,0,kth,0,213.51674567383122,39.7,39.7,0,tth,0,-39.7
1638565949.455666,5191.0,10.0,8438.0,0.0,20581.0,0.1,77.21814238179002,77.22239670795881,0,kth,0,213.4667456738312,39.800000000000004,39.8,0,tth,0,-39.8
1638565950.541459,5186.0,10.0,8205.0,0.0,20559.0,0.1,77.27014238179001,77.27239670795882,0,kth,0,213.4167456738312,39.9,39.9,0,tth,0,-39.9
1638565951.559413,5116.0,10.0,8158.0,0.0,20571.0,0.1,77.32214238179,77.32239670795883,0,kth,0,213.3667456738312,40.0,40.0,0,tth,0,-40.0
